UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
99LA01690,99,T5280,44,41,412,T6150,44,3.0,02,02,,,2,2,n,M,0412,102,8,4,1,11.0,1,1,T7105,44,41,02,,0,,,,VLTS,,,,,Y,1,1055,,1,1,2,1,1,1.0,63,1,53,181,1,1999-04-12,0.082
99LA01691,99,T5280,44,41,412,T6150,44,3.0,02,02,,,2,2,n,M,0412,102,8,4,2,9.2,1,1,T7106,44,41,02,,0,,,,,,,,,Y,2,1055,,0,0,0,1,1,1.0,89,1,64,181,1,1999-04-12,0.082
99LA01692,99,T5832,44,ID,42T,04052,00,2.0,02,02,,,1,I,n,I,0412,102,8,4,1,10.6,1,1,T7107,44,ID,02,,0,,,,,,,,,J,1,2305,,1,1,2,1,1,1.0,63,1,51,181,1,1999-04-12,0.0
99LA01693,99,T5832,44,ID,42T,04052,00,2.0,02,02,,,1,I,n,I,0412,102,8,4,1,9.6,1,1,T7108,44,ID,02,,0,,,,,,,,,J,2,2305,,0,0,0,1,1,1.0,59,1,40,181,1,1999-04-12,0.0
99LA01694,99,T6557,44,41,e.P,A0000,04,1.0,02,30,,,5,2,y,M,0413,103,8,1,3,8.3,1,1,T7114,44,00,32,3,105,93,,8,,,,,PUB,B,2,0230,,0,0,0,1,0,0.0,0,,0,0,,1999-04-13,0.0
99LA01695,99,T6557,44,41,e.P,A0000,04,1.0,02,30,,,5,2,y,M,0413,103,8,1,2,8.3,1,1,T7113,44,00,32,3,105,93,,8,R&V.PROLAPSE,,,,PUB,B,1,0230,,1,1,2,1,0,0.0,0,,0,0,,1999-04-13,0.0
99LA01696,99,T6207,44,ID,43T,00064,00,2.0,02,02,,,1,I,n,I,0412,102,5,4,1,16.4,1,1,T7109,44,ID,02,,0,,,,,"NICE,NICE",,,,J,1,2310,,1,1,1,1,1,1.0,111,1,84,181,1,1999-04-12,0.0
99LA01697,99,Z3277,81,97,972,Z3679,81,4.0,97,97,,,1,0,y,M,0413,103,8,5,3,11.8,6,2,Z5657,81,97,97,,0,,,,,"GAUNT,ENTR",,,MCF,B,2,0400,,0,0,0,1,1,1.0,108,,0,0,B,1999-04-13,0.057
99LA01698,99,Z3277,81,97,972,Z3679,81,4.0,97,97,,,1,0,y,M,0413,103,8,5,2,10.2,6,1,Z5656,81,97,97,6,119,87,,,,"GAUNT,WEAK",,,MCF,B,1,0400,,1,1,2,1,0,0.0,0,,0,0,,1999-04-13,0.057
99LA01699,99,Z3956,81,97,972,Z3679,81,2.0,97,97,MF,,1,0,n,.,0412,102,8,3,2,11.4,6,1,Z5639,81,97,97,,0,,,,,"WEAK,DOWN",,,,J,1,1945,,1,1,2,1,1,1.0,110,,0,0,B,1999-04-12,0.154
99LA01700,99,Z3956,81,97,972,Z3679,81,2.0,97,97,MF,,1,0,n,,0412,102,8,3,3,6.8,6,1,Z5641,81,97,97,3,103,93,,8,,"WEAK,RAT",,,,J,2,1945,,0,0,0,1,0,0.0,0,,0,0,,1999-04-12,0.154
99LA01701,99,Z4028,81,ch,57,K9385,63,2.0,31,05,NN,CN,1,2,y,H,0412,102,9,3,3,9.3,1,1,Z5632,81,00,00,,0,,,,,,,,,J,1,1750,,1,1,3,1,1,1.0,76,1,57,181,1,1999-04-12,0.003
99LA01702,99,Z4028,81,ch,57,K9385,63,2.0,31,05,NN,CN,1,2,y,H,0412,102,9,3,2,8.0,1,1,Z5633,81,00,00,,0,,,,,,,,,J,2,1750,,0,0,0,1,1,1.0,69,1,61,181,1,1999-04-12,0.003
99LA01703,99,Z4028,81,ch,57,K9385,63,2.0,31,05,NN,CN,1,2,y,H,0412,102,9,3,2,8.3,1,1,Z5634,81,00,00,,0,,S4876,-,,,,,,J,3,1750,,0,0,0,1,1,0.5,83,0,55,181,1,1999-04-12,0.003
99LA01704,99,Z4090,81,ch,-0-,T0000,44,2.0,00,02,,,1,2,n,h,0413,103,8,3,1,10.4,1,1,Z5652,81,ch,00,,0,,,,,,,,,B,2,2400,,0,0,0,1,1,1.0,85,1,64,181,1,1999-04-13,0.0
99LA01705,99,Z4090,81,ch,-0-,T0000,44,2.0,00,02,,,1,2,n,h,0413,103,8,3,2,7.2,1,1,Z5651,81,ch,00,,0,,,,,,,,,B,1,2400,,1,1,2,1,1,1.0,46,1,33,181,1,1999-04-13,0.0
99LA01706,99,Z4330,81,ch,-0-,T0000,44,2.0,00,02,,,1,2,n,c,0413,103,8,2,1,9.3,1,1,Z5655,81,ch,00,,0,,,,,,,,,B,2,0335,,0,0,0,1,1,1.0,71,1,51,181,1,1999-04-13,0.0
99LA01707,99,Z4330,81,ch,-0-,T0000,44,2.0,00,02,,,1,2,n,c,0413,103,8,2,2,6.8,1,1,Z5654,81,ch,00,,0,,,9,,,,,,B,1,0335,,1,1,2,1,1,1.0,57,1,42,181,1,1999-04-13,0.0
99LA01708,99,Z4357,81,00,.0.,K0000,63,2.0,80,06,,,2,0,y,.,0413,103,5,3,3,11.3,5,1,Z5659,81,00,86,,0,,,,,,,,,Y,1,1030,,1,1,1,1,1,1.0,103,1,70,181,1,1999-04-13,0.0
99LA01709,99,Z4375,81,00,.0.,K0000,63,2.0,80,06,,,2,0,y,,0412,102,9,3,3,9.3,4,1,Z5625,81,00,86,6,105,87,S5650,-,,PNEU,,71,,Y,3,1005,,0,0,0,1,0,0.0,0,0,0,0,,1999-04-12,0.0
99LA01710,99,Z4375,81,00,.0.,K0000,63,2.0,80,06,,,2,0,y,.,0412,102,9,3,2,8.6,4,1,Z5624,81,00,86,,0,,,,,,,,,Y,2,1005,,0,0,0,1,1,1.0,84,1,61,181,1,1999-04-12,0.0
99LA01711,99,Z4375,81,00,.0.,K0000,63,2.0,80,06,,,2,0,y,.,0412,102,9,3,2,7.4,1,1,Z5623,81,00,86,,0,,,,?SCRAPIE TAG,,,,,Y,1,1005,,1,1,3,1,1,1.0,76,1,54,181,1,1999-04-12,0.0
99LA01712,99,Z4448,81,00,.0.,K0000,63,2.0,80,06,,,2,0,y,,0413,103,5,3,3,14.3,5,1,Z5660,81,00,86,6,109,87,,,,,,,,Y,1,1100,,1,1,1,1,0,0.0,0,,0,0,,1999-04-13,0.0
99LA01713,99,Z4505,81,00,.0.,K0000,63,2.0,81,06,,,2,0,y,.,0412,102,8,2,3,9.3,5,1,Z5644,81,00,86,,0,,,,,,,,,J,2,2055,,0,0,0,1,1,1.0,83,1,61,181,1,1999-04-12,0.0
99LA01714,99,Z4505,81,00,.0.,K0000,63,2.0,81,06,,,2,0,y,.,0412,102,8,2,2,7.8,1,1,Z5643,81,00,86,,0,,,,,,,,,J,1,2055,,1,1,2,1,1,1.0,77,1,50,181,1,1999-04-12,0.0
99LA01715,99,Z4695,81,ch,e11,K9320,63,1.0,32,05,NN,CC,5,2,y,H,0412,102,8,2,3,9.4,1,1,Z5637,81,00,00,,0,,,,,,,,,J,1,1755,,1,1,2,1,1,1.0,76,1,55,181,1,1999-04-12,0.0
99LA01716,99,Z4695,81,ch,e11,K9320,63,1.0,32,05,NN,CC,5,2,y,H,0412,102,8,2,2,8.7,1,1,Z5638,81,00,00,3,103,93,,8,,,,,,J,2,1755,,0,0,0,1,0,0.0,0,,0,0,,1999-04-12,0.0
99LA01717,99,Z4825,81,97,974,Z4058,81,1.0,97,97,,,5,0,n,,0412,102,5,2,2,11.0,6,1,Z5642,81,97,97,6,103,67,Z5592,+,,"GOITER,WEAK",,,,J,1,1630,,1,1,1,1,0,0.5,0,,0,0,,1999-04-12,0.071
99LA01718,99,Z4940,81,97,973,Z4049,81,1.0,97,97,,,5,0,n,.,0413,103,5,3,2,8.7,6,2,Z5661,81,97,97,,0,,,,,"GOITER,SL.",,,,Y,1,1200,,1,1,1,1,1,1.0,88,,0,0,B,1999-04-13,0.11
99LA01719,99,Z4777,81,97,974,Z4058,81,1.0,97,97,,,5,0,n,,0413,103,5,2,2,10.7,6,1,Z5658,81,97,97,6,105,87,,,,"GOITER,WEAK",,,,B,1,0940,,1,1,1,1,0,0.0,0,,0,0,,1999-04-13,0.085
99LA01720,99,Z2903,81,97,972,Z3679,81,5.0,97,97,,,1,0,y,M,0413,103,5,5,2,13.0,6,1,Z5653,81,97,97,6,106,67,Z5599,+,,"GOITER,WEAK",,,MCF,B,1,0230,,1,1,1,1,0,0.0,0,,0,0,,1999-04-13,0.062
99LA01721,99,00000,00,,,00000,00,0.0,,,,,1,7,,.,0411,101,,,,0.0,,,K0845,64,00,,X,0,,,,,Tag Destroyed,,,,,X,,3,0,0,0,0,0,0.0,0,,0,0,,1999-04-11,0.0
99LA01722,99,S5650,10,13,34,S8008,10,4.0,07,43,,,1,0,y,F,0412,102,8,3,2,11.0,1,3,,,13,07,6,102,29,Z5625,+,,DEFORMED,,,GXE,Y,2,1135,,0,0,0,1,0,0.0,0,,0,0,,1999-04-12,0.027
99LA01723,99,Z3886,81,97,971,Z3677,81,2.0,97,97,,,1,0,y,M,0409,99,,,,0.0,,,,,97,97,,0,,T7090,+,,GRAFT ONLY,,,,J,G,,,0,0,0,0,0,0.5,0,,0,0,,1999-04-09,0.11
99LA01724,99,A1311,04,ch,57,K9385,63,5.0,31,05,NN,CN,1,2,y,H,0413,103,8,3,3,8.0,1,1,Z5671,81,00,00,,0,,,,,,,,,J,1,1610,,1,1,2,1,1,1.0,74,1,58,181,1,1999-04-13,0.002
99LA01725,99,A1311,04,ch,57,K9385,63,5.0,31,05,NN,CN,1,2,y,H,0413,103,8,3,3,9.7,1,1,Z5672,81,00,00,,0,,,,,,,,,J,2,1610,,0,0,0,1,1,1.0,85,1,61,181,1,1999-04-13,0.002
99LA01726,99,A1205,04,82,31,A4487,04,5.0,30,30,,,2,0,n,C,0414,104,5,3,1,12.2,1,1,A6225,04,82,30,,0,,,,,,,,,Y,1,0835,,1,1,1,1,1,1.0,103,1,78,181,1,1999-04-14,0.07
99LA01727,99,A1242,04,ch,56,K9302,63,5.0,31,05,NN,CN,1,2,y,H,0413,103,8,3,3,11.2,1,1,Z5665,81,00,00,,0,,,,,,,,,Y,2,1400,,0,0,0,1,1,1.0,85,1,66,181,1,1999-04-13,0.003
99LA01728,99,A1242,04,ch,56,K9302,63,5.0,31,05,NN,CN,1,2,y,H,0413,103,8,3,3,10.9,1,1,Z5664,81,00,00,,0,,,,,,,,,Y,1,1400,,1,1,2,1,1,1.0,81,1,60,181,1,1999-04-13,0.003
99LA01729,99,A1920,04,82,24,A4310,04,4.0,30,30,,,2,0,n,C,0414,104,5,3,2,12.5,1,1,A6211,04,82,30,,0,,,,,,,,,J,1,0925,,1,1,1,1,1,1.0,84,1,68,181,1,1999-04-14,0.06
99LA01730,99,A1793,04,82,30,A4206,04,4.0,30,30,,,2,0,n,C,0413,103,8,3,1,8.9,1,1,A6183,04,82,30,,0,,,,,,,,,J,2,2120,,0,0,0,1,1,1.0,70,1,56,181,1,1999-04-13,0.083
99LA01731,99,A1793,04,82,30,A4206,04,4.0,30,30,,,2,0,n,C,0413,103,8,3,2,7.8,1,1,A6182,04,82,30,,0,,,,,,,,,J,1,2120,,1,1,2,1,1,1.0,72,1,50,181,1,1999-04-13,0.083
99LA01732,99,A0884,04,81,02,A3079,04,5.0,30,30,,,2,0,n,M,0413,103,9,3,1,10.5,1,1,A6178,04,81,30,,0,,,,,,,,,Y,2,1603,,0,0,0,1,1,1.0,90,1,68,182,2,1999-04-13,0.056
99LA01733,99,A0884,04,81,02,A3079,04,5.0,30,30,,,2,0,n,M,0413,103,9,3,1,8.0,1,1,,,81,30,1,0,44,,,,,,,,Y,3,1603,,0,0,0,0,0,0.0,0,,0,0,,1999-04-13,0.056
99LA01734,99,A0884,04,81,02,A3079,04,5.0,30,30,,,2,0,n,M,0413,103,9,3,1,9.8,1,1,A6177,04,81,30,,0,,,,RP,,,,,Y,1,1603,,1,1,3,1,1,1.0,82,1,56,182,2,1999-04-13,0.056
99LA01735,99,A0768,04,82,27,A4574,04,5.0,30,30,,,2,0,y,C,0414,104,9,4,3,6.8,1,1,A6221,04,82,30,3,105,93,,8,,CURLY,,,,Y,3,1350,,0,0,0,1,0,0.0,0,,0,0,,1999-04-14,0.064
99LA01736,99,A0768,04,82,27,A4574,04,5.0,30,30,,,2,0,y,C,0414,104,9,4,1,9.3,1,1,A6219,04,82,30,,0,,,,,,,,,Y,1,1350,,1,1,3,1,1,1.0,59,1,38,182,2,1999-04-14,0.064
99LA01737,99,A0768,04,82,27,A4574,04,5.0,30,30,,,2,0,y,C,0414,104,9,4,1,9.6,1,1,A6220,04,82,30,,0,,,,,,,,,Y,2,1350,,0,0,0,1,1,1.0,92,1,64,182,2,1999-04-14,0.064
99LA01738,99,A3127,04,ch,56,K9302,63,3.0,31,05,NN,CN,1,2,y,H,0413,103,8,2,3,9.3,1,1,Z5666,81,00,00,6,109,87,,,"B1,THIN'99",PNEU,,71,,Y,1,1320,,1,1,2,1,0,0.0,0,,0,0,,1999-04-13,0.007
99LA01739,99,A3127,04,ch,56,K9302,63,3.0,31,05,NN,CN,1,2,y,H,0413,103,8,2,2,10.2,1,1,Z5667,81,00,00,,0,,,,,HAIRY,,,,Y,2,1320,,0,0,0,1,1,1.0,96,1,66,182,2,1999-04-13,0.007
99LA01740,99,A3196,04,82,20,A3453,04,3.0,30,30,,,2,0,y,C,0413,103,3,3,3,5.0,1,1,A6169,04,82,30,3,104,93,,8,,RAT,,,,J,1,1715,,1,1,4,1,0,0.0,0,,0,0,,1999-04-13,0.057
99LA01741,99,A3196,04,82,20,A3453,04,3.0,30,30,,,2,0,y,C,0413,103,3,3,2,5.0,1,1,,,82,30,1,0,44,,,,BLOB,,,,J,4,1715,,0,0,0,0,0,0.0,0,,0,0,,1999-04-13,0.057
99LA01742,99,A3196,04,82,20,A3453,04,3.0,30,30,,,2,0,y,C,0413,103,3,3,2,6.0,1,1,A6171,04,82,30,6,103,67,T7038,+,,RAT,,,,J,3,1715,,0,0,0,1,0,0.5,0,,0,0,,1999-04-13,0.057
99LA01743,99,A3196,04,82,20,A3453,04,3.0,30,30,,,2,0,y,C,0413,103,3,3,2,6.0,1,1,A6170,04,82,30,3,104,93,,8,,RAT,,,,J,2,1715,,0,0,0,1,0,0.0,0,,0,0,,1999-04-13,0.057
99LA01744,99,A3384,04,82,25,A4125,04,3.0,30,30,,,2,0,n,C,0414,104,9,3,1,8.5,1,1,A6216,04,82,30,,0,,,,,,,,,J,1,1115,,1,1,3,1,1,1.0,90,1,60,182,2,1999-04-14,0.078
99LA01745,99,A3384,04,82,25,A4125,04,3.0,30,30,,,2,0,n,C,0414,104,9,3,1,7.0,1,1,A6217,04,82,30,,0,,,,,,,,,J,2,1115,,0,0,0,1,1,1.0,91,1,56,182,2,1999-04-14,0.078
99LA01746,99,A3384,04,82,25,A4125,04,3.0,30,30,,,2,0,n,C,0414,104,9,3,2,4.9,1,1,A6218,04,82,30,3,105,93,,8,,RAT,,,,J,3,1115,,0,0,0,1,0,0.0,0,,0,0,,1999-04-14,0.078
99LA01747,99,A3372,04,ch,55,K9301,63,3.0,31,05,NN,CN,1,2,y,H,0413,103,9,4,3,9.1,1,1,Z5673,81,00,00,3,104,93,,8,,,,,,J,1,1909,,1,1,3,1,0,0.0,0,,0,0,,1999-04-13,0.007
99LA01748,99,A3372,04,ch,55,K9301,63,3.0,31,05,NN,CN,1,2,y,H,0413,103,9,4,3,9.8,1,1,Z5675,81,00,00,,0,,,,,CURLY,,,,J,3,1909,,0,0,0,1,1,1.0,74,1,55,181,1,1999-04-13,0.007
99LA01749,99,A3372,04,ch,55,K9301,63,3.0,31,05,NN,CN,1,2,y,H,0413,103,9,4,2,10.3,1,1,Z5674,81,00,00,,0,,,,,CURLY,,,,J,2,1909,,0,0,0,1,1,1.0,74,1,56,181,1,1999-04-13,0.007
99LA01750,99,A3437,04,82,28,A4247,04,3.0,30,30,,,2,0,n,C,0413,103,8,3,2,10.5,1,1,A6181,04,82,30,,0,,,,,,,,,J,2,1835,,0,0,0,1,1,1.0,73,1,54,181,1,1999-04-13,0.094
99LA01751,99,A3437,04,82,28,A4247,04,3.0,30,30,,,2,0,n,C,0413,103,8,3,2,10.7,1,1,A6180,04,82,30,,0,,,,,,,,,J,1,1835,,1,1,2,1,1,1.0,78,1,57,181,1,1999-04-13,0.094
99LA01752,99,A3619,04,82,25,A4125,04,3.0,30,30,,,2,0,n,C,0413,103,8,3,2,10.0,1,1,A6176,04,82,30,,0,,,,,,,,,Y,2,1340,,0,0,0,1,1,1.0,80,1,60,181,1,1999-04-13,0.075
99LA01753,99,A3619,04,82,25,A4125,04,3.0,30,30,,,2,0,n,C,0413,103,8,3,2,9.1,1,1,A6175,04,82,30,,0,,,,,,,,,Y,1,1340,,1,1,2,1,1,1.0,79,1,59,181,1,1999-04-13,0.075
99LA01754,99,A3215,04,81,03,A4591,04,3.0,30,30,,,2,0,n,M,0413,103,8,3,1,8.2,1,1,A6190,04,81,30,6,220,04,,,,DEAD 8/8,,,,J,2,2028,,0,0,0,1,1,1.0,73,1,57,181,1,1999-04-13,0.057
99LA01755,99,A3215,04,81,03,A4591,04,3.0,30,30,,,2,0,n,M,0413,103,8,3,1,9.3,1,1,A6189,04,81,30,6,203,04,,,,,,,,J,1,2028,,1,1,2,1,1,1.0,85,1,65,181,1,1999-04-13,0.057
99LA01756,99,A3296,04,ch,57,K9385,63,3.0,31,05,NN,CN,1,2,y,H,0414,104,8,3,3,10.2,1,1,Z5677,81,00,00,,0,,,,,,,,,J,2,0530,,0,0,0,1,1,1.0,88,1,66,181,1,1999-04-14,0.005
99LA01757,99,A3296,04,ch,57,K9385,63,3.0,31,05,NN,CN,1,2,y,H,0414,104,8,3,3,12.3,1,1,Z5676,81,00,00,7,180,97,,,,,,,,J,1,0530,,1,1,2,1,0,0.0,0,,0,0,1,1999-04-14,0.005
99LA01758,99,A4075,04,00,.0.,K0000,63,2.0,71,06,,,2,0,y,F,0413,103,8,3,2,10.3,1,1,A6185,04,00,76,,0,,,,,,,,,J,2,1745,,0,0,0,1,1,1.0,79,1,54,181,1,1999-04-13,0.0
99LA01759,99,A4075,04,00,.0.,K0000,63,2.0,71,06,,,2,0,y,F,0413,103,8,3,2,10.5,1,1,A6184,04,00,76,7,221,97,,,,4TEATS,,,,J,1,1745,,1,1,2,1,1,1.0,81,1,61,181,1,1999-04-13,0.0
99LA01760,99,A4338,04,81,02,A3079,04,2.0,30,30,,,2,0,n,M,0413,103,8,3,1,8.2,1,1,A6198,04,81,30,,0,,,,"X,UT.PROLAPSE",,,,,J,1,2320,,1,1,2,1,1,1.0,99,1,68,181,1,1999-04-13,0.076
99LA01761,99,A4338,04,81,02,A3079,04,2.0,30,30,,,2,0,n,M,0413,103,8,3,1,7.2,1,1,A6199,04,81,30,,0,,K0118,-,,,,,,J,2,2320,,0,0,0,1,1,0.5,72,0,49,181,1,1999-04-13,0.076
99LA01762,99,A4217,04,00,.0.,K0000,63,2.0,71,06,,,2,0,y,F,0414,104,8,4,2,11.2,1,1,A6202,04,00,76,,0,,,,,,,,,J,2,0412,,0,0,0,1,1,1.0,54,1,35,181,1,1999-04-14,0.0
99LA01763,99,A4217,04,00,.0.,K0000,63,2.0,71,06,,,2,0,y,F,0414,104,8,4,2,13.1,1,1,A6201,04,00,76,,0,,,,,"BLK.L.SIDE,3""",,,,J,1,0412,,1,1,2,1,1,1.0,59,1,39,181,1,1999-04-14,0.0
99LA01764,99,A4235,04,00,.0.,K0000,63,2.0,71,06,,,2,0,y,F,0414,104,8,4,3,11.0,1,1,A6214,04,00,76,,0,,,,,HAIRY,,,,J,1,1115,,1,1,2,1,1,1.0,79,1,57,181,1,1999-04-14,0.0
99LA01765,99,A4235,04,00,.0.,K0000,63,2.0,71,06,,,2,0,y,F,0414,104,8,4,2,9.7,1,1,A6215,04,00,76,,0,,,,,,,,,J,2,1115,,0,0,0,1,1,1.0,71,1,52,181,1,1999-04-14,0.0
99LA01766,99,A4258,04,00,.0.,K0000,63,2.0,71,06,,,2,0,y,F,0413,103,8,4,3,11.2,1,1,A6174,04,00,76,,0,,,,,,,,,Y,2,1340,,0,0,0,1,1,1.0,81,1,59,181,1,1999-04-13,0.0
99LA01767,99,A4258,04,00,.0.,K0000,63,2.0,71,06,,,2,0,y,F,0413,103,8,4,3,12.5,1,1,A6173,04,00,76,,0,,,,,,,,,Y,1,1340,,1,1,2,1,1,1.0,89,1,62,181,1,1999-04-13,0.0
99LA01768,99,A4260,04,00,.0.,K0000,63,2.0,71,06,,,2,0,y,F,0413,103,8,4,3,12.4,1,1,A6188,04,00,76,,0,,,,,,,,,J,2,1740,,0,0,0,1,1,1.0,77,1,58,181,1,1999-04-13,0.0
99LA01769,99,A4260,04,00,.0.,K0000,63,2.0,71,06,,,2,0,y,F,0413,103,8,4,3,12.8,1,1,A6187,04,00,76,,0,,,,,,,,,J,1,1740,,1,1,2,1,1,1.0,78,1,60,181,1,1999-04-13,0.0
99LA01770,99,A4222,04,82,.0.,K0000,63,2.0,30,06,,,2,0,y,C,0413,103,8,3,3,9.4,1,1,A6195,04,00,33,6,108,01,,,,1CRYPT.,,,,J,2,2123,,0,0,0,1,0,0.0,0,,0,0,,1999-04-13,0.0
99LA01771,99,A4222,04,82,.0.,K0000,63,2.0,30,06,,,2,0,y,C,0413,103,8,3,2,7.9,1,1,A6194,04,00,33,,0,,,,,,,,,J,1,2123,,1,1,2,1,1,1.0,84,1,69,181,1,1999-04-13,0.0
99LA01772,99,A4298,04,82,.0.,K0000,63,2.0,30,06,,,2,0,y,C,0413,103,8,4,3,12.5,1,1,A6196,04,00,33,,0,,,,,,,,,J,1,2320,,1,1,2,1,1,1.0,73,1,59,181,1,1999-04-13,0.0
99LA01773,99,A4298,04,82,.0.,K0000,63,2.0,30,06,,,2,0,y,C,0413,103,8,4,2,10.0,1,1,A6197,04,00,33,,0,,,,,,,,,J,2,2320,,0,0,0,1,1,1.0,70,1,54,181,1,1999-04-13,0.0
99LA01774,99,A4883,04,73,43-,A4395,04,1.5,30,30,,,2,7,y,,0414,104,9,2,1,6.6,1,1,,,88,30,1,0,44,,,,,,,GXE,Y,3,1350,,0,0,0,0,0,0.0,0,,0,0,,1999-04-14,0.041
99LA01775,99,A4883,04,73,43-,A4395,04,1.5,30,30,,,2,7,y,,0414,104,9,2,2,5.0,1,1,,,88,30,1,0,44,Z5684,+,,,,,GXE,Y,2,1350,,0,0,0,0,0,0.5,0,,0,0,,1999-04-14,0.041
99LA01776,99,A4883,04,73,43-,A4395,04,1.5,30,30,,,2,7,y,,0414,104,9,2,2,6.8,1,1,A6222,04,88,30,3,105,93,,8,,DEFORMED LEGS,,,GXE,Y,1,1350,,1,1,3,1,0,0.0,0,,0,0,,1999-04-14,0.041
99LA01777,99,A4925,04,73,45-,A4678,04,1.5,30,30,,,2,7,y,.,0414,104,8,2,3,9.3,1,1,A6207,04,88,30,,0,,,,,,,,GXE,B,1,0615,,1,1,2,1,1,1.0,75,1,55,181,1,1999-04-14,0.038
99LA01778,99,A4925,04,73,45-,A4678,04,1.5,30,30,,,2,7,y,.,0414,104,8,2,2,9.1,1,1,A6208,04,88,30,,0,,,,,,,,GXE,B,2,0615,,0,0,0,1,1,1.0,70,1,48,181,1,1999-04-14,0.038
99LA01779,99,A4976,04,73,45-,A4678,04,1.5,30,30,,,2,7,y,,0413,103,9,2,1,9.4,1,1,,,88,30,1,0,44,,,,,,,GXE,J,2,1630,,0,0,0,0,0,0.0,0,,0,0,,1999-04-13,0.028
99LA01780,99,A4976,04,73,45-,A4678,04,1.5,30,30,,,2,7,y,.,0413,103,9,2,3,7.6,1,1,A6179,04,88,30,,0,,,,"X,UT.PROLAPSE",,,,GXE,J,1,1630,,1,1,3,1,1,1.0,83,1,58,181,1,1999-04-13,0.028
99LA01781,99,A4976,04,73,45-,A4678,04,1.5,30,30,,,2,7,y,,0413,103,9,2,2,6.0,1,1,,,88,30,1,0,44,,,,,,,GXE,J,3,1630,,0,0,0,0,0,0.0,0,,0,0,,1999-04-13,0.028
99LA01782,99,A4762,04,73,45-,A4678,04,1.5,30,30,,,2,7,y,.,0414,104,8,3,3,9.7,1,1,A6206,04,88,30,,0,,,,,,,,GXE,J,2,0630,,0,0,0,1,1,1.0,74,1,50,181,1,1999-04-14,0.032
99LA01783,99,A4762,04,73,45-,A4678,04,1.5,30,30,,,2,7,y,.,0414,104,8,3,2,9.2,1,1,A6205,04,88,30,,0,,,,,,,,GXE,J,1,0630,,1,1,2,1,1,1.0,64,1,46,181,1,1999-04-14,0.032
99LA01784,99,A4777,04,73,42-,A3724,04,1.5,30,30,,,2,7,y,,0414,104,9,2,1,4.6,1,1,,,88,30,1,0,44,,,,,,,GXE,J,3,0145,,0,0,0,0,0,0.0,0,,0,0,,1999-04-14,0.032
99LA01785,99,A4777,04,73,42-,A3724,04,1.5,30,30,,,2,7,y,.,0414,104,9,2,2,5.5,1,1,A6204,04,88,30,,0,,,,,,,,GXE,J,2,0145,,0,0,0,1,1,1.0,66,1,43,182,2,1999-04-14,0.032
99LA01786,99,A4777,04,73,42-,A3724,04,1.5,30,30,,,2,7,y,.,0414,104,9,2,2,6.3,1,1,A6203,04,88,30,,0,,,,,,,,GXE,J,1,0145,,1,1,3,1,1,1.0,70,1,45,182,2,1999-04-14,0.032
99LA01787,99,A5139,04,81,e.8,A4328,04,1.0,30,30,,,5,0,y,M,0414,104,5,2,2,8.3,1,1,A6209,04,88,30,,0,,,,,,,,,B,1,0100,,1,1,1,1,1,1.0,80,1,52,181,1,1999-04-14,0.08
99LA01788,99,A5190,04,82,e.9,A4314,04,1.0,30,30,,,5,0,y,C,0413,103,5,2,2,10.2,1,1,A6186,04,88,30,6,144,04,,,,,,,,J,1,1858,,1,1,1,1,0,0.0,0,,0,0,,1999-04-13,0.078
99LA01789,99,A5467,04,82,e.9,A4314,04,1.0,30,30,,,5,7,y,.,0414,104,5,2,2,10.3,1,1,A6210,04,88,30,,0,,,,,,,,GXE,B,1,0615,,1,1,1,1,1,1.0,68,1,52,181,1,1999-04-14,0.068
99LA01790,99,A5645,04,82,e.9,A4314,04,1.0,30,30,,,5,0,y,C,0413,103,5,2,2,8.3,1,1,A6172,04,88,30,7,180,97,,,,GOITER,,,,Y,1,1340,,1,1,1,1,0,0.0,0,,0,0,1,1999-04-13,0.074
99LA01791,99,A5279,04,81,e.8,A4328,04,1.0,30,30,,,5,7,y,.,0413,103,5,2,3,10.2,1,1,A6191,04,88,30,,0,,,,,,,,GXE,J,1,2041,,1,1,1,1,1,1.0,82,1,61,181,1,1999-04-13,0.066
99LA01792,99,A2163,04,81,04,A4528,04,4.0,30,30,,,2,0,n,M,0414,104,5,3,1,11.2,1,1,A6200,04,81,30,,0,,,,,,,,,J,1,0140,,1,1,1,1,1,1.0,103,1,74,181,1,1999-04-14,0.103
99LA01793,99,A2084,04,82,21,A2854,04,4.0,30,30,,,2,0,y,C,0414,104,8,4,1,9.9,1,1,A6213,04,82,30,6,115,01,,,,,,,,J,2,0955,,0,0,0,1,0,0.0,0,,0,0,,1999-04-14,0.078
99LA01794,99,A2084,04,82,21,A2854,04,4.0,30,30,,,2,0,y,C,0414,104,8,4,2,9.7,1,1,A6212,04,82,30,,0,,,,,,,,,J,1,0955,,1,1,2,1,1,1.0,86,1,62,181,1,1999-04-14,0.078
