UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB,INBL,DB1,ADAM,ABEWE,CLR,STM,SPEC,JAW,DAYBN,TB,TRT,DAYDIS,MILK,ABNE,DEAD,INBD,FONO,FOBR,FOPU,X1,DB2,LBRD,SIRE,SB1,SBRD,WNWT,LNDAM,TM,TRT2,X2,BRWT,ABNL,DISP,ABLMB,X3,CDNO,Y1,Y2,Y3,Y4,Y5,DATEBN
59LA02504,59,,,4,07,072,0407,41,4,26,4,3,,,02,,,127,-,,0,,,,16,,,,,1,41,2056,4,41,,07,1,,,0.0,,,,,1,1,0,0,0,0,1959-05-07
59LA02505,59,2,3878,4,17,172,0408,41,4,25,4,3,,1,02,,1,112,8,4,0,4,2,,16,,,,,1,41,0556,4,41,57,17,1,,2,8.8,,,,&,1,1,1,2,1,10,1959-04-22
59LA02506,59,1,3879,4,17,172,0408,41,4,25,4,3,,1,02,,1,112,8,4,0,4,2,,16,,,,,1,41,0556,4,41,79,17,1,,,8.4,,,,&,2,1,1,2,1,10,1959-04-22
59LA02507,59,2,4311,4,01,012,0418,41,4,30,4,3,,1,02,,1,120,5,7,0,3,1,,25,,,,,1,41,1492,4,41,76,01,1,,3,9.2,,,,&,1,1,1,1,1,10,1959-04-30
59LA02508,59,1,4395,4,70,732,0419,41,4,,4,3,,1,02,,1,121,5,4,0,4,2,,,,,,,1,41,1162,4,41,,70,2,,,15.2,,6,,&,1,1,1,1,1,0,1959-05-01
59LA02509,59,1,3898,4,04,042,0420,41,4,31,4,3,,1,02,,2,112,5,,0,3,,,26,,,,,1,41,1786,4,41,78,04,1,,,10.4,,,,&,1,1,1,1,1,10,1959-04-22
59LA02510,59,,,4,16,162,0421,41,4,24,4,3,,,02,,,119,-,7,0,,2,,14,,,,,1,41,0663,4,41,,16,1,,,0.0,,,,,1,1,0,0,0,0,1959-04-29
59LA02511,59,2,3893,4,70,722,0425,41,4,,4,3,,1,02,,1,112,5,8,0,4,1,,,,,,,1,41,9993,4,40,88,70,2,,2,10.8,,,,&,1,1,1,1,1,10,1959-04-22
59LA02512,59,1,4009,4,82,088,0426,41,4,,4,3,,1,02,,1,114,5,,0,4,,,14,,,,,1,41,2021,4,41,88,11,7,,,11.4,,,,&,1,1,1,1,1,10,1959-04-24
59LA02513,59,2,3579,4,07,071,0431,41,4,24,4,3,,1,02,,1,103,5,,0,4,,,23,,,,,1,41,1775,4,41,82,07,1,,2,9.4,,,,&,1,1,1,1,1,10,1959-04-13
59LA02514,59,1,3842,4,70,722,0433,41,4,,4,3,,1,02,,1,111,8,1,161,4,0,,,,,,,1,41,9993,4,40,,70,2,,,7.4,,6,,&,1,1,1,2,1,0,1959-04-21
59LA02515,59,1,3843,4,70,722,0433,41,4,,4,3,,1,02,,1,111,8,1,0,4,0,,,,,,,1,41,9993,4,40,99,70,2,,,8.0,,,,&,2,1,1,2,1,10,1959-04-21
59LA02516,59,1,4391,4,70,722,0445,41,4,,4,3,,1,02,,1,121,5,2,0,2,0,,,,,,,1,41,9993,4,40,87,73,2,,,12.6,,,,&,1,1,1,1,1,10,1959-05-01
59LA02517,59,2,3624,4,02,021,0448,41,4,36,4,3,,1,02,,1,106,8,,0,4,,,24,1118,61,-,,1,41,0998,4,41,77,02,1,,2,7.6,,,,&,1,1,1,2,1,10,1959-04-16
59LA02518,59,2,3625,4,02,021,0448,41,4,36,4,3,,1,02,,1,106,8,,0,4,,,24,,,,,1,41,0998,4,41,72,02,1,,2,8.6,,,,&,2,1,1,2,1,10,1959-04-16
59LA02519,59,2,4307,4,10,101,0452,41,4,10,4,3,,1,02,,2,119,5,,0,4,,,05,,,,,1,41,8954,4,40,76,10,1,,3,10.4,,,,&,1,1,1,1,1,10,1959-04-29
59LA02520,59,1,4146,4,01,012,0453,41,4,34,4,3,,1,02,,1,117,8,8,0,4,1,,31,,,,,1,41,1492,4,41,53,01,1,,,8.8,,,,&,1,1,1,2,1,10,1959-04-27
59LA02521,59,2,4147,4,01,012,0453,41,4,34,4,3,,1,02,,1,117,8,8,0,4,1,,31,,,,,1,41,1492,4,41,80,01,1,,3,8.6,,,,&,2,1,1,2,1,10,1959-04-27
59LA02522,59,1,4348,4,70,712,0463,41,4,,4,3,,3,02,,1,120,5,5,134,5,1,,,,,,,1,41,1743,4,41,,73,2,,,14.4,,6,,&,1,1,1,1,1,0,1959-04-30
59LA02523,59,2,3894,4,70,722,0464,41,4,,4,3,,1,02,,1,112,5,3,0,5,1,,,,,,,1,41,9993,4,40,81,73,2,,2,13.6,,,,&,1,1,1,1,1,10,1959-04-22
59LA02524,59,2,3888,4,11,112,0467,41,4,37,4,3,,1,02,,1,112,8,,0,4,,,14,,,,,1,41,8734,4,40,65,11,1,,2,8.4,,,,&,1,1,1,2,1,10,1959-04-22
59LA02525,59,2,3889,4,11,112,0467,41,4,37,4,3,,1,02,,1,112,8,,0,4,,,14,0980,41,-,,1,41,8734,4,40,73,11,1,,2,9.0,,,,&,2,1,1,2,1,10,1959-04-22
59LA02526,59,1,4499,4,09,092,0469,41,4,30,4,3,,1,02,,2,126,8,7,161,4,1,,09,,,,,1,41,8609,4,40,,09,1,,,9.8,,6,,&,1,1,1,2,1,0,1959-05-06
59LA02527,59,2,4500,4,09,092,0469,41,4,30,4,3,,1,02,,1,126,8,7,230,4,1,,09,,,,,1,41,8609,4,40,,09,1,,,7.8,,7,,&,2,1,1,2,1,0,1959-05-06
59LA02528,59,2,1085,8,00,092,0470,41,4,,4,3,,1,05,3,1,123,8,8,0,4,1,,09,1449,41,-,,1,68,9158,6,60,74,09,0,,,9.8,,,,&,1,1,1,2,1,10,1959-05-03
59LA02529,59,1,1086,8,00,092,0470,41,4,,4,3,,1,05,3,1,123,8,8,230,4,1,,09,,,,,1,68,9158,6,60,,09,0,,,11.0,,7,,&,2,1,1,2,1,0,1959-05-03
59LA02530,59,2,3998,4,08,081,0477,41,4,20,4,3,,1,02,,1,114,5,,0,4,,,19,,,,,1,41,2193,4,41,79,08,1,,3,11.6,,,,&,1,1,1,1,1,10,1959-04-24
59LA02531,59,2,1061,8,00,092,0481,41,4,,4,3,,1,05,3,1,115,5,1,0,4,0,,04,,,,,1,68,9158,6,60,93,09,0,,,14.4,,,,&,1,1,1,1,1,10,1959-04-25
59LA02532,59,,,4,70,712,0485,41,4,,4,3,,,02,,,105,1,6,0,0,1,,,,,,,1,41,1743,4,41,,70,2,,,0.0,,1,,,1,1,1,1,0,0,1959-04-15
59LA02533,59,1,3809,4,17,172,0491,41,4,21,4,3,,1,02,,1,111,8,5,0,3,2,,04,,,,,1,41,0556,4,41,88,17,1,,,8.4,,,,&,1,1,1,2,1,10,1959-04-21
59LA02534,59,2,3810,4,17,172,0491,41,4,21,4,3,,1,02,,1,111,8,5,161,3,2,,04,,,,,1,41,0556,4,41,,17,1,,,7.4,,2,,&,2,1,1,2,1,0,1959-04-21
59LA02535,59,2,4078,4,17,172,0497,41,4,21,4,3,,1,02,,1,116,8,6,120,4,2,,03,,,,,1,41,0556,4,41,,17,1,,,7.8,,6,,&,1,1,1,2,1,0,1959-04-26
59LA02536,59,2,4079,4,17,172,0497,41,4,21,4,3,,1,02,,1,116,8,6,0,4,2,,03,,,,,1,41,0556,4,41,84,17,1,,3,8.2,,,,&,2,1,1,2,1,10,1959-04-26
59LA02537,59,,,4,13,132,0499,41,4,16,4,3,,,02,,,119,-,,0,,,,19,,,,,1,41,2159,4,41,,13,1,,,0.0,,,,,1,1,0,0,0,0,1959-04-29
59LA02538,59,2,4534,4,08,082,0510,41,4,25,4,3,,2,02,,1,124,5,,0,3,,,22,,,,,1,41,2021,4,41,66,08,1,,3,10.0,,,,&,1,1,1,1,1,10,1959-05-04
59LA02539,59,1,4172,4,15,152,0518,41,4,24,4,3,,1,02,,1,117,5,,0,3,,,11,,,,,1,41,1456,4,41,91,15,1,,,8.6,,,,&,1,1,1,1,1,10,1959-04-27
59LA02540,59,,,9,00,032,0526,41,4,,4,3,,5,50,2,,155,1,,0,2,,,13,,,,,1,90,0000,,98,,03,0,,,0.0,,1,,,1,1,1,1,0,0,1959-06-04
59LA02541,59,,,4,03,032,0526,41,4,31,4,3,,,02,1,,155,-,,0,,,,13,,,,,1,41,1806,4,41,,03,1,,,0.0,,,,,1,1,0,0,0,0,1959-06-04
59LA02542,59,2,4410,4,17,172,0533,41,4,28,4,3,,1,02,,1,122,8,7,0,3,2,,20,1644,41,-,,1,41,0556,4,41,77,17,1,,3,9.0,,,,&,1,1,1,2,1,10,1959-05-02
59LA02543,59,2,4411,4,17,172,0533,41,4,28,4,3,,1,02,,1,122,8,7,0,3,2,,20,,,,,1,41,0556,4,41,54,17,1,,3,9.6,,,,&,2,1,1,2,1,10,1959-05-02
59LA02544,59,1,3899,4,01,012,0548,41,4,30,4,3,,1,02,,1,112,5,1,0,5,0,,31,,,,,1,41,1492,4,41,102,01,1,,,10.2,,,,&,1,1,1,1,1,10,1959-04-22
59LA02545,59,1,4056,4,13,132,0557,41,4,13,4,3,,1,02,,2,115,8,,0,3,,,06,,,,,1,41,2159,4,41,75,13,1,,,10.0,,,,&,1,1,1,2,1,10,1959-04-25
59LA02546,59,2,4057,4,13,132,0557,41,4,13,4,3,,1,02,,1,115,8,,0,3,,,06,,,,,1,41,2159,4,41,75,13,1,,3,9.4,,,,&,2,1,1,2,1,10,1959-04-25
59LA02547,59,2,4347,4,14,142,0561,41,4,18,4,3,04,1,02,,1,120,5,,0,1,,,18,,,,,1,41,9517,4,40,71,14,1,,3,14.4,,,,&,1,1,1,1,1,10,1959-04-30
59LA02548,59,1,3801,4,12,121,0565,41,4,12,4,3,,1,02,,1,110,5,,0,4,,,19,,,,,1,41,9012,4,40,81,12,1,,,11.0,2,,16,&,1,1,1,1,1,10,1959-04-20
59LA02549,59,1,4513,4,09,092,0576,41,4,28,4,3,,1,02,,1,128,8,2,161,4,0,,05,,,,,1,41,8609,4,40,,09,1,,,8.4,,2,,&,1,1,1,2,1,0,1959-05-08
59LA02550,59,1,4514,4,09,092,0576,41,4,28,4,3,,1,02,,1,128,8,2,0,4,0,,05,,,,,1,41,8609,4,40,40,09,1,,,7.6,,,,&,2,1,1,2,1,10,1959-05-08
59LA02551,59,,,4,17,172,0583,41,4,24,4,3,,,02,,,119,-,8,0,,2,,15,,,,,1,41,0556,4,41,,17,1,,,0.0,,,,,1,1,0,0,0,0,1959-04-29
59LA02552,59,1,4336,4,70,712,0594,41,4,,4,3,,1,02,,1,120,5,7,0,5,1,,,,,,,1,41,1743,4,41,85,70,2,,,11.2,,,,&,1,1,1,1,1,10,1959-04-30
59LA02553,59,2,4001,4,03,032,0600,41,4,29,4,3,,1,02,,2,114,5,,0,3,,,14,,,,,1,41,1806,4,41,64,03,1,,3,6.2,,,,&,1,1,1,1,1,10,1959-04-24
59LA02554,59,1,3798,4,10,102,0614,41,4,12,4,3,,1,02,,2,110,5,,0,4,,,02,,,,,1,41,1744,4,41,104,10,1,,,13.0,,,,&,1,1,1,1,1,10,1959-04-20
59LA02555,59,2,3609,4,70,732,0625,41,4,,4,3,,1,02,,1,105,8,5,0,4,2,,,,,,,1,41,1162,4,41,,70,2,,,10.0,,6,,&,1,1,1,2,1,0,1959-04-15
59LA02556,59,2,3610,4,70,732,0625,41,4,,4,3,,1,02,,1,105,8,5,0,4,2,,,,,,,1,41,1162,4,41,58,70,2,,2,9.2,,,,&,2,1,1,2,1,10,1959-04-15
59LA02557,59,1,4142,4,02,022,0631,41,4,33,4,3,,1,02,,1,117,8,,230,3,,,33,,,,,1,41,9974,4,40,,02,1,,,6.6,,7,,&,1,1,1,2,1,0,1959-04-27
59LA02558,59,1,4143,4,02,022,0631,41,4,33,4,3,,1,02,,1,117,8,,0,3,,,33,,,,,1,41,9974,4,40,72,02,1,,,7.0,,,,&,2,1,1,2,1,10,1959-04-27
59LA02559,59,1,,4,15,151,0633,41,4,25,4,3,,1,02,,1,125,1,,0,3,,,11,,,,,1,41,1685,4,41,,15,1,,,11.0,,1,,,1,1,1,1,0,0,1959-05-05
59LA02560,59,2,4404,4,06,062,0637,41,4,21,4,3,,1,02,,1,122,5,,0,1,,,25,,,,,1,41,0039,4,41,63,06,1,,3,9.4,,,,&,1,1,1,1,1,10,1959-05-02
59LA02561,59,2,4466,4,15,152,0644,41,4,21,4,3,,1,02,,1,124,5,,0,2,,,12,,,,,1,41,1456,4,41,65,15,1,,3,9.6,,,,&,1,1,1,1,1,10,1959-05-04
59LA02562,59,2,4520,4,15,151,0648,41,4,22,4,3,,2,02,,1,129,5,,230,2,,,11,,,,,1,41,1685,4,41,,15,1,,,8.0,,7,,&,1,1,1,1,1,0,1959-05-09
59LA02563,59,1,3867,4,70,712,0649,41,4,,4,3,,1,02,,1,112,8,8,161,4,1,,,,,,,1,41,1743,4,41,,73,2,,,11.0,,6,,&,1,1,1,2,1,0,1959-04-22
59LA02564,59,2,3868,4,70,712,0649,41,4,,4,3,,1,02,,1,112,8,8,0,4,1,,,,,,,1,41,1743,4,41,84,73,2,,2,8.2,,,,&,2,1,1,2,1,10,1959-04-22
59LA02565,59,2,4322,4,70,722,0659,41,4,,4,3,,4,02,,1,120,5,4,0,4,1,,,,,,,1,41,9993,4,40,93,70,2,,3,15.2,,,,&,1,1,1,1,1,10,1959-04-30
59LA02566,59,,,4,70,712,0660,41,4,,4,3,,,02,,,69,0,1,0,0,0,,,,,,,1,41,1743,4,41,,70,2,,,0.0,,0,,,1,1,1,1,0,0,1959-03-10
59LA02567,59,1,3722,4,18,182,0684,41,4,21,4,3,,1,02,,1,109,8,8,0,4,2,,09,,,,,1,41,1179,4,41,54,18,1,,,7.6,,,,&,1,1,1,2,1,10,1959-04-19
59LA02568,59,1,3723,4,18,182,0684,41,4,21,4,3,,1,02,,1,109,8,8,0,4,2,,09,,,,,1,41,1179,4,41,91,18,1,,,8.8,,,,&,2,1,1,2,1,10,1959-04-19
59LA02569,59,1,4540,4,08,081,0687,41,4,22,4,3,,1,02,,1,130,5,,0,4,,,27,,,,,1,41,2193,4,41,61,08,1,,,10.8,,,,&,1,1,1,1,1,10,1959-05-10
59LA02570,59,2,4328,4,15,152,0688,41,4,21,4,3,,1,02,,1,120,5,,0,4,,,12,,,,,1,41,1456,4,41,80,15,1,,3,11.4,,,,&,1,1,1,1,1,10,1959-04-30
59LA02571,59,2,3603,4,02,021,0690,41,4,34,4,3,,1,02,,1,105,6,,0,3,,,21,,,,,1,41,0998,4,41,58,02,1,,2,7.0,,,,&,1,1,1,2,1,10,1959-04-15
59LA02572,59,,,4,02,021,0690,41,4,34,4,3,,,02,,,105,6,,0,3,,,21,,,,,1,41,0998,4,41,,02,1,,,0.0,,0,,,2,1,1,2,0,0,1959-04-15
59LA02573,59,1,4080,4,70,722,0692,41,4,,4,3,,1,02,,1,116,8,5,0,4,1,,,,,,,1,41,9993,4,40,65,70,2,,,9.8,1,,01,&,1,1,1,2,1,10,1959-04-26
59LA02574,59,1,4081,4,70,722,0692,41,4,,4,3,,1,02,,1,116,8,5,0,4,1,,,,,,,1,41,9993,4,40,73,70,2,,,10.0,,,,&,2,1,1,2,1,10,1959-04-26
59LA02575,59,1,4318,4,70,712,0693,41,4,,4,3,,1,02,,1,120,5,2,0,3,0,,,,,,,1,41,1743,4,41,94,70,2,,,12.2,,,,&,1,1,1,1,1,10,1959-04-30
59LA02576,59,1,3880,4,70,712,0695,41,4,,4,3,,1,02,,1,112,8,3,0,5,1,,,,,,,1,41,1743,4,41,62,73,2,,,11.4,,,,&,1,1,1,2,1,10,1959-04-22
59LA02577,59,1,3881,4,70,712,0695,41,4,,4,3,,1,02,,1,112,8,3,0,5,1,,,,,,,1,41,1743,4,41,101,73,2,,,13.6,2,,16,&,2,1,1,2,1,10,1959-04-22
59LA02578,59,2,,4,04,041,0697,41,4,30,4,3,,1,02,,1,101,4,,0,4,,,27,4922,14,+,,1,41,1249,4,41,,04,1,,,6.0,,1,,,1,1,1,2,0,0,1959-04-11
59LA02579,59,2,,4,04,041,0697,41,4,30,4,3,,,02,,,101,4,,0,4,,,27,,,,,1,41,1249,4,41,,04,1,,,5.8,,1,,,2,1,1,2,0,0,1959-04-11
59LA02580,59,1,4288,4,13,132,0699,41,4,15,4,3,,1,02,,1,119,5,,0,4,,,09,,,,,1,41,2159,4,41,90,13,1,,,12.2,,,,&,1,1,1,1,1,10,1959-04-29
59LA02581,59,1,4134,4,70,732,0704,41,4,,4,3,,1,02,,1,116,5,7,0,4,2,,,,,,,1,41,1162,4,41,94,73,2,,,12.6,,,,&,1,1,1,1,1,10,1959-04-26
59LA02582,59,1,3823,4,70,722,0705,41,4,,4,3,,1,02,,1,111,8,6,0,4,1,,,,,,,1,41,9993,4,40,76,73,2,,,12.2,,,,&,1,1,1,2,1,10,1959-04-21
59LA02583,59,1,3824,4,70,722,0705,41,4,,4,3,,4,02,,1,111,8,6,0,4,1,,,,,,,1,41,9993,4,40,81,73,2,,,10.0,,,,&,2,1,1,2,1,10,1959-04-21
59LA02584,59,3,0094,9,00,032,0711,41,4,,4,3,,5,50,2,1,155,5,,0,4,,,15,,,,,1,90,0000,,98,74,03,0,,,11.0,,,,&,1,1,1,1,1,10,1959-06-04
59LA02585,59,,,4,03,032,0711,41,4,39,4,3,,,02,1,,155,-,,0,,,,15,,,,,1,41,1806,4,41,,03,1,,,0.0,,,,,1,1,0,0,0,0,1959-06-04
59LA02586,59,1,3819,4,15,151,0715,41,4,19,4,3,,1,02,,1,111,9,,0,4,,,04,,,,,1,41,1685,4,41,89,15,1,,,11.2,,,04,&,1,1,1,3,1,10,1959-04-21
59LA02587,59,2,3820,4,15,151,0715,41,4,19,4,3,,1,02,,1,111,9,,0,4,,,04,1211,61,-,,1,41,1685,4,41,49,15,1,,3,9.0,,,,&,2,1,1,3,1,10,1959-04-21
59LA02588,59,2,3821,4,15,151,0715,41,4,19,4,3,,1,02,,3,111,9,,230,4,,,04,7857,40,-,,1,41,1685,4,41,,15,1,,,9.0,,7,,&,3,1,1,3,1,0,1959-04-21
59LA02589,59,1,4133,4,70,722,0718,41,4,,4,3,,4,02,,1,116,5,7,0,4,1,,,,,,,1,41,9993,4,40,106,73,2,,,14.4,,,,&,1,1,1,1,1,10,1959-04-26
59LA02590,59,2,4061,4,17,172,0722,41,4,23,4,3,,1,02,,2,115,5,1,0,4,0,,09,,,,,1,41,0556,4,41,92,17,1,,3,11.4,,,,&,1,1,1,1,1,10,1959-04-25
59LA02591,59,,,4,06,062,0727,41,4,23,4,3,,,02,,,119,-,,0,,,,21,,,,,1,41,0039,4,41,,06,1,,,0.0,,,,,1,1,0,0,0,0,1959-04-29
59LA02592,59,2,4372,4,17,172,0733,41,4,23,4,3,,1,02,,1,121,5,2,0,4,0,,10,,,,,1,41,0556,4,41,74,17,1,,3,9.6,,,,&,1,1,1,1,1,10,1959-05-01
59LA02593,59,2,4153,4,08,082,0747,41,4,24,4,3,,2,02,,1,117,5,,0,4,,,19,,,,,1,41,2021,4,41,86,08,1,,3,11.4,,,,&,1,1,1,1,1,10,1959-04-27
59LA02594,59,2,,4,16,162,0750,41,4,25,4,3,,1,02,,1,108,4,8,0,3,2,,13,0064,18,+,,1,41,0663,4,41,,16,1,,,8.6,,1,,,1,1,1,2,0,0,1959-04-18
59LA02595,59,1,,4,16,162,0750,41,4,25,4,3,,1,02,,1,108,4,8,0,3,2,,13,,,,,1,41,0663,4,41,,16,1,,,7.4,,1,,,2,1,1,2,0,0,1959-04-18
59LA02596,59,,,4,09,092,0752,41,4,31,4,3,,,02,,,119,-,3,0,,1,,10,,,,,1,41,8609,4,40,,09,1,,,0.0,,,,,1,1,0,0,0,0,1959-04-29
59LA02597,59,1,3797,4,16,162,0760,41,4,28,4,3,,1,02,,1,110,5,1,0,4,0,,19,,,,,1,41,0663,4,41,72,16,1,,,11.2,,,,&,1,1,1,1,1,10,1959-04-20
59LA02598,59,2,3634,4,16,162,0761,41,4,28,4,3,,1,02,,1,106,8,2,0,4,0,,19,,,,,1,41,0663,4,41,81,16,1,,2,8.0,,,,&,1,1,1,2,1,10,1959-04-16
59LA02599,59,2,3635,4,16,162,0761,41,4,28,4,3,,1,02,,1,106,8,2,0,4,0,,19,,,,,1,41,0663,4,41,77,16,1,,2,8.0,,,,&,2,1,1,2,1,10,1959-04-16
59LA02600,59,1,4140,4,70,722,0771,41,4,,4,3,,1,02,,1,116,5,8,0,4,1,,,,,,,1,41,9993,4,40,54,70,2,,,13.8,,,,&,1,1,1,1,1,10,1959-04-26
59LA02601,59,2,3605,4,14,142,0778,41,4,18,4,3,,1,02,,1,105,8,,127,4,,,17,,,,,1,41,9517,4,40,,14,1,,,8.4,,6,,&,1,1,1,2,1,0,1959-04-15
59LA02602,59,1,3606,4,14,142,0778,41,4,18,4,3,,1,02,,1,105,8,,0,4,,,17,,,,,1,41,9517,4,40,57,14,1,,,8.8,,,,&,2,1,1,2,1,10,1959-04-15
59LA02603,59,1,4027,4,18,182,0781,41,4,21,4,3,,1,02,,1,115,5,1,0,4,0,,17,,,,,1,41,1179,4,41,95,18,1,,,11.0,,,,&,1,1,1,1,1,10,1959-04-25
59LA02604,59,2,4028,4,17,172,0787,41,4,26,4,3,,1,02,,1,115,5,3,0,5,2,,19,,,,,1,41,0556,4,41,87,17,1,,3,10.0,,,,&,1,1,1,1,1,10,1959-04-25
59LA02605,59,1,4106,4,14,142,0789,41,4,17,4,3,04,3,02,,1,116,5,,0,5,,,17,,,,,1,41,9517,4,40,99,14,1,,,16.0,,,,&,1,1,1,1,1,10,1959-04-26
59LA02606,59,1,4123,4,82,089,0797,41,4,,4,3,,1,02,,1,116,8,,161,4,,,08,,,,,1,41,2193,4,41,,10,7,,,7.2,,2,,&,1,1,1,2,1,0,1959-04-26
59LA02607,59,2,4124,4,82,089,0797,41,4,,4,3,,1,02,,2,116,8,,230,4,,,08,,,,,1,41,2193,4,41,,10,7,,,11.0,,7,,&,2,1,1,2,1,0,1959-04-26
59LA02608,59,1,4224,4,82,028,0798,41,4,,4,3,,1,02,,1,118,5,,0,3,,,05,,,,,1,41,9974,4,40,91,10,7,,,10.0,,,,&,1,1,1,1,1,10,1959-04-28
59LA02609,59,2,4206,4,10,101,0799,41,4,10,4,3,,1,02,,1,118,8,,0,4,,,05,,,,,1,41,8954,4,40,68,10,1,,3,8.6,,,,&,1,1,1,2,1,10,1959-04-28
59LA02610,59,1,4207,4,10,101,0799,41,4,10,4,3,,1,02,,1,118,8,,0,4,,,05,,,,,1,41,8954,4,40,89,10,1,,,10.6,,,,&,2,1,1,2,1,10,1959-04-28
59LA02611,59,2,4132,4,70,732,0804,41,4,,4,3,,1,02,,2,116,5,8,0,4,2,,,,,,,1,41,1162,4,41,74,70,2,,3,12.2,,,,&,1,1,1,1,1,10,1959-04-26
59LA02612,59,2,4197,4,82,088,0806,41,4,,4,3,,1,02,,1,117,5,,0,3,,,21,,,,,1,41,2021,4,41,89,15,7,,3,10.2,,,,&,1,1,1,1,1,10,1959-04-27
59LA02613,59,1,4309,4,16,162,0809,41,4,29,4,3,,1,02,,1,119,5,3,0,4,2,,19,,,,,1,41,0663,4,41,103,16,1,,,11.6,,,,&,1,1,1,1,1,10,1959-04-29
59LA02614,59,2,3803,4,82,079,0817,41,4,,4,3,,1,02,,1,110,5,,0,4,,,21,,,,,1,41,1775,4,41,80,11,7,,2,11.0,,,,&,1,1,1,1,1,10,1959-04-20
59LA02615,59,2,3616,4,82,089,0820,41,4,,4,3,,1,02,,1,105,5,,0,4,,,16,,,,,1,41,2193,4,41,91,15,7,,2,11.0,,,,&,1,1,1,1,1,10,1959-04-15
59LA02616,59,2,3655,4,03,032,0824,41,4,33,4,3,,1,02,,1,107,5,,0,4,,,14,,,,,1,41,1806,4,41,79,03,1,,2,9.0,,,,&,1,1,1,1,1,10,1959-04-17
59LA02617,59,1,4003,4,70,712,0830,41,4,,4,3,,1,02,,1,114,5,4,0,3,1,,,,,,,1,41,1743,4,41,101,70,2,,,12.0,,,,&,1,1,1,1,1,10,1959-04-24
59LA02618,59,2,0084,9,00,072,0833,41,4,,4,3,,5,50,2,1,153,5,,0,4,,,20,,,,,1,90,0000,,98,71,07,0,,,12.0,,,,&,1,1,1,1,1,10,1959-06-02
59LA02619,59,,,4,07,072,0833,41,4,22,4,3,,,02,1,,153,-,,0,,,,20,,,,,1,41,2056,4,41,,07,1,,,0.0,,,,,1,1,0,0,0,0,1959-06-02
59LA02620,59,2,3977,4,07,071,0834,41,4,22,4,3,,1,02,,1,114,5,,0,3,,,20,,,,,1,41,1775,4,41,69,07,1,,2,9.0,,,,&,1,1,1,1,1,10,1959-04-24
59LA02621,59,2,4006,4,18,182,0842,41,4,19,4,3,,1,02,,1,114,5,2,0,3,0,,11,,,,,1,41,1179,4,41,68,18,1,,3,9.2,,,,&,1,1,1,1,1,10,1959-04-24
59LA02622,59,2,4067,4,02,022,0849,41,4,37,4,3,,1,02,,1,115,5,,230,4,,,23,,,,,1,41,9974,4,40,,02,1,,,7.8,,7,,&,1,1,1,1,1,0,1959-04-25
59LA02623,59,1,3638,4,02,021,0850,41,4,35,4,3,,1,02,,1,106,5,,0,5,,,23,,,,,1,41,0998,4,41,80,02,1,,,11.0,,,,&,1,1,1,1,1,10,1959-04-16
59LA02624,59,2,3724,4,70,712,0851,41,4,,4,3,,1,02,,1,109,8,5,0,5,1,,,,,,,1,41,1743,4,41,81,70,2,,2,9.8,,,,&,1,1,1,2,1,10,1959-04-19
59LA02625,59,2,3725,4,70,712,0851,41,4,,4,3,,1,02,,1,109,8,5,0,5,1,,,,,,,1,41,1743,4,41,60,70,2,,2,9.0,,,,&,2,1,1,2,1,10,1959-04-19
59LA02626,59,2,3556,4,70,732,0852,41,4,,4,3,,1,02,,1,103,8,1,0,4,0,,,,,,,1,41,1162,4,41,63,70,2,,2,9.0,,,,&,1,1,1,2,1,10,1959-04-13
59LA02627,59,1,3557,4,70,732,0852,41,4,,4,3,,4,02,,1,103,8,1,0,4,0,,,,,,,1,41,1162,4,41,94,70,2,,,9.0,,,,&,2,1,1,2,1,10,1959-04-13
59LA02628,59,1,4135,4,82,088,0854,41,4,,4,3,,1,02,,1,116,5,,0,4,,,17,,,,,1,41,2021,4,41,100,10,7,,,12.8,,,,&,1,1,1,1,1,10,1959-04-26
59LA02629,59,1,3778,4,11,111,0858,41,4,24,4,3,,1,02,,1,110,5,,124,4,,,27,9867,17,+,,1,41,0795,4,41,,11,1,,,14.4,,6,,&,1,1,1,1,1,0,1959-04-20
59LA02630,59,1,4262,4,70,712,0862,41,4,,4,3,,1,02,,1,119,8,6,0,4,1,,,,,,,1,41,1743,4,41,69,73,2,,,9.8,,,,&,1,1,1,2,1,10,1959-04-29
59LA02631,59,2,4263,4,70,712,0862,41,4,,4,3,,3,02,,1,119,8,6,0,4,1,,,,,,,1,41,1743,4,41,62,73,2,,3,8.0,,,,&,2,1,1,2,1,10,1959-04-29
59LA02632,59,,,4,14,142,0876,41,4,13,4,3,,,02,,,31,,,0,,,6,09,,,,,1,41,9517,4,40,,14,1,,,0.0,,,,,1,0,0,0,0,0,1959-01-31
59LA02633,59,2,4141,4,17,172,0881,41,4,28,4,3,,1,02,,1,116,5,4,0,4,2,,19,,,,,1,41,0556,4,41,,17,1,,,9.0,,6,,&,1,1,1,1,1,0,1959-04-26
59LA02634,59,1,4013,4,70,732,0886,41,4,,4,3,,1,02,,1,115,8,2,0,4,0,,,,,,,1,41,1162,4,41,80,73,2,,,9.8,,,,&,1,1,1,2,1,10,1959-04-25
59LA02635,59,2,4014,4,70,732,0886,41,4,,4,3,,1,02,,1,115,8,2,0,4,0,,,,,,,1,41,1162,4,41,74,73,2,,3,10.2,,,,&,2,1,1,2,1,10,1959-04-25
