PREDICTEDID10,UID,DAYBRN,CLR,LBRD,CDNO,CUT,CUT_NML,DAM,CAUSE,DAYDIS,DISP,INBRL,LAMB,LINE,SEX,SIRE,STM,TB,US,YR
2020702473,20LA00224,73,5,70,1,N,N,Z5864,,,,0.012,L2473,,2,Z5261,PC,5,,20
2020060761,20LA00225,73,1,06,1,N,N,M0087,,,,0.030,A0761,,2,H9421,30,8,,20
2020060762,20LA00226,73,1,06,2,N,N,M0087,,,,0.030,A0762,,1,H9421,30,8,,20
D202094601,20LA00227,71,1,,1,N,N,H9460,44,71,1,,,,1,A0013,,9,,20
D202094602,20LA00228,71,1,,2,N,N,H9460,44,71,1,,,,1,A0013,,9,,20
D202094603,20LA00229,71,1,,3,N,N,H9460,44,71,1,,,,2,A0013,,9,,20
D202097201,20LA00230,71,1,,1,N,N,H9720,44,71,1,,,,1,A0013,,4,,20
D202097202,20LA00231,71,1,,2,N,N,H9720,44,71,1,,,,1,A0013,,4,,20
2020060763,20LA00232,73,1,06,1,N,N,H9846,,,,0.034,A0763,,2,H9421,30,9,,20
2020060764,20LA00233,73,1,06,2,N,N,H9846,,,,0.034,A0764,,3,H9421,30,9,,20
2020060765,20LA00234,73,1,06,3,N,N,H9846,,,,0.034,A0765,,2,H9421,30,9,,20
2020060766,20LA00235,73,1,06,1,N,N,H9306,,,,0.032,A0766,,2,A0209,30,8,,20
2020060767,20LA00236,73,1,06,2,N,N,H9306,,,,0.032,A0767,,3,A0209,30,8,,20
2020837560,20LA00237,73,6,83,1,N,N,Z2699,,,,0.000,Z7560,,3,Z5423,97,8,,20
2020837561,20LA00238,73,6,83,2,N,N,Z2699,,,,0.000,Z7561,,2,Z5423,97,8,,20
2020060768,20LA00239,73,1,06,1,N,N,H9692,93,74,3,0.000,A0768,,3,A0714,30,3,,20
2020060769,20LA00240,73,1,06,2,N,N,H9692,,,,0.000,A0769,,2,A0714,30,3,,20
2020060770,20LA00241,73,1,06,3,N,N,H9692,,,,0.000,A0770,,1,A0714,30,3,,20
D202096924,20LA00242,73,1,,4,N,N,H9692,44,73,1,,,,1,A0714,,3,,20
2020702474,20LA00243,73,5,70,1,N,N,L1795,,,,0.012,L2474,,2,L1934,PC,8,,20
2020702475,20LA00244,73,5,70,2,N,N,L1795,,,,0.012,L2475,,2,L1934,PC,8,,20
2020060771,20LA00245,73,1,06,1,N,N,H9900,,,,0.032,A0771,,2,A0013,30,8,,20
2020060772,20LA00246,73,1,06,2,N,N,H9900,,,,0.032,A0772,,1,A0013,30,8,,20
2020702476,20LA00247,73,5,70,1,N,N,L2048,,,,0.017,L2476,,1,L2095,PC,5,,20
2020702477,20LA00248,73,5,70,1,N,N,L2034,,,,0.012,L2477,,2,L2070,PC,8,,20
2020702478,20LA00249,73,2,70,2,N,N,L2034,,,,0.012,L2478,,2,L2070,PC,8,,20
2020702479,20LA00250,73,5,70,1,N,N,L1749,,,,0.010,L2479,,1,L2029,PC,8,,20
2020702480,20LA00251,73,5,70,2,N,N,L1749,,,,0.010,L2480,,1,L2029,PC,8,,20
2020702481,20LA00252,73,5,70,1,N,N,L2191,,,,0.013,L2481,,2,L1902,PC,8,,20
2020702482,20LA00253,73,5,70,2,N,N,L2191,,0,,0.013,L2482,,1,L1902,PC,8,,20
2020837562,20LA00254,73,5,83,1,Y,Y,L2216,,,,0.000,Z7562,,3,Z0000,0,5,US83202216,20
2020837563,20LA00255,73,6,83,1,N,N,Z2346,,,,0.014,Z7563,,1,Z5635,97,8,,20
2020837564,20LA00256,73,6,83,2,N,N,Z2346,,,,0.014,Z7564,,2,Z5635,97,8,,20
2020060773,20LA00257,73,1,06,1,N,N,A0089,,,,0.033,A0773,,1,H9421,30,8,,20
2020060774,20LA00258,73,1,06,2,N,N,A0089,,,,0.033,A0774,,1,H9421,30,8,,20
2020645338,20LA00259,73,1,64,1,N,N,K5209,,,,0.000,K5338,,1,K5242,6,8,,20
2020645339,20LA00260,73,1,64,2,N,N,K5209,,,,0.000,K5339,,1,K5242,6,8,,20
2020060775,20LA00261,73,1,06,1,N,N,H8545,,,,0.031,A0775,,1,H9421,30,3,,20
2020060776,20LA00262,73,1,06,2,N,N,H8545,,,,0.031,A0776,,3,H9421,30,3,,20
D202085453,20LA00263,73,1,,3,N,N,H8545,46,73,6,,,,2,H9421,,3,,20
D202085454,20LA00264,73,1,,4,N,N,H8545,27,73,0,,,,2,H9421,,3,,20
2020837565,20LA00265,73,1,83,1,Y,Y,Z4153,93,74,3,0.000,Z7565,,3,K5193,0,9,,20
2020837566,20LA00266,73,1,83,2,Y,Y,Z4153,,,,0.000,Z7566,,2,K5193,0,9,,20
2020837567,20LA00267,73,1,83,3,Y,Y,Z4153,,,,0.000,Z7567,,2,K5193,0,9,,20
2020702483,20LA00268,73,5,70,1,N,N,L2089,66,99,6,0.013,L2483,,1,L2041,PC,8,,20
2020702484,20LA00269,73,5,70,2,N,N,L2089,,,,0.013,L2484,,1,L2041,PC,8,,20
2020837568,20LA00270,73,6,83,1,N,N,Z4426,,,,0.015,Z7568,A,2,Z5442,97,5,,20
2020702485,20LA00271,73,5,70,1,N,N,Z5607,49,130,6,0.035,L2485,,1,Z5261,PC,5,,20
2020837569,20LA00272,73,6,83,1,N,N,Z4095,,,,0.000,Z7569,,2,Z5593,97,8,,20
2020837570,20LA00273,73,6,83,2,N,N,Z4095,,,,0.000,Z7570,,2,Z5593,97,8,,20
2020837571,20LA00274,73,5,83,1,Y,Y,M0184,,,,0.000,Z7571,,3,Z0000,0,5,US83200184,20
2020060777,20LA00275,73,1,06,1,N,N,H9359,,,,0.000,A0777,,1,A0714,30,8,,20
2020060778,20LA00276,73,1,06,2,N,N,H9359,,,,0.000,A0778,,2,A0714,30,8,,20
2020702486,20LA00277,73,5,70,1,N,N,L1757,,,,0.008,L2486,,1,L2095,PC,8,,20
2020702487,20LA00278,73,5,70,2,N,N,L1757,,,,0.008,L2487,,1,L2095,PC,8,,20
2020837572,20LA00279,73,6,83,1,N,N,Z3412,,,,0.017,Z7572,A,2,Z5314,97,5,,20
2020702488,20LA00280,73,5,70,1,N,N,Z3399,,,,0.013,L2488,,1,Z5261,PC,8,,20
2020702489,20LA00281,73,5,70,2,N,N,Z3399,,,,0.013,L2489,,2,Z5261,PC,8,,20
2020837573,20LA00282,73,5,83,1,N,N,Z5240,,,,0.000,Z7573,,1,Z7471,TS,8,,20
2020837574,20LA00283,73,5,83,2,N,N,Z5240,,,,0.000,Z7574,,1,Z7471,TS,8,,20
2020702490,20LA00284,73,5,70,1,N,N,L1791,,,,0.014,L2490,,2,L2070,PC,8,,20
2020702491,20LA00285,73,5,70,2,N,N,L1791,,,,0.014,L2491,,1,L2070,PC,8,,20
2020837575,20LA00286,74,6,83,1,N,N,Z4113,6,98,6,0.000,Z7575,,2,Z5264,97,9,,20
2020837576,20LA00287,74,6,83,2,N,N,Z4113,,,,0.000,Z7576,,2,Z5264,97,9,,20
2020837577,20LA00288,74,6,83,3,N,N,Z4113,,,,0.000,Z7577,,2,Z5264,97,9,,20
2020837578,20LA00289,74,5,83,1,Y,Y,Z6014,,,,0.000,Z7578,,3,K5193,0,5,,20
2020837579,20LA00290,74,5,83,1,N,N,Z5263,,,,0.000,Z7579,,2,Z7471,TS,5,,20
2020702492,20LA00291,74,2,70,1,N,N,L1397,,,,0.011,L2492,,2,L2070,PC,5,,20
2020702493,20LA00292,74,5,70,1,N,N,L1815,,,,0.013,L2493,,1,L2046,PC,8,,20
2020702494,20LA00293,74,5,70,2,N,N,L1815,,,,0.013,L2494,,1,L2046,PC,8,,20
2020837580,20LA00294,74,5,83,1,Y,Y,A0356,19,106,6,0.000,Z7580,,2,Z0000,80,8,US83200356,20
2020837581,20LA00295,74,5,83,2,Y,Y,A0356,93,74,3,0.000,Z7581,,2,Z0000,80,8,US83200356,20
2020837582,20LA00296,74,6,83,1,N,N,Z3371,,,,0.000,Z7582,A,1,Z5423,97,8,,20
2020837583,20LA00297,74,6,83,2,N,N,Z3371,,,,0.000,Z7583,A,2,Z5423,97,8,,20
2020837584,20LA00298,74,2,83,1,Y,Y,S2010,,,,0.000,Z7584,,2,L0000,LR,8,US70202010,20
2020837585,20LA00299,74,2,83,2,Y,Y,S2010,93,74,3,0.000,Z7585,,3,L0000,LR,8,US70202010,20
2020837586,20LA00300,74,5,83,1,Y,Y,A0632,,,,0.000,Z7586,,2,Z0000,80,5,US83200632,20
2020060779,20LA00301,74,1,06,1,N,N,H9982,,,,0.043,A0779,,2,M0031,30,8,,20
2020060780,20LA00302,74,1,06,2,N,N,H9982,,,,0.043,A0780,,1,M0031,30,8,,20
2020645340,20LA00303,74,1,64,1,N,N,K5235,66,74,6,0.000,K5340,,1,K5242,6,8,,20
2020645341,20LA00304,74,1,64,2,N,N,K5235,,,,0.000,K5341,,1,K5242,6,8,,20
2020702495,20LA00305,74,5,70,1,N,N,Z4900,,,,0.005,L2495,,2,Z4867,PC,5,,20
2020702496,20LA00306,74,5,70,1,N,N,Z3485,,,,0.012,L2496,,2,Z5261,PC,8,,20
2020702497,20LA00307,74,5,70,2,N,N,Z3485,,,,0.012,L2497,,2,Z5261,PC,8,,20
2020645342,20LA00308,74,1,64,1,N,N,K5261,,0,,0.000,K5342,,1,K5155,6,8,,20
2020645343,20LA00309,74,1,64,2,N,N,K5261,,,,0.000,K5343,,2,K5155,6,8,,20
2020702498,20LA00310,74,5,70,1,N,N,Z4599,,,,0.022,L2498,,2,Z4867,PC,8,,20
2020702499,20LA00311,74,5,70,2,N,N,Z4599,,,,0.022,L2499,,1,Z4867,PC,8,,20
2020060781,20LA00312,74,1,06,1,N,N,H9754,,,,0.000,A0781,,2,A0714,30,8,,20
2020060782,20LA00313,74,1,06,2,N,N,H9754,,,,0.000,A0782,,2,A0714,30,8,,20
2020837587,20LA00314,74,5,83,1,Y,Y,Z4193,,,,0.000,Z7587,,2,K5180,0,8,,20
2020837588,20LA00315,74,5,83,2,Y,Y,Z4193,,,,0.000,Z7588,,3,K5180,0,8,,20
2020702500,20LA00316,74,5,70,1,N,N,L1920,,,,0.004,L2500,,1,L1902,PC,8,,20
2020702501,20LA00317,74,5,70,2,N,N,L1920,,,,0.004,L2501,,1,L1902,PC,8,,20
2020060783,20LA00318,74,1,06,1,N,N,H9899,,,,0.000,A0783,,1,A0714,30,8,,20
2020060784,20LA00319,74,1,06,2,N,N,H9899,,,,0.000,A0784,,2,A0714,30,8,,20
2020837589,20LA00320,74,5,83,1,Y,Y,Z5482,,,,0.000,Z7589,,2,K5193,0,5,,20
2020645344,20LA00321,74,1,64,1,N,N,K5133,,,,0.000,K5344,,1,K5242,6,8,,20
2020645345,20LA00322,74,1,64,2,N,N,K5133,,,,0.000,K5345,,2,K5242,6,8,,20
2020060785,20LA00323,74,1,06,1,N,N,H9436,,,,0.033,A0785,,1,A0273,30,8,,20
2020060786,20LA00324,74,1,06,2,N,N,H9436,,,,0.033,A0786,,1,A0273,30,8,,20
2020702502,20LA00325,74,5,70,1,N,N,L2298,66,74,6,0.000,L2502,,1,L0000,PC,5,US70202298,20
2020837590,20LA00326,74,1,83,1,Y,Y,Z4008,93,75,3,0.000,Z7590,,2,K5180,0,9,,20
2020837591,20LA00327,74,5,83,2,Y,Y,Z4008,,,,0.000,Z7591,,2,K5180,0,9,,20
2020837592,20LA00328,74,1,83,3,Y,Y,Z4008,97,194,7,0.000,Z7592,,3,K5180,0,9,,20
2020837593,20LA00329,74,6,83,1,N,N,Z5260,,,,0.000,Z7593,A,1,Z5423,97,8,,20
2020837594,20LA00330,74,6,83,2,N,N,Z5260,,,,0.000,Z7594,A,1,Z5423,97,8,,20
2020060787,20LA00331,74,1,06,1,N,N,A0032,,,,0.033,A0787,,1,A0273,30,8,,20
2020060788,20LA00332,74,1,06,2,N,N,A0032,,,,0.033,A0788,,1,A0273,30,8,,20
2020837595,20LA00333,74,5,83,1,Y,Y,Z3849,,,,0.000,Z7595,,3,K5180,0,8,,20
2020837596,20LA00334,74,2,83,2,Y,Y,Z3849,,,,0.000,Z7596,,2,K5180,0,8,,20
2020837597,20LA00335,74,6,83,1,N,N,Z5687,,,,0.008,Z7597,A,2,Z5635,97,8,,20
2020837598,20LA00336,74,6,83,2,N,N,Z5687,,,,0.008,Z7598,A,2,Z5635,97,8,,20
2020702503,20LA00337,74,5,70,1,N,N,L1717,,0,,0.012,L2503,,1,L2046,PC,9,,20
2020702504,20LA00338,74,5,70,2,N,N,L1717,,,,0.012,L2504,,1,L2046,PC,9,,20
2020702505,20LA00339,74,5,70,3,N,N,L1717,,,,0.012,L2505,,1,L2046,PC,9,,20
2020702506,20LA00340,74,5,70,1,N,N,L1983,,,,0.013,L2506,,1,L2036,PC,5,,20
2020060789,20LA00341,74,1,06,1,N,N,A0327,93,75,3,0.000,A0789,,3,A0715,30,8,,20
2020060790,20LA00342,74,3,06,2,N,N,A0327,,,,0.000,A0790,,3,A0715,30,8,,20
2020837599,20LA00343,74,1,83,1,N,N,K5136,,,,0.000,Z7599,,2,Z7471,TC,5,,20
2020837600,20LA00344,74,6,83,1,N,N,Z5959,,,,0.000,Z7600,A,1,Z5423,97,8,,20
2020837601,20LA00345,74,6,83,2,N,N,Z5959,93,75,3,0.000,Z7601,A,2,Z5423,97,8,,20
2020060791,20LA00346,74,1,06,1,N,N,H8468,,,,0.032,A0791,,1,M0031,30,9,,20
2020060792,20LA00347,74,1,06,2,N,N,H8468,,,,0.032,A0792,,1,M0031,30,9,,20
2020060793,20LA00348,74,1,06,3,N,N,H8468,,,,0.032,A0793,,2,M0031,30,9,,20
2020837602,20LA00349,74,5,83,1,Y,Y,A0533,,,,0.000,Z7602,,2,Z0000,80,8,US83200533,20
2020837603,20LA00350,74,5,83,2,Y,Y,A0533,93,75,3,0.000,Z7603,,3,Z0000,80,8,US83200533,20
2020702507,20LA00351,74,5,70,1,N,N,L1546,,,,0.007,L2507,,1,L2095,PC,8,,20
2020702508,20LA00352,74,5,70,2,N,N,L1546,,,,0.007,L2508,,2,L2095,PC,8,,20
2020645346,20LA00353,74,1,64,1,N,N,K5203,,,,0.000,K5346,,2,K5242,6,5,,20
2020837604,20LA00354,74,5,83,1,Y,Y,Z3238,,,,0.000,Z7604,,2,K5180,0,8,,20
2020837605,20LA00355,74,5,83,2,Y,Y,Z3238,,,,0.000,Z7605,,2,K5180,0,8,,20
2020837606,20LA00356,74,5,83,1,Y,Y,L2284,,,,0.000,Z7606,,2,Z0000,0,5,US83202284,20
2020702509,20LA00357,74,5,70,1,N,N,L2130,,,,0.014,L2509,,1,L2095,PC,5,,20
2020702510,20LA00358,74,5,70,1,N,N,Z3962,1,182,6,0.018,L2510,,2,Z5261,PC,8,,20
2020702511,20LA00359,74,5,70,2,N,N,Z3962,,,,0.018,L2511,,1,Z5261,PC,8,,20
2020060794,20LA00360,74,1,06,1,N,N,A0244,42,105,6,0.032,A0794,,2,H9684,30,9,,20
2020060795,20LA00361,74,1,06,2,N,N,A0244,,,,0.032,A0795,,3,H9684,30,9,,20
2020060796,20LA00362,74,1,06,3,N,N,A0244,67,84,6,0.032,A0796,,2,H9684,30,9,,20
2020060797,20LA00363,74,1,06,1,N,N,A0128,46,126,6,0.000,A0797,,1,A0714,30,8,,20
2020060798,20LA00364,74,1,06,2,N,N,A0128,,0,,0.000,A0798,,1,A0714,30,8,,20
2020837607,20LA00365,74,6,83,1,N,N,Z2864,,,,0.000,Z7607,,2,Z5423,97,8,,20
2020837608,20LA00366,74,6,83,2,N,N,Z2864,,,,0.000,Z7608,,1,Z5423,97,8,,20
2020702512,20LA00367,74,2,70,1,N,N,L2283,,,,0.000,L2512,,1,L0000,PC,8,US70202283,20
2020702513,20LA00368,74,5,70,2,N,N,L2283,,0,,0.000,L2513,,1,L0000,PC,8,US70202283,20
2020837609,20LA00369,74,6,83,1,N,N,Z6456,,,,0.000,Z7609,,2,Z0000,97,8,US83206456,20
2020837610,20LA00370,74,6,83,2,N,N,Z6456,,0,,0.000,Z7610,,2,Z0000,97,8,US83206456,20
2020060799,20LA00371,75,1,06,1,N,N,H9834,,,,0.032,A0799,,2,H9421,30,8,,20
2020060800,20LA00372,75,1,06,2,N,N,H9834,93,75,3,0.032,A0800,,2,H9421,30,8,,20
2020837611,20LA00373,75,6,83,1,N,N,Z5644,19,177,6,0.015,Z7611,,2,Z5264,97,5,,20
2020837612,20LA00374,75,9,83,1,Y,Y,Z2799,,0,,0.000,Z7612,,2,Z5202,BL,8,,20
2020837613,20LA00375,75,9,83,2,Y,Y,Z2799,93,75,3,0.000,Z7613,,2,Z5202,BL,8,,20
2020060801,20LA00376,75,1,06,1,N,N,H9055,66,75,6,0.033,A0801,,2,H9784,30,9,,20
2020060802,20LA00377,75,1,06,2,N,N,H9055,,,,0.033,A0802,,1,H9784,30,9,,20
2020060803,20LA00378,75,1,06,3,N,N,H9055,,,,0.033,A0803,,1,H9784,30,9,,20
2020837614,20LA00379,75,2,83,1,Y,Y,M0068,,,,0.000,Z7614,,3,K5180,0,8,,20
2020837615,20LA00380,75,1,83,2,Y,Y,M0068,,,,0.000,Z7615,,3,K5180,0,8,,20
D202020671,20LA00381,75,5,,1,Y,Y,S2067,27,75,0,0.000,,,1,Z0000,,0,US83202067,20
2020060804,20LA00382,75,1,06,1,N,N,A0311,,,,0.031,A0804,,3,H9684,30,9,,20
2020060805,20LA00383,75,1,06,2,N,N,A0311,,,,0.031,A0805,,3,H9684,30,9,,20
2020060806,20LA00384,75,1,06,3,N,N,A0311,42,84,6,0.031,A0806,,2,H9684,30,9,,20
2020837616,20LA00385,75,5,83,1,Y,Y,M0325,,,,0.000,Z7616,,2,Z0000,0,5,US83200325,20
D202012341,20LA00386,75,1,,1,Y,Y,S1234,27,75,0,,,,1,S1931,,0,,20
2020837617,20LA00387,75,5,83,1,Y,Y,Z4672,93,76,3,0.000,Z7617,,2,K5193,0,9,,20
2020837618,20LA00388,75,5,83,2,Y,Y,Z4672,,,,0.000,Z7618,,3,K5193,0,9,,20
2020837619,20LA00389,75,5,83,3,Y,Y,Z4672,,,,0.000,Z7619,,3,K5193,0,9,,20
2020702514,20LA00390,75,5,70,1,N,N,L1707,,0,,0.009,L2514,,2,L1902,PC,9,,20
2020702515,20LA00391,75,5,70,2,N,N,L1707,,,,0.009,L2515,,2,L1902,PC,9,,20
2020702516,20LA00392,75,5,70,3,N,N,L1707,,,,0.009,L2516,,1,L1902,PC,9,,20
2020702517,20LA00393,75,5,70,1,N,N,L2083,,,,0.010,L2517,,2,L2046,PC,8,,20
2020702518,20LA00394,75,5,70,2,N,N,L2083,,,,0.010,L2518,,1,L2046,PC,8,,20
2020060807,20LA00395,75,1,06,1,N,N,A0253,,,,0.035,A0807,,1,A0273,30,8,,20
2020060808,20LA00396,75,1,06,2,N,N,A0253,,,,0.035,A0808,,2,A0273,30,8,,20
2020837620,20LA00397,75,5,83,1,N,N,Z5288,,,,0.000,Z7620,,2,Z7471,TS,8,,20
2020837621,20LA00398,75,5,83,2,N,N,Z5288,,,,0.000,Z7621,,2,Z7471,TS,8,,20
D202067811,20LA00399,75,5,,1,Y,Y,Z6781,44,75,1,0.000,,,2,L0000,,1,US70206781,20
2020060809,20LA00400,75,1,06,1,N,N,H9833,,,,0.000,A0809,,2,A0714,30,9,,20
2020060810,20LA00401,75,1,06,2,N,N,H9833,,,,0.000,A0810,,1,A0714,30,9,,20
2020060811,20LA00402,75,1,06,3,N,N,H9833,66,75,6,0.000,A0811,,2,A0714,30,9,,20
2020837622,20LA00403,75,5,83,1,N,N,Z1532,93,76,3,0.000,Z7622,A,2,Z5442,SY,9,,20
2020837623,20LA00404,75,5,83,2,N,N,Z1532,,,,0.000,Z7623,A,2,Z5442,SY,9,,20
2020837624,20LA00405,75,5,83,3,N,N,Z1532,,,,0.000,Z7624,A,1,Z5442,SY,9,,20
2020837625,20LA00406,75,1,83,1,Y,Y,Z4142,,,,0.000,Z7625,,3,K5180,0,8,,20
2020837626,20LA00407,75,1,83,2,Y,Y,Z4142,,,,0.000,Z7626,,3,K5180,0,8,,20
2020060812,20LA00408,75,1,06,1,N,N,H8955,,,,0.031,A0812,,2,A0013,30,3,,20
D202089552,20LA00409,75,1,,2,N,N,H8955,27,75,0,,,,2,A0013,,3,,20
D202089553,20LA00410,75,1,,3,N,N,H8955,44,75,1,,,,2,A0013,,3,,20
2020060813,20LA00411,75,1,06,4,N,N,H8955,,,,0.031,A0813,,2,A0013,30,3,,20
2020837627,20LA00412,75,5,83,1,Y,Y,L2318,,,,0.000,Z7627,,3,Z0000,0,5,US83202318,20
2020837628,20LA00413,75,5,83,1,Y,Y,Z6643,97,194,7,0.000,Z7628,,2,Z0000,0,5,US83206643,20
2020837629,20LA00414,75,2,83,1,Y,Y,M0125,,,,0.000,Z7629,,3,K5193,0,8,,20
2020837630,20LA00415,75,2,83,2,Y,Y,M0125,,,,0.000,Z7630,,3,K5193,0,8,,20
2020645347,20LA00416,75,1,64,1,N,N,K5253,,,,0.000,K5347,,1,K5155,6,8,,20
2020645348,20LA00417,75,1,64,2,N,N,K5253,,,,0.000,K5348,,2,K5155,6,8,,20
2020837631,20LA00418,75,2,83,1,Y,Y,Z5381,,,,0.000,Z7631,,3,K5180,0,8,,20
2020837632,20LA00419,75,1,83,2,Y,Y,Z5381,10,127,6,0.000,Z7632,,2,K5180,0,8,,20
2020837633,20LA00420,75,5,83,1,Y,Y,S1996,,,,0.000,Z7633,,3,L0000,LR,5,US70201996,20
2020837634,20LA00421,75,5,83,1,N,N,L2189,93,77,3,0.000,Z7634,,3,Z5202,0,8,,20
2020837635,20LA00422,75,5,83,2,N,N,L2189,,,,0.000,Z7635,,3,Z5202,0,8,,20
2020645349,20LA00423,75,1,64,1,N,N,K5265,66,79,6,0.000,K5349,,2,K5155,6,6,,20
D202052652,20LA00424,75,1,,2,N,N,K5265,27,75,0,,,,1,K5155,,6,,20
2020837636,20LA00425,75,5,83,1,Y,Y,A0535,,,,0.000,Z7636,,2,Z0000,80,5,US83200535,20
2020702519,20LA00426,75,2,70,1,N,N,L1734,,,,0.010,L2519,,1,L1934,PC,8,,20
2020702520,20LA00427,75,5,70,2,N,N,L1734,,,,0.010,L2520,,1,L1934,PC,8,,20
2020510360,20LA00428,76,5,51,1,Y,Y,A0428,1,97,6,0.000,M0360,,2,L0000,LP,8,US70200428,20
2020510361,20LA00429,76,2,51,2,Y,Y,A0428,93,76,3,0.000,M0361,,2,L0000,LP,8,US70200428,20
2020837637,20LA00430,76,5,83,1,Y,Y,Z5129,,,,0.000,Z7637,,3,K5193,0,8,,20
2020837638,20LA00431,76,2,83,2,Y,Y,Z5129,93,76,3,0.000,Z7638,,3,K5193,0,8,,20
2020060814,20LA00432,76,1,06,1,N,N,H9553,,,,0.000,A0814,,2,A0715,30,8,,20
2020060815,20LA00433,76,1,06,2,N,N,H9553,,,,0.000,A0815,,1,A0715,30,8,,20
2020702521,20LA00434,76,2,70,1,N,N,L2060,,,,0.013,L2521,,2,L2029,PC,8,,20
2020702522,20LA00435,76,5,70,2,N,N,L2060,,,,0.013,L2522,,1,L2029,PC,8,,20
2020060816,20LA00436,76,1,06,1,N,N,A0025,,,,0.031,A0816,,2,H9684,30,5,,20
2020060817,20LA00437,76,1,06,1,N,N,H8005,,,,0.036,A0817,,1,A0209,30,9,,20
2020060818,20LA00438,76,1,06,2,N,N,H8005,,,,0.036,A0818,,1,A0209,30,9,,20
D202080053,20LA00439,76,1,,3,N,N,H8005,44,76,1,,,,2,A0209,,9,,20
2020645350,20LA00440,76,1,64,1,N,N,K5211,,,,0.000,K5350,,1,K5242,6,8,,20
2020645351,20LA00441,76,1,64,2,N,N,K5211,,0,,0.000,K5351,,1,K5242,6,8,,20
2020060819,20LA00442,76,1,06,1,N,N,A0202,,,,0.032,A0819,,2,A0013,30,8,,20
2020060820,20LA00443,76,1,06,2,N,N,A0202,66,76,6,0.032,A0820,,2,A0013,30,8,,20
2020837639,20LA00444,76,5,83,1,Y,Y,Z3385,,,,0.000,Z7639,,2,K5180,0,8,,20
2020837640,20LA00445,76,5,83,2,Y,Y,Z3385,,,,0.000,Z7640,,2,K5180,0,8,,20
2020060821,20LA00446,76,1,06,1,N,N,A0287,,,,0.044,A0821,,1,H9784,30,8,,20
2020060822,20LA00447,76,1,06,2,N,N,A0287,93,77,3,0.044,A0822,,3,H9784,30,8,,20
2020060823,20LA00448,76,1,06,1,N,N,A0256,,,,0.031,A0823,,1,A0013,30,8,,20
2020060824,20LA00449,76,1,06,2,N,N,A0256,42,110,6,0.031,A0824,,1,A0013,30,8,,20
2020702523,20LA00450,76,5,70,1,N,N,L1903,,,,0.012,L2523,,2,L2070,PC,7,,20
D202019032,20LA00451,76,5,,2,N,N,L1903,44,76,1,,,,1,L2070,,7,,20
2020702524,20LA00452,76,5,70,1,N,N,L2139,,,,0.013,L2524,,1,L1934,PC,8,,20
2020702525,20LA00453,76,5,70,2,N,N,L2139,,,,0.013,L2525,,2,L1934,PC,8,,20
2020702526,20LA00454,76,5,70,1,N,N,Z5061,,,,0.064,L2526,,2,Z5261,PC,8,,20
2020702527,20LA00455,76,5,70,2,N,N,Z5061,93,77,3,0.064,L2527,,2,Z5261,PC,8,,20
2020702528,20LA00456,76,5,70,1,N,N,L1937,,,,0.012,L2528,,1,L2046,PC,8,,20
2020702529,20LA00457,76,2,70,2,N,N,L1937,46,79,6,0.012,L2529,,1,L2046,PC,8,,20
2020837641,20LA00458,76,6,83,1,N,N,Z4633,,,,0.008,Z7641,A,2,Z5314,97,8,,20
2020837642,20LA00459,76,6,83,2,N,N,Z4633,,,,0.008,Z7642,A,1,Z5314,97,8,,20
D202006361,20LA00460,76,5,,1,Y,Y,A0636,27,76,0,0.000,,,2,Z0000,,0,US83200636,20
2020837643,20LA00461,76,6,83,1,N,N,Z4868,,,,0.000,Z7643,A,1,Z5264,97,8,,20
2020837644,20LA00462,76,6,83,2,N,N,Z4868,,,,0.000,Z7644,A,2,Z5264,97,8,,20
2020837645,20LA00463,76,6,83,1,N,N,Z5476,,,,0.012,Z7645,A,1,Z5635,97,8,,20
2020837646,20LA00464,76,6,83,2,N,N,Z5476,,,,0.012,Z7646,A,1,Z5635,97,8,,20
2020702530,20LA00465,76,5,70,1,N,N,L1001,,,,0.005,L2530,,1,L2046,PC,9,,20
2020702531,20LA00466,76,5,70,2,N,N,L1001,,,,0.005,L2531,,1,L2046,PC,9,,20
D202010013,20LA00467,76,5,,3,N,N,L1001,27,76,0,,,,1,L2046,,9,,20
2020702532,20LA00468,76,5,70,1,N,N,L1949,,,,0.014,L2532,,2,L2070,PC,8,,20
2020702533,20LA00469,76,5,70,2,N,N,L1949,,,,0.014,L2533,,2,L2070,PC,8,,20
2020837647,20LA00470,76,1,83,1,Y,Y,Z3386,,,,0.000,Z7647,,2,K5193,0,8,,20
2020837648,20LA00471,76,2,83,2,Y,Y,Z3386,,,,0.000,Z7648,,2,K5193,0,8,,20
2020837649,20LA00472,76,6,83,1,Y,Y,Z6397,,,,0.000,Z7649,,2,Z0000,0,5,US83206397,20
2020122628,20LA00473,76,1,12,1,N,N,S1496,85,78,6,0.048,S2628,,2,S1632,7,7,,20
D202014962,20LA00474,76,1,,2,N,N,S1496,44,76,1,,,,1,S1632,,7,,20
2020837650,20LA00475,76,2,83,1,Y,Y,S2476,,,,0.000,Z7650,,3,L0000,LR,5,US70202476,20
2020702534,20LA00476,76,2,70,1,N,N,L2056,,,,0.011,L2534,,2,L2029,PC,5,,20
2020837651,20LA00477,76,2,83,1,N,N,K5171,66,148,6,0.000,Z7651,,1,Z7471,TC,8,,20
2020837652,20LA00478,76,2,83,2,N,N,K5171,,,,0.000,Z7652,,1,Z7471,TC,8,,20
