ID10,UID,DAYBRN,CLR,LBRD,CDNO,CUT_NML,CAUSE,DAYDIS,DISP,INBRL,LINE,SEX,STM,TB,PREFERREDDAM,PREFERREDSIRE,YR
D201503603,15LA00025,68,,,3,Y,27,68,0,0.000,,2,,9,2011830360,US82120360,15
D201574642,15LA00027,70,6,,2,N,44,70,1,0.040,,1,,9,2009827464,2008826202,15
D201574643,15LA00028,70,6,,3,N,44,70,1,0.040,,2,,9,2009827464,2008826202,15
D201504762,15LA00031,70,5,,2,Y,44,70,1,0.000,,2,,7,2011830476,US82130476,15
D201515211,15LA00034,70,5,,1,N,44,70,1,0.003,,1,,4,2014701521,2013701441,15
D201515212,15LA00035,70,5,,2,N,44,70,1,0.003,,1,,4,2014701521,2013701441,15
D201500241,15LA00036,70,1,,1,Y,27,70,0,0.035,,2,,0,2014120024,2014000743,15
D201559941,15LA00050,71,2,,1,Y,44,71,1,0.019,,1,,9,2010055994,US82115994,15
D201559942,15LA00051,71,2,,2,Y,44,71,1,0.019,,1,,9,2010055994,US82115994,15
D201564323,15LA00065,72,1,,3,Y,27,72,0,0.032,,1,,9,2010056432,2009055183,15
D201555331,15LA00094,72,,,1,N,27,72,0,0.042,,,,0,2014455533,US45155533,15
D201506393,15LA00102,73,1,,3,Y,44,73,1,0.000,,1,,9,2011830639,US64120639,15
D201596741,15LA00105,73,1,,1,N,27,73,0,0.000,,1,,9,2013119674,US83149674,15
D201596742,15LA00106,73,1,,2,N,27,73,0,0.000,,1,,9,2013119674,US83149674,15
D201561163,15LA00124,73,1,,3,N,44,73,1,0.022,,2,,9,2010056116,US82126116,15
D201599042,15LA00125,73,5,,2,Y,44,73,1,0.000,,1,,7,2011829904,2011830098,15
D201557601,15LA00133,73,1,,1,N,27,73,0,0.028,,1,,9,2010055760,US82115760,15
D201584613,15LA00140,73,1,,3,Y,27,73,0,0.020,,2,,9,2010118461,US64118461,15
D201502741,15LA00144,74,2,,1,N,44,74,1,0.025,,2,,7,2011700274,2011700495,15
D201500631,15LA00149,74,1,,1,Y,27,74,0,0.036,,1,,0,2014120063,2014000733,15
D201583072,15LA00156,74,1,,2,N,44,74,1,0.024,,1,,7,2013058307,2012057881,15
D201568843,15LA00188,74,2,,3,Y,44,74,1,0.000,,2,,9,2011056884,US83136884,15
D201546391,15LA00189,74,1,,1,N,44,74,1,0.024,,1,,1,2009054639,2008053921,15
D201596771,15LA00193,74,1,,1,Y,44,74,1,0.016,,1,,1,2013119677,US11159677,15
D201573393,15LA00205,74,1,,3,Y,44,74,1,0.000,,1,,9,2011057339,US64127339,15
D201554251,15LA00209,75,1,,1,N,27,75,0,0.048,,1,,0,2014455425,2014006300,15
D201545911,15LA00214,75,1,,1,N,44,75,1,0.025,,1,,1,2009054591,2008053967,15
D201558442,15LA00226,75,1,,2,N,44,75,1,0.024,,2,,9,2010055844,2010056478,15
D201558443,15LA00227,75,1,,3,N,44,75,1,0.024,,2,,9,2010055844,2010056478,15
D201515002,15LA00291,76,9,,2,Y,44,76,1,0.000,,1,,7,2013831500,2013058093,15
D201520283,15LA00304,76,1,,3,N,44,76,1,0.021,,2,,9,2013832028,2013831702,15
D201576121,15LA00309,76,1,,1,Y,44,76,1,0.025,,1,,7,2012057612,2011057150,15
D201552132,15LA00356,77,1,,2,N,44,77,1,0.027,,1,,9,2009055213,2008053921,15
D201587161,15LA00411,77,6,,1,N,44,77,1,0.031,,2,,4,2010828716,2009827709,15
D201587162,15LA00412,77,6,,2,N,44,77,1,0.031,,2,,4,2010828716,2009827709,15
D201567291,15LA00415,77,1,,1,Y,44,77,1,0.000,,2,,9,2011056729,US82126729,15
D201555761,15LA00456,78,1,,1,N,27,78,0,0.051,,2,,1,2014455576,2014006300,15
D201525861,15LA00548,79,1,,1,N,44,79,1,0.000,,1,,9,2009452586,2008452281,15
D201571622,15LA00588,79,1,,2,N,44,79,1,0.023,,2,,7,2011057162,2010056258,15
D201527981,15LA00602,79,1,,1,N,44,79,1,0.041,,2,,9,2009452798,2009452482,15
D201583001,15LA00605,79,1,,1,N,44,79,1,0.028,,1,,9,2013058300,2012057881,15
D201583003,15LA00607,79,1,,3,N,44,79,1,0.028,,1,,9,2013058300,2012057881,15
D201551762,15LA00620,79,1,,2,N,44,79,1,0.054,,2,,7,2013455176,2012454336,15
D201555201,15LA00633,80,2,,1,N,27,80,0,0.029,,1,,2,2009055520,2008053921,15
D201555202,15LA00634,80,1,,2,N,27,80,0,0.029,,2,,2,2009055520,2008053921,15
D201557791,15LA00701,80,1,,1,N,27,80,0,0.052,,1,,0,2014455779,2014006298,15
D201587212,15LA00763,81,1,,2,Y,44,81,1,0.036,,1,,7,2011118721,2010118107,15
D201575712,15LA00816,81,1,,2,N,44,81,1,0.024,,1,,7,2012057571,2010056039,15
D201507283,15LA00831,82,1,,3,Y,44,82,1,0.000,,1,,9,2011830728,US83130728,15
D201572533,15LA00852,82,1,,3,Y,27,82,0,0.000,,2,,9,2011057253,US82137253,15
D201585912,15LA00865,81,1,,2,Y,44,81,1,0.042,,2,,9,2014058591,2013058327,15
D201585913,15LA00866,81,1,,3,Y,44,81,1,0.042,,1,,9,2014058591,2013058327,15
D201513971,15LA00871,82,1,,1,N,27,82,0,0.009,,1,,6,2013701397,2011700289,15
D201580051,15LA00873,82,1,,1,Y,44,82,1,0.019,,2,,9,2013058005,2012057424,15
D201591601,15LA00876,82,1,,1,N,1,82,6,0.044,,1,,5,2012119160,2011118988,15
D201548051,15LA00896,82,1,,1,Y,44,82,1,0.013,,2,,3,2009054805,US82114805,15
D201548053,15LA00898,82,1,,3,Y,44,82,1,0.013,,2,,3,2009054805,US82114805,15
D201585141,15LA00905,82,1,,1,Y,44,82,1,0.033,,2,,7,2014058514,2012057543,15
D201554491,15LA00918,82,1,,1,N,27,82,0,0.044,,2,,0,2014455449,2014455603,15
D201502302,15LA00925,83,1,,2,Y,44,83,1,0.000,,2,,9,2011830230,US64120230,15
D201502303,15LA00926,83,1,,3,Y,44,83,1,0.000,,1,,9,2011830230,US64120230,15
D201518802,15LA00961,83,9,,2,N,44,83,1,0.050,,2,,9,2008451880,2008451982,15
D201518803,15LA00962,83,9,,3,N,44,83,1,0.050,,1,,9,2008451880,2008451982,15
D201533541,15LA01026,83,1,,1,N,44,83,1,0.027,,2,,9,2010453354,2010453433,15
D201520021,15LA01053,84,1,,1,N,44,84,1,0.028,,2,,1,2008452002,US82102002,15
D201516042,15LA01065,83,1,,2,N,44,83,1,0.021,,1,,9,2013831604,2013831702,15
D201516043,15LA01066,83,1,,3,N,27,83,0,0.021,,2,,9,2013831604,2013831702,15
D201599841,15LA01153,84,1,,1,Y,44,84,1,0.030,,2,,7,2014119984,2012119554,15
D201559982,15LA01156,84,1,,2,Y,44,84,1,0.018,,1,,9,2010055998,2010055687,15
D201558253,15LA01167,84,1,,3,N,44,84,1,0.030,,2,,9,2010055825,US82115825,15
D201552172,15LA01228,85,1,,2,N,44,85,1,0.039,,2,,7,2013455217,2012454656,15
D201553071,15LA01240,85,1,,1,N,44,85,1,0.043,,2,,1,2014455307,US45155307,15
D201505323,15LA01249,84,1,,3,Y,44,84,1,0.000,,2,,9,2011830532,US64120532,15
D201540132,15LA01317,86,1,,2,N,44,86,1,0.032,,2,,7,2011454013,US82134013,15
D201534994,15LA01355,86,1,,4,N,27,86,0,0.026,,,,3,2007053499,2008054386,15
D201555712,15LA01429,87,1,,2,N,44,87,1,0.053,,2,,7,2014455571,2012454411,15
D201515991,15LA01435,87,2,,1,N,44,87,1,0.007,,2,,1,2014701599,2013701441,15
D201550121,15LA01486,87,1,,1,N,44,87,1,0.064,,1,,7,2013455012,2012454286,15
D201516041,15LA01504,87,1,,1,N,44,87,1,0.029,,1,,1,2014701604,2014701614,15
D201581623,15LA01511,87,1,,3,N,44,87,1,0.031,,2,,9,2013058162,2012057543,15
D201581311,15LA01526,87,1,,1,N,44,87,1,0.015,,1,,9,2010118131,US82128131,15
D201515201,15LA01529,87,5,,1,N,44,87,1,0.018,,1,,4,2014701520,2013701339,15
D201515202,15LA01530,87,,,2,N,27,87,0,0.018,,,,4,2014701520,2013701339,15
D201537411,15LA01548,88,1,,1,N,44,88,1,0.042,,2,,9,2011453741,2011453748,15
D201537412,15LA01549,88,1,,2,N,44,88,1,0.042,,2,,9,2011453741,2011453748,15
D201537413,15LA01550,88,1,,3,N,44,88,1,0.042,,1,,9,2011453741,2011453748,15
D201582031,15LA01621,88,1,,1,N,44,88,1,0.038,,2,,9,2013058203,2012057881,15
D201582032,15LA01622,88,1,,2,N,44,88,1,0.038,,2,,9,2013058203,2012057881,15
D201582033,15LA01623,88,1,,3,N,44,88,1,0.038,,2,,9,2013058203,2012057881,15
D201584101,15LA01633,89,1,,1,N,44,89,1,0.047,,1,,7,2010118410,US82128410,15
D201516142,15LA01644,89,5,,2,Y,44,89,1,0.000,,1,,7,2013831614,US83151614,15
D201516221,15LA01645,89,5,,1,N,44,89,1,0.020,,2,,1,2014701622,2014701614,15
D201553193,15LA01654,89,,,3,Y,27,89,0,0.016,,,,9,2009055319,US82105319,15
D201544512,15LA01661,89,1,,2,N,44,89,1,0.043,,2,,7,2012454451,2010453433,15
D201554781,15LA01748,90,1,,1,N,44,90,1,0.046,,2,,1,2014455478,2014006297,15
D201511441,15LA01788,90,5,,1,Y,44,90,1,0.000,,1,,9,2012831144,2011830206,15
D201511442,15LA01789,90,5,,2,Y,44,90,1,0.000,,2,,9,2012831144,2011830206,15
D201511443,15LA01790,90,5,,3,Y,44,90,1,0.000,,2,,9,2012831144,2011830206,15
D201540241,15LA01792,91,1,,1,N,44,91,1,0.044,,1,,7,2011454024,2010453077,15
D201542643,15LA01796,91,1,,3,N,27,91,0,0.097,,2,,9,2012454264,2010453433,15
D201502221,15LA01804,91,1,,1,Y,44,91,1,0.023,,1,,7,2014120222,2013119928,15
D201506371,15LA01826,91,5,,1,Y,44,91,1,0.000,,1,,9,2011830637,US82120637,15
D201545203,15LA01878,91,1,,3,N,44,91,1,0.043,,2,,9,2012454520,2010453307,15
D201515621,15LA01901,92,1,,1,N,44,92,1,0.007,,1,,1,2014701562,2013701368,15
D201502651,15LA01909,92,1,,1,Y,44,92,1,0.044,,2,,1,2014120265,US83160265,15
D201588111,15LA01926,92,1,,1,Y,44,92,1,0.031,,1,,7,2014058811,2012057543,15
D201504522,15LA01964,93,5,,2,N,44,93,1,0.000,,1,,7,2011830452,2008826217,15
D201555651,15LA01978,93,1,,1,N,44,93,1,0.105,,1,,1,2014455565,2013455017,15
D201546761,15LA02116,95,1,,1,N,44,95,1,0.041,,1,,7,2012454676,2012454366,15
D201537891,15LA02151,76,1,,1,N,27,76,0,0.000,,,,0,2011453789,US82133789,15
D201555312,15LA02185,97,1,,2,N,44,97,1,0.046,,1,,7,2014455531,2012454656,15
D201502141,15LA02197,97,1,,1,Y,44,97,1,0.029,,1,,1,2014120214,2014003206,15
D201586932,15LA02304,104,1,,2,Y,44,104,1,0.043,,1,,9,2014058693,2013058327,15
D201586933,15LA02305,104,1,,3,Y,44,104,1,0.043,,2,,9,2014058693,2013058327,15
D201554801,15LA02329,106,1,,1,N,44,106,1,0.128,,1,,1,2014455480,2013006302,15
D201577503,15LA02334,92,5,,3,Y,44,92,1,0.000,,2,,9,2009827750,2008008110,15
D201516772,15LA02355,112,5,,2,Y,44,112,1,0.000,,2,,7,2013831677,2010829661,15
D201516021,15LA02363,113,5,,1,N,44,113,1,0.012,,1,,1,2014701602,US70151602,15
D201686561,16LA00001,53,,,1,N,27,53,0,0.000,,,,0,2011118656,2009117912,16
D201688091,16LA00002,58,,,1,N,27,58,0,0.000,,,,2,2014058809,2013058327,16
D201688092,16LA00003,58,,,2,N,27,58,0,0.000,,,,2,2014058809,2013058327,16
D201696401,16LA00006,66,1,,1,N,27,66,0,0.000,,1,,2,2013119640,2012119327,16
D201696402,16LA00007,66,1,,2,N,27,66,0,0.000,,2,,2,2013119640,2012119327,16
D201691731,16LA00008,67,1,,1,Y,27,67,0,0.000,,1,,2,2015059173,2015059233,16
D201691732,16LA00009,67,1,,2,Y,27,67,0,0.000,,1,,2,2015059173,2015059233,16
D201638832,16LA00011,68,1,,2,Y,44,68,1,0.000,,2,,7,2011453883,2012454240,16
D201692291,16LA00012,68,1,,1,Y,27,68,0,0.000,,2,,2,2015059229,2015059233,16
D201692292,16LA00013,68,1,,2,Y,27,68,0,0.000,,2,,2,2015059229,2015059233,16
D201692351,16LA00014,68,1,,1,Y,27,68,0,0.000,,2,,0,2015059235,US83179235,16
D201690941,16LA00015,69,1,,1,Y,27,69,0,0.000,,1,,2,2015059094,2015058894,16
D201690942,16LA00016,69,1,,2,Y,27,69,0,0.000,,,,2,2015059094,2015058894,16
D201688721,16LA00017,69,1,,1,Y,27,69,0,0.000,,2,,0,2015058872,2015058894,16
D201660523,16LA00022,69,5,,3,Y,44,69,1,0.000,,2,,9,2010056052,2009055434,16
D201688021,16LA00023,56,,,1,Y,27,56,0,0.000,,,,0,2014058802,2012057543,16
D201629331,16LA00036,70,2,,1,Y,44,70,1,0.000,,1,,1,2015832933,2016833688,16
D201691581,16LA00042,71,1,,1,Y,27,71,0,0.000,,2,,9,2015059158,2016005163,16
D201691582,16LA00043,71,1,,2,Y,27,71,0,0.000,,1,,9,2015059158,2016005163,16
D201691583,16LA00044,71,1,,3,Y,27,71,0,0.000,,1,,9,2015059158,2016005163,16
D201604001,16LA00056,71,1,,1,N,27,71,0,0.000,,,,0,2015120400,US12160400,16
D201679351,16LA00057,71,1,,1,N,27,71,0,0.000,,2,,9,2012057935,2011057324,16
D201679352,16LA00058,71,1,,2,N,27,71,0,0.000,,1,,9,2012057935,2011057324,16
D201679353,16LA00059,71,1,,3,N,27,71,0,0.000,,1,,9,2012057935,2011057324,16
D201626702,16LA00104,72,5,,2,N,44,72,1,0.000,,2,,7,2014832670,2014003211,16
D201624302,16LA00135,73,2,,2,Y,27,73,0,0.000,,1,,6,2014832430,2013058093,16
D201689651,16LA00203,74,1,,1,Y,44,74,1,0.000,,2,,1,2015058965,2015059233,16
D201696771,16LA00206,74,1,,1,Y,44,74,1,0.000,,2,,4,2013119677,US11169677,16
D201696772,16LA00207,74,1,,2,Y,44,74,1,0.000,,1,,4,2013119677,US11169677,16
D201616381,16LA00227,75,6,,1,N,44,75,1,0.000,,2,,7,2013831638,2013831488,16
D201633082,16LA00347,76,1,,2,Y,44,76,1,0.000,,2,,7,2010453308,2010453250,16
D201600741,16LA00356,76,1,,1,N,44,76,1,0.000,,2,,4,2014120074,2016006581,16
D201600742,16LA00357,76,1,,2,N,44,76,1,0.000,,1,,4,2014120074,2016006581,16
D201608842,16LA00374,77,6,,2,N,44,77,1,0.019,,2,,7,2012830884,2012001455,16
D201676031,16LA00379,77,5,,1,Y,44,77,1,0.000,,1,,9,2012057603,2011057150,16
D201615481,16LA00382,77,5,,1,N,44,77,1,0.000,,1,,4,2014701548,2012700650,16
D201615482,16LA00383,77,5,,2,N,44,77,1,0.000,,2,,4,2014701548,2012700650,16
D201602011,16LA00406,77,1,,1,N,44,77,1,0.000,,2,,7,2014120201,2012119554,16
D201698591,16LA00413,77,1,,1,N,27,77,0,0.000,,2,,0,2013119859,2011453862,16
D201640241,16LA00417,77,1,,1,Y,44,77,1,0.000,,2,,7,2011454024,2010453077,16
D201690541,16LA00438,77,1,,1,Y,44,77,1,0.000,,2,,4,2015059054,2015059233,16
D201690542,16LA00439,77,1,,2,Y,44,77,1,0.000,,1,,4,2015059054,2015059233,16
D201605571,16LA00440,77,1,,1,N,27,77,0,0.000,,1,,0,2015120557,2016006578,16
D201637512,16LA00447,77,1,,2,Y,44,77,1,0.000,,2,,7,2011453751,2012454177,16
D201662261,16LA00456,78,1,,1,N,27,78,0,0.000,,2,,0,2015456226,2015004100,16
D201669171,16LA00459,78,5,,1,Y,27,78,0,0.000,,1,,9,2011056917,US82136917,16
D201654843,16LA00477,78,1,,3,N,27,78,0,0.042,,2,,9,2009055484,2008054337,16
D201628732,16LA00491,78,,,2,Y,27,78,0,0.000,,,,9,2010452873,US82112873,16
D201628733,16LA00492,78,1,,3,Y,44,78,1,0.000,,1,,9,2010452873,US82112873,16
D201652001,16LA00503,78,1,,1,N,44,78,1,0.000,,2,,9,2013455200,2012454336,16
D201652003,16LA00505,78,1,,3,N,44,78,1,0.000,,1,,9,2013455200,2012454336,16
D201630041,16LA00513,78,1,,1,N,44,78,1,0.000,,2,,1,2015833004,US83173004,16
D201656571,16LA00521,78,1,,1,N,27,78,0,0.000,,2,,2,2014455657,2012454656,16
D201656572,16LA00522,78,1,,2,N,27,78,0,0.000,,1,,2,2014455657,2012454656,16
D201691901,16LA00524,78,1,,1,Y,27,78,0,0.000,,2,,2,2015059190,US83179190,16
D201691902,16LA00525,78,1,,2,Y,27,78,0,0.000,,2,,2,2015059190,US83179190,16
D201656933,16LA00529,78,1,,3,N,27,78,0,0.026,,2,,9,2010055693,2009055154,16
D201606261,16LA00565,79,1,,1,N,44,79,1,0.000,,1,,1,2015120626,2014000735,16
D201691171,16LA00570,79,1,,1,Y,44,79,1,0.000,,1,,1,2015059117,2017059684,16
D201633202,16LA00593,80,5,,2,Y,44,80,1,0.000,,1,,9,2010453320,2010453312,16
D201690251,16LA00605,80,1,,1,Y,44,80,1,0.000,,2,,4,2015059025,2017059684,16
D201690252,16LA00606,80,1,,2,Y,44,80,1,0.000,,1,,4,2015059025,2017059684,16
D201600721,16LA00609,80,6,,1,Y,44,80,1,0.000,,1,,4,2011830072,2010828836,16
D201600722,16LA00610,80,4,,2,Y,44,80,1,0.000,,1,,4,2011830072,2010828836,16
D201643281,16LA00618,80,1,,1,Y,27,80,0,0.000,,1,,0,2012454328,2012454411,16
D201601272,16LA00623,80,5,,2,N,44,80,1,0.000,,2,,7,2011830127,2010828796,16
D201627621,16LA00682,81,6,,1,N,27,81,0,0.000,,2,,0,2015832762,2015832797,16
D201604101,16LA00683,81,1,,1,N,27,81,0,0.000,,1,,0,2015120410,2015120611,16
D201658621,16LA00687,81,1,,1,N,27,81,0,0.000,,2,,0,2015455862,US45165862,16
D201660481,16LA00690,81,1,,1,N,27,81,0,0.000,,2,,2,2015456048,2016006581,16
D201660482,16LA00691,81,1,,2,N,27,81,0,0.000,,1,,2,2015456048,2016006581,16
D201617061,16LA00697,81,5,,1,N,27,81,0,0.000,,2,,0,2015701706,2013701339,16
D201691051,16LA00698,81,1,,1,Y,27,81,0,0.032,,2,,6,2015059105,2014058543,16
D201604491,16LA00729,81,1,,1,N,44,81,1,0.000,,1,,1,2015120449,US12160449,16
D201606301,16LA00735,81,5,,1,N,44,81,1,0.004,,1,,9,2012700630,2011700277,16
D201626751,16LA00749,81,6,,1,N,44,81,1,0.018,,1,,7,2015832675,2013831488,16
D201679982,16LA00759,82,1,,2,N,44,82,1,0.000,,2,,7,2009117998,US00107998,16
D201605961,16LA00772,82,1,,1,N,27,82,0,0.000,,1,,2,2015120596,2016456313,16
D201605962,16LA00773,82,1,,2,N,27,82,0,0.000,,1,,2,2015120596,2016456313,16
D201628571,16LA00777,82,1,,1,N,27,82,0,0.000,,2,,0,2015832857,2015120404,16
D201611362,16LA00803,82,5,,2,N,44,82,1,0.080,,2,,7,2013701136,2012700762,16
D201650201,16LA00804,82,5,,1,Y,44,82,1,0.000,,1,,1,2013455020,2013454950,16
D201631531,16LA00863,83,9,,1,N,44,83,1,0.000,,2,,1,2015833153,2014006301,16
D201661202,16LA00868,83,1,,2,N,44,83,1,0.013,,2,,3,2010056120,2009055154,16
D201661204,16LA00870,83,1,,4,N,44,83,1,0.013,,2,,3,2010056120,2009055154,16
D201662391,16LA00873,83,1,,1,N,27,83,0,0.000,,1,,0,2015456239,2013000739,16
D201601051,16LA00875,83,1,,1,N,44,83,1,0.000,,1,,9,2014120105,2012119194,16
D201695761,16LA00897,83,1,,1,N,44,83,1,0.077,,1,,9,2013119576,2013454950,16
D201695762,16LA00898,83,1,,2,N,44,83,1,0.077,,1,,9,2013119576,2013454950,16
D201654671,16LA00900,83,1,,1,N,27,83,0,0.000,,1,2,2,2014455467,2015456126,16
D201654672,16LA00901,83,1,,2,N,27,83,0,0.000,,2,2,2,2014455467,2015456126,16
D201692083,16LA00911,83,1,,3,N,44,83,1,0.050,,1,,9,2012119208,2011118760,16
D201627761,16LA00937,83,6,,1,N,27,83,0,0.000,,2,,2,2015832776,2015832945,16
D201627762,16LA00938,83,6,,2,N,27,83,0,0.000,,2,,2,2015832776,2015832945,16
D201688891,16LA00958,83,1,,1,Y,44,83,1,0.000,,1,,4,2015058889,2015059065,16
D201688892,16LA00959,83,1,,2,Y,44,83,1,0.000,,1,,4,2015058889,2015059065,16
D201656802,16LA00976,84,1,,2,N,27,84,0,0.000,,1,,6,2014455680,2012454411,16
D201656452,16LA01000,84,1,,2,N,44,84,1,0.000,,2,,9,2014455645,2012454336,16
D201691671,16LA01004,84,1,,1,Y,27,84,0,0.000,,2,,0,2015059167,2015058894,16
D201686202,16LA01006,84,1,,2,N,27,84,0,0.037,,2,,6,2014058620,2012057543,16
D201695782,16LA01014,84,1,,2,N,27,84,0,0.028,,2,,6,2013119578,2012119425,16
D201686872,16LA01023,83,1,,2,N,44,83,1,0.041,,2,,7,2014058687,2013058137,16
D201687702,16LA01024,83,,,2,Y,27,83,0,0.000,,,,6,2010828770,2008825886,16
D201692311,16LA01032,84,1,,1,Y,44,84,1,0.035,,1,,7,2015059231,2013058061,16
D201653541,16LA01040,84,5,,1,N,27,84,0,0.000,,1,,0,2014455354,2012454336,16
D201684922,16LA01047,84,1,,2,N,44,84,1,0.034,,2,,9,2014058492,2013058137,16
D201683892,16LA01057,84,1,,2,N,44,84,1,0.024,,1,,7,2013058389,2012057881,16
D201689271,16LA01082,85,1,,1,Y,44,85,1,0.000,,1,,1,2015058927,2015058894,16
D201688221,16LA01091,85,1,,1,Y,44,85,1,0.000,,1,,9,2014058822,2015701676,16
D201688222,16LA01092,85,1,,2,Y,44,85,1,0.000,,1,,9,2014058822,2015701676,16
D201688223,16LA01093,85,1,,3,Y,44,85,1,0.000,,1,,9,2014058822,2015701676,16
D201673893,16LA01109,85,5,,3,Y,44,85,1,0.000,,1,,9,2009827389,2008826640,16
D201687862,16LA01116,85,1,,2,N,44,85,1,0.032,,2,,9,2014058786,2013058327,16
D201662431,16LA01118,85,1,,1,N,27,85,0,0.000,,2,,0,2015456243,2015701690,16
D201689461,16LA01121,85,1,,1,Y,44,85,1,0.000,,1,,1,2015058946,2017702000,16
D201696731,16LA01128,85,1,,1,N,44,85,1,0.000,,2,,9,2013119673,US83149673,16
D201689392,16LA01189,85,1,,2,Y,44,85,1,0.024,,1,,7,2015058939,2013058210,16
D201659461,16LA01192,85,1,,1,N,44,85,1,0.000,,2,,1,2015455946,2015004108,16
D201603071,16LA01200,86,1,,1,N,44,86,1,0.000,,1,,1,2015120307,2015004100,16
D201688113,16LA01206,86,1,,3,N,27,86,0,0.035,,1,,9,2014058811,2012057543,16
D201602442,16LA01212,86,1,,2,N,44,86,1,0.000,,1,,7,2014120244,2012119554,16
D201616701,16LA01214,86,5,,1,N,27,86,0,0.000,,1,,2,2015701670,2015701676,16
D201616702,16LA01215,86,2,,2,N,27,86,0,0.000,,1,,2,2015701670,2015701676,16
D201685911,16LA01224,86,1,,1,N,44,86,1,0.000,,2,,9,2014058591,2013058327,16
D201685912,16LA01225,86,1,,2,N,44,86,1,0.000,,2,,9,2014058591,2013058327,16
D201685913,16LA01226,86,1,,3,N,44,86,1,0.000,,1,,9,2014058591,2013058327,16
D201636382,16LA01268,86,1,,2,Y,44,86,1,0.000,,1,,7,2011453638,2011453862,16
D201657111,16LA01273,86,5,,1,Y,44,86,1,0.000,,2,,9,2010055711,US82115711,16
D201690471,16LA01293,86,1,,1,Y,44,86,1,0.000,,1,,4,2015059047,2015058894,16
D201690472,16LA01294,86,1,,2,Y,44,86,1,0.000,,2,,4,2015059047,2015058894,16
D201689901,16LA01303,86,1,,1,Y,27,86,0,0.000,,2,,0,2015058990,2015058840,16
D201656741,16LA01308,86,5,,1,N,44,86,1,0.000,,1,,4,2014455674,2015455845,16
D201656742,16LA01309,86,5,,2,N,44,86,1,0.000,,2,,4,2014455674,2015455845,16
D201601621,16LA01325,87,1,,1,N,44,87,1,0.000,,2,,4,2014120162,2015001125,16
D201601622,16LA01326,87,1,,2,N,44,87,1,0.000,,2,,4,2014120162,2015001125,16
D201606151,16LA01334,87,1,,1,N,27,87,0,0.000,,1,,0,2015120615,2015701701,16
D201629081,16LA01339,87,6,,1,N,44,87,1,0.000,,1,,4,2015832908,US83162908,16
D201629082,16LA01340,87,6,,2,N,44,87,1,0.000,,1,,4,2015832908,US83162908,16
D201689811,16LA01343,87,1,,1,Y,44,87,1,0.000,,1,,1,2015058981,2015059130,16
D201688292,16LA01379,87,,,2,N,27,87,0,0.038,,,,6,2014058829,2013058327,16
D201600022,16LA01421,87,1,,2,N,44,87,1,0.031,,2,,7,2014120002,2013119841,16
D201691491,16LA01432,87,1,,1,Y,27,87,0,0.000,,1,,0,2015059149,2014058715,16
D201684193,16LA01469,88,1,,3,Y,44,88,1,0.000,,2,,3,2010118419,US82128419,16
D201653212,16LA01480,88,1,,2,N,44,88,1,0.000,,2,,7,2014455321,2012454336,16
D201696131,16LA01553,88,1,,1,N,27,88,0,0.000,,1,,6,2013119613,2012454366,16
D201699902,16LA01639,89,1,,2,N,44,89,1,0.000,,1,,7,2014119990,2013119647,16
D201628491,16LA01678,90,1,,1,N,44,90,1,0.000,,1,,1,2015832849,US83162849,16
D201605271,16LA01688,90,1,,1,N,27,90,0,0.000,,2,,0,2015120527,2013000741,16
D201654152,16LA01690,90,5,,2,N,44,90,1,0.000,,1,,7,2014455415,US83165415,16
D201698463,16LA01718,90,1,,3,N,27,90,0,0.000,,2,,9,2013119846,US83149846,16
D201690721,16LA01727,90,1,,1,Y,44,90,1,0.028,,1,,7,2015059072,2014058715,16
D201606851,16LA01734,90,1,,1,N,27,90,0,0.000,,2,,2,2015120685,2015120570,16
D201606852,16LA01735,90,1,,2,N,27,90,0,0.000,,2,,2,2015120685,2015120570,16
D201601581,16LA01740,91,1,,1,N,44,91,1,0.000,,1,,7,2014120158,2013119928,16
D201659291,16LA01742,91,1,,1,N,27,91,0,0.000,,2,,0,2015455929,2013006302,16
D201692301,16LA01743,91,1,,1,Y,27,91,0,0.000,,1,,2,2015059230,2015059233,16
D201692302,16LA01744,91,1,,2,Y,27,91,0,0.000,,1,,2,2015059230,2015059233,16
D201639061,16LA01774,91,1,,1,Y,44,91,1,0.000,,1,,1,2011453906,2011453643,16
D201628251,16LA01786,91,6,,1,N,44,91,1,0.000,,2,,1,2015832825,US83162825,16
D201606621,16LA01806,91,1,,1,N,44,91,1,0.000,,1,,1,2015120662,2013006302,16
D201628341,16LA01830,92,1,,1,N,44,92,1,0.000,,1,,1,2015832834,2014000737,16
D201602861,16LA01848,92,1,,1,N,27,92,0,0.000,,1,,0,2015120286,US12160286,16
D201692101,16LA01867,92,1,,1,N,44,92,1,0.000,,2,,7,2012119210,2011118988,16
D201631761,16LA01917,94,5,,1,Y,44,94,1,0.000,,2,,7,2010453176,2010453312,16
D201662031,16LA01919,94,1,,1,N,44,94,1,0.000,,2,,1,2015456203,2016120801,16
D201699262,16LA01929,92,5,,2,Y,44,92,1,0.000,,2,,7,2013119926,2013119829,16
D201654863,16LA01930,94,1,,3,N,44,94,1,0.071,,2,,9,2014455486,2013455017,16
D201692421,16LA01938,95,1,,1,Y,44,95,1,0.000,,1,,4,2015059242,2015059233,16
D201692422,16LA01939,95,1,,2,Y,44,95,1,0.000,,1,,4,2015059242,2015059233,16
