id10,sex,breed,etag,first_seen_row
2008054453,2,05,H4453,10PE03764
2005643580,2,64,K3580,10PE03767
2009117634,2,11,R7634,10PE03769
2006052429,2,05,H2429,10PE03771
2008117136,2,11,R7136,10PE03773
2007116650,2,11,R6650,10PE03774
2009452531,2,45,T2531,10PE03776
2005643239,2,64,K3239,10PE03777
2009827667,2,82,X7667,10PE03779
2009117622,2,11,R7622,10PE03780
2009827487,2,82,X7487,10PE03781
2009118040,2,11,R8040,10PE03782
2009117588,2,11,R7588,10PE03783
2009055413,2,05,H5413,10PE03784
2009644454,2,64,K4454,10PE03785
2007116835,2,11,R6835,10PE03786
2009055468,2,05,H5468,10PE03788
2009117523,2,11,R7523,10PE03789
2008644279,2,64,K4279,10PE03790
2008644214,2,64,K4214,10PE03792
2007643849,2,64,K3849,10PE03794
2009827248,2,82,X7248,10PE03796
2003819000,2,81,Z9000,10PE03797
2009827803,2,82,X7803,10PE03799
2007824567,2,82,X4567,10PE03800
2007643886,2,64,K3886,10PE03802
2004114367,2,11,R4367,10PE03805
2006823331,2,82,X3331,10PE03806
2007824964,2,82,X4964,10PE03808
2007825094,2,82,X5094,10PE03811
2008825781,2,82,X5781,10PE03813
2006450940,2,45,T0940,10PE03814
2006052460,2,05,H2460,10PE03816
2006451175,2,45,T1175,10PE03818
2006052360,2,05,H2360,10PE03820
2009117691,2,11,R7691,10PE03822
2004820915,2,82,X0915,10PE03823
2005115737,2,11,R5737,10PE03824
2006052785,2,05,H2785,10PE03825
2007643933,2,64,K3933,10PE03826
2009117970,2,11,R7970,10PE03828
2006052312,2,05,H2312,10PE03829
2008826635,2,82,X6635,10PE03831
2009054945,2,05,H4945,10PE03832
2008826672,2,82,X6672,10PE03833
2006052541,2,05,H2541,10PE03834
2005643441,2,64,K3441,10PE03836
2006451121,2,45,T1121,10PE03838
2005003101,2,00,3101,10PE03839
2006823685,2,82,X3685,10PE03841
2007052987,2,05,H2987,10PE03843
2005115499,2,11,R5499,10PE03844
2009827378,2,82,X7378,10PE03846
2005115466,2,11,R5466,10PE03847
2006823057,2,82,X3057,10PE03848
2009117571,2,11,R7571,10PE03849
2009054983,2,05,H4983,10PE03850
2007825377,2,82,X5377,10PE03851
2006116421,2,11,R6421,10PE03854
2007451836,2,45,T1836,10PE03856
2009117893,2,11,R7893,10PE03858
2006116486,2,11,R6486,10PE03859
2006823699,2,82,X3699,10PE03861
2009118024,2,11,R8024,10PE03863
2006450904,2,45,T0904,10PE03864
2009054797,2,05,H4797,10PE03866
2006116322,2,11,R6322,10PE03867
2009117828,2,11,R7828,10PE03869
2004114946,2,11,R4946,10PE03870
2006451181,2,45,T1181,10PE03872
2009117570,2,11,R7570,10PE03874
2007053670,2,05,H3670,10PE03875
2007824830,2,82,X4830,10PE03876
2006052625,2,05,H2625,10PE03878
2006822991,2,82,X2991,10PE03880
2009055447,2,05,H5447,10PE03882
2007825275,2,82,X5275,10PE03884
2006823630,2,82,X3630,10PE03886
2006823228,2,82,X3228,10PE03888
2007825233,2,82,X5233,10PE03889
2007451754,2,45,T1754,10PE03890
2006052543,2,05,H2543,10PE03891
2006052286,2,05,H2286,10PE03893
2006450992,2,45,T0992,10PE03894
2006823454,2,82,X3454,10PE03895
2007825065,2,82,X5065,10PE03897
2007824828,2,82,X4828,10PE03899
2007824397,2,82,X4397,10PE03901
2006450806,2,45,T0806,10PE03903
2007053118,2,05,H3118,10PE03905
2007825084,2,82,X5084,10PE03907
2007825420,2,82,X5420,10PE03908
2006450821,2,45,T0821,10PE03909
2006450945,2,45,T0945,10PE03911
2006824185,2,82,X4185,10PE03912
2007053201,2,05,H3201,10PE03914
2007825155,2,82,X5155,10PE03916
2007451691,2,45,T1691,10PE03917
2007116926,2,11,R6926,10PE03918
2007053728,2,05,H3728,10PE03921
2007451746,2,45,T1746,10PE03923
2009117955,2,11,R7955,10PE03924
2006451037,2,45,T1037,10PE03925
2007052934,2,05,H2934,10PE03926
2006052810,2,05,H2810,10PE03927
2006450915,2,45,T0915,10PE03930
2007053572,2,05,H3572,11PE00021
2009055140,2,05,H5140,11PE00033
2007053313,2,05,H3313,11PE00038
2009055050,2,05,H5050,11PE00062
2009055246,2,05,H5246,11PE00076
2009055323,2,05,H5323,11PE00142
2009054584,2,05,H4584,11PE00196
2009055313,2,05,H5313,11PE00285
2008053737,2,05,H3737,11PE00299
2009054569,2,05,H4569,11PE00314
2009054750,2,05,H4750,11PE00382
2004050755,2,05,H0755,11PE00391
2009054785,2,05,H4785,11PE00453
2009055102,2,05,H5102,11PE00455
2004050850,2,05,H0850,11PE00493
2009055440,2,05,H5440,11PE00500
2007053042,2,05,H3042,11PE00510
2009055474,2,05,H5474,11PE00515
2009055202,2,05,H5202,11PE00559
2009054831,2,05,H4831,11PE00563
2009055131,2,05,H5131,11PE00600
2009054943,2,05,H4943,11PE00606
2005051869,2,05,H1869,11PE00623
2009055265,2,05,H5265,11PE00636
2009054847,2,05,H4847,11PE00641
2009055210,2,05,H5210,11PE00677
2009055013,2,05,H5013,11PE00713
2009055055,2,05,H5055,11PE00746
2008054418,2,05,H4418,11PE00771
2007053171,2,05,H3171,11PE00787
2009054769,2,05,H4769,11PE00834
2009117740,2,11,R7740,11PE00873
2009117770,2,11,R7770,11PE00881
2009117986,2,11,R7986,11PE00889
2006116560,2,11,R6560,11PE00893
2009117473,2,11,R7473,11PE00895
2009117880,2,11,R7880,11PE00920
2009117827,2,11,R7827,11PE00933
2009117755,2,11,R7755,11PE00935
2009117743,2,11,R7743,11PE00950
2004114571,2,11,R4571,11PE00955
2009117859,2,11,R7859,11PE00959
2004114885,2,11,R4885,11PE00964
2009117502,2,11,R7502,11PE00982
2009117853,2,11,R7853,11PE00991
2008117194,2,11,R7194,11PE00992
2009118003,2,11,R8003,11PE01000
2009117461,2,11,R7461,11PE01005
2009118026,2,11,R8026,11PE01048
2009118035,2,11,R8035,11PE01050
2009117650,2,11,R7650,11PE01058
2009117685,2,11,R7685,11PE01106
2009117462,2,11,R7462,11PE01114
2006116352,2,11,R6352,11PE01125
2009117715,2,11,R7715,11PE01148
2008117267,2,11,R7267,11PE01150
2009117802,2,11,R7802,11PE01154
2005115388,2,11,R5388,11PE01171
2009117788,2,11,R7788,11PE01178
2009117735,2,11,R7735,11PE01180
2009117538,2,11,R7538,11PE01183
2009117894,2,11,R7894,11PE01196
2009117467,2,11,R7467,11PE01203
2009117856,2,11,R7856,11PE01207
2005116045,2,11,R6045,11PE01211
2009117451,2,11,R7451,11PE01224
2006116415,2,11,R6415,11PE01236
2009117878,2,11,R7878,11PE01237
2009117542,2,11,R7542,11PE01243
2009117594,2,11,R7594,11PE01245
2009117796,2,11,R7796,11PE01272
2006116602,2,11,R6602,11PE01279
2009117863,2,11,R7863,11PE01291
2009452829,2,45,T2829,11PE01356
2009452384,2,45,T2384,11PE01359
2009452434,2,45,T2434,11PE01372
2009452670,2,45,T2670,11PE01376
2009452519,2,45,T2519,11PE01380
2009452777,2,45,T2777,11PE01384
2009452445,2,45,T2445,11PE01385
2009452602,2,45,T2602,11PE01386
2009452490,2,45,T2490,11PE01397
2009452394,2,45,T2394,11PE01405
2008452251,2,45,T2251,11PE01409
2009452660,2,45,T2660,11PE01410
2009452727,2,45,T2727,11PE01415
2007451358,2,45,T1358,11PE01416
2007451336,2,45,T1336,11PE01433
2009452501,2,45,T2501,11PE01436
2005450453,2,45,T0453,11PE01443
2006450826,2,45,T0826,11PE01450
2009452620,2,45,T2620,11PE01456
2008452114,2,45,T2114,11PE01457
2009452433,2,45,T2433,11PE01465
2009452574,2,45,T2574,11PE01466
2008451930,2,45,T1930,11PE01469
2009452650,2,45,T2650,11PE01483
2009452776,2,45,T2776,11PE01489
2009452599,2,45,T2599,11PE01520
2007451509,2,45,T1509,11PE01523
2009452638,2,45,T2638,11PE01525
2009452819,2,45,T2819,11PE01530
2009452586,2,45,T2586,11PE01536
2009452845,2,45,T2845,11PE01539
2004449823,2,44,T9823,11PE01542
2009452436,2,45,T2436,11PE01570
2009452523,2,45,T2523,11PE01575
2009452565,2,45,T2565,11PE01576
2008452176,2,45,T2176,11PE01578
2009452610,2,45,T2610,11PE01590
2008451908,2,45,T1908,11PE01615
2009452813,2,45,T2813,11PE01623
2009452798,2,45,T2798,11PE01649
2009452487,2,45,T2487,11PE01651
2009452477,2,45,T2477,11PE01661
2009452663,2,45,T2663,11PE01662
2009452499,2,45,T2499,11PE01679
2009452440,2,45,T2440,11PE01717
2009452488,2,45,T2488,11PE01742
2009452781,2,45,T2781,11PE01745
2009452466,2,45,T2466,11PE01748
2008452330,2,45,T2330,11PE01767
2009452634,2,45,T2634,11PE01772
2009452422,2,45,T2422,11PE01786
2009452791,2,45,T2791,11PE01788
2009452547,2,45,T2547,11PE01799
2009452465,2,45,T2465,11PE01801
2009452649,2,45,T2649,11PE01808
2009452794,2,45,T2794,11PE01815
2009452646,2,45,T2646,11PE01825
2009452368,2,45,T2368,11PE01827
2009452601,2,45,T2601,11PE01835
2009452426,2,45,T2426,11PE01840
2009452751,2,45,T2751,11PE01853
2009452577,2,45,T2577,11PE01862
2009452460,2,45,T2460,11PE01864
2009452552,2,45,T2552,11PE01876
2009452754,2,45,T2754,11PE01886
2009452432,2,45,T2432,11PE01902
2009452578,2,45,T2578,11PE01908
2009828115,2,82,X8115,11PE01964
2009054699,2,05,H4699,11PE02005
2009828159,2,82,X8159,11PE02013
2009118023,2,11,R8023,11PE02026
2009055411,2,05,H5411,11PE02028
2009117618,2,11,R7618,11PE02050
2009054805,2,05,H4805,11PE02072
2009117519,2,11,R7519,11PE02084
2009117812,2,11,R7812,11PE02109
2009055356,2,05,H5356,11PE02115
2009055489,2,05,H5489,11PE02116
2009055306,2,05,H5306,11PE02119
2009055019,2,05,H5019,11PE02144
2009117700,2,11,R7700,11PE02153
2009828007,2,82,X8007,11PE02161
2009055222,2,05,H5222,11PE02173
2009117620,2,11,R7620,11PE02175
2009054711,2,05,H4711,11PE02194
2009828204,2,82,X8204,11PE02204
2009117905,2,11,R7905,11PE02208
2009117976,2,11,R7976,11PE02218
2009117567,2,11,R7567,11PE02224
2009827860,2,82,X7860,11PE02227
2009117964,2,11,R7964,11PE02237
2009117940,2,11,R7940,11PE02249
2009055244,2,05,H5244,11PE02256
2009117939,2,11,R7939,11PE02258
2009118013,2,11,R8013,11PE02265
2009827998,2,82,X7998,11PE02276
2009055180,2,05,H5180,11PE02278
2009117635,2,11,R7635,11PE02298
2009117728,2,11,R7728,11PE02309
2009117729,2,11,R7729,11PE02317
2009054588,2,05,H4588,11PE02322
2009117956,2,11,R7956,11PE02324
2009117491,2,11,R7491,11PE02326
2009117625,2,11,R7625,11PE02327
2009828190,2,82,X8190,11PE02337
2009054807,2,05,H4807,11PE02342
2009118031,2,11,R8031,11PE02354
2009055048,2,05,H5048,11PE02361
2009117749,2,11,R7749,11PE02362
2009117837,2,11,R7837,11PE02363
2009117842,2,11,R7842,11PE02366
2009118002,2,11,R8002,11PE02371
2009117565,2,11,R7565,11PE02374
2009827834,2,82,X7834,11PE02380
2009117819,2,11,R7819,11PE02385
2009117823,2,11,R7823,11PE02391
2005643240,2,64,K3240,11PE02421
2009644599,2,64,K4599,11PE02426
2009644545,2,64,K4545,11PE02450
2008644383,2,64,K4383,11PE02457
2007644071,2,64,K4071,11PE02458
2009644581,2,64,K4581,11PE02462
2006643694,2,64,K3694,11PE02473
2005643352,2,64,K3352,11PE02475
2009644457,2,64,K4457,11PE02478
2009644552,2,64,K4552,11PE02485
2008644361,2,64,K4361,11PE02487
2004643032,2,64,K3032,11PE02489
2008644154,2,64,K4154,11PE02490
2007644144,2,64,K4144,11PE02498
2009644601,2,64,K4601,11PE02510
2009644498,2,64,K4498,11PE02512
2009644451,2,64,K4451,11PE02513
2008644266,2,64,K4266,11PE02531
2009827735,2,82,X7735,11PE02535
2009827297,2,82,X7297,11PE02541
2009827387,2,82,X7387,11PE02547
2008826291,2,82,X6291,11PE02561
2009827293,2,82,X7293,11PE02563
2009700001,2,70,L0001,11PE02564
2008826536,2,82,X6536,11PE02569
2008826208,2,82,X6208,11PE02574
2009827250,2,82,X7250,11PE02578
2008826668,2,82,X6668,11PE02598
2009827510,2,82,X7510,11PE02615
2009828050,2,82,X8050,11PE02617
2009827617,2,82,X7617,11PE02624
2008826715,2,82,X6715,11PE02625
2006823133,2,82,X3133,11PE02627
2007824684,2,82,X4684,11PE02641
2009700037,2,70,L0037,11PE02652
2008826877,2,82,X6877,11PE02659
2009700038,2,70,L0038,11PE02672
2009827280,2,82,X7280,11PE02683
2009827394,2,82,X7394,11PE02685
2009827236,2,82,X7236,11PE02686
2008826267,2,82,X6267,11PE02719
2009827226,2,82,X7226,11PE02726
2007824630,2,82,X4630,11PE02729
2008825712,2,82,X5712,11PE02731
2009827820,2,82,X7820,11PE02749
2009828286,2,82,X8286,11PE02753
2009700014,2,70,L0014,11PE02754
2008826303,2,82,X6303,11PE02762
2009827940,2,82,X7940,11PE02763
2008826378,2,82,X6378,11PE02767
2009700021,2,70,L0021,11PE02779
2009827509,2,82,X7509,11PE02795
2009700029,2,70,L0029,11PE02813
2009828018,2,82,X8018,11PE02816
2009827491,2,82,X7491,11PE02852
2008827178,2,82,X7178,11PE02855
2009827475,2,82,X7475,11PE02868
2009827479,2,82,X7479,11PE02884
2007643939,2,64,K3939,11PE02891
2009827233,2,82,X7233,11PE02910
2009644605,2,64,K4605,11PE02912
2009827259,2,82,X7259,11PE02914
2009827466,2,82,X7466,11PE02919
2009827434,2,82,X7434,11PE02923
2009827355,2,82,X7355,11PE02935
2008644191,2,64,K4191,11PE02945
2009644482,2,64,K4482,11PE02946
2009827729,2,82,X7729,11PE02968
2007643990,2,64,K3990,11PE02985
2009827647,2,82,X7647,11PE02989
2009827625,2,82,X7625,11PE03018
2009644474,2,64,K4474,11PE03019
2005643338,2,64,K3338,11PE03036
2009644499,2,64,K4499,11PE03045
2009827220,2,82,X7220,11PE03052
2009644598,2,64,K4598,11PE03057
2005643237,2,64,K3237,11PE03060
2008644359,2,64,K4359,11PE03108
2009644450,2,64,K4450,11PE03139
2009827246,2,82,X7246,11PE03159
2009827710,2,82,X7710,11PE03165
2007052998,2,05,H2998,11PE03183
2006643597,2,64,K3597,11PE03186
2009827763,2,82,X7763,11PE03194
2006052653,2,05,H2653,11PE03214
2009827635,2,82,X7635,11PE03234
2009644428,2,64,K4428,11PE03244
2007116897,2,11,R6897,11PE03246
2008054331,2,05,H4331,11PE03249
2009644473,2,64,K4473,11PE03257
2005116049,2,11,R6049,11PE03261
2008117423,2,11,R7423,11PE03265
2008644284,2,64,K4284,11PE03268
2005115880,2,11,R5880,11PE03287
2009055001,2,05,H5001,11PE03293
2003820660,2,82,X0660,11PE03337
2005115736,2,11,R5736,11PE03375
2004114265,2,11,R4265,11PE03384
2009117967,2,11,R7967,11PE03385
2005643381,2,64,K3381,11PE03388
2008644192,2,64,K4192,11PE03391
2009117676,2,11,R7676,11PE03403
2003819093,2,81,Z9093,11PE03419
2009117557,2,11,R7557,11PE03421
2003818695,2,81,Z8695,11PE03423
2009117641,2,11,R7641,11PE03428
2009055158,2,05,H5158,11PE03441
2003820346,2,82,X0346,11PE03462
2008117394,2,11,R7394,11PE03465
2009117476,2,11,R7476,11PE03467
2006052364,2,05,H2364,11PE03471
2004114370,2,11,R4370,11PE03478
2004115168,2,11,R5168,11PE03480
2009055033,2,05,H5033,11PE03535
2009117465,2,11,R7465,11PE03543
2009452771,2,45,T2771,11PE03553
2009118025,2,11,R8025,11PE03571
2009117531,2,11,R7531,11PE03575
2009452419,2,45,T2419,11PE03606
2009452821,2,45,T2821,11PE03647
2003819747,2,81,Z9747,11PE03659
2003819417,2,81,Z9417,11PE03670
2007643914,2,64,K3914,11PE03685
2008054459,2,05,H4459,11PE03686
2009117440,2,11,R7440,11PE03695
2006052359,2,05,H2359,11PE03708
2007052985,2,05,H2985,11PE03712
2009054577,2,05,H4577,11PE03721
2006116161,2,11,R6161,11PE03769
2007116688,2,11,R6688,11PE03774
2009117587,2,11,R7587,11PE03780
2008644236,2,64,K4236,11PE03788
2009827754,2,82,X7754,11PE03797
2009452470,2,45,T2470,11PE03803
2009452415,2,45,T2415,11PE03804
2009452418,2,45,T2418,11PE03805
2009055465,2,05,H5465,11PE03854
2009452593,2,45,T2593,11PE03855
2009117786,2,11,R7786,11PE03858
2009055225,2,05,H5225,11PE03870
2006116309,2,11,R6309,11PE03881
2009117732,2,11,R7732,11PE03883
2009452347,2,45,T2347,12PE00967
2009452383,2,45,T2383,12PE01101
2009452520,2,45,T2520,12PE01180
2009452731,2,45,T2731,12PE01191
2009117921,2,11,R7921,12PE02262
2009827628,2,82,X7628,12PE02741
2009827480,2,82,X7480,12PE02975
