PREDICTEDID10,PREFERREDDAM,PREFDAMBRD,PREFERREDSIRE,PREFSIREBRD
2023840742,2020837789,83,US70217789,70
2023840743,2020837789,83,US70217789,70
2023703782,2020702715,70,US70212715,70
2023703783,2020702715,70,US70212715,70
D202338721,2022123872,12,2021123301,12
2023840744,2022840107,84,US70230107,70
2023840745,2022840107,84,US70230107,70
2023703784,2018835541,83,US64195541,64
2023703785,2018835541,83,US64195541,64
2023840746,2022458090,45,US83238090,83
2023840747,2022124339,12,US83234339,83
2023061820,2019060506,06,US70200506,70
2023061821,2019060506,06,US70200506,70
2023061822,2019060506,06,US70200506,70
2023840748,2022703591,70,US83233591,83
2023840749,2022839776,83,US70239776,70
2023061823,2016059448,05,2014058507,05
2023061824,2016059448,05,2014058507,05
D202394483,2016059448,05,2014058507,05
2023703786,2020838448,83,US83218448,83
2023703787,2016833801,83,2016833484,83
2023703788,2016833801,83,2016833484,83
2023840750,2022520237,52,US70230237,70
D202302372,2022520237,52,US70230237,70
2023840751,2022124291,12,US70234291,70
2023703789,2016701835,70,US83171835,83
2023703790,2016701835,70,US83171835,83
2023840752,2022840241,84,US70230241,70
2023510720,2022061471,06,US70231471,70
2023510721,2022061471,06,US70231471,70
2023703791,2022703554,70,US70233554,70
2023840753,2022839930,83,US70239930,70
2023840754,2022703190,70,US70233190,70
2023840755,2022703190,70,US70233190,70
2023703792,2021702980,70,2021703080,70
D202333571,2022703357,70,US70243357,70
2023840756,2019836659,83,US83206659,83
2023840757,2019836659,83,US83206659,83
2023840758,2022840533,84,US83230533,83
2023840759,2022840533,84,US83230533,83
2023061825,2018059982,05,US70199982,70
2023061826,2018059982,05,US70199982,70
2023840760,2022124017,12,US70234017,70
2023840761,2022124017,12,US70234017,70
2023840762,2022840291,84,US70230291,70
2023840763,2022123941,12,US70233941,70
2023840764,2022123941,12,US70233941,70
2023703793,2021702759,70,US70222759,70
2023703794,2021702759,70,US70222759,70
2023703795,2017701936,70,US83181936,83
2023703796,2017701936,70,US83181936,83
2023061827,2018059980,05,2018060273,06
2023061828,2018059980,05,2018060273,06
2023061829,2018059980,05,2018060273,06
2023061830,2018060311,06,US00190311,00
2023061831,2018060311,06,US00190311,00
2023061832,2018060311,06,US00190311,00
2023840765,2017834532,83,2015832682,83
2023840766,2017834532,83,2015832682,83
2023840767,2016833656,83,2014003203,00
2023840768,2016833656,83,2014003203,00
D202301511,2022840151,84,US84230151,84
2023840769,2019836512,83,US83206512,83
2023840770,2019836512,83,US83206512,83
2023703797,2019702311,70,US83202311,83
2023703798,2019702311,70,US83202311,83
2023703799,2020702558,70,US70212558,70
2023703800,2020702558,70,US70212558,70
2023703801,2019836539,83,2019836695,83
2023703802,2019836539,83,2019836695,83
2023703803,2017701920,70,US70181920,70
2023703804,2017701920,70,US70181920,70
2023703805,2018702084,70,US00192084,00
2023703806,2018702084,70,US00192084,00
2023061833,2021061440,06,US83221440,83
2023061834,2021061440,06,US83221440,83
D202314403,2021061440,06,US83221440,83
2023703807,2018835917,83,2018835261,83
2023703808,2018835917,83,2018835261,83
2023840771,2020837956,83,2020060901,06
2023840772,2020837956,83,2020060901,06
2023840773,2020837956,83,2020060901,06
2023840774,2022124318,12,US83234318,83
2023840775,2022124318,12,US83234318,83
2023510722,2022061625,06,US70231625,70
2023510723,2022061625,06,US70231625,70
2023840776,2022703472,70,US70233472,70
D202334722,2022703472,70,US70233472,70
D202335121,2022703512,70,US70233512,70
D202335122,2022703512,70,US70233512,70
2023840777,2022703210,70,US83233210,83
2023840778,2022703644,70,US70233644,70
2023840779,2021838574,83,US70228574,70
2023840780,2022703576,70,US83233576,83
2023840781,2022703576,70,US83233576,83
2023703809,2020702630,70,US70212630,70
2023703810,2020702630,70,US70212630,70
2023703811,2020702630,70,US70212630,70
2023703812,2021838713,83,US70228713,70
2023703813,2021838713,83,US70228713,70
2023703814,2020702515,70,2019702208,70
D202325152,2020702515,70,2019702208,70
2023703815,2022703485,70,US70233485,70
2023703816,2022703485,70,US70233485,70
D202397791,2022839779,83,US70239779,70
2023840782,2022839779,83,US70239779,70
2023840783,2022703424,70,US70233424,70
2023840784,2022703424,70,US70233424,70
2023840785,2022703459,70,US70233459,70
2023061835,2018060327,06,2019000715,00
2023061836,2018060327,06,2019000715,00
2023061837,2018060327,06,2019000715,00
2023840786,2020837507,83,2020837652,83
D202335261,2022703526,70,2022703417,70
D202335262,2022703526,70,2022703417,70
2023840787,2020837599,83,US70217599,70
2023840788,2020837599,83,US70217599,70
2023061838,2021061193,06,US83221193,83
D202311932,2021061193,06,US83221193,83
2023703817,2021703008,70,US70223008,70
2023703818,2021703008,70,US70223008,70
2023840789,2020837883,83,US70217883,70
2023840790,2020837883,83,US70217883,70
2023061839,2018059974,05,US70199974,70
2023061840,2018059974,05,US70199974,70
D202399743,2018059974,05,US70199974,70
D202300091,2022840009,84,2022839958,83
2023645516,2020645346,64,US70215346,70
2023703819,2020702495,70,US70212495,70
2023703820,2020702495,70,US70212495,70
2023703821,2021703072,70,US70223072,70
2023840791,2021839288,83,US83229288,83
2023840792,2021839288,83,US83229288,83
2023703822,2020702723,70,US70212723,70
2023703823,2020702723,70,US70212723,70
2023840793,2022839818,83,US83239818,83
2023840794,2022839818,83,US83239818,83
2023840795,2021838555,83,US70228555,70
2023840796,2020837970,83,US83217970,83
2023840797,2020837970,83,US83217970,83
2023840798,2022124203,12,US70234203,70
2023840799,2022124203,12,US70234203,70
2023703824,2020838495,83,US83218495,83
2023703825,2020838495,83,US83218495,83
2023645517,2017005246,00,2017645155,64
2023840800,2022124034,12,US70234034,70
2023840801,2022124034,12,US70234034,70
2023840802,2022520245,52,US70230245,70
D202326821,2020122682,12,US83212682,83
D202326822,2020122682,12,US83212682,83
D202301901,2022520190,52,2021000520,00
D202301902,2022520190,52,2021000520,00
2023520379,2019000142,00,2019000155,00
2023840803,2022839761,83,US83239761,83
2023840804,2022839761,83,US83239761,83
2023510724,2022061512,06,US70231512,70
2023703826,2021703091,70,2021703060,70
2023703827,2021703091,70,2021703060,70
2023840805,2020837481,83,US70217481,70
2023840806,2020837481,83,US70217481,70
2023840807,2021838736,83,US83228736,83
D202387362,2021838736,83,US83228736,83
2023703828,2020702620,70,US83212620,83
2023703829,2020702620,70,US83212620,83
2023510725,2022061582,06,US70231582,70
2023510726,2022061582,06,US70231582,70
2023510727,2022061754,06,US70231754,70
2023510728,2022061754,06,US70231754,70
D202334031,2021123403,12,US83223403,83
D202334032,2021123403,12,US83223403,83
D202334033,2021123403,12,US83223403,83
2023061841,2021061456,06,US70221456,70
2023061842,2021061456,06,US70221456,70
2023510729,2022061617,06,US70231617,70
2023703830,2019836558,83,US83206558,83
2023703831,2019836558,83,US83206558,83
2023840808,2022124490,12,US70234490,70
2023840809,2021838532,83,US70228532,70
2023840810,2021838532,83,US70228532,70
2023520380,2021000307,00,2021000304,00
D202398361,2022839836,83,2021838626,83
2023840811,2022124105,12,US83234105,83
2023703832,2022703289,70,US70233289,70
2023840812,2021839148,83,US70229148,70
D202391482,2021839148,83,US70229148,70
2023840813,2021838697,83,US83228697,83
2023840814,2021838697,83,US83228697,83
2023061843,2019060654,06,US83200654,83
2023061844,2019060654,06,US83200654,83
2023840815,2018835688,83,US70195688,70
2023840816,2018835688,83,US70195688,70
2023840817,2018835688,83,US70195688,70
D202334671,2022703467,70,2021703080,70
2023840818,2021838659,83,2020837557,83
2023840819,2021838659,83,2020837557,83
2023840820,2021838885,83,US70228885,70
2023703833,2020702657,70,US70212657,70
2023703834,2020702657,70,US70212657,70
2023840821,2021838688,83,US83228688,83
2023840822,2021838688,83,US83228688,83
2023840823,2021838688,83,US83228688,83
2023520381,2020000143,00,2020000154,00
2023520382,2020000143,00,2020000154,00
2023520383,2020000143,00,2020000154,00
2023703835,2021702854,70,US70222854,70
2023703836,2021702854,70,US70222854,70
2023703837,2021702948,70,US83222948,83
2023061845,2018060049,06,US70190049,70
2023061846,2018060049,06,US70190049,70
2023703838,2020702724,70,US70212724,70
2023061847,2019060356,06,US83200356,83
2023061848,2019060356,06,US83200356,83
2023061849,2019060356,06,US83200356,83
2023840824,2020837850,83,US70217850,70
2023840825,2020837850,83,US70217850,70
2023840826,2020837850,83,US70217850,70
2023840827,2022703397,70,US83233397,83
2023840828,2022703397,70,US83233397,83
2023703839,2021838660,83,2019836698,83
2023703840,2021838660,83,2019836698,83
2023703841,2021838660,83,2019836698,83
2023703842,2019702291,70,US83202291,83
2023703843,2021838998,83,US70228998,70
2023703844,2021838998,83,US70228998,70
2023703845,2021702995,70,US70222995,70
2023703846,2021702995,70,US70222995,70
2023703847,2018702056,70,US83192056,83
2023703848,2018702056,70,US83192056,83
2023520384,2020000144,00,2019000155,00
2023520385,2020000144,00,2019000155,00
2023703849,2021703126,70,US83223126,83
2023840830,2020837931,83,US83217931,83
2023840831,2020837931,83,US83217931,83
2023703850,2019702384,70,US83202384,83
2023703851,2019702384,70,US83202384,83
2023703852,2020702541,70,US70212541,70
2023703853,2020702541,70,US70212541,70
2023840832,2021839357,83,2021838858,83
2023840833,2021839357,83,2021838858,83
2023703854,2020702659,70,US70212659,70
2023703855,2020702659,70,US70212659,70
2023703856,2021838725,83,2021838655,83
2023703857,2021838725,83,2021838655,83
2023840834,2018835349,83,US83195349,83
2023840835,2018835349,83,US83195349,83
2023703858,2020702549,70,2020702463,70
2023703859,2020702549,70,2020702463,70
2023840836,2021838681,83,US70228681,70
2023840837,2021838681,83,US70228681,70
2023840838,2022839994,83,US70239994,70
2023840839,2022840079,84,US70230079,70
2023840840,2022840079,84,US70230079,70
2023840841,2022061674,06,US70231674,70
2023840842,2022061674,06,US70231674,70
2023703860,2017834312,83,2016833484,83
2023703861,2017834312,83,2016833484,83
D202353481,2020645348,64,2020837480,83
2023840843,2020645348,64,2020837480,83
2023520386,2018000028,00,2017000040,00
2023520387,2018000028,00,2017000040,00
2023061850,2019060648,06,US70200648,70
2023061851,2019060648,06,US70200648,70
2023061852,2019060648,06,US70200648,70
D202340021,2022124002,12,US12234002,12
2023703862,2021703023,70,US70223023,70
2023703863,2021703023,70,US70223023,70
2023061853,2020060857,06,US83210857,83
2023061854,2020060857,06,US83210857,83
2023061855,2018060110,06,US70190110,70
2023061856,2021061408,06,US70221408,70
2023061857,2021061408,06,US70221408,70
2023061858,2020060720,06,US83210720,83
2023061859,2020060720,06,US83210720,83
D202341181,2016004118,00,2016833283,83
2023840844,2022839816,83,US83239816,83
2023061860,2021061297,06,US70221297,70
2023061861,2021061297,06,US70221297,70
2023703864,2020702602,70,2020702655,70
2023703865,2020702602,70,2020702655,70
2023703866,2020702602,70,2020702655,70
2023840845,2018835703,83,US00195703,00
D202300151,2022840015,84,US70230015,70
D202300152,2022840015,84,US70230015,70
2023840846,2022840015,84,US70230015,70
2023840847,2022840122,84,US83230122,83
2023061862,2019060456,06,US70200456,70
2023061863,2019060456,06,US70200456,70
2023061864,2019060456,06,US70200456,70
2023840848,2022839756,83,US70239756,70
D202315061,2022061506,06,US70231506,70
2023510730,2022061506,06,US70231506,70
D202306221,2019060622,06,US70200622,70
2023061865,2019060622,06,US70200622,70
D202305581,2022840558,84,US84230558,84
D202305582,2022840558,84,US84230558,84
2023703867,2020702742,70,US83212742,83
2023703868,2020702742,70,US83212742,83
2023840849,2020837921,83,US83217921,83
D202374961,2020837496,83,US70217496,70
2023840850,2022124094,12,US70234094,70
2023840851,2022703549,70,US83233549,83
2023703869,2020702696,70,US70222696,70
2023703870,2020702696,70,US70222696,70
2023520388,2021000306,00,2021000305,00
2023061866,2021061119,06,US70221119,70
2023061867,2021061119,06,US70221119,70
2023840852,2022840275,84,US70230275,70
2023840853,2016004119,00,2014003203,00
2023840854,2016004119,00,2014003203,00
2023840855,2016004119,00,2014003203,00
2023840856,2022840181,84,US70230181,70
2023840857,2022840181,84,US70230181,70
D202301813,2022840181,84,US70230181,70
2023840858,2016833401,83,2014832458,83
2023840859,2016833401,83,2014832458,83
2023703871,2016833372,83,2013119597,11
2023703872,2016833372,83,2013119597,11
2023703873,2016833372,83,2013119597,11
2023061868,2020060899,06,US70210899,70
2023061869,2020060899,06,US70210899,70
2023061870,2020060899,06,US70210899,70
2023840860,2018835712,83,US70195712,70
2023520389,2019000118,00,2019000155,00
2023520390,2019000118,00,2019000155,00
2023703874,2020702616,70,US70212616,70
2023703875,2020702616,70,US70212616,70
2023703876,2019702270,70,US83202270,83
2023703877,2019702270,70,US83202270,83
2023840861,2022520246,52,US83230246,83
2023061871,2019060533,06,US83200533,83
2023061872,2019060533,06,US83200533,83
2023061873,2019060533,06,US83200533,83
2023840862,2022061516,06,US83231516,83
2023061874,2019060363,06,US83200363,83
2023840863,2022840447,84,US70230447,70
2023840864,2020838110,83,US83218110,83
2023840865,2021839163,83,2020838513,83
2023840866,2021839163,83,2020838513,83
2023703878,2020837943,83,2020837944,83
2023703879,2020837943,83,2020837944,83
2023061875,2019060460,06,US83200460,83
2023061876,2019060460,06,US83200460,83
2023061877,2019060460,06,US83200460,83
2023703880,2021702781,70,2020702463,70
2023520391,2021520069,52,2016000041,00
2023520392,2021520069,52,2016000041,00
2023520393,2021520069,52,2016000041,00
2023703881,2021702792,70,US70222792,70
2023840867,2022840477,84,US83230477,83
2023840868,2022840477,84,US83230477,83
2023840869,2022124137,12,US70234137,70
2023703882,2019702402,70,US83202402,83
2023703883,2019702402,70,US83202402,83
2023703884,2021703003,70,US83223003,83
2023703885,2021703003,70,US83223003,83
2023840870,2022124381,12,US70234381,70
2023061878,2021061161,06,US70221161,70
2023061879,2021061161,06,US70221161,70
2023703886,2020702579,70,US70212579,70
2023703887,2020702579,70,US70212579,70
2023703888,2021838955,83,US70228955,70
2023061880,2021061101,06,US83221101,83
2023061881,2021061101,06,US83221101,83
2023703889,2017701982,70,2016701781,70
2023703890,2021703118,70,US70223118,70
2023840871,2020837514,83,US70217514,70
2023840872,2020837514,83,US70217514,70
2023840873,2022703441,70,US83233441,83
2023061882,2019060545,06,US83200545,83
2023061883,2019060545,06,US83200545,83
2023061884,2019060545,06,US83200545,83
2023840874,2022840024,84,US70230024,70
2023840875,2022840024,84,US70230024,70
2023840876,2021645425,64,2020837724,83
2023840877,2021645425,64,2020837724,83
2023840878,2019836683,83,US83206683,83
2023840879,2019836683,83,US83206683,83
2023703891,2021703116,70,US70223116,70
2023124540,2021123330,12,US70223330,70
D202333302,2021123330,12,US70223330,70
D202333303,2021123330,12,US70223330,70
D202315811,2022061581,06,US06231581,06
D202315812,2022061581,06,US06231581,06
2023703892,2021703100,70,US70223100,70
2023703893,2021703100,70,US70223100,70
D202335331,2022703533,70,2023704093,70
2023840880,2016833340,83,2014832458,83
2023840881,2020837506,83,US83217506,83
2023840882,2020837506,83,US83217506,83
2023840883,2022839869,83,US70239869,70
2023840884,2022839869,83,US70239869,70
2023703894,2019702302,70,US83202302,83
2023703895,2019702302,70,US83202302,83
2023124541,2019122476,12,US70202476,70
2023124542,2019122476,12,US70202476,70
2023124543,2019122476,12,US70202476,70
D202395371,2016059537,05,2013058210,05
D202354521,2022645452,64,2021645435,64
2023840885,2022840044,84,US83230044,83
2023840886,2022840044,84,US83230044,83
2023840887,2022840543,84,US83230543,83
2023703896,2020838432,83,US70218432,70
2023703897,2020838432,83,US70218432,70
2023703898,2021702915,70,2020702491,70
2023703899,2021702915,70,2020702491,70
2023061885,2021061054,06,US70221054,70
2023458177,2021457831,45,US70227831,70
D202378312,2021457831,45,US70227831,70
2023061886,2018060103,06,US00190103,00
D202301032,2018060103,06,US00190103,00
D202301033,2018060103,06,US00190103,00
2023061887,2018060103,06,US00190103,00
D202325711,2020702571,70,2019702276,70
2023840888,2017834901,83,2016833688,83
2023520394,2020000128,00,2019000155,00
2023520395,2020000128,00,2019000155,00
2023520396,2020000128,00,2019000155,00
2023840889,2022061632,06,US83231632,83
2023840890,2022061632,06,US83231632,83
2023840891,2022061532,06,US83231532,83
