UID,YR,SEX,LAMB,LB1,DATE,BRWT,SIRE,SB1,DAM,DB1,INBL,TB,ADAM,CLR,MILK,JAW,LINE,PEN,CDNO,DISP,DAYDIS,ABNL,ABNE,FONO,FOBR,FOPU,ABLMB,DBRD,X1,DRY,DEAD,X2,LBRD,ABEWE,LNDAM,TM,INBD,SPEC,WNWT,CODE,X3,DAYBN,SBRD,Y1,Y2,Y3,Y4,Y5,DATEBN,YRDAM,YRSIRE,STM,ID10,SIREID10,DAMID10
50LA00643,50,1,0811,2,408,12.6,0271,2,7859,2,12,5,4,1,3,1,45,451,1,,0,,,,,,,13,,,,,13,,45,1,12,,88,,,98,13,1,1,1,1,10,1950-04-08,46,49,07,1950130811,1949130271,1946137859
50LA00644,50,2,1103,2,415,9.2,8165,2,7861,2,22,8,4,1,4,2,22,220,1,6,0,,,,,,,13,,,,,13,,22,1,11,,0,,,105,13,1,1,2,1,0,1950-04-15,46,46,07,1950131103,1946138165,1946137861
50LA00645,50,1,1104,2,415,10.8,8165,2,7861,2,22,8,4,1,4,2,22,220,2,,0,,,,,,,13,,,,,13,,22,1,11,,91,,,105,13,1,1,2,1,10,1950-04-15,46,46,07,1950131104,1946138165,1946137861
50LA00646,50,2,1339,2,421,10.6,9693,2,7862,2,17,5,4,1,4,1,42,420,1,,0,,,,,,,13,,,,,13,,42,1,00,,69,,,111,13,1,1,1,1,10,1950-04-21,46,48,07,1950131339,1948139693,1946137862
50LA00647,50,,,,414,0.0,9270,2,7863,2,,1,4,1,4,1,82,434,1,1,0,,,1022,13,+,,13,,,,,13,,49,7,12,,0,43,,104,13,1,1,1,0,0,1950-04-14,46,48,07,D195078631,1948139270,1946137863
50LA00648,50,1,0824,2,408,10.2,9263,2,7868,2,,8,4,1,4,1,82,254,1,,0,,,,,,,13,,,,,13,,22,7,12,,84,25,,98,13,1,1,2,1,10,1950-04-08,46,48,07,1950130824,1948139263,1946137868
50LA00649,50,2,0825,2,408,10.6,9263,2,7868,2,,8,4,1,4,1,82,254,2,,0,,,,,,,13,,,,,13,,22,7,12,,74,25,,98,13,1,1,2,1,10,1950-04-08,46,48,07,1950130825,1948139263,1946137868
50LA00650,50,2,0947,2,412,9.6,9539,2,7869,2,7,8,4,1,4,1,46,460,1,,0,,,,,,,13,,,,,13,,46,1,20,,64,,,102,13,1,1,2,1,10,1950-04-12,46,48,07,1950130947,1948139539,1946137869
50LA00651,50,2,0948,2,412,9.8,9539,2,7869,2,7,8,4,1,4,1,46,460,2,,0,,,,,,,13,,,,,13,,46,1,20,,65,,,102,13,1,1,2,1,10,1950-04-12,46,48,07,1950130948,1948139539,1946137869
50LA00652,50,2,1323,2,421,8.8,9360,2,7871,2,14,8,4,1,3,1,35,350,1,6,0,,,,,,,13,,,,,13,,35,1,06,,0,,,111,13,1,1,2,1,0,1950-04-21,46,48,07,1950131323,1948139360,1946137871
50LA00653,50,2,1324,2,421,9.2,9360,2,7871,2,14,8,4,1,3,1,35,350,2,,0,,,,,,,13,,,,,13,,35,1,06,,70,,,111,13,1,1,2,1,10,1950-04-21,46,48,07,1950131324,1948139360,1946137871
50LA00654,50,2,1125,2,416,9.0,0000,,7874,2,,5,4,1,4,1,00,490,1,,0,,,,,,,13,,,,,13,10,49,0,00,3,74,,,106,00,1,1,1,1,10,1950-04-16,46,48,00,1950131125,US00487874,1946137874
50LA00655,50,1,1059,2,414,10.8,0109,,7879,2,0,8,4,1,4,1,39,390,1,,0,,,,,,,13,,,,,13,10,39,1,06,,65,,,104,91,1,1,2,1,10,1950-04-14,46,47,07,1950131059,1947910109,1946137879
50LA00656,50,2,1060,2,414,9.2,0109,,7879,2,0,8,4,1,4,1,39,390,2,,0,,,,,,,13,,,,,13,,39,1,06,,80,,,104,91,1,1,2,1,10,1950-04-14,46,47,07,1950131060,1947910109,1946137879
50LA00657,50,1,1338,2,421,13.2,8560,2,7880,2,13,5,4,1,4,1,54,540,1,,0,,,,,,,13,,,,,13,,54,1,00,,93,,,111,13,1,1,1,1,10,1950-04-21,46,47,07,1950131338,1947138560,1946137880
50LA00658,50,2,0835,2,408,11.8,2744,1,7882,2,,5,4,2,4,1,82,234,1,,0,,,,,,,13,,,,,13,,22,7,20,,81,23,,98,11,1,1,1,1,10,1950-04-08,46,48,07,1950130835,1948112744,1946137882
50LA00659,50,2,0886,2,410,10.4,9539,2,7887,2,7,5,4,1,4,1,46,460,1,,0,2,,,,,16,13,,,,,13,,46,1,19,,72,,,100,13,1,1,1,1,10,1950-04-10,46,48,07,1950130886,1948139539,1946137887
50LA00660,50,2,0976,2,412,9.4,9644,2,7889,2,22,5,4,1,4,1,40,400,1,,0,,,,,,,13,,,,,13,,40,1,17,,68,,,102,13,1,1,1,1,10,1950-04-12,46,48,07,1950130976,1948139644,1946137889
50LA00661,50,1,1263,2,419,10.4,9262,2,7894,2,22,5,4,1,4,2,36,360,1,,0,,,,,,,13,,,,,13,,36,1,12,,83,,,109,13,1,1,1,1,10,1950-04-19,46,48,07,1950131263,1948139262,1946137894
50LA00662,50,1,1316,2,421,11.2,9389,2,7895,2,22,5,4,1,4,1,29,290,1,,0,,,,,,,13,,,,,13,,29,1,12,,75,,,111,13,1,1,1,1,10,1950-04-21,46,48,07,1950131316,1948139389,1946137895
50LA00663,50,1,1068,2,415,9.8,9015,2,7897,2,16,5,4,1,4,1,37,370,1,,0,,,,,,,13,,,,,13,,37,1,08,,63,,,105,13,1,1,1,1,10,1950-04-15,46,47,07,1950131068,1947139015,1946137897
50LA00664,50,2,0916,2,411,11.6,9015,2,7899,2,12,5,4,1,5,1,37,370,1,,0,,,,,,,13,,,,,13,,37,1,06,,67,,,101,13,1,1,1,1,10,1950-04-11,46,47,07,1950130916,1947139015,1946137899
50LA00665,50,2,1098,2,415,11.2,9552,2,7903,2,10,5,4,1,4,1,44,440,1,,0,,,,,,,13,,,,,13,,44,1,10,,71,,,105,13,1,1,1,1,10,1950-04-15,46,48,07,1950131098,1948139552,1946137903
50LA00666,50,1,0786,2,407,11.0,5430,3,7910,2,8,5,4,1,3,1,44,441,1,,0,2,,,,,16,13,,,,,13,,44,1,17,,86,,,97,17,1,1,1,1,10,1950-04-07,46,47,07,1950130786,1947175430,1946137910
50LA00667,50,2,0970,2,412,9.8,9015,2,7917,2,11,5,4,2,4,1,37,370,1,,0,2,,,,,16,13,,,,,13,,37,1,04,,68,,,102,13,1,1,1,1,10,1950-04-12,46,47,07,1950130970,1947139015,1946137917
50LA00668,50,2,1353,2,422,10.8,9015,2,7918,2,11,5,4,2,4,1,37,370,1,,0,,,,,,,13,,,,,13,,37,1,04,,65,,,112,13,1,1,1,1,10,1950-04-22,46,47,07,1950131353,1947139015,1946137918
50LA00669,50,2,0907,2,411,13.4,0109,,7922,2,0,5,4,1,4,1,39,390,1,,0,,,,,,,13,,,,,13,,39,1,06,,87,,,101,91,1,1,1,1,10,1950-04-11,46,47,07,1950130907,1947910109,1946137922
50LA00670,50,,,,510,0.0,2740,1,7924,2,,,4,,,,82,215,1,,0,,,,,,,13,,-,,,13,,22,7,10,,0,21,,130,11,1,0,0,0,0,1950-05-10,46,48,07,D195079241,1948112740,1946137924
50LA00671,50,,,,413,7.0,8116,2,7925,2,,1,4,,1,,82,514,1,1,0,,,,,,,13,,,,,13,10,44,7,13,,0,51,,103,13,1,1,1,0,0,1950-04-13,46,46,07,D195079251,1946138116,1946137925
50LA00672,50,1,1283,2,420,10.0,8116,2,7926,2,,5,4,1,4,1,82,514,1,,0,,,,,,,13,,,,,13,10,44,7,13,,82,51,,110,13,1,1,1,1,10,1950-04-20,46,46,07,1950131283,1946138116,1946137926
50LA00673,50,2,0932,2,412,10.6,9913,2,7929,2,15,5,4,1,3,1,47,470,1,,0,,,,,,,13,,,,,13,,47,1,18,,76,,,102,13,1,1,1,1,10,1950-04-12,46,48,07,1950130932,1948139913,1946137929
50LA00674,50,1,1279,2,420,12.2,8165,2,7943,2,,8,4,1,4,1,82,224,1,6,0,,,,,,,13,,,,,13,,25,7,05,,0,22,,110,13,1,1,2,1,0,1950-04-20,46,46,07,1950131279,1946138165,1946137943
50LA00675,50,1,1280,2,420,10.0,8165,2,7943,2,,8,4,1,4,1,82,224,2,,0,,,,,,,13,,,,,13,,25,7,05,,89,22,,110,13,1,1,2,1,10,1950-04-20,46,46,07,1950131280,1946138165,1946137943
50LA00676,50,2,1318,2,421,8.0,8560,2,7954,2,16,8,4,1,3,1,54,540,1,,0,2,,,,,16,13,,,,,13,,54,1,12,,46,,,111,13,1,1,2,1,10,1950-04-21,46,47,07,1950131318,1947138560,1946137954
50LA00677,50,1,1319,2,421,11.8,8560,2,7954,2,16,8,4,1,3,1,54,540,2,,0,,,,,,,13,,,,,13,,54,1,12,,55,,,111,13,1,1,2,1,10,1950-04-21,46,47,07,1950131319,1947138560,1946137954
50LA00678,50,1,0899,2,410,7.0,9693,2,7962,2,38,8,4,1,4,1,42,420,1,,0,,,9915,13,-,,13,,,,,13,,42,1,09,,50,,,100,13,1,1,2,1,10,1950-04-10,46,48,07,1950130899,1948139693,1946137962
50LA00679,50,1,0900,2,410,9.4,9693,2,7962,2,38,8,4,1,4,1,42,420,2,,0,,,,,,,13,,,,,13,,42,1,09,,76,,,100,13,1,1,2,1,10,1950-04-10,46,48,07,1950130900,1948139693,1946137962
50LA00680,50,1,0861,2,409,11.0,9539,2,7964,2,6,5,4,1,3,1,46,460,1,,0,2,,,,,16,13,,,,,13,,46,1,19,,74,,,99,13,1,1,1,1,10,1950-04-09,46,48,07,1950130861,1948139539,1946137964
50LA00681,50,,,,510,0.0,9777,2,7967,2,11,,4,,,,53,530,1,,0,,,,,,,13,,-,,,13,,53,1,12,,0,,,130,13,1,0,0,0,0,1950-05-10,46,48,07,D195079671,1948139777,1946137967
50LA00682,50,2,1086,2,415,8.4,8560,2,7970,2,12,7,4,1,5,1,54,540,1,,0,,,,,,,13,,,,,13,,54,1,00,,62,,,105,13,1,1,2,1,10,1950-04-15,46,47,07,1950131086,1947138560,1946137970
50LA00683,50,1,,,415,0.0,8560,2,7970,2,12,7,4,,5,,54,540,2,1,0,,,,,,,13,,,,,13,,54,1,00,,0,,,105,13,1,1,2,0,0,1950-04-15,46,47,07,D195079702,1947138560,1946137970
50LA00684,50,1,1127,2,416,11.4,0109,,7972,2,0,5,4,1,3,1,39,390,1,,0,,,,,,,13,,,,,13,,39,1,03,,85,,,106,91,1,1,1,1,10,1950-04-16,46,47,07,1950131127,1947910109,1946137972
50LA00685,50,,,,510,0.0,8560,2,7974,2,12,,4,,,,54,540,1,,0,,,,,,,13,,-,,,13,,54,1,00,,0,,,130,13,1,0,0,0,0,1950-05-10,46,47,07,D195079741,1947138560,1946137974
50LA00686,50,,,,0,0.0,0000,,7980,2,,1,4,,1,,00,254,1,1,0,,,,,,,13,,,,,,,25,0,,3,0,,,91,00,1,1,1,0,0,1950-03-31,46,48,00,D195079801,US00487980,1946137980
50LA00687,50,2,1186,2,417,10.6,5430,3,7988,2,,5,4,1,4,1,82,445,1,,0,,,,,,,13,,,,,13,,40,7,19,,78,44,,107,17,1,1,1,1,10,1950-04-17,46,47,07,1950131186,1947175430,1946137988
50LA00688,50,2,0841,2,409,11.6,5430,3,7989,2,6,5,4,1,4,1,44,441,1,,0,,,,,,,13,,,,,13,,44,1,10,,80,,,99,17,1,1,1,1,10,1950-04-09,46,47,07,1950130841,1947175430,1946137989
50LA00689,50,1,1378,2,423,10.8,5430,3,7997,2,,5,4,1,3,1,82,445,1,,0,,,,,,,13,,,,,13,,51,7,06,,91,44,,113,17,1,1,1,1,10,1950-04-23,46,47,07,1950131378,1947175430,1946137997
50LA00690,50,2,1469,2,505,11.6,9913,2,8007,2,16,5,4,1,4,1,47,470,1,,0,,,,,,,13,,,,,13,,47,1,20,,83,,,125,13,1,1,1,1,10,1950-05-05,46,48,07,1950131469,1948139913,1946138007
50LA00691,50,1,1121,2,416,11.6,9389,2,8008,2,20,5,4,1,4,1,29,290,1,,0,1,06,,,,05,13,,,,,13,11,29,1,12,,73,,,106,13,1,1,1,1,10,1950-04-16,46,48,07,1950131121,1948139389,1946138008
50LA00692,50,1,1470,2,505,12.0,9035,2,8016,2,19,5,4,1,4,1,43,431,1,,0,,,,,,,13,,,,,13,,43,1,12,,78,,,125,13,1,1,1,1,10,1950-05-05,46,47,07,1950131470,1947139035,1946138016
50LA00693,50,2,1145,2,416,9.6,8560,2,8020,2,12,5,4,1,4,2,54,540,1,,0,,,,,,,13,,,,,13,,54,1,00,,79,,,106,13,1,1,1,1,10,1950-04-16,46,47,07,1950131145,1947138560,1946138020
50LA00694,50,2,1409,2,425,11.0,9015,2,8031,2,6,5,4,1,4,1,37,370,1,,0,,,,,,,13,,,,,13,,37,1,09,,72,,,115,13,1,1,1,1,10,1950-04-25,46,47,07,1950131409,1947139015,1946138031
50LA00695,50,2,0994,2,413,8.4,0109,,8032,2,0,8,4,1,3,1,39,390,1,,0,,,,,,,13,,,,,13,,39,1,06,,76,,,103,91,1,1,2,1,10,1950-04-13,46,47,07,1950130994,1947910109,1946138032
50LA00696,50,1,0995,2,413,9.6,0109,,8032,2,0,8,4,1,3,1,39,390,2,7,230,,,9569,13,-,61,13,,,,,13,,39,1,06,,0,,,103,91,1,1,2,1,0,1950-04-13,46,47,07,1950130995,1947910109,1946138032
50LA00697,50,,,,510,0.0,9539,2,8044,2,6,,4,,,,46,460,1,,0,,,,,,,13,,-,,,13,,46,1,19,,0,,,130,13,1,0,0,0,0,1950-05-10,46,48,07,D195080441,1948139539,1946138044
50LA00698,50,1,0783,2,406,12.2,0271,2,8047,2,13,5,4,1,3,1,45,451,1,,0,,,,,,,13,,,,,13,,45,1,13,,83,,,96,13,1,1,1,1,10,1950-04-06,46,49,07,1950130783,1949130271,1946138047
50LA00699,50,2,1474,2,507,9.4,9819,2,8058,2,18,5,4,3,4,6,26,260,1,,0,,,,,,,13,,,,,13,,26,1,11,,72,,,127,13,1,1,1,1,10,1950-05-07,46,48,07,1950131474,1948139819,1946138058
50LA00700,50,2,1226,2,418,8.8,9075,2,8064,2,16,5,4,2,3,1,45,450,1,,0,,,,,,04,13,,,,,13,,45,1,19,,67,,,108,13,1,1,1,1,10,1950-04-18,46,47,07,1950131226,1947139075,1946138064
50LA00701,50,1,1154,2,416,10.8,0561,2,8068,2,18,5,4,1,4,1,40,401,1,,0,2,,,,,16,13,,,,,13,,40,1,19,,72,,,106,13,1,1,1,1,10,1950-04-16,46,49,07,1950131154,1949130561,1946138068
50LA00702,50,1,1372,2,422,7.2,8889,2,8069,2,18,8,4,1,2,1,51,511,1,,0,,,,,,,13,,,,,13,,51,1,10,,64,,,112,13,1,1,2,1,10,1950-04-22,46,47,07,1950131372,1947138889,1946138069
50LA00703,50,2,1373,2,422,6.2,8889,2,8069,2,18,8,4,1,2,1,51,511,2,,0,2,,,,,16,13,,,,,13,,51,1,10,,54,,,112,13,1,1,2,1,10,1950-04-22,46,47,07,1950131373,1947138889,1946138069
50LA00704,50,2,1341,2,421,6.2,8116,2,8071,2,21,8,4,1,4,2,51,510,1,2,0,,,3679,40,-,,13,,,,,13,,51,1,05,,0,,,111,13,1,1,2,1,0,1950-04-21,46,46,07,1950131341,1946138116,1946138071
50LA00705,50,1,1342,2,421,11.0,8116,2,8071,2,21,8,4,1,4,1,51,510,2,6,0,,,,,,,13,,,,,13,,51,1,05,,0,,,111,13,1,1,2,1,0,1950-04-21,46,46,07,1950131342,1946138116,1946138071
50LA00706,50,2,1017,2,413,9.6,9015,2,8072,2,22,5,4,1,3,1,37,370,1,2,0,,,,,,,13,,,,,13,,37,1,04,,0,,,103,13,1,1,1,1,0,1950-04-13,46,47,07,1950131017,1947139015,1946138072
50LA00707,50,1,0992,2,413,10.2,9589,2,8074,2,26,5,4,1,4,1,22,221,1,6,0,,,,,,,13,,,,,13,,22,1,20,,0,,,103,13,1,1,1,1,0,1950-04-13,46,48,07,1950130992,1948139589,1946138074
50LA00708,50,2,1070,2,415,8.6,9819,2,8077,2,11,5,4,3,4,1,26,260,1,,0,,,,,,,13,,,,,13,,26,1,00,,63,,,105,13,1,1,1,1,10,1950-04-15,46,48,07,1950131070,1948139819,1946138077
50LA00709,50,1,1442,2,429,10.2,9432,2,8084,2,14,5,4,1,4,1,49,491,1,,0,,,,,,,13,,,,,13,,49,1,12,,78,,,119,13,1,1,1,1,10,1950-04-29,46,48,07,1950131442,1948139432,1946138084
50LA00710,50,2,0971,2,412,11.2,8414,2,8094,2,,5,4,1,3,1,82,255,1,,0,2,,,,,16,13,,,,,13,,49,7,07,,86,25,,102,13,1,1,1,1,10,1950-04-12,46,46,07,1950130971,1946138414,1946138094
50LA00711,50,1,1258,2,419,13.2,2740,1,8096,2,,5,4,1,4,1,82,215,1,,0,,,,,,,13,,,,,13,,50,7,06,,93,21,,109,11,1,1,1,1,10,1950-04-19,46,48,07,1950131258,1948112740,1946138096
50LA00712,50,2,0771,2,406,8.0,9262,2,8098,2,45,8,4,1,4,1,36,360,1,,0,,,,,,,13,,,,,13,,36,1,33,,55,,,96,13,1,1,2,1,10,1950-04-06,46,48,07,1950130771,1948139262,1946138098
50LA00713,50,2,0772,2,406,7.2,9262,2,8098,2,45,8,4,1,4,1,36,360,2,,0,,,,,,,13,,,,,13,,36,1,33,,61,,,96,13,1,1,2,1,10,1950-04-06,46,48,07,1950130772,1948139262,1946138098
50LA00714,50,2,0808,2,408,12.2,0000,,8106,2,,5,4,1,2,1,00,390,1,,0,2,,,,,16,13,,,,,13,,39,0,16,3,87,,,98,00,1,1,1,1,10,1950-04-08,46,48,00,1950130808,US00488106,1946138106
50LA00715,50,2,0851,2,409,11.8,9270,2,8113,2,,5,4,1,4,1,82,434,1,,0,2,,,,,16,13,,,,,13,,22,7,06,,75,43,,99,13,1,1,1,1,10,1950-04-09,46,48,07,1950130851,1948139270,1946138113
50LA00716,50,2,0734,2,402,9.4,9432,2,8142,2,10,5,4,1,4,1,49,491,1,,0,,,,,,,13,,,,,13,,49,1,00,,75,,,92,13,1,1,1,1,10,1950-04-02,46,48,07,1950130734,1948139432,1946138142
50LA00717,50,,,,0,0.0,0000,,8147,2,,1,4,,1,,00,540,1,1,0,,,,,,,13,,,,,,,54,0,,3,0,,,91,00,1,1,1,0,0,1950-03-31,46,48,00,D195081471,US00488147,1946138147
50LA00718,50,1,1220,2,418,7.6,9693,2,8150,2,20,5,4,1,3,4,42,420,1,,0,,,,,,,13,,,,,13,,42,1,06,,68,,,108,13,1,1,1,1,10,1950-04-18,46,48,07,1950131220,1948139693,1946138150
50LA00719,50,1,1450,2,501,9.8,9035,2,8155,2,,5,4,1,3,1,82,435,1,,0,,,,,,,13,,,,,13,,49,7,14,,90,43,,121,13,1,1,1,1,10,1950-05-01,46,47,07,1950131450,1947139035,1946138155
50LA00720,50,2,1097,2,415,12.8,0109,,8160,2,0,5,4,1,4,1,39,390,1,,0,2,,,,,16,13,,,,,13,,39,1,16,,84,,,105,91,1,1,1,1,10,1950-04-15,46,47,07,1950131097,1947910109,1946138160
50LA00721,50,2,0924,2,411,11.6,9777,2,8162,2,10,5,4,1,3,1,53,530,1,,0,,,,,,,13,,,,,13,,53,1,12,,66,,,101,13,1,1,1,1,10,1950-04-11,46,48,07,1950130924,1948139777,1946138162
50LA00722,50,1,1222,2,418,11.4,9539,2,8166,2,7,5,4,1,4,1,46,460,1,,0,0,,,,,09,13,,,,,13,,46,1,19,,72,,,108,13,1,1,1,1,10,1950-04-18,46,48,07,1950131222,1948139539,1946138166
50LA00723,50,2,1445,2,430,11.0,0109,,8168,2,0,5,4,1,4,1,39,390,1,,0,,,,,,,13,,,,,13,,39,1,16,,72,,,120,91,1,1,1,1,10,1950-04-30,46,47,07,1950131445,1947910109,1946138168
50LA00724,50,,,,408,0.0,9777,2,8169,2,14,0,4,,1,,53,530,1,0,0,,,,,,,13,,,,,13,,53,1,12,,0,,,98,13,1,1,1,0,0,1950-04-08,46,48,07,D195081691,1948139777,1946138169
50LA00725,50,1,1317,2,421,13.2,9115,2,8172,2,18,5,4,1,4,1,28,280,1,7,230,1,,,,,04,13,,,,,13,,28,1,14,,0,,,111,13,1,1,1,1,0,1950-04-21,46,47,07,1950131317,1947139115,1946138172
50LA00726,50,2,1157,2,417,10.0,2594,1,8174,2,,5,4,1,4,1,82,214,1,,0,,,,,,,13,,,,,13,,51,7,14,,76,21,,107,11,1,1,1,1,10,1950-04-17,46,48,07,1950131157,1948112594,1946138174
50LA00727,50,2,0778,2,406,11.0,9263,2,8176,2,,5,4,1,4,1,82,254,1,,0,2,,,,,16,13,,,,,13,,49,7,12,,80,25,,96,13,1,1,1,1,10,1950-04-06,46,48,07,1950130778,1948139263,1946138176
50LA00728,50,1,1291,2,420,9.6,9552,2,8177,2,13,5,4,1,1,2,44,440,1,7,230,,,,,,,13,,,,,13,,44,1,19,,0,,,110,13,1,1,1,1,0,1950-04-20,46,48,07,1950131291,1948139552,1946138177
50LA00729,50,2,1286,2,420,9.8,9777,2,8181,2,9,8,4,1,3,1,53,530,1,,0,,,,,,,13,,,,,13,,53,1,06,,53,,,110,13,1,1,2,1,10,1950-04-20,46,48,07,1950131286,1948139777,1946138181
50LA00730,50,2,1287,2,420,9.8,9777,2,8181,2,9,8,4,1,3,1,53,530,2,2,0,,,,,,,13,,,,,13,,53,1,06,,0,,,110,13,1,1,2,1,0,1950-04-20,46,48,07,1950131287,1948139777,1946138181
50LA00731,50,1,0874,2,410,11.2,9360,2,8211,2,11,5,4,1,4,1,35,350,1,,0,,,,,,,13,,,,,13,,35,1,00,,87,,,100,13,1,1,1,1,10,1950-04-10,46,48,07,1950130874,1948139360,1946138211
50LA00732,50,1,1471,2,506,12.6,9035,2,8216,2,,7,4,1,4,1,82,435,1,,0,,,1123,48,-,,13,,,,,13,,22,7,16,,72,43,,126,13,1,1,2,1,10,1950-05-06,46,47,07,1950131471,1947139035,1946138216
50LA00733,50,,,,506,0.0,9035,2,8216,2,,7,4,,4,,82,435,2,1,0,,,,,,,13,,,,,13,,22,7,16,,0,43,,126,13,1,1,2,0,0,1950-05-06,46,47,07,D195082162,1947139035,1946138216
50LA00734,50,1,0937,2,412,9.6,8414,2,8219,2,,5,4,1,4,1,82,255,1,,0,,,,,,,13,,,,,13,,40,7,28,,82,25,,102,13,1,1,1,1,10,1950-04-12,46,46,07,1950130937,1946138414,1946138219
50LA00735,50,,,,510,0.0,9015,2,8221,2,14,,4,,,,37,370,1,,0,,,,,,,13,,-,,,13,,37,1,04,,0,,,130,13,1,0,0,0,0,1950-05-10,46,47,07,D195082211,1947139015,1946138221
50LA00736,50,1,1130,2,416,13.4,9913,2,8223,2,14,5,4,1,4,1,47,470,1,,0,,,,,,,13,,,,,13,,47,1,13,,74,,,106,13,1,1,1,1,10,1950-04-16,46,48,07,1950131130,1948139913,1946138223
50LA00737,50,1,0930,2,412,9.4,5430,3,8226,2,,8,4,1,2,1,82,445,1,,0,,,,,,,13,,,,,13,,22,7,08,,77,44,,102,17,1,1,2,1,10,1950-04-12,46,47,07,1950130930,1947175430,1946138226
50LA00738,50,2,0931,2,412,10.0,5430,3,8226,2,,8,4,3,2,3,82,445,2,,0,1,,1516,11,-,04,13,,,,,13,,22,7,08,,86,44,,102,17,1,1,2,1,10,1950-04-12,46,47,07,1950130931,1947175430,1946138226
50LA00739,50,2,0844,2,409,9.2,0000,,8230,2,,5,4,1,4,1,00,280,1,,0,,,,,,,13,,,,,13,,28,0,00,3,72,,,99,00,1,1,1,1,10,1950-04-09,46,48,00,1950130844,US00488230,1946138230
50LA00740,50,2,0871,2,410,10.8,0561,2,8236,2,16,5,4,1,4,1,40,401,1,,0,,,,,,,13,,,,,13,,40,1,12,,75,,,100,13,1,1,1,1,10,1950-04-10,46,49,07,1950130871,1949130561,1946138236
50LA00741,50,2,1331,2,421,11.2,9270,2,8237,2,,5,4,1,4,1,82,434,1,,0,,,,,,,13,,,,,13,,49,7,06,,67,43,,111,13,1,1,1,1,10,1950-04-21,46,48,07,1950131331,1948139270,1946138237
50LA00742,50,1,1189,2,417,14.0,9539,2,8245,2,7,5,4,1,4,1,46,460,1,,0,2,,,,,16,13,,,,,13,,46,1,20,,83,,,107,13,1,1,1,1,10,1950-04-17,46,48,07,1950131189,1948139539,1946138245
50LA00743,50,2,1183,2,417,10.8,9115,2,8246,2,17,5,4,2,3,1,28,280,1,,0,,,,,,,13,,,,,13,,28,1,07,,73,,,107,13,1,1,1,1,10,1950-04-17,46,47,07,1950131183,1947139115,1946138246
50LA00744,50,2,1296,2,420,11.2,9115,2,8247,2,17,5,4,1,3,1,28,280,1,,0,,,,,,,13,,,,,13,,28,1,07,,75,,,110,13,1,1,1,1,10,1950-04-20,46,47,07,1950131296,1947139115,1946138247
50LA00745,50,2,1113,2,415,8.6,9819,2,8260,2,17,8,4,1,3,1,26,260,1,,0,,,3852,40,-,,13,,,,,13,,26,1,09,,76,,,105,13,1,1,2,1,10,1950-04-15,46,48,07,1950131113,1948139819,1946138260
50LA00746,50,2,1114,2,415,6.6,9819,2,8260,2,17,8,4,2,3,1,26,260,2,,0,,,,,,,13,,,,,13,,26,1,09,,70,,,105,13,1,1,2,1,10,1950-04-15,46,48,07,1950131114,1948139819,1946138260
50LA00747,50,,,,510,0.0,5430,3,8267,2,,,4,,,,82,445,1,,0,,,,,,,13,,-,,,13,,22,7,18,,0,44,,130,17,1,0,0,0,0,1950-05-10,46,47,07,D195082671,1947175430,1946138267
50LA00748,50,2,1038,2,414,8.6,9819,2,8269,2,13,8,4,2,5,1,26,260,1,,0,,,,,,,13,,,,,13,,26,1,03,,66,,,104,13,1,1,2,1,10,1950-04-14,46,48,07,1950131038,1948139819,1946138269
50LA00749,50,1,1039,2,414,8.8,9819,2,8269,2,13,8,4,3,5,4,26,260,2,,0,,,,,,,13,,,,,13,,26,1,03,,66,,,104,13,1,1,2,1,10,1950-04-14,46,48,07,1950131039,1948139819,1946138269
50LA00750,50,2,0781,2,406,8.4,9819,2,8270,2,13,7,4,2,4,2,26,260,1,,0,1,,,,,05,13,,,,,13,,26,1,03,,68,,,96,13,1,1,2,1,10,1950-04-06,46,48,07,1950130781,1948139819,1946138270
50LA00751,50,2,,,406,0.0,9819,2,8270,2,13,7,4,,4,,26,260,2,1,0,,,,,,,13,,,,,13,,26,1,03,,0,,,96,13,1,1,2,0,0,1950-04-06,46,48,07,D195082702,1948139819,1946138270
50LA00752,50,2,1044,2,414,10.2,0000,,8278,2,,5,4,1,2,1,00,280,1,,0,,,,,,,13,,,,,13,,28,0,08,3,61,,,104,00,1,1,1,1,10,1950-04-14,46,48,00,1950131044,US00488278,1946138278
50LA00753,50,1,0990,2,413,13.2,8560,2,8279,2,12,5,4,1,4,1,54,540,1,,0,,99,,,,,13,,,,,13,10,54,1,00,,88,,,103,13,1,1,1,1,10,1950-04-13,46,47,07,1950130990,1947138560,1946138279
50LA00754,50,2,0733,2,402,11.6,0000,,8287,2,,5,4,1,4,1,00,350,1,,0,,,,,,,13,,,,,13,,35,0,06,3,65,,,92,00,1,1,1,1,10,1950-04-02,46,48,00,1950130733,US00488287,1946138287
50LA00755,50,1,1444,2,430,9.6,9035,2,8292,2,16,5,4,1,4,1,43,431,1,,0,,,,,,,13,,,,,13,,43,1,17,,56,,,120,13,1,1,1,1,10,1950-04-30,46,47,07,1950131444,1947139035,1946138292
50LA00756,50,2,0822,2,408,11.2,9263,2,8294,2,17,5,4,1,4,1,25,250,1,,0,,,,,,,13,,,,,13,,25,1,22,,91,,,98,13,1,1,1,1,10,1950-04-08,46,48,07,1950130822,1948139263,1946138294
