CARD_UID,DAMID10,SIREID10,LAMB_IDS,LITTER_SIZE,TB,MILK,PEN,DATEBN,DAYBN,Y1,Y2,Y3,Y4,Y5,YEAR
LC_1950_1947606148,1947606148,1948606946,1950607643,1,5,2,124,1950-04-20,110,1,1,1,1,0,1950
LC_1950_1947606154,1947606154,1948606628,1950607803,1,5,2,100,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1947606156,1947606156,1948606638,1950607810,1,5,4,060,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1947606159,1947606159,1947606386,1950607649|1950607650,2,8,4,010,1950-04-20,110,1,1,2,1,10,1950
LC_1950_1947606166,1947606166,1947606414,1950607720,1,5,3,094,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1947606175,1947606175,1948606935,1950607816,1,5,4,084,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1947606179,1947606179,1948606989,1950607655,1,5,4,030,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1947606182,1947606182,1948606690,1950607933,1,5,4,070,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1947606184,1947606184,1948606984,1950608054|1950608055,2,8,2,020,1950-05-05,125,1,1,2,1,0,1950
LC_1950_1947606193,1947606193,1948607040,1950608046,1,5,2,040,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1947606196,1947606196,1948606946,1950607749,1,5,4,120,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1947606199,1947606199,1948606839,1950607635,1,5,5,170,1950-04-19,109,1,1,1,1,0,1950
LC_1950_1947606208,1947606208,1947606386,1950607948,1,5,4,010,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1947606214,1947606214,1948606935,1950607677,1,5,4,084,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1947606218,1947606218,1948607040,1950607972,1,5,3,040,1950-05-02,122,1,1,1,1,0,1950
LC_1950_1947606227,1947606227,1948606925,1950607986,1,5,4,134,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1947606228,1947606228,1947606386,1950607636,1,5,3,010,1950-04-19,109,1,1,1,1,0,1950
LC_1950_1947606229,1947606229,1948606946,1950608007,1,5,3,120,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1947606232,1947606232,1948606942,1950607708,1,5,4,154,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1947606233,1947606233,1947606414,1950607742,1,5,4,094,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1947606235,1947606235,1948606989,1950607764,1,5,4,030,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1947606236,1947606236,1948606690,1950607791,1,5,4,074,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1947606237,1947606237,1948606746,1950607837,1,5,5,110,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1947606239,1947606239,1947606386,1950607978,1,5,4,010,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1947606241,1947606241,1948606935,1950607858,1,5,4,080,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1947606244,1947606244,1948606989,1950607811,1,5,3,030,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1947606247,1947606247,1948606935,1950607626,1,5,5,084,1950-04-18,108,1,1,1,1,0,1950
LC_1950_1947606249,1947606249,1947606414,1950607996,1,5,2,090,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1947606251,1947606251,1948606942,1950607949,1,5,5,150,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1947606253,1947606253,1948606931,1950608077,1,5,4,160,1950-05-06,126,1,1,1,1,0,1950
LC_1950_1947606255,1947606255,1948607040,1950607857,1,5,4,040,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1947606266,1947606266,1948606628,1950608092,1,5,4,104,1950-05-07,127,1,1,1,1,10,1950
LC_1950_1947606271,1947606271,1948606628,1950607794,1,5,3,100,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1947606276,1947606276,1948606925,1950607753|1950607754,2,8,5,130,1950-04-24,114,1,1,2,1,10,1950
LC_1950_1947606282,1947606282,1948606984,1950607862,1,5,4,024,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1947606286,1947606286,1948606931,1950607871,1,5,4,160,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1947606289,1947606289,1948606628,1950608109,1,5,4,104,1950-05-15,135,1,1,1,1,10,1950
LC_1950_1947606301,1947606301,1948606946,1950608011,1,5,2,120,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1947606303,1947606303,1947606414,1950607959,1,5,3,094,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1947606316,1947606316,1948606942,1950608096,1,5,4,154,1950-05-08,128,1,1,1,1,10,1950
LC_1950_1947606320,1947606320,1948606628,1950607813,1,5,3,100,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1947606322,1947606322,1948606931,1950607929,1,5,4,164,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1947606323,1947606323,1947606386,1950607817,1,5,5,010,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1947606330,1947606330,1948607040,1950608059,1,5,3,040,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1947606334,1947606334,1948606984,1950607832,1,5,5,024,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1947606339,1947606339,1947606386,1950607945,1,5,4,010,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1947606343,1947606343,1948606946,1950608099,1,5,4,120,1950-05-08,128,1,1,1,1,10,1950
LC_1950_1947606355,1947606355,1948607040,1950608062,1,5,5,044,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1947606375,1947606375,1947606414,1950607855,1,5,4,090,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1947606382,1947606382,1945605280,1950608025|1950608026,2,8,3,050,1950-05-04,124,1,1,2,1,0,1950
LC_1950_1947606390,1947606390,1947606414,1950607793,1,5,4,094,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1947606392,1947606392,1948606839,1950607638,1,5,5,170,1950-04-19,109,1,1,1,1,0,1950
LC_1950_1947606395,1947606395,1948606628,1950608049|1950608050,2,8,4,100,1950-05-05,125,1,1,2,1,10,1950
LC_1950_1947606396,1947606396,1948606935,1950607965|1950607966,2,8,3,084,1950-05-02,122,1,1,2,1,10,1950
LC_1950_1947606398,1947606398,1948606638,1950607874,1,7,5,060,1950-04-29,119,1,1,2,1,0,1950
LC_1950_1947606403,1947606403,1948606935,1950608101,1,5,4,080,1950-05-10,130,1,1,1,1,10,1950
LC_1950_1947606407,1947606407,1948606925,1950607840,1,5,3,130,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1947606411,1947606411,1948606746,1950607702,1,5,4,114,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1947606412,1947606412,1948606935,1950608097|1950608098,2,8,3,080,1950-05-08,128,1,1,2,1,0,1950
LC_1950_1947606420,1947606420,1948606989,1950608022,1,5,4,030,1950-05-04,124,1,1,1,1,10,1950
LC_1950_1947606422,1947606422,1945605280,1950607618|1950607619,2,8,4,054,1950-04-18,108,1,1,2,1,10,1950
LC_1950_1947606425,1947606425,1948606690,1950607962|1950607963,2,8,3,074,1950-05-02,122,1,1,2,1,10,1950
LC_1950_1947606427,1947606427,1948606925,1950607652,1,5,3,130,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1947606429,1947606429,1948606931,1950607911,1,5,2,160,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1947606430,1947606430,1948606942,1950607967,1,5,4,150,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1947606436,1947606436,1945605280,1950607872|1950607873,2,8,2,050,1950-04-28,118,1,1,2,1,10,1950
LC_1950_1947606450,1947606450,1948606931,1950608043,1,7,4,160,1950-05-04,124,1,1,2,1,10,1950
LC_1950_1947606452,1947606452,1947606414,1950607662,1,5,4,094,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1947606453,1947606453,1948606984,1950607658,1,5,4,020,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1947606457,1947606457,1948606628,1950607747,1,5,5,100,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1947606458,1947606458,1948606746,1950607825,1,5,4,114,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1947606459,1947606459,1948606628,1950607788,1,5,4,104,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1947606465,1947606465,1948607040,1950607792,1,5,4,040,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1947606466,1947606466,1948606746,1950607995,1,5,3,110,1950-05-03,123,1,1,1,1,0,1950
LC_1950_1947606470,1947606470,1948606925,1950607722,1,5,4,134,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1947606483,1947606483,1948606746,1950607878,1,5,4,114,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1947606485,1947606485,1948606839,1950607899,1,5,3,174,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1947606503,1947606503,1945605280,1950607926,1,5,4,050,1950-05-01,121,1,1,1,1,0,1950
LC_1950_1947606516,1947606516,1948606746,1950607989,1,5,4,114,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1947606518,1947606518,1948606690,1950607804|1950607805,2,8,2,074,1950-04-26,116,1,1,2,1,10,1950
LC_1950_1947606526,1947606526,1948606931,1950607860|1950607861,2,8,3,160,1950-04-28,118,1,1,2,1,10,1950
LC_1950_1947606531,1947606531,1948607040,1950607667|1950607668,2,8,4,044,1950-04-20,110,1,1,2,1,10,1950
LC_1950_1947606535,1947606535,1948606935,1950607614,1,5,4,080,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1947606541,1947606541,1948606839,1950607875,1,5,4,170,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1947606546,1947606546,1947606386,1950607613,1,5,5,010,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1947606549,1947606549,1948606638,1950607644,1,5,4,060,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1947606556,1947606556,1948606638,1950607975,1,5,4,060,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1947606573,1947606573,1948606931,1950607712,1,5,4,164,1950-04-22,112,1,1,1,1,0,1950
LC_1950_1947606577,1947606577,1948606690,1950607719,1,5,2,070,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1947606586,1947606586,1948606839,1950607916,1,5,4,170,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1947606590,1947606590,1948606984,1950607883,1,5,4,020,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1947606591,1947606591,1948606935,1950607799,1,5,4,084,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1947606592,1947606592,1948606942,1950607833,1,5,4,150,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1947606594,1947606594,1945605280,1950608034,1,5,4,054,1950-05-04,124,1,1,1,1,10,1950
LC_1950_1948606600,1948606600,1948607040,1950608002,1,5,4,044,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1948606604,1948606604,1948606942,1950607691,1,5,4,154,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1948606608,1948606608,1948606746,1950607897,1,5,4,110,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1948606609,1948606609,1948606628,1950607728,1,5,2,100,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1948606611,1948606611,1948606925,1950607831,1,5,3,134,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1948606612,1948606612,1948606746,1950608013,1,5,4,114,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1948606616,1948606616,1948606942,1950608065,1,5,5,150,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1948606619,1948606619,1948606984,1950607830,1,5,4,020,1950-04-27,117,1,1,1,1,0,1950
LC_1950_1948606621,1948606621,1948606989,1950607826,1,5,4,030,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1948606634,1948606634,1947606414,1950607920|1950607921,2,8,3,090,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1948606645,1948606645,1948606690,1950607673,1,5,4,070,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1948606649,1948606649,1948606628,1950608024,1,5,4,100,1950-05-04,124,1,1,1,1,10,1950
LC_1950_1948606651,1948606651,1948606925,1950607664,1,5,3,134,1950-04-20,110,1,1,1,1,0,1950
LC_1950_1948606653,1948606653,1948606942,1950607780,1,5,4,150,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1948606654,1948606654,1948606984,1950607815,1,5,3,024,1950-04-26,116,1,1,1,1,0,1950
LC_1950_1948606658,1948606658,1947606414,1950607892,1,5,3,094,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1948606666,1948606666,1947606414,1950608094,1,5,3,094,1950-05-07,127,1,1,1,1,10,1950
LC_1950_1948606669,1948606669,1948606839,1950607718,1,5,4,170,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1948606679,1948606679,1948606931,1950607836,1,5,3,160,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1948606689,1948606689,1948606931,1950607935,1,5,3,164,1950-05-01,121,1,1,1,1,0,1950
LC_1950_1948606695,1948606695,1948606628,1950607954|1950607955,2,8,2,104,1950-05-02,122,1,1,2,1,10,1950
LC_1950_1948606708,1948606708,1948606690,1950607865,1,5,3,070,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1948606714,1948606714,1948606746,1950607998|1950607999,2,8,2,110,1950-05-03,123,1,1,2,1,0,1950
LC_1950_1948606718,1948606718,1948606935,1950607983,1,5,2,080,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1948606719,1948606719,1948606984,1950607637,1,5,4,020,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1948606730,1948606730,1948606935,1950607790,1,5,4,084,1950-04-26,116,1,1,1,1,0,1950
LC_1950_1948606736,1948606736,1948607040,1950607768,1,5,4,044,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1948606737,1948606737,1948606935,1950608102,1,5,4,084,1950-05-10,130,1,1,1,1,10,1950
LC_1950_1948606738,1948606738,1948606946,1950607629|1950607630,2,8,3,124,1950-04-19,109,1,1,2,1,0,1950
LC_1950_1948606744,1948606744,1945605280,1950607934,1,5,2,054,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1948606751,1948606751,1948606839,1950607647|1950607648,2,8,2,174,1950-04-20,110,1,1,2,1,10,1950
LC_1950_1948606752,1948606752,1948606746,1950607733,1,5,3,110,1950-04-23,113,1,1,1,1,0,1950
LC_1950_1948606754,1948606754,1947606386,1950607859,1,5,4,010,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1948606782,1948606782,1948606942,1950607886,1,5,4,150,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1948606788,1948606788,1947606414,1950608047,1,5,2,090,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1948606813,1948606813,1948606628,1950607666,1,5,3,100,1950-04-20,110,1,1,1,1,0,1950
LC_1950_1948606815,1948606815,1947606414,1950607785,1,5,5,090,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1948606825,1948606825,1947606414,1950607950|1950607951,2,8,2,090,1950-05-02,122,1,1,2,1,0,1950
LC_1950_1948606838,1948606838,1948606942,1950607656,1,5,4,154,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1948606842,1948606842,1948607040,1950608086,1,5,4,040,1950-05-06,126,1,1,1,1,10,1950
LC_1950_1948606847,1948606847,1948606984,1950607987,1,5,4,024,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1948606854,1948606854,1948606925,1950608005,1,5,4,134,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1948606863,1948606863,1948606942,1950608078,1,5,4,154,1950-05-06,126,1,1,1,1,10,1950
LC_1950_1948606870,1948606870,1948606746,1950607625,1,5,3,110,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1948606872,1948606872,1948606628,1950607665,1,5,3,100,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1948606874,1948606874,1948606946,1950608048,1,5,3,120,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1948606886,1948606886,1948606628,1950607909,1,5,4,104,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1948606903,1948606903,1948606942,1950607758,1,5,4,154,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1948606910,1948606910,1948606925,1950607869,1,5,4,134,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1948606922,1948606922,1947606386,1950607701,1,5,3,010,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1948606971,1948606971,1947606386,1950607914,1,5,4,010,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1948606987,1948606987,1948606931,1950607690,1,5,3,164,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1948607011,1948607011,1948606931,1950607930,1,5,4,160,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1948607015,1948607015,1948606935,1950607870,1,5,3,080,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1948607023,1948607023,1948607040,1950607802,1,5,3,044,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1948607024,1948607024,1947606386,1950607988,1,5,3,010,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1948607031,1948607031,1948606942,1950608108,1,5,4,154,1950-05-13,133,1,1,1,1,10,1950
LC_1950_1948607047,1948607047,1948607040,1950608053,1,5,3,044,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1948607050,1948607050,1948606946,1950607838,1,5,2,124,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1947661327,1947661327,1949607375,1950690412|1950690413,2,8,2,171,1950-05-03,123,1,1,2,1,10,1950
LC_1950_1947661328,1947661328,1949607390,1950690409|1950690410,2,8,4,161,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1947661333,1947661333,1949607375,1950690411,1,5,4,171,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1939670331,1939670331,1948606690,1950607623|1950607624,2,8,3,070,1950-04-18,108,1,1,2,1,0,1950
LC_1950_1942670810,1942670810,1947606386,1950608006,1,5,5,010,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1942670815,1942670815,1947606386,1950607671|1950607672,2,8,4,010,1950-04-20,110,1,1,2,1,10,1950
LC_1950_1942670857,1942670857,1948606989,1950608038|1950608039,2,8,4,030,1950-05-04,124,1,1,2,1,10,1950
LC_1950_1942670958,1942670958,1947606386,1950607713|1950607714,2,8,1,010,1950-04-22,112,1,1,2,1,10,1950
LC_1950_1942670964,1942670964,1948606931,1950607689,1,5,5,160,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1943670986,1943670986,1948606989,1950607605,1,5,4,030,1950-04-16,106,1,1,1,1,0,1950
LC_1950_1943670993,1943670993,1948606989,1950607724,1,6,4,030,1950-04-23,113,1,1,2,1,10,1950
LC_1950_1943670996,1943670996,1948606839,1950607675|1950607676,2,8,3,170,1950-04-21,111,1,1,2,1,10,1950
LC_1950_1943671002,1943671002,1945605280,1950607739|1950607740,2,8,4,054,1950-04-24,114,1,1,2,1,10,1950
LC_1950_1943671005,1943671005,1945605280,1950607863,1,5,4,050,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1943671010,1943671010,1948606690,1950608003,1,5,4,074,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1943671019,1943671019,1948606931,1950608036|1950608037,2,8,4,160,1950-05-04,124,1,1,2,1,10,1950
LC_1950_1943671043,1943671043,1948606690,1950607818,1,5,4,070,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1943671052,1943671052,1948606989,1950607889|1950607890,2,8,4,030,1950-04-29,119,1,1,2,1,0,1950
LC_1950_1943671055,1943671055,1948606839,1950607834,1,5,4,170,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1943671058,1943671058,1948606638,1950607692|1950607693,2,8,4,060,1950-04-21,111,1,1,2,1,10,1950
LC_1950_1943671064,1943671064,1948606989,1950607633,1,5,4,030,1950-04-19,109,1,1,1,1,0,1950
LC_1950_1943671081,1943671081,1948606638,1950607939,1,7,4,060,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1943671117,1943671117,1948606989,1950607709,1,5,4,030,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1943671122,1943671122,1945605280,1950607606|1950607607,2,8,2,050,1950-04-16,106,1,1,2,1,10,1950
LC_1950_1943671145,1943671145,1948606925,1950607977,1,5,4,130,1950-05-02,122,1,1,1,1,0,1950
LC_1950_1944671165,1944671165,1947606386,1950608100,1,5,4,010,1950-05-09,129,1,1,1,1,10,1950
LC_1950_1944671167,1944671167,1948607040,1950607778,1,5,5,040,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1944671183,1944671183,1948606931,1950607952|1950607953,2,8,3,164,1950-05-02,122,1,1,2,1,10,1950
LC_1950_1944671202,1944671202,1948606690,1950607639|1950607640,2,8,4,070,1950-04-19,109,1,1,2,1,10,1950
LC_1950_1944671215,1944671215,1948606839,1950607660|1950607661,2,8,4,170,1950-04-20,110,1,1,2,1,10,1950
LC_1950_1944671221,1944671221,1948607040,1950607827,1,5,4,040,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1944671227,1944671227,1948606946,1950608014,1,5,3,120,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1944671230,1944671230,1945605280,1950607776,1,5,3,054,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1944671235,1944671235,1948606690,1950607609|1950607610,2,8,4,070,1950-04-16,106,1,1,2,1,0,1950
LC_1950_1944671246,1944671246,1948606925,1950607835,1,5,4,130,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1944671263,1944671263,1948607040,1950607850|1950607851,2,8,4,040,1950-04-28,118,1,1,2,1,10,1950
LC_1950_1944671264,1944671264,1948606931,1950607773,1,5,2,164,1950-04-25,115,1,1,1,1,0,1950
LC_1950_1944671271,1944671271,1948606946,1950607621|1950607622,2,8,3,120,1950-04-18,108,1,1,2,1,10,1950
LC_1950_1944671272,1944671272,1948607040,1950607907,1,5,4,040,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1944671275,1944671275,1948606989,1950608061,1,5,4,030,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1945671317,1945671317,1948606638,1950607683,1,5,5,060,1950-04-21,111,1,1,1,1,0,1950
LC_1950_1945671321,1945671321,1948606984,1950608029|1950608030,2,8,3,020,1950-05-04,124,1,1,2,1,10,1950
LC_1950_1945671324,1945671324,1948606746,1950607956|1950607957,2,8,3,110,1950-05-02,122,1,1,2,1,10,1950
LC_1950_1945671325,1945671325,1948606984,1950607771|1950607772,2,8,4,020,1950-04-25,115,1,1,2,1,10,1950
LC_1950_1945671327,1945671327,1948606638,1950607759|1950607760,2,8,2,060,1950-04-25,115,1,1,2,1,10,1950
LC_1950_1945671330,1945671330,1948606638,1950607908,1,5,3,060,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1945671339,1945671339,1948606935,1950608076,1,5,4,080,1950-05-06,126,1,1,1,1,10,1950
LC_1950_1945671344,1945671344,1948606925,1950608040|1950608041,2,8,4,130,1950-05-04,124,1,1,2,1,10,1950
LC_1950_1945671348,1945671348,1948606746,1950607763,1,5,4,110,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1945671350,1945671350,1948606942,1950607725,1,5,4,150,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1945671378,1945671378,1948606935,1950607705,1,5,4,080,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1945671379,1945671379,1948606925,1950607841,1,5,4,130,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1945671390,1945671390,1948606984,1950607902|1950607903,2,8,3,020,1950-04-30,120,1,1,2,1,0,1950
LC_1950_1945671402,1945671402,1948606628,1950607775,1,5,5,100,1950-04-25,115,1,1,1,1,0,1950
LC_1950_1945671406,1945671406,1948606638,1950607829,1,5,4,060,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1946671411,1946671411,1948606746,1950607703|1950607704,2,8,4,110,1950-04-22,112,1,1,2,1,10,1950
LC_1950_1946671415,1946671415,1948606931,1950607651,1,5,4,160,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1946671417,1946671417,1948606839,1950607752,1,5,4,174,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1946671419,1946671419,1948606984,1950607992,1,5,4,020,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1946671421,1946671421,1948606638,1950607910,1,5,4,060,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1946671439,1946671439,1945605280,1950607796|1950607797,2,8,4,050,1950-04-26,116,1,1,2,1,10,1950
LC_1950_1946671442,1946671442,1948606690,1950607746,1,5,4,074,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1946671453,1946671453,1948606638,1950608031|1950608032,2,8,4,060,1950-05-04,124,1,1,2,1,10,1950
LC_1950_1946671454,1946671454,1948606638,1950607913,1,5,3,060,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1946671456,1946671456,1948606931,1950608071|1950608072,2,8,4,160,1950-05-05,125,1,1,2,1,0,1950
LC_1950_1946671458,1946671458,1948606746,1950607755,1,5,4,110,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1946671459,1946671459,1948606984,1950607715|1950607716,2,8,4,020,1950-04-22,112,1,1,2,1,10,1950
LC_1950_1946671460,1946671460,1945605280,1950607887|1950607888,2,8,5,050,1950-04-29,119,1,1,2,1,10,1950
LC_1950_1946671466,1946671466,1948606839,1950607912,1,5,4,174,1950-04-30,120,1,1,1,1,0,1950
LC_1950_1946671467,1946671467,1948606984,1950607786|1950607787,2,8,3,020,1950-04-25,115,1,1,2,1,10,1950
LC_1950_1946671468,1946671468,1948606746,1950607611,1,5,4,110,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1946671469,1946671469,1948606984,1950607845|1950607846,2,8,3,020,1950-04-27,117,1,1,2,1,0,1950
LC_1950_1947671474,1947671474,1949607390,1950607927|1950607928,2,8,4,161,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1947671475,1947671475,1949607375,1950607800|1950607801,2,8,4,171,1950-04-26,116,1,1,2,1,10,1950
LC_1950_1947671480,1947671480,1949607390,1950608110,1,5,4,161,1950-05-18,138,1,1,1,1,10,1950
LC_1950_1947671491,1947671491,1949607375,1950607684,1,5,4,171,1950-04-21,111,1,1,1,1,10,1950
