UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLWT_RATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,M_IDX,F_IDX,BOVIS,LIB,LIBING,FERT,LOT,NAX,LIM,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC
00RA00442,T6877,44,98,1,41,02,413,M,2,1,6.0,M,117,97,100,0.819,207,164,71,0.228,3.5,3.5,60,15.8,15.8,0.0,25.47,4.83,19.0,58,1,1,3+,1.64,128.7,T5213,44,T3645,44,245,193,0.278,2.0,VET CHK,2,LWW,112,111,-,S0,B,96.3,146,,,,,,,,,,11,_____,6,9,9,2000
00RA00443,T6889,44,98,1,41,02,414,M,3,2,5.0,M,117,78,100,0.676,220,164,71,0.293,3.5,3.5,60,12.4,12.4,0.0,24.2,4.55,18.8,60,2,1,2,1.99,142.3,T5525,44,T4366,44,255,193,0.368,2.0,FIX BIG TAG**,2,LWW,117,98,-,S1,A,89.3,144,,,,,,,,,,11,_____,5,11,9,2000
00RA00444,T6908,44,98,1,41,02,412,M,2,2,3.0,M,117,82,100,0.699,230,163,71,0.276,3.6,3.6,60,11.4,11.4,0.0,26.8,4.65,17.4,56,1,1,1-,1.65,119.2,T5562,44,T4990,44,274,193,0.336,2.0,MSG 7/27/00,7,LWW,103,93,,S1,A,0.0,,,,,,,,,,,0,,3,5,5,2000
00RA00445,T6929,44,98,1,42,02,862,C,2,1,4.0,M,119,76,98,0.642,202,151,71,0.255,3.5,3.5,60,12.4,12.4,0.0,27.38,5.13,18.7,56,1,1,2,1.94,89.8,T5225,44,T4779,44,236,193,0.304,2.0,,3,CTL,87,96,,S1,A,100.0,812,,,,,,,,,,0,,4,9,5,2000
00RA00446,T6940,44,98,1,42,02,882,C,2,1,6.0,M,119,70,98,0.6,189,154,71,0.286,4.0,4.0,58,14.4,14.4,0.0,26.08,5.22,20.0,58,1,1,2+,1.45,100.8,T5484,44,T2932,44,217,193,0.313,2.0,,3,CTL,98,109,,S2,AA,100.0,882,,,,,,,,,,0,,5,8,7,2000
00RA00447,T6957,44,98,1,41,02,412,M,2,1,6.0,M,120,91,97,0.78,204,169,71,0.265,3.8,3.8,58,10.2,10.2,0.0,29.03,5.09,17.5,54,1,1,1-,1.64,119.7,T5562,44,T3833,44,253,193,0.284,2.0,NICE,3,LWW,100,89,,S1,A,0.0,,,,,,,,,,,0,,6,9,9,2000
00RA00448,T7015,44,99,1,ID,02,43T,I,2,1,2.0,Y,88,95,133,0.634,167,167,69,0.251,2.7,2.9,62,7.8,8.2,0.0,20.58,3.86,18.8,70,1,1,3-,1.7,121.0,I0064,00,T5928,44,187,193,0.273,1.0,DUD,2,KK,104,100,-,D4,DUD,0.0,DUD,,,,,,,,,NO,10,_____,2,3,3,2000
00RA00449,T7016,44,99,1,ID,02,43T,I,2,1,2.0,Y,88,112,133,0.763,175,175,69,0.22,2.8,3.0,60,8.4,8.9,0.0,21.97,4.4,20.0,64,1,1,3+,1.7,121.0,I0064,00,T5928,44,196,193,0.249,1.0,DUD,2,KK,105,105,-,D4,DUD,0.0,DUD,,,,,,,,,NO,10,_____,2,3,3,2000
00RA00450,T7022,44,99,1,ID,02,43T,I,2,2,7.0,Y,91,103,130,0.7,178,178,69,0.261,3.2,3.5,60,11.6,12.3,0.0,23.48,4.47,19.0,62,3,1,3,1.59,99.7,I0064,00,T3372,44,216,193,0.335,1.0,"H3, DUD",2,KK,107,130,-,D4,DUD,0.0,DUD,,,,,,,,,NO,10,_____,7,11,9,2000
00RA00451,T7023,44,99,1,ID,02,43T,I,2,1,2.0,Y,91,103,130,0.697,175,175,69,0.251,2.8,3.1,62,8.2,8.7,0.0,20.06,3.81,19.0,70,1,1,2-,1.7,100.9,I0064,00,T6220,44,208,193,0.312,1.0,,2,KK,97,106,-,S4,AAA,0.0,134,,,,,,,,,,10,60365,2,3,2,2000
00RA00452,T7027,44,99,1,ID,02,42T,I,3,2,3.0,Y,91,85,130,0.575,167,167,69,0.286,2.6,2.8,62,8.2,8.7,0.0,22.21,3.85,17.3,62,1,1,2-,1.81,135.2,I4052,00,T5188,44,192,193,0.318,1.0,DUD,1,ISA,114,101,-,D3,DUD,0.0,ealt,,,CR,50,3,,0,S,,0,,3,6,6,2000
00RA00453,T7028,44,99,1,ID,02,42T,I,3,1,3.0,Y,91,118,130,0.822,197,197,69,0.275,3.2,3.5,62,12.2,13.0,0.0,23.28,4.18,18.0,62,1,1,3,1.81,135.2,I4052,00,T5188,44,229,193,0.329,1.0,DUD,1,ISA,127,134,-,D3,DUD,0.0,41Ta,,,CH,35,3,,5,S,,0,,3,6,6,2000
00RA00454,T7031,44,99,1,ID,02,42T,I,2,2,7.0,Y,92,85,129,0.566,146,146,69,0.213,2.4,2.6,62,7.4,7.9,0.0,18.53,4.48,24.2,70,1,1,3+,1.68,116.2,I4052,00,T3192,44,172,193,0.258,1.0,,3,ISA,99,98,,SP,B,0.0,,,,,,,,,,,0,,7,12,10,2000
00RA00455,T7033,44,99,1,ID,02,43T,I,2,2,7.0,Y,92,90,129,0.591,157,157,69,0.233,2.5,2.7,62,9.6,10.2,0.0,23.6,4.6,19.5,60,1,1,3-,1.59,120.2,I0064,00,T3045,44,184,193,0.279,1.0,,2,KK,108,109,-,S1,A,0.0,139,,,,,,,,,,10,_____,6,11,11,2000
00RA00456,T7043,44,99,1,ID,02,42T,I,1,2,2.0,Y,93,91,128,0.629,152,152,69,0.213,2.8,3.1,62,6.2,6.6,0.0,19.46,3.68,18.9,70,1,1,3,1.53,117.0,I4052,00,T6114,44,191,193,0.297,1.0,,3,ISA,99,93,,S1,A,0.0,,,,,,,,,,,0,,2,2,3,2000
00RA00457,T7053,44,99,1,ID,02,43T,I,2,2,3.0,Y,95,96,126,0.658,181,181,69,0.296,3.2,3.6,62,9.2,9.9,0.0,22.49,4.09,18.2,62,1,1,3,1.67,124.1,I0064,00,T5609,44,211,193,0.341,1.0,"DUD, D6",1,KK,114,116,-,D4,DUD,0.0,e.2x,,,CL,60,3,,0,E,,0,,3,5,5,2000
00RA00458,T7062,44,99,1,ID,02,42T,I,3,2,7.0,Y,97,99,126,0.695,174,174,69,0.263,2.6,2.9,62,9.6,10.4,0.0,22.53,4.38,19.4,62,1,1,3,1.68,103.4,I4052,00,T2991,44,182,193,0.248,1.0,,2,ISA,99,113,-,S1,A,0.0,138,,,,,,,,,,10,_____,7,12,9,2000
00RA00459,T7065,44,99,1,ID,02,42T,I,2,2,2.0,Y,97,113,126,0.805,189,189,69,0.267,3.2,3.6,64,10.2,11.0,0.0,19.5,3.31,17.0,70,1,1,3+,1.7,112.9,I4052,00,T6011,44,221,193,0.322,1.0,DUD,1,ISA,111,126,-,D3,DUD,0.0,ealt,,,CR,65,3,,0,E,,0,,2,3,2,2000
00RA00460,T7066,44,99,1,ID,02,41T,I,3,2,7.0,Y,98,94,125,0.674,168,168,69,0.26,2.5,2.8,60,7.6,8.3,0.0,22.53,4.29,19.1,62,1,1,3,1.59,94.0,T6440,44,T3184,44,185,193,0.272,1.0,DUD,3,MCR,89,98,-,D4,DUD,0.0,LIB,,,,,,,,,,0,,7,11,8,2000
00RA00461,T7071,44,99,1,ID,02,42T,I,2,2,7.0,Y,98,100,125,0.702,187,187,69,0.305,2.5,2.8,62,7.8,8.5,0.0,20.25,3.84,19.0,70,2,1,3,1.77,116.4,I4052,00,T3026,44,203,193,0.307,1.0,H2,2,ISA,103,102,-,S0,B,0.0,135,,,,,,,,,,10,_____,7,13,11,2000
00RA00462,T7074,44,99,1,ID,02,43T,I,2,1,3.0,Y,98,116,125,0.822,191,191,69,0.263,3.0,3.4,62,10.2,11.1,0.0,20.19,3.43,17.0,70,1,1,3-,1.67,119.6,I0064,00,T5627,44,215,193,0.296,1.0,DUD,1,KK,113,124,-,D3,DUD,0.0,ealt,,,CR,55,3,,0,E,,0,,3,5,5,2000
00RA00463,T7075,44,99,1,ID,02,43T,I,2,1,3.0,Y,98,121,131,0.835,187,187,69,0.237,2.8,3.1,62,7.8,8.5,0.0,22.4,4.03,18.0,62,1,1,3-,1.67,119.6,I0064,00,T5627,44,215,193,0.286,1.0,,2,KK,105,103,-,S1,A,0.0,137,,,,,,,,,,10,_____,3,5,5,2000
00RA00464,T7082,44,99,1,ID,02,41T,I,1,1,2.0,Y,99,108,124,0.752,191,191,69,0.291,2.7,3.0,62,8.2,8.9,0.0,19.67,3.39,17.3,70,1,1,3-,1.37,94.4,T6440,44,T6257,44,208,193,0.299,1.0,DUD,2,MCR,93,107,-,D4,DUD,0.0,DUD,,,,,,,,,NO,10,_____,1,1,1,2000
00RA00465,T7085,44,99,1,ID,02,43T,I,2,2,3.0,Y,100,87,121,0.608,159,159,69,0.251,2.4,2.7,62,5.2,5.7,0.0,21.32,3.91,18.3,64,1,1,3,1.52,120.4,I0064,00,T5506,44,180,193,0.276,1.0,FIDX:82,3,KK,97,82,,S3,AA,0.0,,,,,,,,,,,0,,3,4,5,2000
00RA00466,T7086,44,99,1,ID,02,43T,I,2,2,3.0,Y,100,93,121,0.647,157,157,69,0.223,2.9,3.3,62,7.4,8.1,0.0,21.29,4.53,21.3,64,1,1,3-,1.52,120.4,I0064,00,T5506,44,179,193,0.255,1.0,WILD DUD,2,KK,104,103,-,D4,DUD,0.0,DUD,,,,,,,,,NO,10,_____,3,4,5,2000
00RA00467,T7094,44,99,1,ID,02,42T,I,2,2,2.0,Y,101,90,120,0.637,161,161,69,0.247,3.1,3.5,60,8.0,8.8,0.0,21.07,3.41,16.2,64,1,1,3+,1.7,127.0,I4052,00,T6003,44,189,193,0.294,1.0,SALE SUB.,1,ISA,111,110,-,S2,AA,0.0,141B,,,CR,30,3,,0,S,,0,60377,2,3,3,2000
00RA00468,T7109,44,99,1,ID,02,43T,I,1,1,2.0,Y,102,110,119,0.787,195,195,69,0.296,3.0,3.4,60,11.6,12.8,0.0,24.01,4.32,18.0,60,2,1,3+,1.53,114.1,I0064,00,T6207,44,223,193,0.335,1.0,DUD,3,KK,116,131,-,D4,DUD,0.0,LIB,,,,,,,,,,0,,2,2,2,2000
00RA00469,T7111,44,99,1,42,02,902,C,2,2,4.0,Y,102,79,119,0.581,114,114,69,0.122,2.8,3.2,62,5.4,5.9,0.0,21.05,4.06,19.3,64,5,1,4,1.44,87.7,T6285,44,T5020,44,146,193,0.199,1.0,"X, H5",3,CTL,79,88,,SP,B,0.0,,Nax,,,,,,,,,0,,3,5,4,2000
00RA00470,T7120,44,99,1,ID,02,41T,I,2,1,7.0,Y,104,107,125,0.75,158,158,69,0.183,2.4,2.7,60,7.2,8.0,0.0,20.98,5.29,25.2,62,1,1,3-,1.32,91.4,T6440,44,T3559,44,177,193,0.213,1.0,,3,MCR,85,97,,SP,B,0.0,,,,,,,,,,,0,,5,8,7,2000
00RA00471,T7122,44,99,1,ID,02,41T,I,1,1,2.0,Y,103,90,118,0.651,163,163,69,0.254,2.8,3.2,62,6.6,7.3,0.0,20.66,3.61,17.5,64,1,1,3-,1.53,107.8,T6440,44,T6163,44,185,193,0.282,1.0,"X,R.EYE+L.EPI",3,MCR,96,98,,,,0.0,,,,,,,,,,,0,,2,2,2,2000
00RA00472,T7151,44,99,1,ID,02,43T,I,2,2,7.0,Y,104,91,119,0.654,136,136,69,0.158,2.4,2.7,62,6.2,6.9,0.0,20.86,4.34,20.8,64,2,1,3-,1.68,116.8,I0064,00,T3148,44,172,193,0.242,1.0,,3,KK,97,90,,SP,B,0.0,,,,,,,,,,,0,,6,12,12,2000
00RA00473,T7161,44,99,1,42,02,822,C,2,1,4.0,Y,105,93,118,0.701,138,138,69,0.158,2.6,3.0,62,6.2,6.9,0.0,20.9,4.27,20.5,64,1,1,3+,1.44,87.7,T5856,44,T4831,44,175,193,0.245,1.0,not DUD,1,CTL,82,93,-,S1,A,0.0,822,Nax,,CR,65,3,,0,E,,0,,3,5,4,2000
00RA00474,T7176,44,99,1,41,02,413,M,1,2,3.0,Y,105,91,118,0.675,136,136,69,0.158,2.6,3.0,60,6.4,7.1,0.0,21.28,3.74,17.6,64,1,1,1-,1.67,125.4,T6016,44,T5283,44,172,193,0.242,1.0,,1,LWW,103,94,-,S1,A,0.0,,Nax,,CL,50,3,,5,S,,0,,3,5,5,2000
00RA00475,T7181,44,99,1,41,02,414,M,2,2,4.0,Y,105,90,118,0.662,153,153,69,0.221,2.9,3.3,62,7.2,8.0,0.0,20.12,3.25,16.2,70,1,1,3-,1.69,132.2,T6372,44,T4693,44,178,193,0.263,1.0,,1,LWW,110,104,-,S2,AA,0.0,414,Nax,,CR,60,3,,0,E,,0,,4,7,7,2000
00RA00476,T7187,44,99,1,ID,02,43T,I,1,1,2.0,Y,106,97,117,0.724,151,151,69,0.189,3.1,3.6,62,6.0,6.7,0.0,21.17,3.85,18.2,64,1,2,3,1.37,93.0,I0064,00,T6269,44,161,193,0.191,1.0,DUD w/SAVES,3,KK,84,97,-,D4,DUD,0.0,LIB,,,CR,55,3,,,E,,0,,1,1,1,2000
00RA00477,T7192,44,99,1,42,02,812,C,2,2,5.0,Y,106,86,117,0.64,138,138,69,0.182,2.4,2.8,62,4.2,4.7,0.0,19.35,3.28,17.0,70,1,1,3+,1.88,127.4,T5225,44,T4572,44,156,193,0.209,1.0,URINE SAMPLE,1,CTL,96,79,-,D1,B,0.0,,Nax,,CL,10,2,,0,Q,,0,,4,10,9,2000
00RA00478,T7193,44,99,1,42,02,812,C,2,2,5.0,Y,106,71,117,0.511,125,125,69,0.189,2.2,2.5,60,4.6,5.1,0.0,22.62,4.39,19.4,62,1,1,3,1.88,127.4,T5225,44,T4572,44,156,193,0.254,1.0,"RUNT, X",1,CTL,97,75,-,D1,B,0.0,812a,Nax,,CR,10,3,,0,Q,,0,,4,10,9,2000
00RA00479,T7195,44,99,1,ID,02,43T,I,2,2,2.0,Y,106,84,117,0.621,162,162,69,0.274,2.4,2.8,62,7.8,8.7,0.0,20.47,3.63,17.7,70,1,1,3-,1.7,123.1,I0064,00,T6152,44,179,193,0.284,1.0,PINK DUD,3,KK,106,103,-,D4,DUD,0.0,LIB,,,,,,,,,,0,,2,3,3,2000
00RA00480,T7205,44,99,1,41,02,412,M,3,2,7.0,Y,107,85,116,0.65,126,126,69,0.144,2.7,3.1,58,6.6,7.4,0.0,23.71,5.03,21.2,60,1,1,4,1.96,138.1,T6150,44,T2708,44,153,193,0.203,1.0,,1,LWW,109,95,-,D1,B,0.0,,Nax,,CR,60,3,,0,E,,0,,7,15,13,2000
00RA00481,T7206,44,99,1,41,02,412,M,3,2,7.0,Y,107,96,116,0.735,145,145,69,0.172,3.2,3.7,58,9.4,10.5,0.0,24.05,4.93,20.5,60,1,1,4+,1.96,138.1,T6150,44,T2708,44,175,193,0.236,1.0,not DUD,1,LWW,120,120,-,S1,A,0.0,412,Nax,,CL,55,3,,5,E,,0,,7,15,13,2000
00RA00482,T7213,44,99,1,ID,02,41T,I,2,2,3.0,Y,107,83,114,0.619,166,166,69,0.289,2.7,3.1,62,7.4,8.3,0.0,19.47,3.17,16.3,70,2,1,3,1.67,124.9,T6440,44,T5450,44,197,193,0.338,1.0,CHK LF HOOF *,2,MCR,109,104,-,S3,AA,0.0,136,,,,,,,,,,10,_____,3,5,5,2000
00RA00483,T7222,44,99,1,42,02,822,C,1,1,2.0,Y,107,78,114,0.583,138,138,69,0.209,2.5,2.9,62,6.2,6.9,0.0,21.26,3.42,16.1,64,1,1,3,1.53,103.4,T5856,44,T6222,44,154,193,0.226,1.0,,1,CTL,90,92,-,D1,B,0.0,822a,Nax,,CR,45,3,,0,S,,0,,2,2,2,2000
00RA00484,T7258,44,99,1,ID,02,41T,I,1,1,2.0,Y,108,91,113,0.659,161,161,69,0.244,2.4,2.8,64,6.4,7.2,0.0,17.64,3.19,18.1,80,1,1,3,1.37,92.4,T6440,44,T6218,44,193,193,0.303,1.0,BIG,3,MCR,87,97,,S1,A,0.0,,,,,,,,,,,0,,1,1,1,2000
00RA00485,T7262,44,99,1,41,02,414,M,2,2,2.0,Y,109,80,112,0.619,150,150,69,0.244,2.5,2.9,60,7.4,8.3,0.0,22.67,4.5,19.8,62,1,1,3+,1.7,125.9,T6372,44,T6247,44,178,193,0.291,1.0,,1,LWW,107,99,-,D1,B,0.0,,Nax,,CL,30,3,,0,S,,0,,2,3,3,2000
00RA00486,T7269,44,99,1,42,02,802,C,1,1,7.0,Y,109,107,120,0.768,175,175,69,0.244,3.1,3.6,60,8.6,9.7,0.0,22.55,4.61,20.5,62,1,1,2,1.23,99.9,T5593,44,T2567,44,198,193,0.277,1.0,"DUD, D6",1,CTL,99,115,-,D1,B,0.0,802x,Nax,,CR,55,3,,0,E,,0,,6,7,8,2000
00RA00487,T7276,44,99,1,41,02,414,M,3,2,5.0,Y,109,80,112,0.597,155,155,69,0.261,2.8,3.2,60,7.4,8.3,0.0,21.64,3.91,18.1,64,1,1,3-,1.99,120.9,T6372,44,T4415,44,185,193,0.312,1.0,,1,LWW,106,103,-,D1,B,0.0,,Nax,,CL,45,3,,0,S,,0,,5,11,8,2000
00RA00488,T7284,44,99,1,42,02,832,C,1,1,2.0,Y,110,85,111,0.682,136,136,69,0.178,2.4,2.8,62,5.4,6.1,0.0,21.42,4.35,20.3,64,1,1,2-,1.53,91.2,T5938,44,T6109,44,158,193,0.217,1.0,,1,CTL,80,85,-,D1,B,0.0,,Nax,,CR,65,3,,0,E,,0,,2,2,1,2000
00RA00489,T7305,44,99,1,41,02,413,M,3,2,4.0,Y,110,71,111,0.562,145,145,69,0.258,2.8,3.3,62,7.0,7.9,0.0,21.66,3.89,18.0,64,1,1,2,1.94,121.0,T6016,44,T4965,44,172,193,0.3,1.0,,1,LWW,105,101,-,S3,AA,0.0,413,Nax,,CL,30,3,,20,Q,,0,,4,9,7,2000
00RA00490,T7306,44,99,1,ID,02,42T,I,2,2,7.0,Y,110,88,113,0.675,149,149,69,0.214,2.8,3.3,62,5.8,6.5,0.0,18.93,3.8,20.1,80,1,1,2,1.59,122.5,I4052,00,T3270,44,176,193,0.263,1.0,GOITER,3,ISA,101,95,,,,0.0,,,,,,,,,,,0,,7,11,11,2000
00RA00491,T7317,44,99,1,41,02,414,M,3,1,3.0,Y,110,84,111,0.668,161,161,69,0.268,2.7,3.1,62,6.4,7.2,0.0,22.85,3.84,16.8,62,1,1,2-,1.81,124.5,T6372,44,T5205,44,198,193,0.338,1.0,,1,LWW,106,94,-,D1,B,0.0,,Nax,,CR,65,3,,5,E,,0,,3,6,6,2000
00RA00492,T7320,44,99,1,41,02,411,M,3,2,3.0,Y,110,81,111,0.641,150,150,69,0.24,2.4,2.8,62,6.4,7.2,0.0,21.17,3.51,16.6,64,1,1,4+,1.95,142.0,T5953,44,T5411,44,173,193,0.273,1.0,"R.TST,SMALL",1,LWW,112,93,-,D1,B,0.0,X,Nax,,CL,30,3,,0,S,,0,,3,7,6,2000
00RA00493,T7327,44,99,1,41,02,413,M,3,1,4.0,Y,111,91,110,0.729,163,163,69,0.251,2.4,2.8,62,7.2,8.1,0.0,19.73,3.59,18.2,70,3,1,2,1.81,118.4,T6016,44,T4947,44,191,193,0.297,1.0,"H3,BALD",1,LWW,103,100,-,S1,A,0.0,e.3,Nax,,CR,45,3,,0,S,,0,,4,8,6,2000
00RA00494,T7330,44,99,1,42,02,912,C,1,1,4.0,Y,111,88,110,0.673,151,151,69,0.22,2.8,3.3,62,7.0,7.9,0.0,21.6,4.2,19.5,64,1,1,3,1.56,101.3,T6191,44,T4824,44,174,193,0.255,1.0,not DUD,1,CTL,93,101,-,S1,A,0.0,912,Nax,,CR,55,3,,0,E,,0,,4,6,5,2000
00RA00495,T7341,44,99,1,42,02,812,C,1,1,2.0,Y,111,80,110,0.64,164,164,69,0.293,2.4,2.8,60,5.6,6.3,0.0,22.9,3.91,17.1,62,1,1,3,1.37,90.0,T5225,44,T6082,44,187,193,0.318,1.0,,1,CTL,84,85,-,S1,A,0.0,812,Nax,,CR,55,3,,0,E,,0,,1,1,1,2000
00RA00496,T7345,44,99,1,42,02,852,C,2,2,7.0,Y,111,75,110,0.576,121,121,69,0.16,2.7,3.1,60,7.0,7.9,0.0,22.1,4.8,21.7,62,1,1,3-,1.68,108.7,T6366,44,T2680,44,145,193,0.208,1.0,,1,CTL,95,99,-,D1,B,0.0,852a,Nax,,CR,45,3,,0,S,,0,,6,12,11,2000
00RA00497,T7351,44,99,1,41,02,411,M,2,2,3.0,Y,111,85,112,0.666,145,145,69,0.211,2.8,3.3,60,6.8,7.7,0.0,21.58,5.16,23.9,64,1,1,3,1.81,112.5,T5953,44,T5251,44,172,193,0.26,1.0,,1,LWW,99,100,-,S1,A,0.0,,Nax,,CL,55,2,,5,E,,0,,3,6,4,2000
00RA00498,T7360,44,99,1,42,02,802,C,1,1,6.0,Y,111,86,110,0.659,151,151,69,0.226,2.8,3.3,62,6.2,7.0,0.0,20.75,3.6,17.3,64,1,1,3+,1.44,90.3,T5593,44,T4044,44,182,193,0.285,1.0,,1,CTL,86,97,-,D1,B,0.0,,Nax,,CL,40,3,,0,S,,0,,5,7,6,2000
00RA00499,T7361,44,99,1,42,02,882,C,2,2,6.0,Y,112,73,111,0.541,125,125,69,0.182,2.6,3.0,62,5.2,5.9,0.0,22.45,3.51,15.6,62,2,1,3,1.64,111.4,T6036,44,T3969,44,147,193,0.221,1.0,"NICE, not DUD",1,CTL,91,85,-,D1w,B,0.0,882,Nax,,CR,25,3,,0,S,,0,,5,9,9,2000
00RA00500,T7369,44,99,1,42,02,832,C,2,2,4.0,Y,112,72,109,0.544,133,133,69,0.213,2.8,3.3,60,6.2,7.0,0.0,22.89,4.85,21.2,62,1,1,3,1.69,121.8,T5938,44,T4670,44,154,193,0.243,1.0,MSG 11/6/00,1,CTL,101,95,-,D1,B,0.0,832a,Nax,,CR,45,3,,0,S,,0,,4,7,7,2000
00RA00501,T7377,44,99,1,42,02,912,C,2,2,4.0,Y,112,76,109,0.583,140,140,69,0.223,2.8,3.3,60,6.4,7.3,0.0,23.26,4.61,19.8,62,3,1,3,1.81,122.6,T6191,44,T5046,44,169,193,0.276,1.0,4TEATS,1,CTL,104,96,-,S2,AA,0.0,,Nax,,CL,20,2,,0,Q,,0,,4,8,7,2000
00RA00502,T7407,44,99,1,42,02,802,C,2,2,5.0,Y,113,81,110,0.619,155,155,69,0.26,3.1,3.6,62,6.6,7.5,0.0,21.88,4.02,18.4,64,1,1,4+,1.33,92.6,T5593,44,T4304,44,174,193,0.278,1.0,not DUD,1,CTL,90,102,-,S1,A,0.0,802,Nax,,CH,25,3,,0,S,,0,,4,5,5,2000
00RA00503,T7419,44,99,1,42,02,902,C,2,2,3.0,Y,113,71,110,0.515,120,120,69,0.172,3.2,3.8,60,6.0,6.8,0.0,22.42,5.14,22.9,62,1,1,2-,1.52,101.7,T6285,44,T5786,44,150,193,0.236,1.0,"RUNT, not DUD",1,CTL,92,99,-,D1w,B,0.0,902,Nax,,CR,60,3,,0,E,,0,,3,4,4,2000
00RA00504,T7449,44,99,1,42,02,862,C,2,2,3.0,Y,114,80,109,0.639,138,138,69,0.204,2.5,2.9,60,6.6,7.5,0.0,20.89,4.03,19.3,64,1,1,3+,1.81,107.2,T6097,44,T5201,44,164,193,0.251,1.0,not DUD,1,CTL,94,96,-,S1,A,0.0,862,Nax,,CR,30,3,,5,S,,0,,3,6,4,2000
00RA00505,T7456,44,99,1,42,02,872,C,1,1,7.0,Y,114,90,109,0.693,126,126,69,0.126,2.6,3.1,62,6.6,7.5,0.0,21.32,3.97,18.6,64,1,1,3+,1.5,109.6,T6032,44,T2740,44,156,193,0.197,1.0,,1,CTL,94,97,-,D1,B,0.0,872a,Nax,,CR,45,3,,0,S,,0,,6,10,10,2000
00RA00506,T7470,44,99,1,41,02,411,M,2,2,5.0,M,115,105,108,0.844,173,173,69,0.239,2.8,3.3,62,8.0,9.2,0.0,21.45,3.72,17.4,64,2,1,2,1.77,148.9,T5953,44,T4236,44,210,193,0.313,1.0,not DUD,1,LWW,124,110,-,S1,A,0.0,411,Nax,,CR,60,3,,5,E,,0,,5,9,9,2000
00RA00507,T7480,44,99,1,42,02,912,C,2,2,3.0,Y,115,66,108,0.496,122,122,69,0.196,3.1,3.7,62,6.2,7.1,0.0,20.55,4.12,20.0,70,1,1,3,1.52,106.6,T6191,44,T5264,44,152,193,0.257,1.0,SM. TSTS >wk,1,CTL,95,101,-,D1w,B,0.0,842,Nax,,CR,65,3,,0,E,,0,,3,4,4,2000
00RA00508,T7481,44,99,1,42,02,842,C,1,1,2.0,Y,115,79,108,0.609,108,108,69,0.102,2.7,3.2,62,5.0,5.7,0.0,20.35,4.23,20.8,70,1,1,3+,1.37,90.0,T6390,44,T6131,44,141,193,0.185,1.0,"DUD, D6",1,CTL,79,88,-,D1,B,0.0,842x,Nax,,CR,10,2,,0,Q,,0,,1,1,1,2000
00RA00509,T7482,44,99,1,41,02,412,M,1,1,8.0,Y,115,112,108,0.908,183,183,69,0.249,3.2,3.8,58,8.6,9.8,0.0,24.34,4.28,17.6,60,2,1,3,1.38,136.1,T6150,44,T2391,44,211,193,0.296,1.0,DUD,1,LWW,120,116,-,D3,DUD,0.0,412a,Nax,,CR,40,3,,0,S,,0,,8,11,11,2000
00RA00510,T7498,44,99,1,41,02,411,M,2,2,5.0,Y,116,88,107,0.678,150,150,69,0.218,2.8,3.3,62,7.0,8.0,0.0,22.71,4.25,18.7,62,1,1,3+,1.55,116.7,T5953,44,T4257,44,168,193,0.239,1.0,,1,LWW,101,101,-,D1,B,0.0,,Nax,,CR,20,2,,0,Q,,0,,4,7,7,2000
00RA00511,T7501,44,99,1,42,02,832,C,2,2,6.0,Y,116,74,107,0.578,141,141,69,0.235,2.3,2.7,58,6.6,7.6,0.0,25.35,5.21,20.6,58,1,1,2-,1.54,109.1,T5938,44,T4099,44,169,193,0.284,1.0,not DUD,1,CTL,96,91,-,S1,A,0.0,832,Nax,,CR,55,3,,5,E,,0,,5,8,8,2000
00RA00512,T7504,44,99,1,41,02,413,M,2,2,3.0,Y,116,88,107,0.715,147,147,69,0.207,2.0,2.4,62,4.7,5.4,0.0,19.78,4.34,21.9,70,1,1,2+,1.81,124.5,T6016,44,T5223,44,177,193,0.266,1.0,"X, OFF TYPE",1,LWW,97,79,-,D1,B,0.0,,Nax,,CR,35,3,,0,S,,0,,3,6,5,2000
00RA00513,T7513,44,99,1,ID,02,42T,I,2,2,3.0,Y,116,92,107,0.738,147,147,69,0.193,2.6,3.1,62,6.4,7.3,0.0,19.98,3.9,19.5,70,1,1,3+,1.52,127.5,I4052,00,T5557,44,182,193,0.269,1.0,,2,ISA,105,97,-,S0,B,0.0,133,,,,,,,,,,10,60364,3,4,4,2000
00RA00514,T7514,44,99,1,ID,02,42T,I,2,2,3.0,Y,116,93,107,0.759,163,163,69,0.246,2.9,3.4,60,7.0,8.0,0.0,20.7,3.8,18.4,64,1,1,3+,1.52,127.5,I4052,00,T5557,44,188,193,0.284,1.0,DUD,2,ISA,109,104,-,D4,DUD,0.0,X,,,,,,,,,NO,10,_____,3,4,4,2000
