UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,M_IDX,F_IDX,BOVIS,LIB,LIBING,FERT,LOT,NAX,LIM,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC
99RA00316,S8666,10,97,1,ID,07,45,I,2,2,6.0,M,107,89,112,0.661,221,163,72,0.253,3.2,3.2,62,11.0,11.0,24.72,4.42,17.9,60,3,1,3+,0.83,71.3,S5872,10,S1817,10,243,194,0.282,2.0,"GxE,JUMPER",3,FW,75,94,,S0,B,,,,,,,,,,,,,,3,5,5,1999
99RA00317,S8667,10,97,1,18,07,45,.,2,2,6.5,M,107,87,112,0.671,229,171,72,0.288,3.6,3.6,60,14.2,14.2,23.06,3.57,15.5,62,1,1,3+,1.77,123.6,S5872,10,S3396,10,250,194,0.318,2.0,,1,FW,115,112,-,S3,AA,85.7,L35,,L35,,65,3,,0,E,,,,6,10,9,1999
99RA00318,S8679,10,97,1,12,07,89,C,2,1,4.0,M,107,90,112,0.696,193,141,72,0.175,2.7,2.7,62,9.6,9.6,23.49,4.79,20.4,62,2,1,3+,1.86,121.0,S5519,10,S6027,10,223,194,0.226,2.0,,3,CTL,92,84,,S4,AAA,,,,,,,,,,,,,,4,7,6,1999
99RA00319,S8751,10,97,1,18,07,45,.,2,2,6.0,M,108,87,111,0.664,203,150,72,0.216,3.8,3.8,62,13.0,13.0,21.06,4.36,20.7,64,1,1,3+,1.57,79.5,S5872,10,S4045,10,232,194,0.237,2.0,,2,FW,74,111,-,S1,A,88.9,198,,,,,,,,,,,_____,4,8,4,1999
99RA00320,S8775,10,97,1,12,42,88,C,2,2,7.0,M,109,87,109,0.686,177,117,72,0.102,3.5,3.5,60,7.8,7.8,20.4,4.06,19.9,70,7,1,2,1.82,111.0,S5546,10,S0466,10,209,194,0.175,2.0,H7,3,CTL,86,87,,S1,A,92.3,81,,Mos,,,,,,,,,,6,12,10,1999
99RA00321,S8781,10,97,1,13,07,43,F,2,2,7.0,M,109,97,109,0.761,214,176,72,0.27,3.7,3.7,60,12.6,12.6,23.56,3.87,16.4,60,2,1,2-,1.64,106.2,S6359,10,S1416,10,242,194,0.302,2.0,FERT:60,3,FW,97,106,,S4,AAA,60.0,32,,,,,,,,,,,,6,10,8,1999
99RA00322,S8790,10,97,1,12,43,86,C,2,2,7.0,M,109,79,109,0.628,182,133,72,0.184,3.1,3.1,62,8.4,8.4,22.08,4.17,18.9,62,2,1,2-,1.73,125.2,S6375,10,S1551,10,198,194,0.222,2.0,,3,CTL,95,84,,S0,B,,,,,,,,,,,,,,6,11,11,1999
99RA00323,S8792,10,97,1,ID,07,45,I,2,2,6.0,M,109,94,109,0.734,241,178,72,0.287,3.6,3.6,64,14.2,14.2,25.98,4.07,15.7,58,1,1,2,1.37,98.1,S5872,10,S4147,10,239,194,0.314,2.0,PINK,3,FW,85,110,,S2,AA,83.3,L11,,,,,,,,,,,,5,6,5,1999
99RA00324,S8872,10,97,1,11,43,33,R,2,2,7.0,M,110,84,108,0.646,221,178,72,0.321,3.1,3.1,62,13.0,13.0,23.51,4.57,19.5,60,6,1,3+,1.82,127.6,S6204,10,S2379,10,232,194,0.302,2.0,H6,2,LBW,108,102,-,S3,AA,82.6,223,,,,,,,,,,,_____,7,13,11,1999
99RA00325,S9017,10,98,1,12,07,80,C,1,2,3.0,Y,91,86,124,0.592,182,182,72,0.324,2.6,2.8,60,8.0,8.4,23.79,5.08,21.4,60,2,1,2-,1.98,123.2,S6696,10,S6759,10,208,194,0.355,1.0,FX.LEG 7/27,6,CTL,99,93,,,,,,,,,,,,,,,,,3,6,5,1999
99RA00326,S9025,10,98,1,13,42,34,F,1,1,5.0,Y,91,90,124,0.64,146,146,72,0.189,3.4,3.7,60,7.8,8.2,21.72,4.16,19.2,64,2,1,5+,2.05,118.3,S7184,10,S5042,10,169,194,0.23,1.0,F5+,2,FW,96,102,-,S1,A,,214,,,,,,,,,,,_____,5,11,8,1999
99RA00327,S9026,10,98,1,10,43,21,M,1,1,3.0,Y,91,115,124,0.801,199,199,72,0.284,2.9,3.2,62,8.8,9.3,21.38,3.62,16.9,64,2,1,3,1.55,111.5,S7529,10,S7004,10,224,194,0.317,1.0,,2,M,103,104,-,S0,B,,211,,,,,,,,,,,_____,3,3,3,1999
99RA00328,S9028,10,98,1,11,07,14,R,2,2,3.0,Y,91,80,124,0.564,152,152,72,0.243,3.5,3.8,60,8.0,8.4,22.51,4.53,20.1,62,2,1,3-,2.03,137.7,S6976,10,S5539,10,179,194,0.288,1.0,,1,LBW,111,104,-,S2,AA,,14,,,,65,3,,0,E,,,,3,6,6,1999
99RA00329,S9032,10,98,1,10,43,23,M,1,1,3.0,Y,92,110,123,0.776,187,187,72,0.26,3.1,3.4,62,9.4,9.9,20.6,2.97,16.4,64,3,1,4,1.69,119.4,S7146,10,S6989,10,229,194,0.346,1.0,H3,2,M,104,113,-,S3,AA,,213,,,,,,,,,,,_____,3,4,4,1999
99RA00330,S9037,10,98,1,11,07,12,R,3,2,5.0,Y,92,102,123,0.738,177,177,72,0.253,2.6,2.8,62,7.8,8.3,24.79,5.34,21.5,60,2,1,4-,2.05,132.9,S6691,10,S5059,10,194,194,0.267,1.0,WRINKLES,1,LBW,109,92,-,S2,AA,,,,,,65,3,,0,E,,,,5,11,9,1999
99RA00331,S9039,10,98,1,11,07,12,R,3,2,5.0,Y,92,81,123,0.559,188,188,72,0.361,3.2,3.5,60,9.2,9.7,22.65,4.61,20.3,62,7,1,3,2.05,132.9,S6691,10,S5059,10,214,194,0.387,1.0,H7,1,LBW,119,108,-,S3,AA,,12,,L-2a,,70,3,,0,E,,,,5,11,9,1999
99RA00332,S9049,10,98,1,13,43,32,F,1,2,5.0,Y,92,99,123,0.69,175,175,72,0.257,3.1,3.4,62,9.4,9.9,21.04,3.84,18.3,64,2,1,3-,1.5,107.9,S6772,10,S4688,10,205,194,0.308,1.0,,1,FW,94,110,-,S2,AA,,32,,L32,,70,3,,0,E,,,,5,6,6,1999
99RA00333,S9059,10,98,1,13,07,32,F,2,2,4.0,Y,92,84,123,0.58,159,159,72,0.253,3.1,3.4,62,7.6,8.0,21.62,4.05,18.7,64,3,1,3,1.86,130.8,S6772,10,S6078,10,186,194,0.297,1.0,H3,2,FW,106,98,-,S2,AA,,194,,,,,,,,,,,_____,4,7,7,1999
99RA00334,S9069,10,98,1,12,07,90,C,2,2,4.0,Y,92,84,123,0.575,164,164,72,0.27,2.9,3.2,58,7.6,8.0,20.58,5.48,26.7,62,1,1,3+,1.86,126.6,S6692,10,S5898,10,193,194,0.317,1.0,,1,CTL,103,97,-,S1,A,,82,,,,65,3,,0,E,,,,4,7,7,1999
99RA00335,S9072,10,98,1,11,07,12,R,2,2,5.0,Y,92,102,123,0.729,177,177,72,0.253,2.5,2.7,62,7.4,7.8,21.56,4.56,21.1,64,4,1,3+,1.94,115.3,S6691,10,S4724,10,204,194,0.297,1.0,H4,2,LBW,105,91,-,S1,A,,193,,,,,,,,,,,_____,5,10,6,1999
99RA00336,S9081,10,98,1,10,43,23,M,2,2,4.0,Y,93,92,122,0.659,162,162,72,0.236,2.6,2.8,60,7.4,7.9,23.71,4.32,18.2,60,2,1,3+,1.86,134.5,S7146,10,S5531,10,192,194,0.291,1.0,,2,M,103,91,-,S0,B,,210,,,,,,,,,,,_____,4,7,7,1999
99RA00337,S9089,10,98,1,13,43,32,F,2,2,3.0,Y,93,81,122,0.59,149,149,72,0.23,2.5,2.7,62,6.8,7.2,21.38,4.34,20.3,64,2,1,3,1.84,131.7,S6772,10,S7583,10,178,194,0.282,1.0,,3,FW,100,87,,S2,AA,,,,,,,,,,,,,,3,5,5,1999
99RA00338,S9091,10,98,1,11,07,13,R,2,2,3.0,Y,93,90,126,0.61,171,171,72,0.277,3.2,3.5,62,7.2,7.6,19.66,4.03,20.5,70,3,1,3,1.89,131.1,S6877,10,S6282,10,192,194,0.3,1.0,H3,1,LBW,105,99,-,S2,AA,,,,,,55,3,,0,S,,,,3,5,5,1999
99RA00339,S9094,10,98,1,11,07,12,R,1,1,5.0,Y,93,109,122,0.775,194,194,72,0.287,2.8,3.1,64,11.6,12.3,23.25,4.64,20.0,62,2,1,3,1.61,98.6,S6691,10,S4474,10,221,194,0.326,1.0,"++WOOL,DUD",1,LBW,104,120,-,D3,DUD,,LIB,,DUD,,75,4,,0,E,,,,4,7,6,1999
99RA00340,S9098,10,98,1,11,07,14,R,3,2,7.0,Y,93,73,122,0.524,144,144,72,0.24,2.8,3.1,60,6.6,7.0,22.48,3.9,17.3,62,1,1,2,1.91,143.1,S6976,10,S2934,10,163,194,0.262,1.0,Top LWW pen14,3,LBW,106,89,,S2,AA,,,,,,,,,,,,,,7,14,14,1999
99RA00341,S9100,10,98,1,11,07,13,R,1,1,3.0,Y,93,105,122,0.751,181,181,72,0.257,3.4,3.7,60,10.2,10.8,21.43,4.53,21.1,64,1,1,3,1.69,122.6,S6877,10,S7157,10,206,194,0.294,1.0,DUD,2,LBW,105,118,-,D4,DUD,,LIB,,DUD,,,,,,,NO,,_____,3,4,4,1999
99RA00342,S9101,10,98,1,11,07,14,R,3,2,3.0,Y,93,87,122,0.639,149,149,72,0.209,3.1,3.4,60,8.0,8.5,21.98,4.8,21.8,64,6,1,2,1.98,136.2,S6976,10,S7427,10,182,194,0.276,1.0,H6,1,LBW,107,101,-,S1,A,,,,,,50,3,,0,S,,,,3,6,5,1999
99RA00343,S9105,10,98,1,10,07,23,M,2,2,4.0,Y,93,87,122,0.605,167,167,72,0.27,3.3,3.6,60,9.2,9.8,21.3,3.94,18.5,64,2,1,3-,1.98,131.7,S7146,10,S5887,10,188,194,0.294,1.0,,1,M,112,111,-,S1,A,,23,,,,60,3,,0,S,,,,4,8,7,1999
99RA00344,S9107,10,98,1,12,43,91,C,3,2,5.0,Y,93,79,122,0.575,149,149,72,0.236,3.1,3.4,64,6.8,7.2,22.01,4.09,18.6,64,2,1,5+,1.83,116.2,S6799,10,S4821,10,186,194,0.311,1.0,"F5+,DUD",1,CTL,95,93,-,D3,DUD,,LIB,,DUD,,65,3,,0,E,,,,5,9,8,1999
99RA00345,S9134,10,98,1,11,07,13,R,2,2,3.0,Y,94,76,121,0.526,158,158,72,0.277,3.1,3.4,64,7.0,7.4,20.11,4.65,23.1,64,1,1,4-,1.89,131.1,S6877,10,S6249,10,184,194,0.314,1.0,,1,LBW,105,96,-,S2,AA,,,,,,60,3,,0,S,,,,3,5,5,1999
99RA00346,S9137,10,98,1,10,07,22,M,2,2,3.0,Y,94,94,121,0.694,179,179,72,0.287,2.5,2.7,64,6.2,6.6,22.48,3.93,17.5,62,2,1,3+,1.84,134.5,S7003,10,S7546,10,210,194,0.337,1.0,,3,M,101,83,,D4,DUD,,,,,,,,,,,,,,3,5,5,1999
99RA00347,S9144,10,98,1,13,43,31,F,2,1,3.0,Y,94,91,121,0.648,158,158,72,0.226,3.2,3.5,62,9.4,10.0,20.5,4.07,19.9,70,2,1,2,1.84,120.1,S7472,10,S7328,10,193,194,0.297,1.0,"X,EPI,L.TSTS",3,FW,102,112,,,,,,,,,,,,,,,,,3,5,4,1999
99RA00348,S9161,10,98,1,10,43,21,M,3,1,5.0,Y,95,94,120,0.683,186,186,72,0.311,2.6,2.9,56,10.0,10.7,20.86,4.14,19.8,64,7,1,3-,1.94,124.9,S7529,10,S4424,10,212,194,0.343,1.0,H7,1,M,109,111,-,S3,AA,,21,,,,65,3,,0,E,,,,5,10,9,1999
99RA00349,S9166,10,98,1,13,43,32,F,2,2,4.0,Y,95,94,120,0.678,167,167,72,0.247,3.2,3.5,62,8.2,8.8,20.55,4.15,20.2,70,2,1,3-,1.73,125.1,S6772,10,S6412,10,207,194,0.328,1.0,NICE,1,FW,103,105,-,S2,AA,,L-1,,L-1,,65,3,,5,S,,,,4,6,6,1999
99RA00350,S9176,10,98,1,10,07,22,M,2,2,5.0,Y,95,93,120,0.668,165,165,72,0.243,2.6,2.9,64,4.8,5.1,20.82,4.78,22.9,64,2,1,3-,1.72,119.1,S7003,10,S4801,10,189,194,0.279,1.0,FLWT:5.1,3,M,88,77,,S0,B,,,,,,,,,,,,,,5,8,7,1999
99RA00351,S9185,10,98,1,10,07,23,M,3,2,4.0,Y,95,84,120,0.6,186,186,72,0.345,2.4,2.6,60,7.8,8.3,20.66,4.59,22.2,64,5,1,3-,2.24,149.2,S7146,10,S4564,10,219,194,0.392,1.0,"H5,msg10/5/99",1,M,116,94,-,D3,DUD,,X,,X,,,,,,Q,,,,4,10,8,1999
99RA00352,S9186,10,98,1,11,07,12,R,1,1,5.0,Y,95,111,120,0.796,170,170,72,0.199,2.8,3.1,62,10.6,11.3,22.64,4.42,19.5,62,1,1,3,1.5,114.9,S6691,10,S4959,10,206,194,0.276,1.0,,2,LBW,100,114,-,S1,A,,197,,,,,,,,,,,_____,5,6,6,1999
99RA00353,S9189,10,98,1,13,43,32,F,2,2,6.0,Y,95,75,120,0.525,144,144,72,0.233,3.5,3.9,62,7.8,8.3,20.32,4.04,19.9,70,1,1,3,1.85,123.8,S6772,10,S2363,10,173,194,0.285,1.0,"X,EPI,L.TSTS",3,FW,104,106,,,,,,,,,,,,,,,,,6,11,10,1999
99RA00354,S9197,10,98,1,12,07,87,C,2,2,4.0,Y,95,91,120,0.664,172,172,72,0.274,3.1,3.4,62,7.4,7.9,21.97,4.11,18.7,64,2,1,2-,1.86,131.9,S6842,10,S6477,10,202,194,0.323,1.0,DUD,1,CTL,100,97,-,D3,DUD,,88a,,DUD,,65,3,,0,E,,,,3,7,7,1999
99RA00355,S9221,10,98,1,12,43,86,C,1,1,6.0,Y,96,93,119,0.689,167,167,72,0.25,3.1,3.4,60,8.4,9.0,20.88,4.04,19.4,64,5,1,2-,1.55,110.7,S6581,10,S2299,10,196,194,0.299,1.0,"H5,DUD",1,CTL,98,105,-,D3,DUD,,LIB,,DUD,,65,3,,0,E,,,,5,8,8,1999
99RA00356,S9239,10,98,1,11,07,11,R,2,2,7.0,Y,97,78,120,0.555,138,138,72,0.204,2.6,2.9,62,7.8,8.4,21.48,4.23,19.7,64,1,1,4+,1.82,121.9,S7282,10,S2794,10,161,194,0.243,1.0,,3,LBW,106,96,,S1,A,,,,,,,,,,,,,,7,13,11,1999
99RA00357,S9250,10,98,1,13,43,34,F,2,2,4.0,Y,97,87,120,0.61,160,160,72,0.248,3.0,3.3,62,8.6,9.2,20.1,3.96,19.7,70,4,1,3+,1.61,101.8,S7184,10,S5947,10,177,194,0.263,1.0,H4,1,FW,103,106,-,S1,A,,,,,,60,3,,5,S,,,,3,5,5,1999
99RA00358,S9264,10,98,1,11,07,11,R,2,2,4.0,Y,98,91,119,0.658,163,163,72,0.245,2.8,3.1,62,9.8,10.6,21.33,4.01,18.8,64,1,1,3-,1.86,138.9,S7282,10,S5967,10,186,194,0.278,1.0,,1,LBW,111,111,-,S1,A,,11,,L11,,50,3,,0,S,,,,4,7,7,1999
99RA00359,S9343,10,98,1,12,07,88,C,2,1,5.0,Y,99,92,118,0.68,154,154,72,0.211,3.3,3.7,62,8.0,8.6,19.54,3.1,15.9,70,2,1,3,1.72,110.8,S7168,10,S4459,10,171,194,0.231,1.0,4TEATS,1,CTL,95,107,-,S1,A,,91,,,,60,3,,0,S,,,,5,8,7,1999
99RA00360,S9346,10,98,1,12,07,85,C,2,2,5.0,Y,99,88,118,0.631,154,154,72,0.224,2.6,2.9,64,8.6,9.3,23.28,4.5,19.3,62,1,1,3,1.83,104.3,S6575,10,S5119,10,170,194,0.24,1.0,,1,CTL,101,100,-,S1,A,,,,,,60,3,,0,S,,,,5,9,6,1999
99RA00361,S9347,10,98,1,12,07,85,C,2,2,5.0,Y,99,80,118,0.559,155,155,72,0.255,3.0,3.3,62,7.4,8.0,20.66,3.56,17.3,64,3,1,3-,1.83,104.3,S6575,10,S5119,10,186,194,0.31,1.0,H3,1,CTL,101,98,-,S3,AA,,80,,,,60,3,,0,S,,,,5,9,6,1999
99RA00362,S9348,10,98,1,10,07,22,M,2,2,4.0,Y,99,80,118,0.583,164,164,72,0.286,3.1,3.5,60,8.6,9.3,22.11,4.6,20.8,62,2,1,3-,1.86,136.4,S7003,10,S5584,10,193,194,0.33,1.0,,1,M,110,107,-,S2,AA,,22,,L-3,,65,3,,0,E,,,,4,7,7,1999
99RA00363,S9351,10,98,1,10,43,21,M,1,2,3.0,Y,99,95,118,0.681,165,165,72,0.238,3.0,3.3,64,8.4,9.1,21.57,4.58,21.2,64,2,1,3-,1.55,113.3,S7529,10,S6921,10,182,194,0.254,1.0,DUD,2,M,103,104,-,MO,MOR,,LIB,,DUD,,,,,,,NO,,_____,3,3,4,1999
99RA00364,S9357,10,98,1,13,43,33,F,2,2,5.0,Y,100,86,117,0.63,168,168,72,0.279,3.1,3.5,62,8.0,8.7,21.82,3.9,17.9,64,2,5,3+,1.61,106.2,S7124,10,S4713,10,189,194,0.301,1.0,JAW5,2,FW,98,103,-,S3,AA,,X,,,,,,,,,NO,,_____,4,7,6,1999
99RA00365,S9361,10,98,1,12,07,86,C,3,1,6.0,Y,100,103,117,0.778,179,179,72,0.259,2.9,3.2,62,7.2,7.8,19.18,3.79,19.8,70,2,1,2,1.85,137.1,S6581,10,S2365,10,204,194,0.295,1.0,,1,CTL,107,98,-,S1,A,,81,,,,45,3,,0,S,,,,5,11,11,1999
99RA00366,S9371,10,98,1,10,07,22,M,2,2,5.0,Y,100,86,117,0.649,158,158,72,0.245,3.1,3.5,62,7.4,8.0,22.12,4.47,20.2,62,2,1,4+,1.83,126.3,S7003,10,S4517,10,188,194,0.298,1.0,,3,M,102,99,,D4,DUD,,LIB,,X,,,,,,,,,,5,9,8,1999
99RA00367,S9386,10,98,1,10,42,21,M,2,2,5.0,Y,100,94,117,0.701,175,175,72,0.276,3.0,3.4,60,9.0,9.7,21.41,4.55,21.3,64,3,1,3-,1.72,121.7,S7529,10,S4963,10,209,194,0.336,1.0,"H3,DUD",1,M,105,109,-,D3,DUD,,LIB,,DUD,,55,3,,0,S,,,,5,8,8,1999
99RA00368,S9404,10,98,1,13,43,31,F,2,2,3.0,Y,101,80,114,0.574,161,161,72,0.274,2.8,3.1,60,8.2,8.9,23.1,4.56,19.7,62,3,3,3+,1.6,111.0,S7472,10,S5728,10,187,194,0.311,1.0,WRINKLES,1,FW,97,100,-,S0,B,,,,,,65,3,,0,E,,,,2,3,3,1999
99RA00369,S9409,10,98,1,11,43,14,R,2,2,7.0,Y,101,93,114,0.708,174,174,72,0.274,3.1,3.5,60,8.2,8.9,24.65,5.65,22.9,60,5,1,3+,1.91,130.7,S6976,10,S3081,10,199,194,0.308,1.0,H5,2,LBW,106,102,-,S2,AA,,219,,,,,,,,,,,_____,6,14,12,1999
99RA00370,S9410,10,98,1,11,43,14,R,2,2,7.0,Y,101,87,114,0.654,173,173,72,0.291,3.3,3.7,60,9.2,10.0,22.15,4.37,19.7,62,1,1,2,1.91,130.7,S6976,10,S3081,10,198,194,0.323,1.0,,1,LBW,109,113,-,S1,A,,,,L-3a,,65,3,,0,E,,,,6,14,12,1999
99RA00371,S9417,10,98,1,13,43,32,F,1,1,3.0,Y,101,91,114,0.668,173,173,72,0.277,2.5,2.8,62,7.4,8.0,20.6,3.91,22.4,64,3,1,3+,1.55,74.1,S6772,10,S7505,10,206,194,0.334,1.0,H3,2,FW,87,97,-,S2,AA,,216,,,,,,,,,,,_____,2,3,1,1999
99RA00372,S9427,10,98,1,11,07,11,R,3,2,5.0,M,101,82,116,0.622,167,167,72,0.289,2.4,2.7,62,6.0,6.5,21.86,4.01,18.4,64,2,1,4+,1.83,139.4,S7282,10,S4851,10,180,194,0.287,1.0,FLWT:6.5,3,LBW,100,83,,S0,B,,,,,,,,,,,,,,4,9,9,1999
99RA00373,S9431,10,98,1,13,43,33,F,2,2,3.0,Y,101,80,114,0.605,140,140,72,0.203,2.7,3.0,62,6.2,6.7,20.01,3.81,19.0,70,1,1,3-,1.69,116.1,S7124,10,S7506,10,164,194,0.244,1.0,,3,FW,90,89,,S0,B,,,,,,,,,,,,,,2,4,4,1999
99RA00374,S9433,10,98,1,12,43,90,C,2,2,5.0,Y,101,85,114,0.635,161,161,72,0.257,3.5,3.9,60,9.0,9.8,21.16,3.86,18.2,64,2,1,4+,1.61,110.1,S6692,10,S5305,10,184,194,0.288,1.0,4TEATS,1,CTL,104,114,-,S1,A,,88,,,,60,4,,0,E,,,,4,7,6,1999
99RA00375,S9443,10,98,1,12,43,83,C,1,1,4.0,Y,101,105,116,0.793,184,184,72,0.269,2.6,2.9,64,8.4,9.1,22.53,3.88,17.2,62,2,1,2+,1.36,91.8,S7013,10,S5616,10,216,194,0.325,1.0,"X,EPI,L.HEAD",3,CTL,98,100,,,,,,,,,,,,,,,,,3,3,3,1999
99RA00376,S9449,10,98,1,10,07,22,M,2,2,3.0,Y,101,88,116,0.651,167,167,72,0.269,2.8,3.1,60,7.4,8.0,24.17,3.74,15.5,60,6,1,5,2.12,139.0,S7003,10,S6935,10,193,194,0.307,1.0,"F5,H6,+DAM, X",1,M,112,94,-,S3,AA,,X,,X,,60,3,,0,S,,,,3,7,6,1999
99RA00377,S9451,10,98,1,13,43,33,F,2,2,3.0,Y,101,77,116,0.572,140,140,72,0.214,3.1,3.5,64,8.6,9.3,19.2,3.64,19.0,70,1,1,3,1.74,114.0,S7124,10,S5606,10,170,194,0.272,1.0,,1,FW,99,109,-,S3,AA,,33,,L33,,70,3,,0,E,,,,2,4,4,1999
99RA00378,S9464,10,98,1,11,07,12,R,2,2,7.0,Y,101,81,114,0.603,169,169,72,0.297,2.9,3.3,62,6.6,7.2,19.93,3.57,17.9,70,3,1,3-,1.73,133.9,S6691,10,S1611,10,194,194,0.328,1.0,H5,1,LBW,106,94,-,S2,AA,,,,,,60,3,,0,S,,,,7,11,11,1999
99RA00379,S9480,10,98,1,12,43,82,C,1,2,7.0,Y,101,81,114,0.621,159,159,72,0.264,2.7,3.0,62,6.4,7.0,20.71,3.87,18.7,64,1,1,3,1.64,104.4,S6751,10,S1453,10,179,194,0.285,1.0,DUD,1,CTL,88,90,-,D3,DUD,,85a,,DUD,,65,3,,0,E,,,,7,10,9,1999
99RA00380,S9508,10,98,1,12,07,81,C,2,2,5.0,Y,102,83,113,0.626,165,165,72,0.277,2.4,2.7,64,6.0,6.5,21.1,3.83,18.1,64,3,1,3+,1.61,115.8,S6729,10,S4694,10,189,194,0.308,1.0,"H3,DUD",3,CTL,92,83,,D4,DUD,,LIB,,DUD,,,,,,,,,,5,7,8,1999
99RA00381,S9516,10,98,1,10,43,21,M,2,2,7.0,Y,102,84,113,0.639,169,169,72,0.287,3.5,3.9,60,8.4,9.2,20.6,3.98,19.3,64,2,1,5+,1.82,130.2,S7529,10,S1622,10,206,194,0.355,1.0,"F5+,DUD",1,M,111,111,-,D3,DUD,,21a,,DUD,,60,3,,0,S,,,,6,12,11,1999
99RA00382,S9521,10,98,1,12,43,81,C,1,1,3.0,Y,102,91,113,0.688,147,147,72,0.189,2.8,3.2,62,7.6,8.3,19.22,3.75,19.5,70,1,1,3,1.98,104.9,S6729,10,S7060,10,179,194,0.256,1.0,,1,CTL,94,101,-,S1,A,,84,,,,65,3,,0,E,,,,3,6,4,1999
99RA00383,S9526,10,98,1,13,43,31,F,2,2,5.0,Y,102,90,113,0.68,170,170,72,0.27,3.1,3.5,62,8.4,9.2,20.22,4.5,22.2,70,7,1,3,1.83,140.3,S7472,10,S4754,10,197,194,0.311,1.0,H7,1,FW,112,108,-,S1,A,,31,,L31,,70,3,,0,E,,,,5,9,9,1999
99RA00384,S9534,10,98,1,11,07,11,R,3,2,7.0,Y,103,83,112,0.629,169,169,72,0.291,3.0,3.4,62,6.8,7.4,21.53,4.39,20.4,64,4,1,3+,1.73,141.4,S7282,10,S2378,10,194,194,0.323,1.0,H4,1,LBW,111,95,-,S3,AA,,,,,,50,3,,0,S,,,,6,12,12,1999
99RA00385,S9541,10,98,1,12,07,90,C,1,1,3.0,Y,103,96,112,0.752,169,169,72,0.247,3.1,3.5,60,9.8,10.7,20.77,3.96,19.1,64,2,1,3,1.69,124.1,S6692,10,S7277,10,189,194,0.27,1.0,,2,CTL,103,116,-,S3,AA,,191,,,,,,,,,,,_____,3,4,4,1999
99RA00386,S9562,10,98,1,13,43,33,F,2,1,4.0,Y,103,98,112,0.771,164,164,72,0.223,3.5,4.0,62,9.4,10.3,23.24,5.43,23.4,62,3,1,4+,1.98,116.4,S7124,10,S6149,10,197,194,0.288,1.0,"H3,DUD",1,FW,101,116,-,D3,DUD,,LIB,,DUD,,60,3,,5,S,,,,4,8,5,1999
99RA00387,S9593,10,98,1,13,43,34,F,2,2,4.0,Y,104,84,111,0.637,142,142,72,0.196,2.8,3.2,64,6.8,7.5,20.74,4.71,22.7,64,2,1,2,1.73,114.9,S7184,10,S5655,10,171,194,0.253,1.0,PIZZLE ROT Rx,2,FW,98,94,-,S4,AAA,,215,,,,,,,,,,,_____,4,6,5,1999
99RA00388,S9599,10,98,1,12,07,83,C,2,2,7.0,Y,104,85,113,0.635,150,150,72,0.221,3.1,3.5,60,7.8,8.5,20.51,4.01,19.5,70,1,1,3,1.64,105.8,S7013,10,S2459,10,180,194,0.278,1.0,,1,CTL,100,103,-,S0,B,,89,,,,65,3,,0,E,,,,6,11,9,1999
99RA00389,S9600,10,98,1,12,07,83,C,2,2,7.0,Y,104,84,113,0.643,165,165,72,0.276,2.9,3.3,64,8.4,9.2,19.64,3.33,16.9,70,2,1,3,1.64,105.8,S7013,10,S2459,10,199,194,0.336,1.0,NICE,1,CTL,103,107,-,S2,AA,,L-2,,L-2,,65,3,,0,E,,,,6,11,9,1999
99RA00390,S9614,10,98,1,11,07,12,R,2,2,7.0,Y,104,89,111,0.679,176,176,72,0.294,2.7,3.1,60,9.2,10.1,21.08,4.15,19.7,64,3,1,3+,1.64,129.8,S6691,10,S2001,10,207,194,0.343,1.0,H3,2,LBW,111,109,-,S1,A,,192,,,,,,,,,,,_____,6,10,10,1999
99RA00391,S9632,10,98,1,12,07,91,C,2,2,4.0,Y,104,81,111,0.613,165,165,72,0.284,2.8,3.2,62,6.0,6.6,20.15,3.59,17.8,70,1,1,3-,1.98,112.5,S6799,10,S6108,10,191,194,0.32,1.0,,1,CTL,96,90,-,S2,AA,,87,,,,55,3,,0,S,,,,4,8,5,1999
99RA00392,S9639,10,98,1,10,43,22,M,2,2,5.0,Y,104,86,111,0.662,180,180,72,0.318,2.6,2.9,64,6.4,7.0,20.6,4.01,20.6,64,6,1,3-,1.61,112.0,S7003,10,S5164,10,202,194,0.337,1.0,PIZZLE ROT Rx,2,M,95,90,-,S0,B,,217,,,,,,,,,,,_____,5,7,7,1999
99RA00393,S9683,10,98,1,13,43,32,F,2,2,3.0,Y,105,76,112,0.577,153,153,72,0.262,3.1,3.5,62,8.0,8.8,21.33,4.19,19.6,64,2,1,3-,1.84,122.6,S6772,10,S7437,10,169,194,0.272,1.0,DUD,2,FW,107,104,-,D4,DUD,,LIB,,DUD,,,,,,,NO,,_____,3,5,4,1999
