UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,FLGR,FLWT,YLD,CLFL,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,EBVLWW_SIR,EBVUNL_SIR,DAM,DBRD,EBVLWW_DAM,EBVUNL_DAM,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,EBVLWW,EBVLWW_UNL,M_IDX,F_IDX,BOVIS,LIB,LIBING,FERT,LOT,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC
97RA00427,T4753,44,95,1,42,02,862,C,1,1,4.0,M,103,84,118,0.602,190,131,72,0.159,3.7,58,12.6,,,27.07,6.1,22.5,56,2,1,2,1.46,97.4,T3959,44,0.0,0.0,T4099,44,0.0,0.0,202,210,0.221,2.0,,3,CTL,-1.17,-3.54,98,108,,S2,AA,83.3,,,,,,,,,,,3,5,5,1997
97RA00428,T4770,44,95,1,41,02,411,M,2,2,7.0,M,104,78,115,0.57,190,148,72,0.236,3.9,58,10.2,,,24.83,4.82,19.4,60,2,1,2+,1.67,105.0,T3957,44,0.0,0.0,T1029,44,0.0,0.0,211,210,0.291,2.0,,2,LBW,19.21,6.24,115,100,-,S4,AAA,0.0,185,,,,,,E,,,,7,13,10,1997
97RA00429,T4801,44,95,1,41,02,414,M,2,2,5.0,M,104,87,115,0.656,197,156,72,0.232,3.9,62,11.8,,,23.72,4.33,18.3,60,2,1,3+,1.68,120.4,T4091,44,0.0,0.0,T2647,44,0.0,0.0,229,210,0.264,2.0,,2,LBW,20.34,11.89,116,108,-,S2,AA,0.0,179,,,,,,E,,,,5,9,8,1997
97RA00430,T4818,44,95,1,42,02,852,C,1,1,5.0,M,105,81,114,0.626,194,138,72,0.192,3.8,62,13.2,,,24.61,4.76,18.6,60,2,1,3+,1.35,81.1,T3900,44,0.0,0.0,T3012,44,0.0,0.0,205,210,0.267,2.0,,2,CTL,2.23,-3.56,97,112,-,S3,AA,100.0,186,,,,,,E,,,,4,6,5,1997
97RA00431,T4822,44,95,1,42,02,892,C,2,2,7.0,M,105,74,114,0.54,175,128,72,0.182,3.5,60,11.0,,,27.62,5.06,18.3,56,1,1,2,1.17,84.4,T3884,44,0.0,0.0,T0360,44,0.0,0.0,187,210,0.231,2.0,,3,CTL,-2.87,-5.23,94,98,,S3,AA,81.8,UTE,,,,,,,,,,7,8,9,1997
97RA00432,T4833,44,95,1,42,02,892,C,1,1,5.0,M,105,92,114,0.666,203,161,72,0.232,3.1,60,9.0,,,22.44,5.12,22.8,62,2,1,1-,1.24,73.6,T3884,44,0.0,0.0,T2775,44,0.0,0.0,222,210,0.267,2.0,1TAG,3,CTL,-0.02,-2.47,78,90,,S2,AA,0.0,,,,,,,,,,,4,5,4,1997
97RA00433,T4844,44,95,1,41,02,412,M,2,2,8.0,M,106,64,113,0.48,185,136,72,0.242,3.1,62,8.6,,,24.54,3.96,16.1,60,1,1,2,1.75,117.3,T3730,44,0.0,0.0,T0319,44,0.0,0.0,191,210,0.276,2.0,need for ebv,3,LBW,25.29,9.22,110,86,,S4,AAA,0.0,,,,,,,,,,,8,14,13,1997
97RA00434,T4854,44,95,1,42,02,902,C,1,1,2.0,M,106,80,113,0.6,179,133,72,0.178,3.5,62,9.8,,,23.64,5.36,22.7,60,1,1,3,1.4,90.0,T3946,44,0.0,0.0,T4115,44,0.0,0.0,196,210,0.231,2.0,,3,CTL,7.16,-3.62,95,96,,S4,AAA,0.0,,,,,,,,,,,0,0,0,1997
97RA00435,T4865,44,95,1,42,02,812,C,2,1,7.0,M,106,89,113,0.681,169,134,72,0.152,3.5,60,10.8,,,25.29,4.92,19.5,58,1,1,2,1.31,76.2,T3888,44,0.0,0.0,T1063,44,0.0,0.0,199,210,0.211,2.0,,3,CTL,-2.29,-4.57,86,99,,S1,A,81.8,,,,,,,,,,,6,9,7,1997
97RA00436,T4879,44,95,1,41,02,413,M,2,2,5.0,M,107,87,112,0.663,197,146,72,0.199,3.5,62,10.0,,,20.78,3.8,18.3,64,1,1,2,1.57,112.5,T3916,44,0.0,0.0,T2546,44,0.0,0.0,221,210,0.243,2.0,4TEATS,2,LBW,24.94,6.17,115,97,-,S2,AA,89.5,178,,,,,,E,,R,60332,5,8,8,1997
97RA00437,T4896,44,95,1,42,02,882,C,1,1,6.0,M,108,86,111,0.656,179,142,72,0.189,3.6,58,10.4,,,27.07,4.17,15.4,56,1,1,2+,1.64,106.4,T4079,44,0.0,0.0,T2323,44,0.0,0.0,210,210,0.231,2.0,,3,CTL,1.52,-3.0,101,97,,S3,AA,81.8,,,,,,,,,,,5,10,9,1997
97RA00438,T4903,44,95,1,41,02,412,M,1,1,3.0,M,108,99,111,0.789,203,160,72,0.205,3.5,60,12.6,,,24.52,4.44,18.1,60,1,1,2,1.76,119.1,T3730,44,0.0,0.0,T4001,44,0.0,0.0,226,210,0.255,2.0,,2,LBW,24.6,9.08,121,108,-,S4,AAA,91.2,177,,,,,,E,,R,60331,3,6,6,1997
97RA00439,T4917,44,95,1,41,02,414,M,2,2,5.0,M,108,78,111,0.595,215,156,72,0.263,3.5,58,13.4,,,26.77,4.89,18.3,56,1,1,2,1.57,106.4,T4091,44,0.0,0.0,T2603,44,0.0,0.0,239,210,0.323,2.0,RCVR to I4052,2,LBW,20.52,7.93,114,110,-,S1,A,91.4,181,,,,,,E,,R,,5,8,7,1997
97RA00440,T4930,44,95,1,41,02,411,M,1,1,3.0,M,109,93,110,0.732,185,151,72,0.195,3.6,62,11.2,,,23.59,4.39,18.6,60,2,1,3+,1.62,78.3,T3957,44,0.0,0.0,T3854,44,0.0,0.0,216,210,0.237,2.0,SHY,2,LBW,18.4,8.71,91,103,-,S2,AA,0.0,186,,,,,,E,,,,3,5,2,1997
97RA00441,T4981,44,95,1,41,02,414,M,1,1,7.0,M,111,95,108,0.726,202,161,72,0.222,3.7,62,10.0,,,24.64,4.08,16.6,60,1,1,2+,1.41,103.4,T4091,44,0.0,0.0,T9933,43,0.0,0.0,234,210,0.315,2.0,,2,LBW,19.04,11.21,107,98,-,S2,AA,0.0,180,,,,,,E,,R,,0,0,0,1997
97RA00442,T5039,44,95,1,42,02,802,C,1,1,4.0,M,113,81,108,0.63,162,120,72,0.132,3.1,58,10.4,,,26.93,6.24,23.2,56,2,1,3+,1.21,83.6,T4049,44,0.0,0.0,T3923,44,0.0,0.0,190,210,0.191,2.0,GOOD WOOL,3,CTL,2.07,-2.68,86,93,,S1,A,0.0,,,,,,,,,,,3,3,3,1997
97RA00443,T5057,44,95,1,42,02,802,C,2,1,7.0,M,114,93,107,0.761,199,145,72,0.176,3.7,62,12.4,,,24.75,4.2,17.0,60,1,1,2,1.44,101.7,T4049,44,0.0,0.0,T0463,44,0.0,0.0,220,210,0.245,2.0,NICE,2,CTL,4.72,-2.43,108,109,-,S3,AA,81.8,182,,,,,,E,,R,,7,11,10,1997
97RA00444,T5072,44,95,1,42,02,852,C,1,1,4.0,M,115,80,106,0.648,187,139,72,0.2,3.4,60,11.2,,,23.23,3.91,16.8,62,1,1,3,1.46,92.6,T3900,44,0.0,0.0,T3858,44,0.0,0.0,216,210,0.251,2.0,,2,CTL,2.34,-5.67,98,102,-,S2,AA,0.0,185,,,,,,S,,R,,4,5,4,1997
97RA00445,T5080,44,95,1,42,02,832,C,2,2,6.0,M,116,71,105,0.562,175,130,72,0.2,3.8,60,12.0,,,25.38,4.28,16.9,58,2,1,2-,1.39,98.8,T4098,44,0.0,0.0,T1238,44,0.0,0.0,192,210,0.26,2.0,,3,CTL,3.48,-5.98,107,107,,S4,AAA,83.3,,,,,,,,,,,5,9,9,1997
97RA00446,T5097,44,95,1,42,02,912,C,2,2,3.0,M,119,67,102,0.541,166,119,72,0.176,3.5,58,11.4,,,26.63,6.01,22.6,56,1,1,3-,1.41,97.4,T3845,44,0.0,0.0,T2600,44,0.0,0.0,183,210,0.2,2.0,only 3 /sire,3,CTL,1.38,-2.59,103,101,,S1,A,0.0,UTE,,,,,,,,,,0,0,0,1997
97RA00447,T5127,44,95,1,42,02,822,C,1,1,4.0,M,125,69,96,0.611,189,134,72,0.22,3.9,60,10.8,,,26.38,4.55,17.3,58,2,1,2+,1.24,75.4,T3807,44,0.0,0.0,T2641,44,0.0,0.0,204,210,0.275,2.0,only 1 /sire,3,CTL,0.91,-3.47,91,102,,SP,B,75.0,,,,,,,,,,,3,4,3,1997
97RA00448,T5142,44,95,1,42,02,872,C,1,1,8.0,M,128,76,93,0.665,189,144,72,0.231,3.1,62,10.6,,,22.9,3.99,17.4,62,1,1,2,1.63,79.9,T3964,44,0.0,0.0,T9272,43,0.0,0.0,215,210,0.266,2.0,only 1 /sire,3,CTL,-0.09,-4.89,92,97,,S3,AA,75.0,,,,,,,,,,,0,0,0,1997
97RA00449,T5149,44,96,1,41,02,411,M,2,2,5.0,Y,93,83,127,0.573,172,172,71,0.305,3.1,60,8.8,,,23.74,4.88,20.5,60,1,1,4,1.68,111.4,T4264,44,26.85,10.55,T2693,44,28.31,5.83,189,210,0.299,1.0,F4+,2,LBW,27.58,8.19,96,96,-,SP,B,0.0,176,,,,,,E,,R,,4,9,8,1997
97RA00450,T5150,44,96,1,41,02,411,M,2,2,5.0,Y,93,76,127,0.534,163,163,71,0.298,3.5,62,8.5,,,22.31,4.02,18.9,62,1,1,3,1.68,111.4,T4264,44,26.85,10.55,T2693,44,28.31,5.83,181,210,0.296,1.0,CHK.TESTES,2,LBW,27.58,8.19,96,100,-,S2,AA,0.0,176,,,,,,E,,R,,4,9,8,1997
97RA00451,T5153,44,96,1,ch,32,-0-,h,3,2,6.0,Y,95,67,127,0.46,151,151,72,0.29,0.0,60,7.6,,,0.0,0.0,0.0,,,1,,2.04,124.1,L6868,03,10.31,1.17,T1878,44,21.25,7.76,165,210,0.278,1.0,,3,CH,15.78,4.47,,,,S2,AA,0.0,,,,,,,,,,,6,14,10,1997
97RA00452,T5162,44,96,1,41,02,412,M,2,2,3.0,Y,96,86,122,0.621,168,168,71,0.279,2.9,60,9.4,,,23.01,4.76,20.7,62,1,1,3+,1.68,131.7,T4483,44,19.08,7.66,T4236,44,24.34,14.0,192,210,0.297,1.0,Bovis REDOneg,1,LBW,21.71,10.83,107,101,,S1,A,0.0,,C,65,3,5,0,E,,,L-0,3,5,5,1997
97RA00453,T5168,44,96,1,42,02,842,C,1,2,4.0,Y,96,83,122,0.592,140,140,71,0.194,3.1,62,9.6,,,21.75,3.59,16.5,64,2,1,3+,1.33,97.6,T4350,44,2.86,-1.73,T4093,44,-2.09,-3.21,169,210,0.241,1.0,,1,CTL,0.39,-2.47,85,106,,S2,AA,0.0,842,C,75,3,5,0,E,,,,3,4,5,1997
97RA00454,T5170,44,96,1,42,02,872,C,1,1,3.0,Y,96,89,122,0.616,156,156,71,0.228,3.0,60,8.2,,,23.5,5.11,21.7,60,1,1,3-,1.25,84.9,T4179,44,-0.51,-3.0,T4510,44,5.41,2.15,184,210,0.266,1.0,,3,CTL,2.45,-0.43,81,95,,D4,DUD,0.0,LIB,,,,,,,,,,2,2,3,1997
97RA00455,T5175,44,96,1,41,02,411,M,2,2,5.0,Y,97,88,121,0.618,184,184,71,0.327,3.0,62,8.8,,,21.67,4.28,19.8,64,1,1,3+,1.57,112.5,T4264,44,26.85,10.55,T2546,44,29.17,4.58,197,210,0.305,1.0,,2,LBW,28.01,7.57,108,100,-,S1,A,0.0,172,,,,,,E,,R,,5,8,8,1997
97RA00456,T5176,44,96,1,41,02,411,M,2,2,5.0,Y,97,80,121,0.57,157,157,71,0.262,2.6,62,8.5,,,21.97,3.75,17.1,64,1,1,3,1.57,112.5,T4264,44,26.85,10.55,T2546,44,29.17,4.58,184,210,0.291,1.0,FLWT 7.0,2,LBW,28.01,7.57,100,86,-,S3,AA,0.0,166,,,,,,S,,R,60326,5,8,8,1997
97RA00457,T5192,44,96,1,ch,01,j.0,c,2,1,2.0,Y,98,74,124,0.524,163,163,72,0.307,0.0,62,9.8,,,0.0,0.0,0.0,,,1,,2.0,50.0,T4367,44,7.05,5.6,T4999,44,10.17,4.39,184,210,0.312,1.0,,1,CH,8.61,5.0,,,,S2,AA,0.0,LIB,,,,,,,,,,2,4,2,1997
97RA00458,T5195,44,96,1,42,02,812,C,2,2,7.0,Y,98,79,120,0.563,147,147,71,0.231,3.0,60,8.0,,,23.56,4.6,19.5,60,2,1,3+,1.67,100.3,T4533,44,2.41,0.63,T1033,44,3.54,-9.4,167,210,0.246,1.0,,3,CTL,2.98,-4.39,92,94,,S1,A,0.0,,,,,,,,,,,7,13,11,1997
97RA00459,T5210,44,96,1,ID,02,414,I,2,2,7.0,Y,99,80,119,0.567,175,175,71,0.323,3.1,64,9.0,,,21.82,4.04,18.5,64,1,1,3-,2.0,167.5,T4327,44,22.27,7.9,T1594,44,7.06,6.31,194,210,0.319,1.0,,2,IDA,14.67,7.11,130,102,-,S2,AA,0.0,165,,,,,,E,,R,60325,2,4,4,1997
97RA00460,T5213,44,96,1,41,02,413,M,2,2,3.0,Y,99,85,119,0.628,164,164,71,0.269,3.3,60,9.6,,,22.96,4.39,19.1,62,1,1,3+,1.82,118.3,T4202,44,20.92,4.47,T4263,44,27.9,9.91,181,210,0.269,1.0,,1,LBW,24.41,7.19,102,107,,S2,AA,0.0,413,M,75,3,5,0,E,,,,3,6,5,1997
97RA00461,T5221,44,96,1,41,02,411,M,2,2,3.0,Y,99,86,121,0.6,185,185,71,0.339,2.2,62,7.4,,,20.81,4.36,21.0,64,1,1,2,1.68,118.4,T4264,44,26.85,10.55,T4366,44,21.79,8.46,211,210,0.352,1.0,SL 2.2,3,LBW,24.32,9.51,101,85,,S1,A,0.0,,,,,,,,,,,3,5,5,1997
97RA00462,T5225,44,96,1,42,02,902,C,2,2,5.0,Y,100,73,120,0.521,160,160,71,0.298,3.0,60,9.0,,,23.99,4.42,18.4,60,2,1,4+,1.57,107.1,T4432,44,4.51,-1.09,T2680,44,2.15,-6.7,170,210,0.273,1.0,F4-only1/sire,1,CTL,3.33,-3.9,96,99,,S3,AA,0.0,862,M,60,3,5,0,E,,,,4,8,8,1997
97RA00463,T5233,44,96,1,ID,02,415,I,1,2,6.0,Y,100,94,120,0.678,184,184,71,0.308,3.4,62,10.0,,,21.13,3.87,18.3,64,1,3,3+,1.5,148.5,I4052,00,0.0,0.0,T1834,44,7.08,3.68,206,210,0.315,1.0,,2,IDA,3.54,1.84,119,111,-,S2,AA,0.0,168,,,,,,E,,R,60328,2,3,4,1997
97RA00464,T5252,44,96,1,41,02,411,M,2,2,4.0,Y,100,85,120,0.596,170,170,71,0.291,3.1,64,9.2,,,20.39,3.81,18.7,70,2,1,3+,1.58,128.4,T4264,44,26.85,10.55,T3645,44,19.98,7.16,189,210,0.293,1.0,,1,LBW,23.42,8.86,111,105,,S3,AA,0.0,411,C,65,3,5,6,S,,,,4,6,7,1997
97RA00465,T5255,44,96,1,42,02,882,C,1,2,4.0,Y,100,89,120,0.633,161,161,71,0.247,2.8,62,8.6,,,20.94,3.48,16.6,64,2,1,2-,1.33,97.9,T4636,44,3.64,-3.91,T4125,44,3.27,-0.04,187,210,0.276,1.0,4TEATS,1,CTL,3.46,-1.98,84,98,,S1,A,0.0,902,W,60,3,5,8,S,,,,3,4,5,1997
97RA00466,T5262,44,96,1,41,02,411,M,1,1,7.0,Y,101,107,119,0.781,192,192,71,0.291,3.2,60,10.2,,,24.12,4.65,19.3,60,1,1,3,1.4,104.4,T4264,44,26.85,10.55,T1472,44,18.82,6.48,209,210,0.287,1.0,,1,LBW,22.84,8.52,97,108,,S3,AA,0.0,,C,60,3,5,0,E,,,,7,10,10,1997
97RA00467,T5263,44,96,1,ch,02,-0-,h,1,1,4.0,Y,101,100,121,0.711,170,170,72,0.241,0.0,60,10.6,,,0.0,0.0,0.0,,,1,,1.33,101.5,T2864,44,0.0,2.68,T4100,44,13.07,3.51,201,210,0.286,1.0,,3,CH,6.54,3.1,,,,S2,AA,0.0,,,,,,,,,,,3,4,4,1997
97RA00468,T5266,44,96,1,ID,02,415,I,1,1,5.0,Y,101,106,119,0.756,170,170,71,0.219,3.1,62,11.4,,,21.1,3.57,16.9,64,1,1,3-,1.5,101.5,I4052,00,0.0,0.0,T3301,44,8.51,5.65,189,210,0.234,1.0,FX.KNEE JOINT,6,IDA,4.26,2.83,103,116,-,D4,DUD,0.0,DUD,,,,,,E,,R,,2,3,2,1997
97RA00469,T5282,44,96,1,ch,01,-0-,c,2,2,4.0,Y,101,69,121,0.493,141,141,72,0.248,0.0,62,8.0,,,0.0,0.0,0.0,,,1,,1.71,97.2,S0423,10,17.89,7.43,T3914,44,13.55,4.14,169,210,0.283,1.0,,1,CH,15.72,5.79,,,,S1,A,0.0,LIB,,,,,,,,,,4,7,5,1997
97RA00470,T5288,44,96,1,41,02,412,M,2,2,5.0,Y,101,87,119,0.628,158,158,71,0.243,3.3,60,9.0,,,24.31,4.41,19.8,60,1,1,4,1.79,123.2,T4483,44,19.08,7.66,T3073,44,29.99,9.01,185,210,0.276,1.0,F4+,2,LBW,24.54,8.34,105,104,-,S2,AA,0.0,169,,,,,,E,,R,60329,5,10,9,1997
97RA00471,T5295,44,96,1,ch,32,-2-,h,2,2,4.0,Y,102,65,116,0.467,159,159,72,0.32,0.0,60,8.6,,,0.0,0.0,0.0,,,1,,1.58,97.5,L6868,03,10.31,1.17,T4105,44,3.1,-2.47,176,210,0.311,1.0,,3,CH,6.71,-0.65,,,,D4,DUD,0.0,,,,,,,,,,,3,6,5,1997
97RA00472,T5296,44,96,1,ch,32,-2-,h,2,2,4.0,Y,102,63,116,0.46,143,143,72,0.272,0.0,58,7.8,,,0.0,0.0,0.0,,,1,,1.58,97.5,L6868,03,10.31,1.17,T4105,44,3.1,-2.47,162,210,0.277,1.0,,3,CH,6.71,-0.65,,,,D4,DUD,0.0,,,,,,,,,,,3,6,5,1997
97RA00473,T5305,44,96,1,42,02,852,C,4,1,7.0,Y,102,87,116,0.653,141,141,71,0.184,2.9,62,7.8,,,23.01,4.38,19.0,62,2,1,3-,1.67,79.2,T4306,44,2.28,-1.13,T1428,44,3.24,-0.2,161,210,0.207,1.0,,3,CTL,2.76,-0.67,80,92,,D4,DUD,0.0,LIB,,,,,,,,,,6,13,7,1997
97RA00474,T5307,44,96,1,42,02,852,C,2,2,5.0,Y,102,75,118,0.556,149,149,71,0.253,3.1,58,8.8,,,25.51,4.6,18.0,58,2,1,3-,1.57,109.0,T4306,44,2.28,-1.13,T2574,44,6.58,-4.94,166,210,0.256,1.0,,1,CTL,4.43,-3.04,95,98,,S1,A,0.0,822,M,70,3,5,0,E,,,,5,8,8,1997
97RA00475,T5309,44,96,1,ch,32,j.9,c,1,1,2.0,Y,102,76,120,0.569,147,147,72,0.245,0.0,60,8.6,,,0.0,0.0,0.0,,,1,,1.5,102.5,T4353,44,8.98,3.54,T4883,44,8.54,2.59,161,210,0.241,1.0,,3,CH,8.76,3.07,,,,S2,AA,0.0,,,,,,,,,,,2,3,3,1997
97RA00476,T5310,44,96,1,42,02,912,C,2,2,3.0,Y,102,74,118,0.549,166,166,71,0.315,2.4,64,5.8,,,20.52,3.93,19.1,70,2,1,3,1.68,110.1,T4312,44,1.89,-0.9,T4572,44,3.33,-2.0,181,210,0.301,1.0,flwt 5.8,3,CTL,2.61,-1.45,84,79,,S1,A,0.0,,,,,,,,,,,2,5,5,1997
97RA00477,T5314,44,96,1,ch,07,-2-,c,2,2,3.0,Y,102,63,120,0.44,138,138,72,0.259,0.0,60,8.6,,,0.0,0.0,0.0,,,1,,1.33,93.3,S0423,10,17.89,7.43,T4444,44,3.87,3.24,152,210,0.252,1.0,,3,CH,10.88,5.34,,,,S2,AA,0.0,,,,,,,,,,,2,4,4,1997
97RA00478,T5318,44,96,1,42,02,882,C,2,2,4.0,Y,102,71,118,0.517,143,143,71,0.247,2.7,60,7.6,,,22.4,4.08,18.2,62,3,1,3+,1.58,95.8,T4636,44,3.64,-3.91,T3976,44,4.28,-5.01,176,210,0.296,1.0,"X,NOTCH,ASSYM",3,CTL,3.96,-4.46,84,90,,,,0.0,UTE,,,,,,,,,,4,6,5,1997
97RA00479,T5329,44,96,1,ch,31,-0-,h,1,1,3.0,Y,102,114,120,0.83,190,190,72,0.262,0.0,60,11.4,,,0.0,0.0,0.0,,,1,,1.33,122.7,S2079,10,0.0,9.03,T4342,44,9.02,5.22,227,210,0.32,1.0,,3,CH,4.51,7.13,,,,D4,DUD,0.0,,,,,,,,,,,3,4,4,1997
97RA00480,T5337,44,96,1,42,02,802,C,2,1,7.0,Y,103,98,115,0.735,164,164,71,0.224,3.2,62,11.4,,,21.59,4.49,20.8,64,2,1,3-,1.31,84.4,T4274,44,5.73,-2.23,T1018,44,0.15,-0.03,180,210,0.23,1.0,,1,CTL,2.94,-1.13,87,117,,S3,AA,0.0,812,M,75,4,5,0,E,,,,6,9,6,1997
97RA00481,T5352,44,96,1,ch,01,-0-,h,2,1,7.0,Y,103,100,119,0.76,163,163,72,0.217,0.0,60,9.2,,,0.0,0.0,0.0,,,1,,1.44,93.9,S1908,10,0.0,5.84,T0727,44,11.19,8.7,187,210,0.246,1.0,,3,CH,5.6,7.27,,,,D3,DUD,0.0,,,,,,,,,,,6,11,8,1997
97RA00482,T5355,44,96,1,ch,01,-2-,c,2,2,4.0,Y,103,86,119,0.632,170,170,72,0.29,0.0,60,9.6,,,0.0,0.0,0.0,,,1,,1.83,90.4,S1497,10,0.0,7.79,T3835,44,15.45,4.72,187,210,0.286,1.0,,1,CH,7.73,6.26,,,,S1,A,0.0,LIB,,,,,,,,,,4,8,4,1997
97RA00483,T5360,44,96,1,42,02,812,C,2,2,4.0,Y,103,71,115,0.506,161,161,71,0.306,3.5,60,8.4,,,22.65,4.01,17.7,62,1,1,3,1.46,87.5,T4533,44,2.41,0.63,T3663,44,2.48,-3.95,186,210,0.322,1.0,,1,CTL,2.45,-1.66,95,102,,S4,AAA,0.0,892,C,50,3,5,0,S,,,,4,5,4,1997
97RA00484,T5374,44,96,1,ch,32,-0-,h,1,1,6.0,Y,104,95,118,0.669,160,160,72,0.224,0.0,62,8.4,,,0.0,0.0,0.0,,,1,,1.24,92.9,L6868,03,10.31,1.17,T1965,44,7.51,6.91,172,210,0.218,1.0,,3,CH,8.91,4.04,,,,D4,DUD,0.0,,,,,,,,,,,5,6,6,1997
97RA00485,T5377,44,96,1,41,02,414,M,2,2,6.0,Y,104,87,114,0.666,177,177,71,0.306,2.7,60,10.2,,,23.34,4.34,18.6,62,2,1,2-,1.44,95.3,T4327,44,22.27,7.9,T1926,44,19.2,8.72,199,210,0.314,1.0,FOOT ABSCESS,X,LBW,20.74,8.31,102,104,-,D1,B,0.0,XXX,,,,,,E,,,,5,8,7,1997
97RA00486,T5380,44,96,1,42,02,892,C,2,2,6.0,Y,104,71,114,0.506,154,154,71,0.282,3.0,62,7.4,,,21.76,4.39,20.2,64,1,1,3,1.44,101.7,T4518,44,0.1,-0.97,T1948,44,-1.62,-3.87,174,210,0.289,1.0,,1,CTL,-0.76,-2.42,89,92,,S1,A,0.0,,C,70,3,5,0,E,,,,5,8,8,1997
97RA00487,T5386,44,96,1,ch,01,-2-,c,3,2,6.0,Y,104,93,118,0.691,160,160,72,0.231,0.0,62,7.8,,,0.0,0.0,0.0,,,1,,1.54,118.0,S1497,10,0.0,7.79,T1978,44,12.71,6.05,188,210,0.269,1.0,,3,CH,6.36,6.92,,,,D4,DUD,0.0,,,,,,,,,,,5,9,9,1997
97RA00488,T5391,44,96,1,ch,01,-0-,h,1,1,4.0,Y,104,97,118,0.709,178,178,72,0.279,0.0,62,10.4,,,0.0,0.0,0.0,,,1,,1.21,68.3,S1541,10,0.0,3.04,T3650,44,10.3,1.72,202,210,0.297,1.0,,3,CH,5.15,2.38,,,,D4,DUD,0.0,,,,,,,,,,,3,3,2,1997
97RA00489,T5397,44,96,1,ch,01,-2-,h,2,2,3.0,Y,104,74,118,0.533,160,160,72,0.297,0.0,60,8.2,,,0.0,0.0,0.0,,,1,,1.33,93.9,S1908,10,0.0,5.84,T3643,44,12.01,6.1,190,210,0.329,1.0,,3,CH,6.01,5.97,,,,D4,DUD,0.0,,,,,,,,,,,2,3,3,1997
97RA00490,T5402,44,96,1,ID,02,413,I,2,2,5.0,Y,104,80,114,0.598,162,162,71,0.279,3.0,60,10.2,,,23.59,4.62,19.6,60,1,1,3,2.0,164.0,T4202,44,20.92,4.47,T3584,44,-0.15,0.0,177,210,0.272,1.0,,2,IDA,10.39,2.24,136,106,-,SP,B,0.0,170,,,,,,E,,R,60330,2,4,4,1997
97RA00491,T5407,44,96,1,ch,32,-0-,h,2,2,8.0,Y,104,95,118,0.676,193,193,72,0.338,0.0,62,12.0,,,0.0,0.0,0.0,,,1,,1.63,102.6,L6868,03,10.31,1.17,T0821,44,17.97,7.08,219,210,0.351,1.0,,3,CH,14.14,4.13,,,,S1,A,0.0,,,,,,,,,,,8,13,9,1997
97RA00492,T5416,44,96,1,42,02,872,C,2,2,5.0,Y,105,80,113,0.599,178,178,71,0.333,3.1,58,9.2,,,22.6,4.12,18.2,62,2,1,2-,1.46,99.6,T4179,44,-0.51,-3.0,T2629,44,8.19,-0.87,201,210,0.339,1.0,,1,CTL,3.84,-1.94,92,103,,S2,AA,0.0,802,C,60,3,5,0,E,,,,4,7,6,1997
97RA00493,T5417,44,96,1,42,02,872,C,2,2,5.0,Y,105,80,113,0.608,172,172,71,0.313,2.8,62,7.4,,,21.54,3.63,16.9,64,2,1,3-,1.46,99.6,T4179,44,-0.51,-3.0,T2629,44,8.19,-0.87,182,210,0.286,1.0,,3,CTL,3.84,-1.94,86,90,,S1,A,0.0,,,,,,,,,,,4,7,6,1997
97RA00494,T5420,44,96,1,42,02,842,C,2,2,5.0,Y,105,66,113,0.488,140,140,71,0.252,2.8,62,7.0,,,20.8,4.46,21.4,64,3,1,2-,1.46,104.1,T4350,44,2.86,-1.73,T3354,44,7.85,-5.14,161,210,0.266,1.0,H3,1,CTL,5.36,-3.44,91,89,,S2,AA,0.0,,M,60,3,5,0,E,,,,5,7,7,1997
97RA00495,T5422,44,96,1,ch,01,-2-,h,2,2,4.0,Y,105,72,117,0.523,160,160,72,0.303,0.0,60,7.0,,,0.0,0.0,0.0,,,1,,1.58,110.6,S1908,10,0.0,5.84,T3739,44,12.82,1.74,192,210,0.34,1.0,,3,CH,6.41,3.79,,,,D4,DUD,0.0,,,,,,,,,,,3,6,6,1997
97RA00496,T5426,44,96,1,ch,32,j.9,c,1,1,2.0,Y,105,74,117,0.542,156,156,72,0.283,0.0,60,9.4,,,0.0,0.0,0.0,,,1,,1.5,100.5,T4353,44,8.98,3.54,T5034,44,7.46,1.42,163,210,0.252,1.0,,3,CH,8.22,2.48,,,,S1,A,0.0,,,,,,,,,,,2,3,3,1997
97RA00497,T5433,44,96,1,ch,01,-2-,c,2,2,4.0,Y,105,74,117,0.53,166,166,72,0.317,0.0,60,10.8,,,0.0,0.0,0.0,,,1,,1.21,76.7,S0423,10,17.89,7.43,T4097,44,8.65,4.93,201,210,0.36,1.0,ENTR,3,CH,13.27,6.18,,,,S0,B,0.0,,,,,,,,,,,2,3,3,1997
97RA00498,T5435,44,96,1,42,02,912,C,1,1,3.0,Y,105,81,113,0.61,158,158,71,0.262,2.8,62,7.2,,,21.04,3.8,18.1,64,3,1,3,1.39,88.1,T4312,44,1.89,-0.9,T4362,44,2.56,-4.88,187,210,0.297,1.0,H3,1,CTL,2.23,-2.89,79,90,,S2,AA,0.0,,C,65,3,5,0,E,,,,2,3,3,1997
