UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,FLGR,FLWT,YLD,CLFL,MICRON,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,EBVLWW_SIR,EBVSIR95,DAM,DBRD,EBVLWW_DAM,EBVDAM95,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,EBVLWW,EBVLWW95,M_IDX,F_IDX,WRK,LIB,LIBING,FERT,LOT,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,DEC6,YRREC
95RA00234,K7370,63,94,1,62,06,66,C,3,2,3.0,2,97,94,125,0.67,147,147,79,0.186,2.7,58,7.1,56.9,4.0,24.75,60,1,1,3+,1.46,116.1,K6344,63,0.0,4.91,K5771,63,6.09,2.89,185,191,0.272,1.0,4TEATS,1,CTL,6.09,3.9,100,104,W,S2,AA,,,M,70,4,90,0,E,,,,,1995
95RA00235,K7375,63,94,1,00,05,52,H,2,2,4.0,1,97,94,124,0.653,171,171,79,0.269,2.4,62,5.5,57.3,3.2,24.96,58,2,1,3+,1.69,113.8,K6796,63,0.0,5.93,K5107,63,12.17,6.55,206,191,0.334,1.0,,2,HMD,12.17,6.24,,,W,,,,WYO,,,,,,,,,,,1995
95RA00236,K7392,63,94,1,60,06,03,M,1,1,7.0,1,98,115,123,0.812,173,173,80,0.203,2.4,62,6.8,49.3,3.4,22.5,62,1,1,3+,1.38,116.8,K6338,63,0.0,-1.35,K3010,63,6.44,8.68,203,191,0.263,1.0,,3,ADG,6.44,3.67,96,94,W,S1,A,,,,,,,,,,,,,1995
95RA00237,K7403,63,94,1,00,05,51,H,3,2,7.0,H,98,103,119,0.773,173,173,79,0.241,2.5,58,7.3,49.8,3.6,24.74,60,1,1,2-,2.25,150.8,K6787,63,0.0,0.0,K2552,63,15.25,15.26,202,191,0.292,1.0,GRAFT ON BF,2,HMD,15.25,15.26,,,W,,,,WYO,,,,,,,,,,,1995
95RA00238,K7419,63,94,1,62,06,62,C,2,2,3.0,1,99,84,122,0.593,157,157,79,0.255,2.3,60,4.9,57.5,2.8,23.18,62,1,1,3,1.58,118.2,K6181,63,0.0,5.93,K5124,63,15.71,6.71,185,191,0.301,1.0,CLR EARS,L,CTL,15.71,6.32,111,84,W,D3,DUD,,DUD,M,60,3,90,0,E,,,,DUD,1995
95RA00239,K7421,63,94,1,61,06,14,R,2,2,2.0,1,99,86,122,0.614,143,143,79,0.199,2.4,58,6.2,54.9,3.4,22.32,62,1,2,4+,1.59,119.9,K6304,63,0.0,5.3,K6504,63,5.77,8.03,182,191,0.287,1.0,,2,LBW,5.77,6.67,105,94,W,SP,B,,184,,,,,,,YES,N,,,1995
95RA00240,K7426,63,94,1,60,06,02,M,2,2,7.0,1,99,105,122,0.754,173,173,79,0.238,3.3,58,5.5,54.7,3.0,24.43,60,1,3,3+,1.38,124.8,K6158,63,0.0,0.38,K2470,63,8.52,3.25,206,191,0.301,1.0,RCVR,1,ADG,8.52,1.82,111,97,W,S1,A,,,C,75,4,95,0,E,,,,MKT?,1995
95RA00241,K7435,63,94,1,61,06,14,R,1,1,2.0,1,99,117,122,0.83,172,172,79,0.192,2.7,60,6.8,45.4,3.1,24.62,60,1,1,3-,1.45,90.1,K6304,63,0.0,5.3,K5853,63,9.91,2.77,207,191,0.269,1.0,4TEATS,2,LBW,9.91,4.04,98,91,W,S3,AA,,196,,,,,,,YES,N,,,1995
95RA00242,K7436,63,94,1,61,06,11,R,1,1,2.0,1,99,103,122,0.698,150,150,79,0.164,2.9,58,7.5,52.4,3.9,24.94,60,1,1,3-,1.59,116.7,K6168,63,0.0,-0.72,K6216,63,13.47,5.62,186,191,0.248,1.0,,3,LBW,13.47,2.45,91,104,W,S1,A,,,,,,,,,,,,,1995
95RA00243,K7439,63,94,1,62,06,64,C,2,2,4.0,1,99,84,122,0.594,145,145,79,0.213,2.9,58,6.6,54.2,3.6,23.15,62,1,1,3-,1.56,105.4,K6218,63,0.0,8.15,K4611,63,10.47,7.41,173,191,0.266,1.0,,6,CTL,10.47,7.78,97,102,W,,,,,,,,,,,,,,,1995
95RA00244,K7440,63,94,1,62,06,64,C,2,2,4.0,1,99,93,122,0.667,148,148,79,0.192,2.2,60,4.2,50.5,2.1,25.07,58,2,1,4,1.56,105.4,K6218,63,0.0,8.15,K4611,63,10.47,7.41,180,191,0.26,1.0,4TEATS,3,CTL,10.47,7.78,95,72,W,S1,A,,,,,,,,,,,,,1995
95RA00245,K7454,63,94,1,62,06,69,C,3,2,3.0,1,100,86,121,0.621,155,155,79,0.241,2.3,58,6.4,57.5,3.7,23.72,60,2,1,3+,1.83,115.0,K6444,63,0.0,2.21,K5268,63,8.02,7.32,189,191,0.307,1.0,4TEATS,2,CTL,8.02,4.77,112,96,W,S3,AA,,177,,,,,,,YES,R,M6465,,1995
95RA00246,K7455,63,94,1,62,06,69,C,3,2,3.0,1,100,92,121,0.671,154,154,79,0.217,2.7,58,5.9,50.0,3.0,22.26,62,1,1,3,1.83,115.0,K6444,63,0.0,2.21,K5268,63,8.02,7.32,190,191,0.293,1.0,4TEATS,1,CTL,8.02,4.77,107,92,W,S1,A,,,C,75,4,95,0,E,,,,,1995
95RA00247,K7468,63,94,1,60,06,04,M,2,2,3.0,1,100,105,121,0.774,155,155,79,0.175,2.6,60,7.7,49.7,3.8,23.17,62,1,1,2,1.83,128.9,K5832,63,0.0,6.14,K5252,63,8.49,7.3,199,191,0.281,1.0,4TEATS,2,ADG,8.49,6.72,102,101,W,S4,AAA,,176,,,,,,,YES,R,M6464,,1995
95RA00248,K7478,63,94,1,60,06,02,M,2,2,4.0,1,100,102,121,0.731,161,161,79,0.206,3.1,58,5.5,49.1,2.7,23.75,60,1,1,3,1.45,116.6,K6158,63,0.0,0.38,K4907,63,15.61,10.27,193,191,0.272,1.0,,2,ADG,15.61,5.33,99,91,W,S2,AA,,186,,,,,,,YES,N,,,1995
95RA00249,K7481,63,94,1,61,06,12,R,2,2,3.0,1,100,82,121,0.555,148,148,79,0.231,2.9,60,7.3,57.8,4.2,23.97,60,2,1,4,1.71,143.3,K6298,63,0.0,3.34,K5228,63,16.5,12.57,190,191,0.322,1.0,,1,LBW,16.5,7.96,118,109,W,S3,AA,100.0,04,C,75,4,95,0,E,,,,,1995
95RA00250,K7495,63,94,1,60,06,03,M,1,1,2.0,1,101,119,120,0.879,134,134,79,0.052,2.3,62,7.3,44.5,3.2,22.21,62,1,1,3,1.31,92.3,K6338,63,0.0,-1.35,K6515,63,5.31,2.59,202,191,0.248,1.0,,3,ADG,5.31,0.62,90,90,W,S1,A,,,,,,,,,,,,,1995
95RA00251,K7499,63,94,1,62,06,71,C,2,2,4.0,1,101,82,120,0.6,143,143,79,0.213,2.8,62,5.0,50.4,2.5,19.29,70,1,1,3+,1.56,99.7,K6255,63,0.0,2.59,K4491,63,12.17,7.38,180,191,0.293,1.0,,1,CTL,12.17,4.99,107,89,W,S3,AA,33.0,e.9,M,60,3,90,0,E,,,,,1995
95RA00252,K7500,63,94,1,62,06,61,C,2,2,7.0,1,101,94,120,0.707,124,124,79,0.105,2.2,60,5.4,54.4,2.9,21.78,64,1,1,3-,2.0,146.5,K6130,63,0.0,6.6,K2715,63,13.92,9.43,151,191,0.17,1.0,M_IDX,3,CTL,13.92,8.02,62,86,W,S1,A,,,,,,,,,,,,,1995
95RA00253,K7502,63,94,1,62,06,60,C,2,2,7.0,1,101,83,120,0.569,144,144,79,0.213,2.9,60,7.5,56.0,4.2,22.63,62,1,1,3,1.5,108.8,K5939,63,0.0,1.09,K2570,63,8.98,5.79,173,191,0.269,1.0,,1,CTL,8.98,3.44,98,110,W,S4,AAA,,,C,60,3,75,0,S,,,,,1995
95RA00254,K7526,63,94,1,62,06,70,C,2,2,2.0,2,102,95,120,0.721,146,146,79,0.179,2.4,62,6.2,50.7,3.1,21.93,64,2,1,3-,1.59,103.8,K6472,63,0.0,0.48,K6127,63,13.41,8.52,176,191,0.243,1.0,,3,CTL,13.41,4.5,88,90,W,S1,A,,,,,,,,,,,,,1995
95RA00255,K7528,63,94,1,62,06,68,C,2,2,2.0,2,102,86,120,0.598,116,116,79,0.105,2.0,60,3.9,48.1,1.9,22.95,62,1,1,2-,1.59,118.6,K6414,63,0.0,2.31,K6271,63,12.37,7.1,148,191,0.186,1.0,M_IDX,3,CTL,12.37,4.71,67,69,W,S2,AA,,,,,,,,,,,,,1995
95RA00256,K7530,63,94,1,61,06,13,R,1,1,2.0,2,102,111,120,0.783,157,157,79,0.161,2.5,60,7.1,57.1,4.1,21.01,64,2,1,2-,1.45,108.1,K6106,63,0.0,4.93,K6109,63,12.46,9.43,203,191,0.275,1.0,HUGE,1,LBW,12.46,7.18,100,106,W,S3,AA,,,W,55,2,60,10,Q,,,,,1995
95RA00257,K7534,63,94,1,60,06,02,M,1,1,2.0,2,102,104,120,0.748,163,163,79,0.207,3.3,58,7.5,46.0,3.5,23.54,60,1,1,1-,1.45,83.8,K6158,63,0.0,0.38,K6584,63,11.39,4.32,196,191,0.275,1.0,FACE,3,ADG,11.39,2.35,100,104,W,S3,AA,,,,,,,,,,,,,1995
95RA00258,K7543,63,94,1,61,06,12,R,3,1,7.0,2,102,90,120,0.675,143,143,79,0.186,3.1,58,6.8,53.6,3.6,23.84,60,1,1,3,1.5,99.8,K6298,63,0.0,3.34,K2602,63,2.91,5.41,175,191,0.254,1.0,,3,LBW,2.91,4.38,92,103,W,S1,A,,,,,,,,,,,,,1995
95RA00259,K7544,63,94,1,61,06,14,R,2,1,2.0,2,102,96,120,0.698,158,158,79,0.218,2.5,60,5.7,51.9,3.0,24.22,60,1,1,3+,1.59,84.0,K6304,63,0.0,5.3,K6210,63,14.52,5.28,187,191,0.272,1.0,,1,LBW,14.52,5.29,99,88,W,S3,AA,,,W,75,4,95,0,E,,,,,1995
95RA00260,K7548,63,94,1,61,06,11,R,1,2,2.0,2,102,82,120,0.588,138,138,79,0.196,2.4,60,6.4,56.5,3.6,22.33,62,2,1,3+,1.74,134.8,K6168,63,0.0,-0.72,K6128,63,17.19,9.47,172,191,0.269,1.0,LAME RF 10-11,1,LBW,17.19,4.38,98,97,W,S3,AA,,,C,75,3,90,10,Q,,,,,1995
95RA00261,K7551,63,94,1,62,06,67,C,2,2,3.0,2,102,90,120,0.633,146,146,79,0.196,2.5,58,6.8,57.6,3.9,22.18,62,1,1,3,1.71,115.7,K6411,63,0.0,3.16,K5246,63,6.81,8.65,177,191,0.26,1.0,,1,CTL,6.81,5.91,95,102,W,S3,AA,,,C,70,3,90,0,E,,,,,1995
95RA00262,K7552,63,94,1,62,06,67,C,2,2,3.0,2,102,97,120,0.707,142,142,80,0.158,2.4,60,6.8,53.4,3.6,23.92,60,1,1,3,1.71,115.7,K6411,63,0.0,3.16,K5246,63,6.81,8.65,179,191,0.246,1.0,X IDX,1,CTL,6.81,5.91,89,95,W,S2,AA,,,C,65,3,90,0,E,,,,MKT,1995
95RA00263,K7557,63,94,1,62,06,68,C,2,2,4.0,2,102,77,120,0.567,140,140,79,0.221,2.4,58,6.2,49.4,3.1,25.11,58,2,1,3+,1.45,100.0,K6414,63,0.0,2.31,K4711,63,2.72,-3.06,167,191,0.269,1.0,X APPEARANCE,1,CTL,2.72,-0.38,98,88,W,S5,AAA,,,,,,,,?,,,,MKT,1995
95RA00264,K7565,63,94,1,60,06,04,M,2,1,4.0,2,102,104,120,0.758,162,162,79,0.204,2.7,58,7.9,56.4,4.5,23.07,62,2,1,2-,1.56,105.7,K5832,63,0.0,6.14,K5054,63,13.28,7.63,188,191,0.251,1.0,,2,ADG,13.28,6.89,92,112,W,S1,A,,187,,,,,,,YES,N,,,1995
95RA00265,K7568,63,94,1,62,06,64,C,2,2,3.0,2,102,88,120,0.629,147,147,79,0.207,2.5,60,6.0,51.8,3.1,21.18,64,2,1,3-,1.57,115.6,K6218,63,0.0,8.15,K5466,63,11.61,8.43,185,191,0.29,1.0,4TEATS,1,CTL,11.61,8.29,105,92,W,S2,AA,,,W,60,3,70,0,S,,,,,1995
95RA00266,K7587,63,94,1,60,06,03,M,2,2,4.0,2,103,99,119,0.72,167,167,79,0.239,2.4,58,7.3,55.2,4.0,22.55,62,1,1,3+,1.45,92.1,K6338,63,0.0,-1.35,K4643,63,7.6,4.86,207,191,0.323,1.0,X >20 WBC OCT,1,ADG,7.6,1.76,117,102,W,,,,X,W,60,3,90,25,U,,,,,1995
95RA00267,K7602,63,94,1,62,06,62,C,3,2,5.0,2,103,83,119,0.617,149,149,79,0.232,2.4,58,5.7,50.1,2.9,24.24,60,1,1,2-,1.87,116.3,K6181,63,0.0,5.93,K3885,63,15.28,11.45,179,191,0.287,1.0,BRITCHY!,1,CTL,15.28,8.69,104,86,W,S3,AA,,X,M,60,3,80,0,S,,,,,1995
95RA00268,K7612,63,94,1,62,06,68,C,1,1,2.0,2,104,101,118,0.746,144,144,79,0.151,2.2,62,4.9,51.5,2.5,22.99,62,1,1,3+,1.45,106.0,K6414,63,0.0,2.31,K6532,63,8.66,5.89,180,191,0.237,1.0,4TEATS,3,CTL,8.66,4.1,85,79,W,S1,A,,,,,,,,,,,,,1995
95RA00269,K7615,63,94,1,61,06,13,R,2,2,4.0,1,104,94,117,0.674,159,159,79,0.227,3.1,60,7.0,58.6,4.1,22.55,62,2,1,3,1.56,114.3,K6106,63,0.0,4.93,K4691,63,4.12,4.26,190,191,0.287,1.0,X EPI L,3,LBW,4.12,4.6,104,111,W,S1,A,,,,,,,,,,,,,1995
95RA00270,K7630,63,94,1,61,06,13,R,2,2,2.0,2,104,74,118,0.519,132,132,79,0.204,3.1,60,6.3,61.2,3.9,20.95,64,3,1,3-,1.74,110.7,K6106,63,0.0,4.93,K6192,63,15.95,10.99,162,191,0.263,1.0,"3SCUR,?SIZE",3,LBW,15.95,7.96,95,110,W,S3,AA,,,,,,,,,,,,,1995
95RA00271,K7631,63,94,1,61,06,13,R,1,1,5.0,2,104,103,118,0.765,162,162,79,0.207,2.4,60,6.6,57.2,3.8,20.28,70,2,1,3,1.47,111.6,K6106,63,0.0,4.93,K4208,63,13.7,3.14,197,191,0.281,1.0,4TEATS,1,LBW,13.7,4.04,102,102,W,S4,AAA,66.0,e.6,C,75,4,90,0,E,,,,,1995
95RA00272,K7635,63,94,1,00,05,51,H,2,2,6.0,2,104,72,118,0.502,153,153,79,0.284,2.4,62,6.1,55.9,3.4,21.34,64,1,1,3+,1.4,100.5,K6787,63,0.0,0.0,K3808,63,13.97,8.51,188,191,0.347,1.0,,2,HMD,13.97,8.51,,,W,,,,WYO,,,,,,,,,,,1995
95RA00273,K7648,63,94,1,62,06,71,C,2,2,2.0,2,105,79,117,0.573,148,148,79,0.242,2.7,58,5.5,47.5,2.6,23.65,60,1,1,3,1.59,110.9,K6255,63,0.0,2.59,K5916,63,8.78,8.12,186,191,0.32,1.0,BLK.SPT.WOOL,L,CTL,8.78,5.36,116,85,W,D3,DUD,,DUD,C,60,3,90,0,E,,,,DUD,1995
95RA00274,K7656,63,94,1,00,05,51,H,3,2,4.0,1,105,86,116,0.622,155,155,79,0.241,2.8,58,8.6,65.5,5.6,25.67,58,1,1,3,1.81,127.5,K6787,63,0.0,0.0,K5084,63,11.61,10.83,190,191,0.31,1.0,4TEATS,1,HMD,11.61,10.83,,,W,SP,B,95.0,54,M,70,4,90,0,E,,,,54 ok,1995
95RA00275,K7672,63,94,1,62,06,70,C,2,2,2.0,1,107,77,114,0.569,137,137,79,0.21,2.5,60,4.8,52.6,2.5,21.86,64,2,2,4+,1.59,113.6,K6472,63,0.0,0.48,K6311,63,16.49,6.91,173,191,0.287,1.0,X THIN RCVR,1,CTL,16.49,3.7,103,83,W,S4,AAA,,,C,60,3,90,0,E,,,,MKT,1995
95RA00276,K7687,63,94,1,60,06,03,M,2,2,3.0,2,96,103,126,0.722,173,173,79,0.246,2.5,60,7.9,50.3,4.0,24.54,60,1,1,3,1.46,107.8,K6338,63,0.0,-1.35,K5238,63,-2.74,4.65,207,191,0.311,1.0,DUD -> MARK,L,ADG,-2.74,1.65,115,102,W,D4,DUD,,DUD,,,,,,,NO,N,,DUD,1995
95RA00277,K7726,63,94,1,00,05,R15,H,1,1,1.0,1,123,68,98,0.567,129,129,79,0.213,2.3,60,4.6,64.1,2.9,26.57,56,2,1,3+,1.35,88.0,K6989,63,0.0,0.0,K6757,63,0.0,0.0,148,191,0.239,1.0,BRN EARS,1,HMD,0.0,0.0,,,W,S1,A,,,C,75,4,90,0,E,,,,,1995
95RA00278,L9693,03,93,1,82,30,61,C,2,1,3.0,1,107,95,108,0.806,197,154,80,0.206,3.1,58,7.1,66.6,4.7,23.76,60,1,1,3-,2.04,118.6,L6734,03,22.35,17.15,L6858,03,26.91,22.64,210,191,0.249,2.0,,2,CTL,24.63,19.9,99,102,W,S3,AA,,107,,,,,,,YES,R,,,1995
95RA00279,L9700,03,93,1,82,30,62,C,3,1,6.0,1,108,100,107,0.832,205,165,80,0.226,3.1,60,8.8,66.5,5.9,27.43,56,2,1,2+,2.17,124.3,L6840,03,15.85,10.8,L1876,03,27.76,23.23,222,191,0.251,2.0,,O,CTL,21.8,17.02,101,112,W,S2,AA,,ore,,,,,,,,,,,1995
95RA00280,L9716,03,93,1,80,30,P02,M,2,2,3.0,2,109,87,108,0.719,193,151,80,0.225,3.1,60,7.9,61.8,4.9,27.0,56,2,1,2,1.93,117.7,L7600,03,22.63,20.21,L6629,03,22.85,23.04,217,191,0.279,2.0,,2,LBW,22.74,21.62,99,101,W,S1,A,,105,,,,,,,YES,R,,,1995
95RA00281,L9717,03,93,1,82,30,66,C,2,1,3.0,2,109,89,108,0.743,188,147,80,0.204,3.0,60,9.3,45.6,4.2,26.26,58,1,1,2+,1.92,113.1,L6773,03,15.54,14.15,L7726,03,17.64,15.19,198,191,0.241,2.0,"UTAH, ENTR",2,CTL,16.59,14.67,87,94,W,S2,AA,,UTE,,,,,,,NO,N,,,1995
95RA00282,L9720,03,93,1,82,30,62,C,2,2,3.0,2,110,87,107,0.716,196,161,80,0.26,2.0,62,4.9,57.5,2.8,21.71,64,2,1,3+,2.42,134.4,L6840,03,15.85,10.8,L6939,03,16.21,13.39,217,191,0.303,2.0,,O,CTL,16.03,12.1,93,73,W,S2,AA,,ore,,,,,,,,,,,1995
95RA00283,L9734,03,93,1,82,30,70,C,2,2,6.5,2,110,78,107,0.636,172,140,80,0.218,3.1,60,7.9,60.9,4.8,27.37,56,1,1,2-,1.89,110.5,L7011,03,24.03,18.77,L1632,03,8.87,7.57,195,191,0.256,2.0,"JAW3,SU",2,CTL,16.45,13.17,94,101,W,S3,AA,,103,,,,,,,YES,R,,,1995
95RA00284,L9786,03,93,1,82,30,66,C,2,2,7.0,2,112,82,105,0.678,177,137,80,0.193,3.1,58,6.4,68.8,4.4,23.89,60,2,1,1-,1.89,130.7,L6773,03,15.54,14.15,L0859,03,23.13,18.47,199,191,0.221,2.0,,O,CTL,19.33,16.31,101,99,W,S2,AA,,ore,,,,,,,,,,,1995
95RA00285,L9819,03,93,1,82,30,64,C,1,2,3.0,2,113,74,104,0.593,171,140,80,0.232,3.2,58,8.4,61.8,5.2,25.43,58,2,1,3+,1.83,120.1,L7324,03,33.34,26.71,L4814,03,14.62,13.02,192,191,0.241,2.0,,3,CTL,23.98,19.86,100,107,W,S3,AA,,,,,,,,,,,,,1995
95RA00286,L9832,03,93,1,80,30,P01,M,2,2,2.0,2,113,81,104,0.671,165,133,80,0.182,3.3,58,9.1,59.6,5.4,25.54,58,2,1,2-,2.14,145.2,L6874,03,13.57,7.9,L6717,03,22.49,20.4,185,191,0.2,2.0,,2,LBW,18.03,14.15,112,110,W,S1,A,, 89,,,,,,,YES,C,,,1995
95RA00287,L9859,03,93,1,82,30,63,C,2,2,7.0,2,114,81,103,0.665,176,145,80,0.225,2.8,62,8.8,60.5,5.3,23.09,62,2,1,1-,1.8,110.9,L6756,03,13.79,11.21,L0771,03,16.05,17.91,194,191,0.259,2.0,bred 11 of 11,2,CTL,14.92,14.56,96,106,W,S0,B,,104,,,,,,,YES,R,,,1995
95RA00288,L9892,03,93,1,80,30,P04,M,2,2,5.0,2,114,91,103,0.783,184,153,80,0.218,2.8,60,9.3,55.5,5.2,22.56,62,1,1,2,2.2,148.3,L6849,03,21.96,16.55,L3600,03,25.86,22.06,204,191,0.241,2.0,"JAW3,SU",2,LBW,23.91,19.3,110,106,W,S1,A,, 88,,,,,,,YES,C,,,1995
95RA00289,L9898,03,93,1,80,30,P02,M,2,2,5.0,2,115,91,102,0.794,201,157,80,0.232,3.2,58,9.5,65.7,6.2,27.0,56,2,1,1-,1.8,140.0,L7600,03,22.63,20.21,L3703,03,20.0,26.83,228,191,0.285,2.0,BRITCHY @95,2,LBW,21.31,23.52,111,114,W,S3,AA,,100,,,,,,,YES,R,,,1995
95RA00290,L9899,03,93,1,80,30,P01,M,2,2,5.0,2,115,82,102,0.689,185,140,80,0.204,3.1,58,9.7,55.5,5.4,27.47,56,1,1,3+,2.3,124.3,L6874,03,13.57,7.9,L3820,03,18.99,18.43,207,191,0.253,2.0,X INFERTILE,X,LBW,16.28,13.16,105,107,W,S4,AAA,,ore,,,,,,,,,,,1995
95RA00291,L9973,03,93,1,80,30,P02,M,1,1,3.0,1,118,89,97,0.796,185,151,80,0.216,2.7,58,8.2,51.4,4.2,25.99,58,2,1,2,1.67,111.1,L7600,03,22.63,20.21,L7226,03,14.32,12.26,219,191,0.275,2.0,,3,LBW,18.47,16.24,92,91,W,S3,AA,,,,,,,,,,,,,1995
95RA00292,L9975,03,93,1,80,30,P03,M,2,2,4.0,1,118,75,97,0.668,178,143,80,0.237,2.6,58,8.8,60.3,5.3,25.79,58,1,1,1-,2.23,143.6,L6784,03,31.11,24.4,L4878,03,30.81,23.92,199,191,0.266,2.0,CRIPPLE 0895,2,LBW,30.96,24.16,109,102,W,D4,DUD,, 87,,,,,,,YES,C,,,1995
95RA00293,S2315,10,92,1,18,07,R-1,R,4,2,7.0,1,89,79,128,0.56,194,136,80,0.2,2.6,62,11.0,50.5,5.6,22.88,62,6,1,2,2.05,136.8,S9908,19,3.15,0.0,S7903,19,28.41,28.57,204,191,0.276,3.0,msg 07/27/95?,2,LBW,15.78,17.06,112,88,W,S3,AA,,126,,,,,,,YES,N,,,1995
95RA00294,S2349,10,92,1,18,07,R12,C,2,2,4.0,1,90,87,127,0.606,221,130,80,0.151,2.7,64,9.9,56.9,5.6,23.32,62,1,1,3,1.74,94.1,S0407,10,23.72,24.33,S0867,10,7.84,9.81,239,191,0.261,3.0,M_IDX,3,CTL,15.78,17.01,82,89,W,S2,AA,,,,,,,,,,,,,1995
95RA00295,S2358,10,92,1,18,07,R-7,R,2,2,5.0,1,90,90,127,0.613,220,151,80,0.214,2.7,62,17.9,41.2,7.4,25.0,58,3,1,2+,1.82,126.5,S0752,10,16.08,11.83,S0023,10,19.67,19.33,239,191,0.243,3.0,,2,LBW,17.87,13.56,110,99,W,S2,AA,,125,,,,,,,YES,N,,,1995
95RA00296,S2359,10,92,1,18,07,R-7,R,2,2,5.0,1,90,80,127,0.554,197,124,80,0.154,2.9,62,12.3,45.4,5.6,23.78,60,1,1,3-,1.82,126.5,S0752,10,16.08,11.83,S0023,10,19.67,19.33,216,191,0.226,3.0,,2,LBW,17.87,15.58,105,90,W,S3,AA,,124,,,,,,,YES,N,,,1995
95RA00297,S2408,10,92,1,18,07,R-9,F,2,2,4.0,1,92,62,125,0.406,215,120,80,0.204,3.3,60,12.3,53.6,6.6,23.79,60,2,1,3-,1.8,90.4,S0843,10,-3.3,-7.33,S9991,19,19.71,21.67,238,191,0.297,3.0,,2,FW,8.21,6.81,92,101,W,S1,A,,134,,,,,,,YES,N,,,1995
95RA00298,S2500,10,92,1,18,07,R-6,F,2,1,7.0,1,93,106,124,0.752,207,140,80,0.119,3.4,64,16.3,58.5,9.5,23.27,62,3,1,3+,1.5,78.8,S0043,10,7.36,10.7,S7846,19,2.14,4.72,222,191,0.252,3.0,,2,FW,4.75,7.71,90,124,W,S2,AA,,131,,,,,,,YES,N,,,1995
95RA00299,S2505,10,92,1,18,07,R-5,R,2,2,6.0,1,94,80,123,0.542,196,121,80,0.144,2.9,62,11.7,51.6,6.0,24.41,60,5,1,3,1.46,95.5,S0813,10,23.27,19.18,S9429,19,18.38,15.08,223,191,0.234,3.0,5 HORN,2,LBW,20.83,17.13,95,93,W,S1,A,,135,,,,,,,YES,N,,,1995
95RA00300,S2522,10,92,1,18,07,R-3,M,2,2,7.0,1,94,88,123,0.62,221,153,80,0.228,2.8,62,15.0,47.4,7.1,24.31,60,5,1,3+,1.61,104.5,S9700,19,4.59,-0.26,S6370,19,7.96,12.57,247,191,0.306,3.0,CLR NOSE,3,M,6.27,6.16,100,100,W,S2,AA,,,,,,,,,,,,,1995
95RA00301,S2545,10,92,1,FW,41,AI,C,3,2,6.0,1,94,72,123,0.514,205,119,80,0.165,3.6,58,15.9,59.4,9.4,24.19,60,2,2,3+,1.73,125.7,00023,00,0.0,0.0,S8659,19,23.35,23.52,225,191,0.252,3.0,"ENTR,HI LIBID",2,CTL,23.35,11.76,114,125,W,S0,B,,157,,,,,,,YES,N,,,1995
95RA00302,S2552,10,92,1,18,07,R-8,C,1,1,6.0,1,95,98,122,0.703,208,136,80,0.133,3.1,62,10.6,56.3,6.0,25.0,58,3,1,4-,1.28,82.8,S9826,19,21.89,18.45,S8828,19,12.09,8.03,225,191,0.243,3.0,,2,CTL,16.99,11.15,88,93,W,S0,B,,134,,,,,,,YES,N,,,1995
95RA00303,S2567,10,92,1,18,07,R-8,R,2,2,5.0,1,95,94,122,0.682,208,127,80,0.116,2.5,60,11.2,47.3,5.3,27.14,56,1,1,3+,1.71,112.1,S9826,19,21.89,18.45,S9959,19,18.17,18.08,226,191,0.234,3.0,,3,LBW,20.03,18.26,95,81,W,S1,A,,,,,,,,,,,,,1995
95RA00304,S2575,10,92,1,18,07,R10,R,2,2,6.0,1,95,79,122,0.556,208,135,80,0.196,2.8,60,10.1,52.8,5.3,24.83,60,2,1,3+,1.55,110.4,S0721,10,11.72,6.33,S8757,19,20.46,18.63,221,191,0.273,3.0,,3,LBW,16.09,12.48,97,86,W,S3,AA,,,,,,,,,,,,,1995
95RA00305,S2576,10,92,1,18,07,R10,M,2,2,6.0,1,95,83,122,0.575,203,138,80,0.193,3.5,60,13.9,54.3,7.5,24.13,60,2,1,2-,1.55,110.4,S0721,10,11.72,6.33,S8757,19,20.46,18.63,231,191,0.291,3.0,,2,M,16.09,13.24,107,110,W,S3,AA,,130,,,,,,,YES,N,,,1995
95RA00306,S2585,10,92,1,18,07,R-9,M,2,2,5.0,1,96,70,121,0.489,218,127,80,0.2,2.9,62,12.8,46.6,6.0,23.29,62,2,2,3,1.93,104.0,S0843,10,-3.3,-7.33,S0129,10,10.89,13.53,243,191,0.309,3.0,,2,M,3.8,3.1,97,94,W,S2,AA,,132,,,,,,,YES,N,,,1995
95RA00307,S2630,10,92,1,FW,41,AI,F,1,1,5.0,1,97,97,120,0.692,200,129,80,0.112,3.6,60,17.0,66.8,11.4,22.06,62,5,1,5+,1.9,119.2,00023,00,0.0,0.0,S9801,19,26.52,27.11,223,191,0.202,3.0,5+FACE 5 HORN,2,FW,26.52,13.31,123,141,W,S5,AAA,,159,,,,,,,YES,N,,,1995
