UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,FLGR,FLWT,YLD,CLFL,MICRON,STD,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,EBVLWW_SIR,EBVSIR95,DAM,DBRD,EBVLWW_DAM,EBVDAM95,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,EBVLWW,EBVLWW95,M_IDX,F_IDX,WRK,LIB,LIBING,FERT,LOT,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC
96RA00225,K8349,63,95,1,00,05, 53,H,1,1,2.0,Y,102,102,119,0.753,174,174,74,0.244,2.7,60,7.8,,,21.91,4.18,64,2,1,3+,1.63,123.8,K6770,63,5.04,5.04,K6753,63,4.26,0.0,206,191,0.31,1.0,CC HOMOZYGOUS,1,HMD,2.13,0.0,,,,S4,AAA,88.0,51,M,75,4,10,0,E,,,,,,0,1996
96RA00226,K8351,63,95,1,62,06, 67,C,2,2,3.0,Y,102,107,119,0.811,166,166,74,0.2,3.4,60,8.2,,,23.4,4.49,62,1,1,2-,1.67,122.9,K6811,63,4.33,4.33,K5989,63,10.32,10.32,193,191,0.257,1.0,,2,CTL,7.33,7.33,96,104,,S2,AA,0.0,184,,,,,,,yes,R,M6477,,,0,1996
96RA00227,K8350,63,95,1,62,06, 67,C,2,2,3.0,Y,102,104,119,0.786,150,150,74,0.156,3.1,62,7.2,,,23.47,4.46,62,2,1,2-,1.67,122.9,K6811,63,4.33,4.33,K5989,63,10.32,10.32,183,191,0.236,1.0,,3,CTL,7.33,7.33,89,95,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00228,K8363,63,95,1,00,05, 54,H,2,2,2.0,Y,102,71,119,0.517,139,139,74,0.231,2.6,60,6.2,,,24.8,5.03,60,2,1,2-,1.78,125.5,K6972,63,2.95,2.95,K6747,63,6.11,0.0,161,191,0.269,1.0,CC HOMOZY.CLR,1,HMD,3.06,0.0,,,,S1,A,87.0,,W,55,3,25,0,S,,,,,,0,1996
96RA00229,K8325,63,95,1,62,06, 66,C,2,2,5.0,Y,102,102,119,0.721,162,162,74,0.203,2.9,62,6.6,,,21.44,4.55,64,2,1,3,1.53,129.4,K6671,63,5.78,5.78,K4858,63,7.13,7.13,199,191,0.29,1.0,"4TEATS,FLWT",3,CTL,6.46,6.46,109,91,,S2,AA,0.0,,,,,,,,,,,,,0,1996
96RA00230,K8326,63,95,1,62,06, 66,C,2,2,5.0,Y,102,96,119,0.703,145,145,74,0.166,2.4,60,6.4,,,20.42,4.55,70,1,2,3,1.53,129.4,K6671,63,5.78,5.78,K4858,63,7.13,7.13,179,191,0.248,1.0,SHORT SL&FLWT,3,CTL,6.46,6.46,93,86,,,,0.0,,,,,,,,,,,,,0,1996
96RA00231,K8381,63,95,1,61,06,613,R,2,2,7.0,Y,103,96,118,0.699,166,166,74,0.237,3.1,58,8.4,,,27.89,4.61,54,2,1,2-,1.68,124.6,K6701,63,13.32,13.32,K3272,63,13.36,13.36,197,191,0.301,1.0,,1,LBW,13.34,13.34,113,100,,S3,AA,0.0,e.5,C,70,4,10,5,S,,,,,,0,1996
96RA00232,K8380,63,95,1,61,06,613,R,2,2,7.0,Y,103,84,118,0.601,147,147,74,0.214,3.3,60,6.2,,,23.72,3.97,60,2,1,2,1.68,124.6,K6701,63,13.32,13.32,K3272,63,13.36,13.36,168,191,0.251,1.0,SIZE,3,LBW,13.34,13.34,94,90,,D4,DUD,0.0,LIB,,,,,,,,,,,,0,1996
96RA00233,K8387,63,95,1,60,06,602,M,2,1,3.0,Y,103,110,118,0.829,167,167,74,0.193,2.8,62,7.0,,,23.15,4.15,62,2,1,2-,1.67,120.8,K6665,63,6.62,6.62,K6172,63,9.82,9.82,198,191,0.263,1.0,,2,ADG,8.22,8.22,98,91,,S1,A,0.0,189,,,,,,,yes,N,,,,0,1996
96RA00234,K8391,63,95,1,62,06, 60,C,2,2,5.0,Y,103,83,116,0.614,142,142,74,0.199,2.9,60,7.6,,,23.49,4.06,62,1,1,5+,1.43,82.7,K6857,63,5.7,5.7,K4520,63,5.74,5.74,170,191,0.258,1.0,"MM,MSG LIB#2",2,CTL,5.72,5.72,97,95,,D4,DUD,0.0,LIB,,,,,,,NO,N,,,,0,1996
96RA00235,K8394,63,95,1,62,06, 62,C,1,1,2.0,Y,103,100,118,0.743,159,159,74,0.2,3.7,58,7.6,,,21.6,4.26,64,2,2,3,1.63,106.8,K6748,63,7.45,7.45,K6680,63,8.9,8.9,186,191,0.257,1.0,SEMEN = U,2,CTL,8.18,8.18,96,105,,S1,A,0.0,X,,,,,,,NO,N,,,,0,1996
96RA00236,K8395,63,95,1,62,06, 61,C,2,2,3.0,Y,103,95,118,0.711,148,148,74,0.18,2.5,62,7.8,,,22.42,4.33,62,1,1,2,1.42,109.9,K6975,63,9.48,9.48,K6532,63,5.89,5.89,176,191,0.242,1.0,,3,CTL,7.68,7.68,91,94,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00237,K8379,63,95,1,62,06, 61,C,2,2,5.0,Y,103,108,118,0.791,162,162,74,0.183,3.4,60,7.4,,,22.52,4.76,62,1,1,3+,1.43,109.1,K6975,63,9.48,9.48,K4599,63,2.42,2.42,184,191,0.227,1.0,LAME LF ok?,2,CTL,5.95,5.95,85,100,,S5,AAA,0.0,191,,,,,,,yes,N,,,,0,1996
96RA00238,K8418,63,95,1,62,06, 62,C,3,2,4.0,Y,104,94,117,0.707,141,141,74,0.159,3.2,60,8.0,,,24.58,4.35,60,1,1,3+,1.68,109.2,K6748,63,7.45,7.45,K5508,63,3.21,3.21,158,191,0.191,1.0,X SIZE IDX,3,CTL,5.33,5.33,72,100,,SP,B,0.0,,,,,,,,,,,,,0,1996
96RA00239,K8419,63,95,1,62,06, 62,C,3,2,4.0,Y,104,72,117,0.541,128,128,74,0.19,3.6,60,6.8,,,21.35,4.21,64,1,1,3+,1.68,109.2,K6748,63,7.45,7.45,K5508,63,3.21,3.21,162,191,0.269,1.0,SIZE,3,CTL,5.33,5.33,100,99,,D4,DUD,0.0,LIB,,,,,,,,,,,,0,1996
96RA00240,K8438,63,95,1,62,06, 71,C,2,2,3.0,Y,106,114,113,0.876,180,180,74,0.222,3.2,60,9.0,,,25.07,4.35,58,2,1,2-,1.67,120.0,K6799,63,5.46,5.46,K6394,63,4.8,4.8,212,191,0.291,1.0,SM SOFT TSTS,3,CTL,5.13,5.13,108,106,,D4,DUD,0.0,UTE,,,,,,,,,,,,0,1996
96RA00241,K8441,63,95,1,62,06, 65,C,3,2,6.0,Y,106,84,113,0.65,141,141,74,0.192,3.3,56,6.4,,,24.73,5.38,60,1,1,3-,1.68,122.1,K6783,63,3.08,3.08,K4257,63,15.48,15.48,165,191,0.24,1.0,4+ FACE,3,CTL,9.28,9.28,90,91,,S2,AA,0.0,,,,,,,,,,,,,0,1996
96RA00242,K8444,63,95,1,62,06, 64,C,1,1,4.0,Y,106,107,113,0.809,168,168,74,0.205,3.5,58,8.8,,,23.74,4.78,60,1,2,3,1.35,108.6,K6971,63,4.54,4.54,K5616,63,5.87,5.87,199,191,0.273,1.0,4TEATS,2,CTL,5.21,5.21,102,109,,S2,AA,0.0,186,,,,,,,yes,R,M6479,,,0,1996
96RA00243,K8448,63,95,1,60,06,604,M,1,1,3.0,Y,106,119,113,0.929,173,173,74,0.182,3.4,58,8.6,,,25.36,4.27,58,2,1,3-,1.42,106.6,K6983,63,3.85,3.85,K6378,63,7.39,7.39,211,191,0.273,1.0,4TEATS,2,ADG,5.62,5.62,102,105,,S4,AAA,0.0,190,,,,,,,yes,N,,,,0,1996
96RA00244,K8455,63,95,1,62,06, 63,C,2,2,6.0,Y,107,85,112,0.639,159,159,74,0.249,2.4,60,7.2,,,23.0,4.74,62,1,1,3,1.47,120.7,K6708,63,4.35,4.35,K3986,63,9.39,9.39,190,191,0.312,1.0,SHY,2,CTL,6.87,6.87,116,89,,S1,A,0.0,187,,,,,,,yes,N,,,,0,1996
96RA00245,K8429,63,95,1,60,06,603,M,1,1,5.0,Y,105,119,114,0.906,175,175,74,0.189,2.5,60,8.0,,,26.96,5.0,56,2,2,3,1.43,96.8,K6832,63,11.04,11.04,K4643,63,4.85,4.85,201,191,0.243,1.0,,2,ADG,7.95,7.95,91,92,,S3,AA,0.0,188,,,,,,,yes,N,,,,0,1996
96RA00246,K8218,63,95,1,60,06,602,M,1,1,3.0,Y,99,120,120,0.893,166,166,74,0.155,3.3,62,7.8,,,23.34,5.59,62,2,1,2-,1.42,109.8,K6665,63,6.62,6.62,K6627,63,5.44,5.44,199,191,0.234,1.0,NICE,2,ADG,6.03,6.03,89,100,,S2,AA,0.0,191,,,,,,,yes,N,,,,0,1996
96RA00247,K8253,63,95,1,62,06, 60,C,2,2,6.0,Y,99,92,120,0.668,153,153,74,0.205,3.1,62,8.2,,,23.97,5.09,60,1,1,5+,1.59,125.1,K6857,63,5.7,5.7,K3835,63,8.07,8.07,188,191,0.285,1.0,5+FACE LA200,3,CTL,6.89,6.89,108,101,,SP,B,0.0,,,,,,,,,,,,,0,1996
96RA00248,K8271,63,95,1,61,06,614,R,2,2,2.0,Y,100,80,119,0.578,143,143,74,0.212,3.0,62,6.0,,,22.09,4.41,62,2,1,2-,1.92,136.8,K6951,63,10.73,10.73,K6879,63,14.26,14.26,170,191,0.267,1.0,"hi ebv ,FLWT",3,LBW,12.49,12.49,101,87,,S3,AA,0.0,UTE,,,,,,,,,,,,0,1996
96RA00249,K8273,63,95,1,62,06, 68,C,3,2,4.0,Y,100,93,119,0.683,150,150,74,0.192,2.8,60,7.2,,,24.4,4.53,60,2,1,3+,1.79,127.2,K6851,63,7.01,7.01,K5246,63,8.65,8.65,183,191,0.267,1.0,"DUD,MM",2,CTL,7.83,7.83,101,92,,D4,DUD,0.0,LIB,,,,,,,NO,N,,,,0,1996
96RA00250,K7143,63,94,1,61,06,12,R,3,2,7.0,M,91,105,130,0.712,207,168,74,0.22,3.8,58,11.0,,,27.8,6.19,56,2,1,2-,1.68,110.4,K6298,63,3.34,3.34,K3391,63,11.87,11.87,228,191,0.307,2.0,,2,LBW,7.61,0.0,108,99,,S0,B,0.0,203,,,,,,,yes,N,,,,0,1996
96RA00251,K7169,63,94,1,62,06,61,C,2,2,4.0,M,91,90,130,0.598,233,167,74,0.269,3.9,58,13.0,,,27.81,4.83,56,1,2,3-,1.79,144.1,K6130,63,6.6,6.6,K5711,63,9.68,9.68,261,191,0.322,2.0,,2,CTL,8.14,0.0,113,112,,S2,AA,52.0,198,,,,,,,yes,N,,,,0,1996
96RA00252,K7189,63,94,1,00,05,52,H,2,2,4.0,M,92,92,129,0.629,209,176,74,0.294,3.6,58,9.0,,,30.43,5.07,50,1,2,2-,1.46,120.1,K6796,63,5.93,5.93,K5201,63,7.12,7.12,,,0.337,2.0,@HQ7/9/96DEAD,6,HMD,6.53,0.0,,,,S3,AA,95.0,51,,,,,,,,,,,,0,1996
96RA00253,K7197,63,94,1,60,06,01,M,1,1,3.0,M,92,112,129,0.771,220,191,74,0.276,3.3,64,11.0,,,24.35,3.73,60,2,1,3+,1.55,113.7,K6088,63,0.63,0.63,K5926,63,4.72,4.72,254,191,0.284,2.0,SEMEN = U,2,ADG,2.68,0.0,99,100,,S4,AAA,54.0,X,,,,,,,NO,N,,,,0,1996
96RA00254,K7048,63,94,1,60,06,04,M,2,1,4.0,M,88,108,133,0.735,228,186,74,0.273,4.3,56,13.4,,,30.49,6.58,50,1,1,3,1.21,80.3,K5832,63,6.14,6.14,K5171,63,2.21,2.21,265,191,0.334,2.0,,2,ADG,4.18,0.0,118,114,,S4,AAA,100.0,200,,,,,,,yes,N,,,,0,1996
96RA00255,K7067,63,94,1,62,06,66,C,2,2,3.0,M,88,111,133,0.741,213,171,74,0.21,3.3,58,11.8,,,27.33,5.62,56,2,1,1-,1.57,89.2,K6344,63,4.9,4.9,K5486,63,8.58,8.58,229,191,0.26,2.0,LAME 7/23/96,2,CTL,6.74,0.0,92,101,,S3,AA,0.0,205,,,,,,,yes,N,,,,0,1996
96RA00256,K7083,63,94,1,60,06,02,M,2,2,3.0,M,89,104,132,0.706,216,168,74,0.224,3.7,58,12.4,,,29.2,4.53,54,1,1,2-,1.67,103.8,K6158,63,0.38,0.38,K6124,63,8.05,8.05,237,191,0.278,2.0,,2,ADG,4.22,0.0,98,106,,S7,AAA,66.0,205,,,,,,,yes,N,,,,0,1996
96RA00257,K7095,63,94,1,00,05,51,H,1,1,3.0,M,89,92,132,0.583,215,176,74,0.294,3.1,62,10.0,,,27.83,4.83,56,2,1,2-,1.16,68.6,K6787,63,0.0,0.0,K6148,63,3.52,3.52,246,191,0.364,2.0,"ENTR, ?CLPG",1,HMD,1.76,0.0,,,,S4,AAA,0.0,,C,55,3,25,0,S,,,,,,0,1996
96RA00258,K7070,63,94,1,60,06,04,M,1,1,2.0,M,89,129,132,0.858,268,199,74,0.245,3.9,56,14.6,,,27.8,5.14,56,2,1,2-,1.39,93.7,K5832,63,6.14,6.14,K6309,63,2.72,2.72,296,191,0.316,2.0,,2,ADG,4.43,0.0,111,119,,S6,AAA,63.0,197,,,,,,,yes,R,M6484,,,0,1996
96RA00259,K7076,63,94,1,62,06,65,C,1,1,3.0,M,89,102,132,0.677,192,157,74,0.192,2.8,60,8.8,,,28.02,5.55,54,1,1,2+,1.55,101.7,K6224,63,1.06,1.06,K6239,63,8.28,8.28,220,191,0.254,2.0,"4TEATS,COARSE",3,CTL,4.67,0.0,89,83,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00260,K7370,63,94,1,62,06,66,C,3,2,4.0,M,97,94,125,0.67,198,147,74,0.186,3.6,58,10.4,,,26.3,5.07,58,1,1,2+,1.46,124.1,K6344,63,4.9,4.9,K5771,63,2.89,2.89,229,191,0.272,2.0,4TEATS,2,CTL,3.9,0.0,94,97,,S2,AA,0.0,204,,,,,,,yes,N,,,,0,1996
96RA00261,K7455,63,94,1,62,06,69,C,3,2,4.0,M,100,92,121,0.671,218,154,74,0.217,3.1,62,10.6,,,26.0,5.82,58,1,1,3+,1.83,115.0,K6444,63,2.21,2.21,K5268,63,7.32,7.32,252,191,0.293,2.0,4TEATS,2,CTL,4.77,0.0,100,95,,S4,AAA,0.0,196,,,,,,,yes,R,M6483,,,0,1996
96RA00262,K7481,63,94,1,61,06,12,R,2,2,4.0,M,100,82,121,0.555,180,148,74,0.231,3.5,58,13.2,,,27.7,7.42,56,2,1,3+,1.79,151.0,K6298,63,3.34,3.34,K5228,63,12.57,12.57,208,191,0.322,2.0,,2,LBW,7.96,0.0,111,107,,S3,AA,100.0,201,,,,,,,yes,N,,,,0,1996
96RA00263,K7499,63,94,1,62,06,71,C,2,2,5.0,M,101,82,120,0.6,212,143,74,0.213,3.2,60,10.8,,,24.85,3.85,60,1,1,2-,1.56,99.7,K6255,63,2.59,2.59,K4491,63,7.38,7.38,234,191,0.293,2.0,,2,CTL,4.99,0.0,100,99,,S3,AA,33.0,202,,,,,,,yes,N,,,,0,1996
96RA00264,K7502,63,94,1,62,06,60,C,2,2,8.0,M,101,83,120,0.569,187,144,74,0.213,3.2,58,11.6,,,27.86,4.97,54,1,1,2,1.5,108.8,K5939,63,1.09,1.09,K2570,63,5.79,5.79,209,191,0.269,2.0,,3,CTL,3.44,0.0,92,100,,S4,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00265,K7530,63,94,1,61,06,13,R,1,1,3.0,M,102,111,120,0.783,225,157,74,0.161,3.1,60,11.0,,,26.3,5.18,58,1,1,2+,1.55,122.6,K6106,63,4.93,4.93,K6109,63,9.43,9.43,254,191,0.275,2.0,HUGE,2,LBW,7.18,0.0,94,97,,S4,AAA,0.0,193,,,,,,,yes,R,M6480,,,0,1996
96RA00266,K7544,63,94,1,61,06,14,R,2,1,3.0,M,102,96,120,0.698,203,158,74,0.218,3.3,58,9.0,,,26.3,5.43,58,1,1,2-,1.59,84.0,K6304,63,5.3,5.3,K6210,63,5.28,5.28,231,191,0.272,2.0,,2,LBW,5.29,0.0,93,87,,S5,AAA,0.0,202,,,,,,,yes,N,,,,0,1996
96RA00267,K7548,63,94,1,61,06,11,R,1,2,3.0,M,102,82,120,0.588,192,138,74,0.196,3.3,62,10.6,,,27.74,5.85,56,1,1,2,1.8,141.1,K6168,63,-0.72,-0.72,K6128,63,9.47,9.47,212,191,0.269,2.0,SEMEN = U,2,LBW,4.38,0.0,92,96,,S3,AA,0.0,X,,,,,,,NO,N,,,,0,1996
96RA00268,K7551,63,94,1,62,06,67,C,2,2,4.0,M,102,90,120,0.633,193,146,74,0.196,3.2,58,10.8,,,26.91,5.35,56,1,1,3+,1.79,127.2,K6411,63,3.16,3.16,K5246,63,8.65,8.65,226,191,0.26,2.0,BAD FEET,2,CTL,5.91,0.0,89,97,,S5,AAA,0.0,203,,,,,,,yes,N,,,,0,1996
96RA00269,K7568,63,94,1,62,06,64,C,2,2,3.0,M,102,88,120,0.629,191,147,74,0.207,3.0,60,8.8,,,25.62,3.9,58,2,1,2-,1.57,115.6,K6218,63,8.15,8.15,K5466,63,8.42,8.42,220,191,0.29,2.0,4TEATS,2,CTL,8.29,0.0,99,87,,S2,AA,0.0,199,,,,,,,yes,N,,,,0,1996
96RA00270,K7631,63,94,1,61,06,13,R,1,1,6.0,M,104,103,118,0.765,228,162,74,0.207,3.7,60,11.4,,,25.17,4.07,58,2,1,3+,1.47,111.6,K6106,63,4.93,4.93,K4208,63,3.14,3.14,252,191,0.281,2.0,4TEATS,2,LBW,4.04,0.0,96,105,,S4,AAA,66.0,195,,,,,,,yes,R,M6482,,,0,1996
96RA00271,K7656,63,94,1,00,05,51,H,3,2,4.0,M,105,86,116,0.622,209,155,74,0.241,3.5,58,12.4,,,29.35,6.23,50,1,1,3+,1.81,127.5,K6787,63,0.0,0.0,K5084,63,10.83,10.83,234,191,0.31,2.0,4TEATS Cc,1,HMD,2.71,0.0,,,,S2,AA,95.0,53,C,65,3,10,0,E,,,,,,0,1996
96RA00272,K7244,63,94,1,00,05,52,H,2,1,3.0,M,94,106,128,0.751,177,158,74,0.182,3.9,58,8.4,,,27.94,5.1,54,2,1,3+,1.59,108.7,K6796,63,5.93,5.93,K5937,63,8.5,8.5,,,0.251,2.0,ENTR Cc,1,HMD,7.22,0.0,,,,S2,AA,95.0,54,M,55,3,25,0,S,,,,,,0,1996
96RA00273,K7245,63,94,1,00,05,52,H,2,1,3.0,M,94,87,128,0.594,180,165,74,0.274,3.0,60,7.6,,,28.79,5.29,54,2,1,2+,1.59,108.7,K6796,63,5.93,5.93,K5937,63,8.5,8.5,,,0.308,2.0,"SEMEN=Q, Cc",1,HMD,7.22,0.0,,,,S3,AA,86.0,,M,50,2,40,0,Q,,,,,,0,1996
96RA00274,K7259,63,94,1,61,06,11,R,2,2,3.0,M,94,88,128,0.599,194,140,74,0.182,3.0,58,11.6,,,26.33,5.62,58,1,1,3+,1.8,130.2,K6168,63,-0.72,-0.72,K6268,63,8.91,8.91,215,191,0.293,2.0,,2,LBW,4.1,0.0,102,99,,S3,AA,63.0,204,,,,,,,yes,N,,,,0,1996
96RA00275,K7229,63,94,1,60,06,03,M,2,1,4.0,M,94,123,128,0.84,222,192,74,0.242,3.7,58,11.0,,,27.79,4.59,56,1,1,2,2.01,137.7,K6338,63,-1.35,-1.35,K5609,63,13.19,13.19,265,191,0.317,2.0,,2,ADG,5.92,0.0,111,102,,S3,AA,97.0,194,,,,,,,yes,R,M6481,,,0,1996
96RA00276,K7813,63,95,1,62,06, 68,C,2,2,7.0,Y,89,107,130,0.735,164,164,74,0.192,2.5,60,7.0,,,26.84,6.61,56,2,1,2-,1.5,85.5,K6851,63,7.01,7.01,K3753,63,1.12,1.12,192,191,0.252,1.0,PINK,3,CTL,4.07,4.07,98,86,,D4,DUD,0.0,LIB,,,,,,,,,,,,0,1996
96RA00277,K7812,63,95,1,62,06, 68,C,2,2,7.0,Y,89,93,130,0.614,166,166,74,0.246,3.3,58,8.6,,,26.46,4.94,56,1,1,2,1.5,85.5,K6851,63,7.01,7.01,K3753,63,1.12,1.12,200,191,0.318,1.0,4TEATS,1,CTL,4.07,4.07,123,104,,S1,A,0.0,,C,70,4,25,0,E,,,,,,0,1996
96RA00278,K7819,63,95,1,00,05, 52,H,2,2,3.0,Y,89,118,130,0.816,174,174,74,0.189,3.5,60,9.8,,,27.98,5.81,54,2,1,3+,1.67,145.2,K6868,63,4.93,4.93,K6233,63,10.88,10.88,204,191,0.255,1.0,Cc HM! Cc,1,HMD,7.9,7.9,,,,S3,AA,83.0,e21,M,75,3,25,0,E,,,,,,0,1996
96RA00279,K7800,63,95,1,61,06,613,R,2,2,3.0,Y,88,88,131,0.58,160,160,74,0.242,2.8,60,5.8,,,23.26,4.5,62,2,1,2,1.92,145.5,K6701,63,13.32,13.32,K5896,63,10.59,10.59,187,191,0.294,1.0,"4TEATS,FLWT",3,LBW,11.96,11.96,114,83,,S2,AA,0.0,,,,,,,,,,,,,0,1996
96RA00280,K7805,63,95,1,61,06,612,R,1,1,7.0,Y,88,112,131,0.738,181,181,74,0.232,3.1,60,8.8,,,24.28,4.68,60,2,1,2-,1.5,100.7,K6766,63,5.49,5.49,K3115,63,7.35,7.35,219,191,0.318,1.0,JUMPER,1,LBW,6.42,6.42,123,105,,S0,B,0.0,K03,C,65,4,10,5,S,,,,,,0,1996
96RA00281,K7831,63,95,1,60,06,601,M,2,1,4.0,Y,89,115,130,0.782,190,190,74,0.253,2.9,60,9.0,,,26.28,5.36,58,2,1,2-,1.57,116.2,K6889,63,6.19,6.19,K5678,63,3.06,3.06,231,191,0.344,1.0,"DUDRCVR,4TEAT",1,ADG,4.62,4.62,133,102,,D4,DUD,0.0,LIB,M,70,4,25,0,E,,,,,,0,1996
96RA00282,K7838,63,95,1,00,05, 54,H,1,1,3.0,Y,89,118,130,0.798,160,160,74,0.141,3.1,60,8.2,,,25.4,5.51,58,2,1,3,1.31,92.3,K6972,63,2.95,2.95,K6258,63,5.97,5.97,178,191,0.178,1.0,Cc HM Cc WEAK,1,HMD,4.46,4.46,,,,S3,AA,95.0,e22,C,75,4,10,0,E,,,,,,0,1996
96RA00283,K7843,63,95,1,62,06, 69,C,3,1,3.0,Y,89,97,130,0.679,154,154,74,0.192,2.0,62,7.4,,,24.14,4.64,60,2,1,3+,1.8,119.3,K6663,63,10.39,10.39,K6360,63,13.56,13.56,182,191,0.252,1.0,LIB MOUNT,3,CTL,11.97,11.97,98,86,,D3,DUD,0.0,LIB,,,,,,,,,,,,0,1996
96RA00284,K7842,63,95,1,62,06, 69,C,3,2,3.0,Y,89,97,130,0.669,138,138,74,0.138,3.1,58,3.0,,,26.93,5.01,56,2,1,2-,1.8,119.3,K6663,63,10.39,10.39,K6360,63,13.56,13.56,175,191,0.231,1.0,"UGLY,SHEDWOOL",3,CTL,11.97,11.97,90,66,,D4,DUD,0.0,LIB,,,,,,,,,,,,0,1996
96RA00285,K7853,63,95,1,62,06, 65,C,1,1,3.0,Y,90,123,129,0.842,161,161,74,0.128,3.1,56,9.2,,,25.85,5.38,58,1,1,3+,1.55,118.9,K6783,63,3.08,3.08,K6266,63,9.23,9.23,184,191,0.181,1.0,4TEATS,3,CTL,6.16,6.16,70,106,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00286,K7863,63,95,1,62,06, 63,C,2,2,2.0,Y,90,78,129,0.525,145,145,74,0.226,2.8,58,6.4,,,22.47,4.96,62,1,4,3,1.63,114.4,K6708,63,4.35,4.35,K6681,63,8.99,8.99,170,191,0.273,1.0,FLWT,3,CTL,6.67,6.67,105,88,,D4,DUD,0.0,LIB,,,,,,,,,,,,0,1996
96RA00287,K7829,63,95,1,62,06, 63,C,1,1,2.0,Y,89,91,130,0.606,136,136,74,0.152,2.6,58,8.6,,,23.32,4.85,62,2,1,3+,1.49,106.5,K6708,63,4.35,4.35,K6775,63,6.34,6.34,160,191,0.205,1.0,X IDX,3,CTL,5.34,5.34,79,99,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00288,K7886,63,95,1,00,05, 52,H,1,1,2.0,Y,90,99,129,0.657,164,164,74,0.219,3.4,58,8.0,,,23.6,5.4,60,3,1,3,1.63,122.9,K6868,63,4.93,4.93,K6994,63,0.0,0.0,182,191,0.246,1.0,?CCMSG 073196,7,HMD,0.0,0.0,,,,,,91.0,63,,,,,,,,,,,,0,1996
96RA00289,K7895,63,95,1,62,06, 71,C,2,2,4.0,Y,91,95,128,0.645,167,167,74,0.242,2.9,58,8.4,,,27.78,5.93,56,2,1,3,1.57,112.8,K6799,63,5.46,5.46,K5312,63,3.64,3.64,195,191,0.297,1.0,SEMEN = U,2,CTL,4.55,4.55,115,97,,S4,AAA,0.0,X,,,,,,,NO,N,,,,0,1996
96RA00290,K7896,63,95,1,62,06, 71,C,2,2,4.0,Y,91,102,128,0.689,156,156,74,0.182,3.7,58,8.4,,,25.83,5.78,58,2,1,3,1.57,112.8,K6799,63,5.46,5.46,K5312,63,3.64,3.64,188,191,0.255,1.0,,2,CTL,4.55,4.55,98,107,,S5,AAA,0.0,190,,,,,,,yes,N,,,,0,1996
96RA00291,K7904,63,95,1,61,06,611,R,1,1,3.0,Y,91,124,128,0.859,162,162,74,0.128,3.2,60,6.6,,,22.0,4.33,64,1,1,3+,1.67,110.6,K6927,63,9.11,9.11,K5971,63,5.17,5.17,197,191,0.217,1.0,,3,LBW,7.14,7.14,84,93,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00292,K7956,63,95,1,62,06, 71,C,2,2,5.0,Y,92,90,129,0.601,139,139,74,0.166,3.7,56,9.0,,,25.18,4.94,58,3,1,3,1.63,101.4,K6799,63,5.46,5.46,K4470,63,8.19,8.19,140,191,0.149,1.0,X LEYE & TSTS,3,CTL,6.82,6.82,57,111,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00293,K7964,63,95,1,62,06, 64,C,2,2,6.0,Y,92,102,127,0.687,169,169,74,0.226,3.9,60,9.2,,,24.2,4.82,60,1,1,3+,1.77,118.1,K6971,63,4.54,4.54,K4108,63,-4.09,-4.09,207,191,0.312,1.0,LOW EBVLWW,1,CTL,0.23,0.23,120,114,,S2,AA,0.0,,C,75,4,10,0,E,,,,,,0,1996
96RA00294,K7965,63,95,1,60,06,602,M,2,2,3.0,Y,93,112,128,0.775,146,146,74,0.115,3.2,60,8.2,,,26.07,5.68,58,2,1,2-,1.55,90.5,K6665,63,6.62,6.62,K6252,63,6.28,6.28,163,191,0.152,1.0,SM SOFT TSTS,3,ADG,6.45,6.45,58,100,,,,0.0,,,,,,,,,,,,,0,1996
96RA00295,K7968,63,95,1,61,06,614,R,2,2,3.0,Y,93,102,128,0.718,147,147,74,0.153,3.0,60,6.6,,,23.73,4.7,60,2,1,3+,1.8,141.1,K6951,63,10.73,10.73,K6128,63,9.47,9.47,,,0.0,1.0,/DEAD 0702,6,LBW,10.1,10.1,,,,,,0.0,,,,,,,,,,,,,0,1996
96RA00296,K7921,63,95,1,61,06,612,R,2,2,4.0,Y,91,105,128,0.717,139,139,74,0.114,4.1,58,8.6,,,22.93,4.96,62,2,1,3-,1.79,132.0,K6766,63,5.49,5.49,K5266,63,9.25,9.25,169,191,0.19,1.0,"4TEATS,RFLAME",3,LBW,7.37,7.37,73,114,,S4,AAA,0.0,,,,,,,,,,,,,0,1996
