UID,ID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,LIB,LIBING,LIBBRDG,FERT,LOT,OLD_LOT,NAX,STUDY,STUDY2,STUDY3,ORIENT,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,FLPBV,FLBVB,FLBVG,FLBVR
04RA00313,T9743,T9743,44,03,1,48,02,12T,M,2,2,3.0,Y,115,99,110,0.779,198,198,71,0.338,3.1,3.6,62,8.0,9.1,0.0404,21.5,3.7,17.2,64,1,1,3-,1.82,108.7,00064,00,T8254,44,,,,0,0.0,1.0,PNEU.ok,1,KK,KK,97,106,,S+,,STUD,94.0,63T,,,Targ,,,YRLG,,,,,,,,,,,3,5,3,04,,,0,0.0,,,
04RA00314,T9744,T9744,44,03,1,48,02,13T,M,2,2,5.0,Y,115,92,110,0.706,189,189,71,0.331,3.1,3.6,62,8.4,9.6,0.0444,22.1,3.6,16.5,62,1,1,2+,1.78,127.6,T8183,44,T6801,44,,,,0,0.0,1.0,"X, BALD",4,.,L41,106,108,,.,,,,BHVx,,,Targ,,,YRLG,,,,,,,,10,,,5,9,8,04,,,0,0.0,,,
04RA00315,T9745,T9745,44,03,1,48,02,13T,M,2,2,5.0,Y,115,89,110,0.682,176,176,71,0.297,2.8,3.3,62,7.0,8.0,0.0398,22.3,3.8,16.9,62,1,1,2,1.78,127.6,T8183,44,T6801,44,212,267,,0,0.0,1.0,,2,.,L41,99,96,,,,,,103,,,Targ,,,YRLG,,,,,,,, 5,0,,5,9,8,04,92,0923,1737,0.0,,,
04RA00316,T9748,T9748,44,03,1,48,02,14T,M,2,2,5.0,Y,116,88,109,0.683,164,164,71,0.259,3.1,3.6,62,8.2,9.4,0.05,23.8,4.1,17.0,60,1,1,4,1.67,119.3,T8051,44,T6829,44,195,267,,0,0.0,1.0,F4,2,.,L41,98,105,,,,,,105,,,Targ,,,YRLG,,,,,,,, 5,0,,5,8,8,04,92,0923,1733,0.0,,,
04RA00317,T9757,T9757,44,03,1,48,02,12T,M,2,1,5.0,Y,118,93,107,0.767,165,165,71,0.246,2.5,2.9,62,7.4,8.5,0.0448,23.1,4.5,19.5,62,1,1,3,1.78,109.9,00064,00,T6743,44,,,,0,0.0,1.0,-SIZE,4,KK,KK,89,96,,.,,,,BHVx,,,Targ,,,YRLG,,,,,,,,10,,,5,9,7,04,,,0,0.0,,,
04RA00318,T9771,T9771,44,03,1,ID,02,e.9,I,1,1,1.0,Y,119,91,106,0.707,203,203,71,0.382,2.5,3.0,62,6.8,7.8,0.0335,19.6,3.9,19.7,70,1,1,3-,1.67,108.7,T8402,44,T8967,44,219,267,,0,0.0,1.0,NICE,2,MSU,MSU,95,96,,,,,, 94,,,Ida,,,YRLG,,,,,,,, 5,1,78490,1,1,1,04,92,0923,1735,0.0,,,
04RA00319,T9774,T9774,44,03,1,48,02,12T,M,2,2,5.0,Y,119,92,106,0.745,184,184,71,0.314,3.0,3.5,62,6.6,7.6,0.0359,20.1,3.6,17.7,70,1,1,2,1.78,117.9,00064,00,T6687,44,,,,0,0.0,1.0,,1,KK,KK,96,98,,D9,,,,.,,,Targ,,,YRLG,,,,,,,,,,,4,9,8,04,,,0,0.0,,,
04RA00320,X0146,X0146,82,03,1,97,97,971,.,2,2,5.0,Y,107,104,112,0.791,205,205,0,0.338,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.69,139.8,00093,00,Z4786,81,,,,0,0.0,1.0,BIG.PNEU.,1,DAV,DAV,101,,,.,,,,.,,,Bf,,,YRLG,,,,,,,,,,,5,7,7,04,,,1225,0.0,,,
04RA00321,X0785,X0785,82,03,1,97,97,973,.,1,1,1.0,Y,122,111,97,1.014,200,200,0,0.298,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.79,126.0,Z7153,81,Z7912,81,,,,0,0.0,1.0,X L. EPI,3,Syr,Syr,104,,,,,,,.,,,Bf,,,YRLG,,,,,,,,,,,1,1,1,04,93,0907,1421,0.0,,,
04RA00322,Z6098,Z6098,81,00,1,97,97,971,.,2,2,6.0,*,90,136,134,0.899,0,240,0,0.366,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,4,,1.96,126.9,Z3677,81,Z3999,81,,,,0,0.396,4.0,MSG 6/1/04,7,Syr,Syr,114,,,S4,AAA,STUD,92.0,.,972,,Bf,.,,BFM,,,,,,,,,,,6,12,7,04,97,0601,478,0.0,,,
04RA00323,Z6116,Z6116,81,00,1,97,97,971,.,2,2,6.0,M,91,111,133,0.749,297,199,0,0.31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.66,138.4,Z3677,81,Z3952,81,,,,0,0.309,4.0,X ?RESP,3,Syr,Syr,96,,,S3,AA,STUD,0.0,.,e.0,,Bf,.,,BFM,,,,,,,,,,,6,9,9,04,93,0907,1255,0.0,,,
04RA00324,Z6201,Z6201,81,00,1,97,97,972,.,2,2,5.0,M,93,112,131,0.759,269,197,0,0.299,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.8,124.3,Z3679,81,Z4777,81,,,,0,0.321,4.0,X AGE 4,3,468,468,95,,,S3,AA,STUD,0.0,.,e.0,,Bf,.,,BFM,,,,,,,,,,,5,8,6,04,93,0907,1243,0.0,,,
04RA00325,Z6249,Z6249,81,00,1,97,97,971,.,2,2,3.0,M,94,125,130,0.85,293,224,0,0.349,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.49,92.9,Z3677,81,Z4903,81,,,,0,0.366,4.0,X AGE 4,3,Syr,Syr,109,,,S1,A,STUD,0.0,.,e.0,,Bf,.,,BFM,,,,,,,,,,,2,3,3,04,93,0907,500,0.0,,,
04RA00326,Z6376,Z6376,81,00,1,97,97,971,.,2,2,6.0,M,102,103,122,0.775,282,201,0,0.345,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.56,130.9,Z3677,81,Z3956,81,,,,0,0.36,4.0,,1,Syr,Syr,104,,,S3,AA,STUD,0.0,ND,e.0,,Bf,.,,BFM,,,,,,,,,,,4,8,7,04,,,485,0.0,,,
04RA00327,Z6389,Z6389,81,00,1,97,97,971,.,2,2,4.0,M,103,126,121,0.921,274,202,0,0.268,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.66,92.7,Z3677,81,Z3932,81,,,,0,0.33,4.0,,1,Syr,Syr,97,,,S3,AA,STUD,97.0,ZZZ,e.0,,Bf,.,,BFM,,,,,,,,,,,4,6,4,04,,,491,0.0,,,
04RA00328,Z7029,Z7029,81,01,1,97,97,971,.,2,2,3.0,M,89,108,133,0.707,250,200,0,0.322,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.71,109.2,00093,00,Z5557,81,,,,0,0.0,3.0,,1,DAV,DAV,96,,,NT,?,,0.0,ZZZ,.,,Bf,.,,BFM,,,,,,,,,,,2,3,3,04,,,547,0.0,,,
04RA00329,Z7067,Z7067,81,01,1,97,97,971,.,2,2,5.0,M,91,111,131,0.756,263,185,0,0.259,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.69,139.8,00093,00,Z4786,81,,,,0,0.0,3.0,,6,DAV,DAV,87,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,5,7,7,04,01,0628,543,0.0,,,
04RA00330,Z7092,Z7092,81,01,1,97,97,972,.,1,1,3.0,M,92,131,130,0.908,298,206,0,0.262,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.57,106.0,Z3677,81,Z5521,81,,,,0,0.0,3.0,,1,Syr,Syr,95,,,NT,?,,0.0,ND,.,,Bf,.,,BFM,,,,,,,,,,,2,2,2,04,,,545,0.0,,,
04RA00331,Z7107,Z7107,81,01,1,97,97,971,.,2,1,5.0,M,94,107,128,0.753,255,185,0,0.273,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.8,124.3,00093,00,Z4777,81,,,,0,0.0,3.0,ENTR,1,DAV,DAV,89,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,5,8,6,04,,,909,0.0,,,
04RA00332,Z7117,Z7117,81,01,1,97,97,971,.,2,2,5.0,M,94,120,128,0.826,287,226,0,0.371,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.54,100.2,00093,00,Z4025,81,,,,0,0.0,3.0,,1,DAV,DAV,112,,,Sx,A+,STUD,90.0,71alt,e.0,,Bf,.,,BFM,,,,,,,,,,,4,6,5,04,,,536,0.0,,,
04RA00333,Z7133,Z7133,81,01,1,97,97,972,.,3,1,4.0,M,95,98,123,0.713,267,198,0,0.345,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.79,85.5,Z3677,81,Z4015,81,,,,0,0.0,3.0,.124 inbr,3,Syr,Syr,101,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,4,7,4,04,93,0907,553,0.0,,,
04RA00334,Z7140,Z7140,81,01,1,97,97,972,.,2,1,6.0,M,96,114,126,0.806,279,214,0,0.35,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.96,135.5,Z3677,81,Z3981,81,,,,0,0.0,3.0,"PNEU,SCOURS",1,Syr,Syr,107,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,5,12,7,04,,,551,0.0,,,
04RA00335,Z7147,Z7147,81,01,1,97,97,972,.,2,1,5.0,M,96,138,126,0.992,336,252,0,0.399,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.82,101.5,Z3677,81,Z3599,81,,,,0,0.0,3.0,"DUD, D9, X",3,Syr,Syr,125,,,D9,DUD,DUD,0.0, X,X72,,Bf,DUD,,DUD,,,,,,,,,,,5,9,6,04,93,0907,541,0.0,,,
04RA00336,Z7154,Z7154,81,01,1,97,97,972,.,3,1,6.0,M,97,122,125,0.903,298,216,0,0.329,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.89,109.8,Z3677,81,Z3654,81,,,,0,0.0,3.0,73alt,1,Syr,Syr,107,,,NT,A+,STUD,0.0,ZZZ,e.0,,Bf,.,,BFM,,,,,,,,,,,6,11,7,04,,,540,0.0,,,
04RA00337,Z7159,Z7159,81,01,1,97,97,972,.,2,2,4.0,M,97,93,125,0.646,285,200,0,0.374,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.93,158.3,Z3677,81,Z5592,81,,,,0,0.0,3.0,,1,Syr,Syr,103,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,4,7,7,04,,,538,0.0,,,
04RA00338,Z7187,Z7187,81,01,1,97,97,971,.,3,2,5.0,M,99,110,123,0.785,262,200,0,0.315,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.98,143.4,00093,00,Z3901,81,,,,0,0.0,3.0,NICE,1,DAV,DAV,99,,,NT,?,,0.0,ZZZ,.,,Bf,.,,BFM,,,,,,,,,,,4,10,8,04,,,535,0.0,,,
04RA00339,Z7188,Z7188,81,01,1,97,97,971,.,3,2,5.0,M,99,108,123,0.776,271,213,0,0.367,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.98,143.4,00093,00,Z3901,81,,,,0,0.0,3.0,,6,DAV,DAV,108,,,NT,A+,STUD,0.0,.,e.0,,Bf,.,,BFM,,,,,,,,,,,4,10,8,04,04,0906,1339,0.0,,,
04RA00340,Z7199,Z7199,81,01,1,97,97,971,.,3,1,7.0,M,99,108,123,0.779,262,210,0,0.357,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.86,138.5,00093,00,Z3260,81,,,,0,0.0,3.0,ABS.HEAD,3,DAV,DAV,107,,,NT,A+,STUD,0.0,.,e.0,,Bf,.,,BFM,,,,,,,,,,,7,14,12,04,93,0907,1411,0.0,,,
04RA00341,Z7206,Z7206,81,01,1,97,97,972,.,2,1,6.0,M,100,103,122,0.746,276,204,0,0.353,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.66,108.4,Z3677,81,Z4027,81,,,,0,0.0,3.0,,1,Syr,Syr,104,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,5,9,6,04,,,550,0.0,,,
04RA00342,Z7256,Z7256,81,01,1,97,97,971,.,3,1,5.0,M,104,116,118,0.879,259,205,0,0.311,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.87,88.8,00093,00,Z4048,81,,,,0,0.0,3.0,DUMB,3,DAV,DAV,103,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,4,9,4,04,93,0907,546,0.0,,,
04RA00343,Z7791,Z7791,81,02,1,97,97,972,.,2,2,6.0,M,84,134,137,0.875,261,219,0,0.286,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.66,138.4,00093,00,Z3952,81,,,,0,0.0,2.0,,1,DAV,DAV,98,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,6,9,9,04,,,904,0.0,,,
04RA00344,Z7805,Z7805,81,02,1,97,97,971,.,2,1,3.0,M,86,130,135,0.864,251,206,0,0.256,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.98,118.3,00109,00,Z6368,81,,,,0,0.0,2.0,,1,BRN,BRN,92,,,NT,?,,0.0,ND,.,,Bf,.,,BFM,,,,,,,,,,,3,6,3,04,,,587,0.0,,,
04RA00345,Z7813,Z7813,81,02,1,97,97,972,.,2,2,7.0,M,87,123,134,0.848,243,208,0,0.286,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,3,,1.99,125.2,00093,00,Z3588,81,,,,0,0.0,2.0,GAUNT,1,DAV,DAV,97,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,7,12,8,04,,,905,0.0,,,
04RA00346,Z7815,Z7815,81,02,1,97,97,972,.,2,2,4.0,M,87,120,134,0.798,248,212,0,0.31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.8,106.9,00093,00,Z5389,81,,,,0,0.0,2.0,NICE,1,DAV,DAV,99,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,3,6,3,04,,,595,0.0,,,
04RA00347,Z7844,Z7844,81,02,1,97,97,972,.,3,2,6.0,M,89,131,132,0.903,231,216,0,0.286,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.96,135.5,00093,00,Z3981,81,,,,0,0.0,2.0,,1,DAV,DAV,99,,,NT,?,,0.0,ND,.,,Bf,.,,BFM,,,,,,,,,,,5,12,7,04,,,596,0.0,,,
04RA00348,Z7846,Z7846,81,02,1,97,97,971,.,2,2,4.0,M,90,110,131,0.746,267,219,0,0.367,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.93,163.2,00109,00,Z5388,81,,,,0,0.0,2.0,,1,BRN,BRN,107,,,Sx,A+,STUD,82.0,72alt,973,,Bf,.,,BFM,,,,,,,,,,,4,7,6,04,,,589,0.0,,,
04RA00349,Z7860,Z7860,81,02,1,97,97,971,.,3,2,5.0,M,92,105,129,0.716,234,195,0,0.303,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,2.02,137.1,00109,00,Z4738,81,,,,0,0.0,2.0,NICE,1,BRN,BRN,93,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,5,10,7,04,,,590,0.0,,,
04RA00350,Z7861,Z7861,81,02,1,97,97,971,.,3,1,5.0,M,92,117,127,0.827,224,193,0,0.254,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,2.02,137.1,00109,00,Z4738,81,,,,0,0.0,2.0,NICE,1,BRN,BRN,89,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,5,10,7,04,,,907,0.0,,,
04RA00351,Z7865,Z7865,81,02,1,97,97,972,.,2,2,3.0,M,92,114,129,0.8,253,194,0,0.269,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.84,136.5,00093,00,Z6360,81,,,,0,0.0,2.0,,1,DAV,DAV,91,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,3,5,4,04,,,592,0.0,,,
04RA00352,Z7874,Z7874,81,02,1,97,97,972,.,2,2,3.0,M,92,116,129,0.798,254,194,0,0.263,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.98,134.6,00093,00,Z6297,81,,,,0,0.0,2.0,NICE,1,DAV,DAV,90,,,NT,?,,0.0,ND,.,,Bf,.,,BFM,,,,,,,,,,,3,6,4,04,,,585,0.0,,,
04RA00353,Z7884,Z7884,81,02,1,97,97,972,.,2,2,3.0,M,93,113,128,0.796,233,208,0,0.32,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.84,134.6,00093,00,Z6373,81,,,,0,0.0,2.0,,1,DAV,DAV,100,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,3,5,4,04,,,1355,0.0,,,
04RA00354,Z7885,Z7885,81,02,1,97,97,972,.,2,2,3.0,M,93,97,128,0.661,264,211,0,0.384,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.84,134.6,00093,00,Z6373,81,,,,0,0.0,2.0,71alt,1,DAV,DAV,106,,,NT,A+,STUD,77.0,974e,e.0,,Bf,.,,BFM,,,,,,,,,,,3,5,4,04,,,593,0.0,,,
04RA00355,Z7894,Z7894,81,02,1,97,97,971,.,2,2,3.0,M,94,107,127,0.754,232,182,0,0.253,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.69,94.6,00109,00,Z6402,81,,,,0,0.0,2.0,IN DITCH !,6,BRN,BRN,86,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,3,4,2,04,32,1007,599,0.0,,,
04RA00356,Z7897,Z7897,81,02,1,97,97,972,.,2,2,4.0,M,94,102,127,0.706,225,200,0,0.33,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.93,158.3,00093,00,Z5592,81,,,,0,0.0,2.0,X,3,DAV,DAV,98,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,4,7,7,04,93,0907,906,0.0,,,
04RA00357,Z7988,Z7988,81,02,1,97,97,972,.,3,1,4.0,M,97,135,124,0.985,278,225,0,0.303,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.87,124.3,00093,00,Z4740,81,,,,0,0.0,2.0,"X, ?SEMEN, X",3,DAV,DAV,107,,,NT,A+,SEM?,0.0,.,974,,Bf,.,,BFM,,,,,,,,,,,4,7,5,04,93,0907,1261,0.0,,,
04RA00358,Z8027,Z8027,81,02,1,97,97,971,.,1,1,3.0,M,98,118,123,0.867,279,222,0,0.35,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.84,109.1,00109,00,Z6276,81,,,,0,0.0,2.0,,1,BRN,BRN,110,,,NT,A+,STUD,0.0,ND,e.0,,Bf,.,,BFM,,,,,,,,,,,3,5,3,04,,,598,0.0,,,
04RA00359,Z8038,Z8038,81,02,1,97,97,972,.,3,2,3.0,M,98,106,123,0.801,237,188,0,0.276,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.84,130.6,00093,00,Z6872,81,,,,0,0.0,2.0,,1,DAV,DAV,92,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,3,5,4,04,,,582,0.0,,,
04RA00360,Z8070,Z8070,81,02,1,97,97,971,.,2,2,5.0,M,99,106,122,0.771,229,182,0,0.256,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,2.02,137.3,00109,00,Z4718,81,,,,0,0.0,2.0,IN DITCH !,6,BRN,BRN,87,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,5,10,8,04,32,1007,591,0.0,,,
04RA00361,Z8074,Z8074,81,02,1,97,97,972,.,3,2,5.0,M,99,97,122,0.704,245,200,0,0.347,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.98,143.4,00093,00,Z3901,81,,,,0,0.0,2.0,ABS.R.CHEEK,3,DAV,DAV,101,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,4,10,8,04,93,0907,583,0.0,,,
04RA00362,Z8075,Z8075,81,02,1,97,97,972,.,3,2,5.0,M,99,108,122,0.793,231,198,0,0.303,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.98,143.4,00093,00,Z3901,81,,,,0,0.0,2.0,,1,DAV,DAV,97,,,NT,?,,0.0,.,.,,Bf,.,,BFM,,,,,,,,,,,4,10,8,04,,,586,0.0,,,
04RA00363,Z8142,Z8142,81,02,1,97,97,971,.,2,2,4.0,M,102,121,119,0.895,286,216,0,0.32,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.68,136.3,00109,00,Z5501,81,,,,0,0.0,2.0,,1,BRN,BRN,105,,,NT,?,STUD,93.0,972,71alt,,Bf,.,,BFM,,,,,,,,,,,3,5,5,04,,,594,0.0,,,
04RA00364,Z8599,Z8599,81,03,1,97,97,971,.,2,2,5.0,Y,89,110,130,0.748,175,175,0,0.217,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.8,124.3,00093,00,Z4777,81,,,,0,0.0,1.0,-SIZE,3,DAV,DAV,76,,,,,,,.,,,Bf,,,YRLG,,,,,,,,,,,5,8,6,04,93,0907,1227,0.0,,,
04RA00365,Z8600,Z8600,81,03,1,97,97,971,.,2,2,5.0,Y,89,119,130,0.814,216,216,0,0.324,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.8,124.3,00093,00,Z4777,81,,,,0,0.0,1.0,"ENTR*2, YTEX",1,DAV,DAV,100,,,.,,,,.,,,Bf,,,YRLG,,,,,,,,,,,5,8,6,04,,,1226,0.0,,,
04RA00366,Z8625,Z8625,81,03,1,97,97,972,.,2,2,2.0,Y,90,108,129,0.75,219,219,0,0.371,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.89,131.5,Z6098,81,Z7200,81,,,,0,0.0,1.0,,1,Syr,Syr,106,,,.,,,,75alt,,,Bf,,,YRLG,,,,,,,,,,,2,3,3,04,,,1224,0.0,,,
04RA00367,Z8655,Z8655,81,03,1,97,97,973,.,1,1,1.0,Y,91,108,128,0.765,224,224,0,0.388,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.79,119.6,Z7153,81,Z7893,81,,,,0,0.0,1.0,,1,Syr,Syr,109,,,.,,STUD,90.0,973,,,Bf,,,YRLG,,,,,,,,,,,1,1,1,04,,,1228,0.0,,,
04RA00368,Z9163,Z9163,81,03,1,97,97,972,.,3,2,6.0,Y,98,107,121,0.78,203,203,0,0.321,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.96,135.5,Z6098,81,Z3981,81,,,,0,0.0,1.0,,1,Syr,Syr,98,,,.,,,,.,,,Bf,,,YRLG,,,,,,,,,,,5,12,7,04,,,1236,0.0,,,
04RA00369,Z9259,Z9259,81,03,1,97,97,971,.,3,2,4.0,Y,99,112,120,0.83,207,207,0,0.318,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.93,163.2,00093,00,Z5388,81,,,,0,0.0,1.0,,1,DAV,DAV,99,,,.,,,,.,,,Bf,,,YRLG,,,,,,,,,,,4,7,6,04,,,1223,0.0,,,
04RA00370,Z9371,Z9371,81,03,1,97,97,972,.,1,1,2.0,Y,100,142,119,1.061,214,214,0,0.241,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.72,118.4,Z6098,81,Z7099,81,,,,0,0.0,1.0,LAME LF 8/7,1,Syr,Syr,96,,,.,,,,.,,,Bf,,,YRLG,,,,,,,,,,,2,2,2,04,,,1231,0.0,,,
04RA00371,Z9375,Z9375,81,03,1,97,97,971,.,2,2,3.0,Y,100,99,119,0.739,210,210,0,0.371,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.84,134.8,00093,00,Z6073,81,,,,0,0.0,1.0,,1,DAV,DAV,105,,,.,,,,74alt,,,Bf,,,YRLG,,,,,,,,,,,3,5,4,04,,,1220,0.0,,,
04RA00372,Z9377,Z9377,81,03,1,97,97,972,.,1,1,3.0,Y,100,129,119,0.962,199,199,0,0.234,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.69,119.4,Z6098,81,Z6154,81,,,,0,0.0,1.0,ENTR*2,1,Syr,Syr,90,,,.,,,,.,,,Bf,,,YRLG,,,,,,,,,,,3,4,3,04,,,1221,0.0,,,
04RA00373,Z9612,Z9612,81,03,1,97,97,972,.,2,2,2.0,Y,102,110,117,0.809,208,208,0,0.328,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.89,136.6,Z6098,81,Z7020,81,,,,0,0.0,1.0,NICE,1,Syr,Syr,100,,,.,,,,75alt,,,Bf,,,YRLG,,,,,,,,,,,2,3,3,04,,,1423,0.0,,,
04RA00374,Z9756,Z9756,81,03,1,97,97,972,.,3,2,5.0,Y,104,107,115,0.804,205,205,0,0.328,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,2.02,120.3,Z6098,81,Z4798,81,,,,0,0.0,1.0,ENTR,1,Syr,Syr,100,,,.,,,,.,,,Bf,,,YRLG,,,,,,,,,,,5,10,6,04,,,1219,0.0,,,
04RA00375,Z9766,Z9766,81,03,1,97,97,974,.,1,1,1.0,Y,104,99,115,0.749,209,209,0,0.368,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.79,119.8,Z7117,81,Z8105,81,,,,0,0.0,1.0,NICE,1,DAV,DAV,105,,,.,,,,74alt,,,Bf,,,YRLG,,,,,,,,,,,1,1,1,04,,,1222,0.0,,,
04RA00376,Z9841,Z9841,81,03,1,97,97,973,.,1,1,1.0,Y,104,122,115,0.934,222,222,0,0.334,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.79,124.6,Z7153,81,Z7913,81,,,,0,0.0,1.0,NICE,1,Syr,Syr,107,,,.,,STUD,100.0,975e,,,Bf,,,YRLG,,,,,,,,,,,1,1,1,04,,,1232,0.0,,,
