UID,ID10,ID,ETAG,BRD,YR,SEA,LINE,STM,PEN,GRP,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,CODON171,LIB,LIBING,LIBBRDG,FERT,LOT,OLD_LOT,STUDY,STUDY2,ORIENT,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,ALTID,INBRL
06RA00230,105450469,T0469,T0469,45,05,1,48,02,62T,,S,2,2,3.0,Y,97,106,130,0.698,179,179,51,0.253,2.8,3.3,62,8.2,9.4,,25.2,4.3,16.9,58,1,1,3+,1.67,128.1,T9593,44,T9262,44,216,,203,194,0.292,1.0,,1,NON,MSU,105,106,,,,,,,58alt,,Targ,,,2,,,,,,,,,,2,4,4,2006,,,0,,0.01
06RA00231,105450540,T0540,T0540,45,05,1,ID,02,41T,,I,2,2,3.0,Y,100,109,123,0.761,184,184,51,0.256,2.8,3.3,62,7.4,8.5,,21.9,3.3,15.3,64,1,1,3+,1.67,101.2,T9608,44,T8938,44,229,,214,194,0.313,1.0,,1,MSU,MSU,94,104,,,,,,,,,Idah,,,,,,,,,,,,,2,4,3,2006,,,0,,0.025
06RA00232,105450564,T0564,T0564,45,05,1,48,02,61T,,M,2,2,7.0,Y,101,94,122,0.656,190,190,51,0.328,2.3,2.7,60,8.6,10.0,,25.0,4.7,18.9,58,2,1,3-,1.61,128.1,T8402,44,T6829,44,0,,209,194,0.342,1.0,MASS R.SIDE,3,NON,MSU,108,106,,,,,,,,,Targ,,,,,,,,,,,,,7,11,11,2006,93,0814,6420,,0.004
06RA00233,105450565,T0565,T0565,45,05,1,48,02,61T,,M,2,2,7.0,Y,101,96,122,0.707,166,166,51,0.239,2.1,2.5,60,7.8,9.0,,24.6,4.3,17.4,60,3,1,4-,1.61,128.1,T8402,44,T6829,44,199,,185,194,0.265,1.0,"4TEATS, H3<",2,NON,MSU,100,99,N,RR,,,,,107,,Targ,,,,,,,,,, 7,0,,7,11,11,2006,92,0921,6915,,0.004
06RA00234,105450584,T0584,T0584,45,05,1,48,02,66T,,M,1,1,5.0,Y,102,98,121,0.707,171,171,51,0.249,2.5,3.0,60,7.2,8.4,,24.4,4.4,18.1,60,2,1,2+,1.61,122.8,T9685,44,T7922,44,0,,194,194,0.286,1.0,,3,NON,US,99,99,,,,,,,,,Targ,,,,,,,,,,,,,5,7,7,2006,93,0814,6423,,0.045
06RA00235,105450587,T0587,T0587,45,05,1,48,02,66T,,M,3,1,4.0,Y,102,101,119,0.765,182,182,51,0.275,2.7,3.2,62,6.2,7.2,,23.3,3.7,16.0,62,1,1,3+,1.94,145.8,T9685,44,T8529,44,206,,199,194,0.29,1.0,,1,NON,US,107,93,,,,,,,,,Targ,,,,,,,,,,,,,4,8,8,2006,,,0,,0.043
06RA00236,105450605,T0605,T0605,45,05,1,48,02,61T,,S,2,2,3.0,Y,102,107,125,0.741,190,190,51,0.287,2.0,2.4,62,6.8,7.9,,25.9,4.3,16.7,58,1,1,3-,1.67,122.5,T8402,44,T9177,44,224,,216,194,0.328,1.0,,2,NON,MSU,99,90,N,RR,,,,,106,,Targ,,,,,,,,,, 7,0,,2,4,4,2006,92,0921,6917,,0.007
06RA00237,105450614,T0614,T0614,45,05,1,ID,02,43T,,I,2,2,4.0,Y,102,96,119,0.671,178,178,51,0.278,2.6,3.1,62,6.0,7.0,,21.8,3.7,16.9,64,1,1,3+,1.94,148.2,T8296,44,T8421,44,206,,200,194,0.308,1.0,NICE LAMB,1,KK,KK,108,93,,,S+,A+,STUD,56.0,e25,,Idah,,,3,,,,,,,,,,4,8,7,2006,,,0,,0.014
06RA00238,105450635,T0635,T0635,45,05,1,ID,02,41T,,I,2,1,3.0,Y,103,116,118,0.857,185,185,51,0.234,2.4,2.9,62,7.4,8.6,,21.7,3.5,16.1,64,1,1,3,1.67,110.4,T9608,44,T8906,44,218,,212,194,0.284,1.0,Pee Sniffer!,2,MSU,MSU,94,102,N,RR,,,,,102,,Idah,,,,,,,,,, 7,1,74296,2,4,3,2006,92,0921,6916,,0.048
06RA00239,105450659,T0659,T0659,45,05,1,48,02,62T,,M,1,1,7.0,Y,105,113,118,0.825,207,207,51,0.321,2.8,3.4,62,9.4,11.0,,23.0,3.2,13.7,62,2,1,3,1.88,136.3,T9593,44,T6852,44,213,,228,194,0.342,1.0,NICE,1,NON,MSU,116,120,,,S,B-,LOW?,76.0,52,,Targ,,,2,,,,,,,,,,7,14,13,2006,,,0,,0.006
06RA00240,105450662,T0662,T0662,45,05,1,ID,02,42T,,I,3,2,4.0,Y,105,89,116,0.684,152,152,51,0.214,2.1,2.5,60,6.6,7.7,,21.6,5.0,23.0,64,1,1,3+,2.07,135.1,T9473,44,T8579,44,195,,179,194,0.266,1.0,,2,ISA,ISA,99,94,N,QR,,,,,101,,Idah,,,,,,,,,, 7,1,74295,4,9,7,2006,92,0921,6921,,0.046
06RA00241,105450669,T0669,T0669,45,05,1,ID,02,42T,,I,1,1,2.0,Y,105,105,116,0.772,182,182,51,0.261,2.5,3.0,62,6.6,7.7,,22.1,3.5,15.8,62,1,1,3,1.52,106.4,T9473,44,T9694,44,227,,214,194,0.322,1.0,NICE LAMB,2,ISA,ISA,94,97,N,RR,,,,,105,,Idah,,,,,,,,,, 7,0,,1,1,1,2006,92,0921,6919,,0.013
06RA00242,105450670,T0670,T0670,45,05,1,48,02,65T,,M,1,1,7.0,Y,105,112,116,0.849,180,180,51,0.231,2.2,2.6,62,6.8,8.0,,26.1,4.6,17.6,58,2,1,3+,1.52,107.6,T9722,44,T6793,44,0,,197,194,0.251,1.0,-INDEX,3,NON,US,88,92,,,,,,,,,Targ,,,,,,,,,,,,,6,10,9,2006,93,0814,6421,,0.045
06RA00243,105450696,T0696,T0696,45,05,1,ID,02,43T,,I,2,2,3.0,Y,106,98,115,0.743,182,182,51,0.285,2.3,2.8,62,6.6,7.8,,20.1,2.9,14.3,70,1,1,3,1.67,136.8,T8296,44,T8845,44,224,,210,194,0.331,1.0,,1,KK,KK,106,98,,,S+,A+,STUD,81.0,57,,Idah,,,2,,,,,,,,,,3,4,4,2006,,,0,,0.005
06RA00244,105450727,T0727,T0727,45,05,1,48,02,61T,,S,1,1,3.0,Y,108,118,119,0.84,190,190,51,0.249,2.6,3.2,62,8.8,10.4,,23.1,4.1,17.6,62,1,1,3,1.39,97.1,T8402,44,T9077,44,208,,220,194,0.307,1.0,BIG,1,NON,MSU,96,114,,,,,,,,,Targ,,,,,,,,,,,,,2,2,2,2006,,,0,,0.006
06RA00245,105450742,T0742,T0742,45,05,1,ID,02,43T,,I,1,1,4.0,Y,111,94,110,0.73,158,158,51,0.217,2.2,2.7,60,6.0,7.2,,20.9,3.3,15.8,64,2,1,3,1.69,112.8,T8296,44,T8356,44,0,,186,194,0.272,1.0,-INDEX,3,KK,KK,90,93,,,,,,,,,Idah,,,,,,,,,,,,,4,6,5,2006,93,0814,6397,,0.07
06RA00246,105450743,T0743,T0743,45,05,1,48,02,62T,,S,1,1,3.0,Y,111,104,116,0.747,176,176,51,0.249,2.1,2.6,62,6.4,7.7,,20.6,4.0,19.5,64,2,1,3,1.53,104.6,T9593,44,T9020,44,209,,200,194,0.289,1.0,-INDEX,2,NON,MSU,89,96,N,QQ,,,,,104,,Targ,,,,,,,,,, 7,0,,2,3,3,2006,92,0921,6918,,0.006
06RA00247,101448315,T8315,T8315,44,01,1,ID,02,42T,,I,2,2,7.0,M,88,90,130,0.59,250,170,51,0.276,3.1,3.2,58,15.4,16.4,,27.0,4.4,16.4,56,1,1,3,1.92,127.0,00064,00,T6188,44,0,,267,194,0.31,5.0,"SAVE, KK.",3,KK,KK,99,104,,,S2,AA,STUD,100.0,,67,Idah,,,,,,,,,,,,,7,14,11,2006,93,0814,6402,,0.0
06RA00248,101448402,T8402,T8402,44,01,1,ID,02,41T,,I,2,2,6.0,M,98,88,120,0.618,255,201,51,0.39,2.8,2.9,58,15.6,16.6,,25.0,4.2,16.7,58,3,1,3,1.48,108.4,09221,00,T7069,44,0,,273,194,0.39,5.0,"S7 STUD, MSU.",3,MSU,MSU,96,105,,,S7,AAA,STUD,44.0,,e42,Idah,,,,,,,,,,,,,4,7,7,2006,93,0814,6404,,0.0
06RA00249,102448907,T8907,T8907,44,02,1,41,02,414,,M,1,1,5.0,M,100,108,119,0.808,248,191,51,0.278,3.2,3.3,60,15.0,16.0,,25.9,3.8,14.7,58,1,1,3+,1.72,111.2,T7895,44,T7808,44,0,,261,194,0.32,4.0,"KEEP, ISA.",3,LWW,ISA,93,104,,,S1,A,STUD,35.0,,e44,+Lww,,,,,,,,,,,,,5,8,6,2006,93,0814,6405,,0.043
06RA00250,102449273,T9273,T9273,44,02,1,41,02,414,,M,2,2,6.0,M,116,90,108,0.717,285,184,51,0.32,3.1,3.2,62,10.2,10.9,,23.3,3.7,15.9,62,1,1,2-,1.68,117.6,T7895,44,T7610,44,0,,300,194,0.34,4.0,"NICE, ISA.",3,LWW,ISA,90,87,,,S3,AA,STUD,0.0,,alt,+Lww,,,,,,,,,,,,,5,9,8,2006,93,0814,6413,,0.031
06RA00251,103449473,T9473,T9473,44,03,1,ID,02,42T,,I,2,2,7.0,M,95,90,129,0.607,215,171,51,0.276,3.5,3.7,60,12.0,12.8,,22.8,3.9,16.9,62,1,1,3,2.02,151.9,T7759,44,T6011,44,222,,242,194,0.31,3.0,"SAVE,ISA",1,ISA,ISA,105,98,,,S+,A+,STUD,94.0,55,alt,Idah,,,2,,,,,,,,,84803,7,15,12,2006,,,0,,0.022
06RA00252,103449657,T9657,T9657,44,03,1,ID,02,41T,,I,1,1,7.0,M,107,118,118,0.844,289,239,51,0.413,2.7,2.8,62,16.4,17.5,,23.9,3.6,15.2,60,1,1,3+,1.79,121.2,I9221,00,T6481,44,288,,307,194,0.42,3.0,"THIN, OCT",1,MSU,MSU,103,109,,,S+,A+,STUD,92.0,54,53,Idah,,,2,,,,,,,,,,7,13,11,2006,,,0,,0.0
06RA00253,103449684,T9684,T9684,44,03,1,48,02,14T,,M,3,2,7.0,M,109,86,115,0.654,247,173,51,0.296,3.7,3.9,60,14.6,15.6,,24.8,4.8,19.2,60,2,1,2-,1.88,136.3,T8051,44,T6852,44,260,,271,194,0.32,3.0,,1,L41,L41,104,107,,,S+,A+,STUD,96.0,56,66,Targ,,,2,,,,,,,,,,7,14,13,2006,,,0,,0.02
06RA00254,104449798,T9798,T9798,44,04,1,48,02,45T,,M,1,1,7.0,M,90,106,126,0.747,223,189,51,0.276,3.2,3.3,62,12.4,13.2,,23.3,3.6,15.3,62,2,1,2-,1.83,135.2,T8907,44,T5858,44,0,,241,194,0.292,2.0,ABS.RUMP X,3,NON,L41,97,96,,,,,,0.0,,alt,Targ,,,,,,,,,,,,,7,13,11,2006,93,0814,6409,,0.082
06RA00255,104449856,T9856,T9856,44,04,1,ID,02,41T,,I,2,2,4.0,M,95,92,121,0.643,233,204,51,0.372,3.0,3.1,64,12.6,13.4,,25.9,4.1,16.0,58,2,1,3+,1.91,133.9,I9221,00,T7761,44,241,,250,194,0.378,2.0,,2,MSU,MSU,101,93,N,QR,,,,0.0,113,alt,Idah,,,,,,,,,, 8,0,,4,8,7,2006,92,0921,6927,,0.0
06RA00256,104449881,T9881,T9881,44,04,1,48,02,46T,,M,2,2,6.0,M,96,92,120,0.65,234,185,51,0.309,3.2,3.3,62,13.4,14.3,,26.8,4.3,16.0,56,2,1,3,1.88,146.8,T8051,44,T7201,44,231,,251,194,0.324,2.0,NICE LAMB,1,NON,L41,105,97,,,S+,A+,STUD,96.0,,62,Targ,,,,,,,,,,,,,6,11,11,2006,,,0,,0.077
06RA00257,104449908,T9908,T9908,44,04,1,ID,02,42T,,I,3,2,4.0,M,97,100,119,0.736,240,177,51,0.256,3.0,3.1,60,12.0,12.8,,25.5,4.3,16.7,58,1,1,3+,1.94,122.7,T9073,44,T8339,44,260,,258,194,0.321,2.0,*CHK LR HOOF*,2,L41,L41,93,91,N,QQ,,,,0.0,115,alt,Idah,,,,,,,,,, 8,0,,4,8,5,2006,92,0921,6929,,0.021
06RA00258,104449917,T9917,T9917,44,04,1,ID,02,41T,,I,1,1,4.0,M,98,122,120,0.875,253,224,51,0.341,3.0,3.1,62,12.4,13.2,,22.7,3.3,14.8,62,2,1,3+,1.57,121.0,I9221,00,T8364,44,264,,277,194,0.346,2.0,"NICE,ENTR,SAV",2,MSU,MSU,94,96,N,QR,,,,0.0,112,alt,Idah,,,,,,,,,, 8,0,,4,5,5,2006,92,0921,6928,,0.0
06RA00259,104449944,T9944,T9944,44,04,1,48,02,44T,,M,3,2,3.0,M,99,87,119,0.619,254,212,51,0.418,3.5,3.7,62,12.6,13.4,,22.8,3.6,16.0,62,2,3,3-,2.06,147.9,T8964,44,T8432,44,0,,284,194,0.444,2.0,-LIBIDO,3,NON,MSU,112,100,,,D1,B-,LOW,0.0,,x41,Targ,,,,,,,,,,,,,3,7,6,2006,93,0814,6410,,0.028
06RA00260,104820889,X0889,X0889,82,04,1,97,97,971,,B,2,2,3.0,M,92,123,130,0.849,255,224,0,0.342,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.97,177.8,I0109,00,Z7823,81,249,,276,194,0.373,2.0,,1,BRN,BRN,101,,,,,,,0.0,,B1,Blkf,,,,,,,,,,,,,3,6,6,2006,,,0,,0.0
06RA00261,104820960,X0960,X0960,82,04,1,97,97,971,,B,2,2,6.0,M,96,129,126,0.897,243,222,0,0.315,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,2,.,1.95,161.5,I0109,00,Z5388,81,231,,250,194,0.332,2.0,WEAK LAMB,1,BRN,BRN,97,,,,,,,0.0,,,Blkf,,,,,,,,,,,,,6,12,10,2006,,,0,,0.0
06RA00262,104821005,X1005,X1005,82,04,1,97,97,972,,B,2,2,3.0,M,99,109,123,0.793,254,214,0,0.356,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.97,171.4,Z6098,81,Z7790,81,259,,281,194,0.382,2.0,WEAK LAMB,1,Syr,Syr,100,,,,,,,0.0,,B1,Blkf,,,,,,,,,,,,,3,6,6,2006,,,0,,0.045
06RA00263,104821010,X1010,X1010,82,04,1,97,97,971,,B,2,2,5.0,M,99,128,123,0.92,282,234,0,0.359,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.51,115.3,I0109,00,Z6382,81,295,,294,194,0.382,2.0,NICE LAMB,1,BRN,BRN,106,,,QR,S+,A+,STUD,100.0,11,B2,Blkf,,,1,W,70,,15,0,S,,,,4,6,5,2006,,,0,,0.0
06RA00264,104821011,X1011,X1011,82,04,1,97,97,971,,B,2,2,5.0,M,99,119,123,0.838,262,216,0,0.329,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.51,115.3,I0109,00,Z6382,81,280,,279,194,0.341,2.0,NICE LAMB,1,BRN,BRN,96,,,RR,,,,0.0,wr1,,Blkf,,,1,W,60,,10,0,S,,,,4,6,5,2006,,,0,,0.0
06RA00265,104821018,X1018,X1018,82,04,1,97,97,972,,B,2,2,3.0,M,99,111,123,0.78,270,231,0,0.407,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,2,.,1.83,138.7,Z6098,81,Z7913,81,252,,284,194,0.42,2.0,NICE LAMB,1,Syr,Syr,106,,,,,,,0.0,,,Blkf,,,,,,,,,,,,,3,5,4,2006,,,0,,0.099
06RA00266,104821019,X1019,X1019,82,04,1,97,97,972,,B,2,2,3.0,M,99,113,123,0.819,280,234,0,0.41,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.83,138.7,Z6098,81,Z7913,81,268,,288,194,0.437,2.0,NICE LAMB,1,Syr,Syr,111,,,,S+,A+,STUD,93.0,46,,Blkf,,,1,,,,,,,,,,3,5,4,2006,,,0,,0.099
06RA00267,104821055,X1055,X1055,82,04,1,97,97,973,,B,1,1,2.0,M,101,121,121,0.927,266,221,0,0.339,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.98,174.8,Z7846,81,Z9000,81,253,,290,194,0.379,2.0,,1,BRN,BRN,106,,,,,,,0.0,,,Blkf,,,,,,,,,,,,,2,3,3,2006,,,0,,0.046
06RA00268,104821267,X1267,X1267,82,04,1,97,97,972,,B,2,1,3.0,M,106,118,116,0.901,241,206,0,0.298,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,2,.,1.83,133.6,Z6098,81,Z7912,81,232,,256,194,0.327,2.0,NICE LAMB,1,Syr,Syr,96,,,,,,,0.0,,,Blkf,,,,,,,,,,,,,3,5,3,2006,,,0,,0.099
06RA00269,104821435,X1435,X1435,82,04,1,97,97,972,,B,2,2,4.0,M,113,117,109,0.947,276,251,0,0.454,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.91,155.5,Z6098,81,Z7098,81,265,,303,194,0.443,2.0,SL.ENTR.,1,Syr,Syr,118,,,,,,,0.0,wr1,B2,Blkf,,,,,,,,,,,,,4,7,7,2006,,,0,,0.057
06RA00270,104821453,X1453,X1453,82,04,1,97,97,972,,B,2,2,6.0,M,113,114,109,0.905,261,211,0,0.329,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.85,156.6,Z6098,81,Z5592,81,0,,285,194,0.382,2.0,,7,Syr,Syr,106,,,,,,,0.0,,B2,Blkf,,,,,,,,,,,,,6,11,11,2006,97,0726,0,,0.093
06RA00271,104821540,X1540,X1540,82,04,1,97,97,972,,B,1,1,2.0,M,117,122,105,0.997,262,222,0,0.339,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,2,.,1.74,152.3,Z6098,81,Z8104,81,260,,283,194,0.379,2.0,"ENTR., PNEU.",1,Syr,Syr,109,,,,,,,0.0,,,Blkf,,,,,,,,,,,,,2,3,3,2006,,,0,,0.057
06RA00272,104821675,X1675,X1675,82,04,1,97,97,973,,B,1,1,2.0,M,120,100,102,0.837,257,200,0,0.339,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.65,125.4,Z7846,81,Z9033,81,250,,280,194,0.388,2.0,NICE LAMB,1,BRN,BRN,103,,,,,,,0.0,wr1,B1,Blkf,,,,,,,,,,,,,1,1,1,2006,,,0,,0.044
06RA00273,104821972,X1972,X1972,82,04,1,97,97,97C,,B,2,2,4.0,M,124,101,98,0.874,256,213,0,0.38,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,2,.,1.91,160.5,Z6098,81,Z7020,81,264,,272,194,0.411,2.0,NICE LAMB,1,Syr,Syr,109,,,,S+,A+,STUD,72.0,e44,B1,Blkf,,,3,,,,,,,,,,4,7,7,2006,,,0,,0.045
06RA00274,104821973,X1973,X1973,82,04,1,97,97,97C,,B,2,2,4.0,M,124,92,98,0.791,240,199,0,0.363,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.91,160.5,Z6098,81,Z7020,81,227,,264,194,0.399,2.0,NICE LAMB,1,Syr,Syr,103,,,,,,,0.0,,,Blkf,,,,,,,,,,,,,4,7,7,2006,,,0,,0.045
06RA00275,105822260,X2260,X2260,82,05,1,97,97,971,,B,1,1,2.0,Y,85,140,142,0.908,222,222,0,0.284,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.65,126.6,Z9925,81,Z8838,81,212,,247,194,0.322,1.0,BIG,1,DAV,DAV,100,,,,,,,,wr2,,Blkf,,,,,,,,,,,,,1,1,1,2006,,,0,,0.06
06RA00276,105822284,X2284,X2284,82,05,1,97,97,973,,B,2,2,2.0,Y,88,110,139,0.709,190,190,0,0.277,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.98,169.1,Z8655,81,Z8965,81,0,,218,194,0.325,1.0,inbr .136,3,Syr,Syr,91,,,,,,,,,,Blkf,,,,,,,,,,,,,2,3,3,2006,93,0814,6424,,0.136
06RA00277,105822330,X2330,X2330,82,05,1,97,97,971,,B,2,1,5.0,Y,90,115,137,0.78,208,208,0,0.322,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.95,120.1,Z9925,81,Z6931,81,219,,232,194,0.352,1.0,GAUNT,1,DAV,DAV,99,,,,,,,,,,Blkf,,,,,,,,,,,,,5,10,5,2006,,,0,,0.058
06RA00278,105822333,X2333,X2333,82,05,1,97,97,971,,B,2,1,2.0,Y,90,129,137,0.857,228,228,0,0.343,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.81,125.2,Z9925,81,Z9315,81,222,,246,194,0.352,1.0,SM.TESTES,1,DAV,DAV,103,,,,,,,,wr2,,Blkf,,,,,,,,,,,,,1,2,1,2006,,,0,,0.114
06RA00279,105822335,X2335,X2335,82,05,1,97,97,972,,B,1,1,2.0,Y,90,133,137,0.857,215,215,0,0.284,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,2,.,1.81,149.2,Z8142,81,Z8789,81,220,,241,194,0.325,1.0,NICE LAMB,1,BRN,BRN,98,,,,,,,,,,Blkf,,,,,,,,,,,,,2,2,2,2006,,,0,,0.029
06RA00280,105822355,X2355,X2355,82,05,1,97,97,971,,B,2,2,6.0,Y,90,120,137,0.777,231,231,0,0.384,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.85,156.6,Z9925,81,Z5592,81,239,,253,194,0.401,1.0,NICE LAMB,1,DAV,DAV,108,,,,,,,,wr2,,Blkf,,,,,,,,,,,,,6,11,11,2006,,,0,,0.047
06RA00281,105822356,X2356,X2356,82,05,1,97,97,971,,B,2,2,6.0,Y,90,114,137,0.728,210,210,0,0.332,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.85,156.6,Z9925,81,Z5592,81,229,,242,194,0.386,1.0,NICE LAMB,1,DAV,DAV,103,,,,,,,,,,Blkf,,,,,,,,,,,,,6,11,11,2006,,,0,,0.047
06RA00282,105822381,X2381,X2381,82,05,1,97,97,972,,B,2,2,4.0,Y,91,126,136,0.814,217,217,0,0.315,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.91,160.5,Z8142,81,Z7020,81,222,,236,194,0.331,1.0,H2  Check It,1,BRN,BRN,97,,,,,,,,wr1,,Blkf,,,,,,,,,,,,,4,7,7,2006,,,0,,0.014
06RA00283,105822405,X2405,X2405,82,05,1,97,97,973,,B,2,2,4.0,Y,91,124,136,0.822,179,179,0,0.19,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.91,155.5,Z8655,81,Z7098,81,0,,205,194,0.244,1.0,inbr .105,3,Syr,Syr,83,,,,,,,,,,Blkf,,,,,,,,,,,,,4,7,7,2006,93,0814,6427,,0.105
06RA00284,105822479,X2479,X2479,82,05,1,97,97,971,,B,1,1,3.0,Y,93,152,134,0.988,263,263,0,0.384,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.83,109.0,Z9925,81,Z7793,81,241,,293,194,0.425,1.0,NICE LAMB,1,DAV,DAV,122,,,,,,,,wr2,,Blkf,,,,,,,,,,,,,3,5,2,2006,,,0,,0.038
06RA00285,105822504,X2504,X2504,82,05,1,97,97,972,,B,2,2,2.0,Y,94,111,133,0.745,189,189,0,0.27,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.98,165.8,Z8142,81,Z9175,81,201,,219,194,0.325,1.0,,1,BRN,BRN,93,,,,,,,,,,Blkf,,,,,,,,,,,,,2,3,3,2006,,,0,,0.023
06RA00286,105822579,X2579,X2579,82,05,1,97,97,971,,B,3,1,5.0,Y,96,122,127,0.866,238,238,0,0.396,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.95,129.2,Z9925,81,Z6276,81,269,,269,194,0.438,1.0,ENTROPION,1,DAV,DAV,118,,,,,,,,,,Blkf,,,,,,,,,,,,,5,10,6,2006,,,0,,0.049
06RA00287,105822581,X2581,X2581,82,05,1,97,97,971,,B,3,2,6.0,Y,96,113,131,0.782,191,191,0,0.27,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.95,161.5,Z9925,81,Z5388,81,221,,219,194,0.319,1.0,,1,DAV,DAV,94,,,,S+,A+,STUD,78.0,e45,,Blkf,,,3,,,,,,,,,,6,12,10,2006,,,0,,0.042
06RA00288,105822582,X2582,X2582,82,05,1,97,97,971,,B,3,2,6.0,Y,96,114,131,0.791,198,198,0,0.291,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.95,161.5,Z9925,81,Z5388,81,0,,212,194,0.295,1.0,RESP.DX,3,DAV,DAV,90,,,,,,,,,,Blkf,,,,,,,,,,,,,6,12,10,2006,93,0814,6431,,0.042
06RA00289,105822667,X2667,X2667,82,05,1,97,97,972,,B,2,2,2.0,Y,99,109,128,0.742,191,191,0,0.284,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.98,166.1,Z8142,81,X0019,82,197,,220,194,0.334,1.0,,1,BRN,BRN,94,,,,,,,,,,Blkf,,,,,,,,,,,,,2,3,3,2006,,,0,,0.028
06RA00290,105822724,X2724,X2724,82,05,1,97,97,972,,B,2,2,2.0,Y,101,123,126,0.869,230,230,0,0.37,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.98,174.8,Z8142,81,Z9000,81,235,,250,194,0.383,1.0,,1,BRN,BRN,109,,,,S+,A+,STUD,93.0,47,,Blkf,,,1,,,,,,,,,,2,3,3,2006,,,0,,0.031
06RA00291,105822828,X2828,X2828,82,05,1,97,97,975,,B,1,1,1.0,Y,105,110,122,0.799,204,204,0,0.325,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,2,.,1.8,137.6,Z9841,81,X1006,82,204,,219,194,0.328,1.0,Ytex Y2006,1,Syr,Syr,96,,,,,,,,,,Blkf,,,,,,,,,,,,,1,1,1,2006,,,0,,0.129
06RA00292,102817805,Z7805,Z7805,81,02,1,97,97,971,,B,2,1,4.0,M,86,130,135,0.864,272,206,0,0.256,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.89,138.9,00109,00,Z6368,81,0,,,0,0.3,4.0,"X,ABS.SCROTUM",3,BRN,BRN,90,,,,,,,0.0,,B1,Blkf,,,,,,,,,,,,,4,8,5,2006,93,0612,587,,0.0
06RA00293,102817815,Z7815,Z7815,81,02,1,97,97,972,,B,2,2,4.0,M,87,120,134,0.798,263,212,0,0.31,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.8,106.9,00093,00,Z5389,81,0,,280,194,0.34,4.0,NICE,3,DAV,DAV,94,,,,,,,0.0,,B2,Blkf,,,,,,,,,,,,,3,6,3,2006,93,0814,595,,0.0
06RA00294,102817844,Z7844,Z7844,81,02,1,97,97,972,,B,3,2,7.0,M,89,131,132,0.903,277,216,0,0.286,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,.,1,.,1.99,158.2,00093,00,Z3981,81,0,,286,194,0.32,4.0,,3,DAV,DAV,95,,,,S+,A+,STUD,79.0,,e23,Blkf,,,,,,,,,,,,,6,15,9,2006,93,0814,596,,0.0
