UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,LIB,LIBING,LIBBRDG,PD_DEC,FERT,LOT,NAX,STUDY,STUDY2,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,FLBVB,FLBVG,FLBVR,SAGE
02RA00480,R2807,11,01,1,12,07,84,C,2,2,7.0,Y,101,77,119,0.549,164,164,68,0.302,2.6,2.9,62,6.4,7.0,,21.5,3.5,16.3,64,2,1,3-,1.61,114.0,R0869,11,S4694,10,,0,0.0,1.0,FX.LEG 10/07,4,CTL,,94,89,,?,,,,,XVL,,CTL,.,,,,,,,,,,,7,11,12,2002,54,1007,,,,
02RA00481,R2810,11,01,1,10,07,23,M,2,2,5.0,Y,102,92,118,0.673,176,176,68,0.292,2.4,2.7,62,8.2,9.0,,22.5,4.0,17.6,62,3,1,4-,2.05,126.8,R0529,11,S7304,10,,0,0.0,1.0,F4-,2,IDX,,102,97,-,D4,DUD,,,,DUD,,IDX,.,,,,,,,,?,0,,5,11,8,2002,,,,,,
02RA00482,R2822,11,01,1,13,43,32,F,2,2,4.0,,102,80,118,0.581,0,0,68,0.0,3.3,3.8,62,9.0,9.9,,20.1,3.5,17.4,70,6,1,3-,1.99,117.9,R0475,11,S8092,10,,0,0.0,1.0,"X,EPI,4/30",3,FW,,,,,?,,,,,.,,FW,.,,,,,,,,,,,4,8,6,2002,93,0513,,,,
02RA00483,R2852,11,01,1,12,07,86,C,3,2,4.0,Y,103,85,117,0.617,189,189,68,0.361,2.6,3.0,60,7.4,8.2,,22.1,3.9,17.6,62,2,1,2-,1.99,146.5,R0082,11,S8388,10,,0,0.0,1.0,,3,CTL,,115,95,,?,,,,,.,,CTL,.,,,,,,,,,,,4,8,8,2002,93,0820,,,,
02RA00484,R2853,11,01,1,12,07,86,C,3,2,4.0,Y,103,93,117,0.704,175,175,68,0.285,2.6,3.0,60,7.8,8.6,,24.7,4.6,18.4,60,2,1,4+,1.99,146.5,R0082,11,S8388,10,205,259,0.0,1.0,PNEU,2,CTL,,110,94,-,SP,B,,,,128,,CTL,.,,,,,,,,,0,,4,8,8,2002,92,0919,,,,
02RA00485,R2867,11,01,1,11,43,14,R,3,1,6.0,Y,104,78,114,0.581,143,143,68,0.224,2.5,2.9,62,6.0,6.6,,19.6,3.4,17.2,70,3,1,3-,1.82,120.8,R0248,11,S5916,10,,0,0.0,1.0,HORNS,6,LWW,,90,89,,?,,,,,.,,LWW,.,,,,,,,,,,,6,11,11,2002,01,0605,,,,
02RA00486,R2870,11,01,1,13,43,31,F,2,2,7.0,Y,104,92,114,0.684,182,182,68,0.31,2.7,3.1,64,9.0,10.0,,19.0,3.2,16.7,80,7,1,3-,1.57,103.3,R0127,11,S5010,10,224,259,0.0,1.0,H7,2,FW,,97,111,-,SP,B,,,,144,,FW,.,,,,,,,,,0,,6,10,10,2002,92,0919,,,,
02RA00487,R2874,11,01,1,10,07,22,M,2,1,5.0,Y,104,98,114,0.746,197,197,68,0.341,3.1,3.5,60,10.0,11.1,,22.4,4.2,19.0,62,2,1,3-,1.95,115.7,R0044,11,S7234,10,,0,0.0,1.0,,1,IDX,,108,114,,S4,AAA,STUD,,,e.2,,IDX,.,,,,,,,,,,,5,10,7,2002,,,,,,
02RA00488,R2889,11,01,1,12,07,80,C,3,1,4.0,Y,105,106,113,0.83,195,195,68,0.307,2.8,3.2,62,8.6,9.5,,21.9,3.7,16.7,64,2,1,4,1.86,126.6,R0118,11,S8488,10,,0,0.0,1.0,F4,1,CTL,,106,104,,S3,AA,STUD,,,ealt,,CTL,.,,,,,,,,,,,4,7,6,2002,,,,,,
02RA00489,R2892,11,01,1,12,07,81,C,1,1,4.0,Y,105,111,113,0.856,189,189,68,0.269,3.1,3.6,62,12.6,14.0,,20.0,3.2,15.8,70,3,1,3,1.48,110.3,R0612,11,S7951,10,,0,0.0,1.0,"X,SM.SOFTTSTS",3,CTL,,108,135,,?,,,,,.,,CTL,.,,,,,,,,,,,4,4,4,2002,93,0820,,,,
02RA00490,R2899,11,01,1,11,07,11,R,2,2,4.0,Y,105,85,113,0.615,165,165,68,0.276,2.6,3.0,62,8.6,9.5,,24.5,4.4,17.9,60,2,1,3,1.86,131.4,R0831,11,S8103,10,203,259,0.0,1.0,,2,LWW,,105,100,-,SP,B,,,,133,,LWW,.,,,,,,,,,0,,4,7,7,2002,92,0919,,,,
02RA00491,R2900,11,01,1,11,07,11,R,2,2,4.0,Y,105,80,113,0.602,146,146,68,0.228,2.7,3.1,60,6.2,6.9,,23.4,5.2,22.2,62,2,1,3-,1.86,131.4,R0831,11,S8103,10,,0,0.0,1.0,F3-,4,LWW,,96,87,,?,,,,,XVL,,LWW,.,,,,,,,,,,,4,7,7,2002,,,,,,
02RA00492,R2915,11,01,1,12,07,87,C,3,2,6.0,Y,107,76,111,0.598,177,177,68,0.348,2.9,3.3,62,7.4,8.3,,23.1,4.1,17.7,62,2,1,2,2.24,123.0,R0532,11,S5524,10,208,259,0.0,1.0,F2,2,CTL,,105,96,-,S1,A,,,,143,,CTL,.,,,,,,,,,0,,6,15,11,2002,92,0919,,,,
02RA00493,S9028,10,98,1,11,07,14,R,2,2,3.0,M,91,80,124,0.564,220,152,68,0.243,0.0,0.0,58,14.0,14.0,,0.0,0.0,0.0,0,.,1,.,2.03,137.7,S6976,10,S5539,10,,0,0.288,4.0,"X,VAS,R.EPI?",3,VAS,VAS,,,,S2,AA,,,,VAS,VAS,VAS,.,,,,,,,,,,,3,6,6,2002,93,0820,,,,
02RA00494,S9632,10,98,1,12,07,91,C,2,2,5.0,M,104,81,111,0.613,207,165,68,0.284,0.0,0.0,62,12.6,12.6,,0.0,0.0,0.0,0,.,1,.,1.97,117.1,S6799,10,S6108,10,,0,0.32,4.0,"X,ABS.L.SIDE",3,VAS,VAS,,,,S2,AA,,,,VAS,VAS,VAS,.,,,,,,,,,,,5,10,7,2002,93,0528,,,,
02RA00495,T4829,44,95,1,42,02,882,C,2,2,7.0,M,105,71,114,0.519,202,0,68,0.0,0.0,0.0,60,11.6,11.6,,0.0,0.0,0.0,0,.,1,.,1.5,109.6,T4079,44,T2740,44,,0,0.0,7.0,TEASER RAM,P,CTL,,,,,S5,AAA,,TZ,,TEAZ,,TEAZ,TEAZ,,,,,,,,,,,6,10,10,2002,,,,,,
02RA00496,T5077,44,95,1,42,02,902,C,1,1,7.0,M,116,88,105,0.704,199,0,68,0.0,0.0,0.0,62,10.0,10.0,,0.0,0.0,0.0,0,.,1,.,1.48,105.8,T3946,44,T1948,44,,0,0.0,7.0,TEASER RAM,3,CTL,,,,,S1,A,,TZ,,LIB,,TEAZ,TEAZ,,,,,,,,,,,6,9,9,2002,93,0820,,,,
02RA00497,T5505,44,96,1,ID,02,415,I,2,2,7.0,M,107,91,113,0.67,273,194,68,0.353,3.8,3.8,60,13.6,13.6,,26.3,4.3,16.4,58,1,1,3,1.32,91.4,I4052,00,T3559,44,,0,0.327,6.0,ISAAC jr.,1,ISA,ISA,99,109,,S3,AA,STUD,,47.0,14alt,,UI,.,,,,,,,,,,,6,10,8,2002,,,,,,
02RA00498,T6428,44,98,1,ID,02,42T,I,2,2,5.0,M,86,92,129,0.619,239,173,68,0.274,0.0,0.0,60,12.8,12.8,,0.0,0.0,0.0,0,.,1,.,1.53,107.1,91358,00,T5450,44,,0,0.299,4.0,TEASER RAM,P,MCR,McR,,,,D4,DUD,,TZ,,TEAZ,,TEAZ,TEAZ,,,,,,,,,,,4,7,7,2002,,,,,,
02RA00499,T7016,44,99,1,ID,02,43T,I,2,1,4.0,M,88,112,133,0.763,217,175,68,0.22,0.0,0.0,62,11.0,11.0,,0.0,0.0,0.0,0,,1,.,1.95,120.3,00064,00,T5928,44,,0,0.249,3.0,DUD,S,KK,KK,,,,D4,DUD,,ORE,,DUD,,P 27,BISX,,,,,,,,,,,4,8,6,2002,,,,,,
02RA00500,T7027,44,99,1,ID,02,42T,I,3,2,4.0,M,91,85,130,0.575,234,167,68,0.286,0.0,0.0,58,10.6,10.6,,0.0,0.0,0.0,0,,1,.,1.95,128.4,I4052,00,T5188,44,,0,0.318,3.0,FIX tag T7027,S,ISA,ISA,,,,D3,DUD,,ORE,,-1-,,ASEX,DUD,,,,,,,,,,,4,9,7,2002,,,,,,
02RA00501,T7082,44,99,1,ID,02,41T,I,1,1,4.0,*,99,108,124,0.752,0,191,68,0.291,0.0,0.0,62,12.0,12.0,,0.0,0.0,0.0,0,,1,.,1.58,106.7,T6440,44,T6257,44,,0,0.299,3.0,DUD,V,McR,McR,,,,D4,DUD,,ORE,,DUD,,B 20,DUD,,,,,,,,,,,3,5,4,2002,93,0423,,,,
02RA00502,T7161,44,99,1,42,02,822,C,2,1,6.0,M,105,93,118,0.701,187,138,68,0.158,0.0,0.0,62,10.6,10.6,,0.0,0.0,0.0,0,,1,.,1.56,92.6,T5856,44,T4831,44,,0,0.245,3.0,"X,LAME,FRONT",3,CTL,,,,,S1,A,STUD,ORE,,LIB,Nax,B 15,HOMO,,,,,,,,,,,5,9,8,2002,93,0528,,,,
02RA00503,T7176,44,99,1,41,02,413,M,1,2,5.0,*,105,91,118,0.675,0,136,68,0.158,0.0,0.0,60,11.6,11.6,,0.0,0.0,0.0,0,,1,.,1.75,125.2,T6016,44,T5283,44,,0,0.242,3.0,,V,LWW,,,,,S1,A,,ORE,,LIB,Nax,B  5,STUD,,,,,,,,,,,5,9,8,2002,93,0423,,,,
02RA00504,T7187,44,99,1,ID,02,43T,I,1,1,4.0,M,106,97,117,0.724,203,151,68,0.189,0.0,0.0,62,9.2,9.2,,0.0,0.0,0.0,0,,2,.,1.33,78.9,00064,00,T6269,44,,0,0.191,3.0,"X,ABS.NECK",3,KK,KK,,,,D4,DUD,,ORE,,DUD,,P 31,DUD,,,,,,,,,,,3,3,2,2002,93,0528,,,,
02RA00505,T7193,44,99,1,42,02,812,C,2,2,7.0,M,106,71,117,0.511,183,125,68,0.189,0.0,0.0,60,8.4,8.4,,0.0,0.0,0.0,0,,1,.,1.81,122.1,T5225,44,T4572,44,,0,0.254,3.0,RUNT,5,CTL,,,,,D1,B,,ORE,,DUD,Nax,P  9,STUD,,,,,,,,,,,6,13,12,2002,95,0819,,,,
02RA00506,T7269,44,99,1,42,02,802,C,1,1,7.0,M,109,107,120,0.768,225,175,68,0.244,0.0,0.0,64,13.8,13.8,,0.0,0.0,0.0,0,,1,.,1.23,99.9,T5593,44,T2567,44,,0,0.277,3.0,"DUD, D6",S,CTL,,,,,D1,B,,ORE,,DUD,Nax,P 19,BISX,,,,,,,,,,,6,7,8,2002,,,,,,
02RA00507,T7305,44,99,1,41,02,413,M,3,2,4.0,M,110,71,111,0.562,199,145,68,0.258,0.0,0.0,62,11.6,11.6,,0.0,0.0,0.0,0,,1,.,1.94,121.0,T6016,44,T4965,44,,0,0.3,3.0,,S,LWW,,,,,S3,AA,STUD,ORE,,-2-,Nax,HETR,STUD,,,,,,,,,,,4,9,7,2002,,,,,,
02RA00508,T7327,44,99,1,41,02,413,M,3,1,4.0,*,111,91,110,0.729,0,163,68,0.251,0.0,0.0,62,11.0,11.0,,0.0,0.0,0.0,0,,1,.,1.81,118.4,T6016,44,T4947,44,,0,0.297,3.0,"H3,BALD",V,LWW,,,,,S1,A,STUD,ORE,,LIB,Nax,P 23,STUD,,,,,,,,,,,4,8,6,2002,93,0423,,,,
02RA00509,T7330,44,99,1,42,02,912,C,1,1,5.0,M,111,88,110,0.673,132,151,68,0.22,0.0,0.0,60,10.8,10.8,,0.0,0.0,0.0,0,,1,.,1.72,96.7,T6191,44,T4824,44,,0,0.255,3.0,"X,THIN,SICK",3,CTL,,,,,S1,A,STUD,ORE,,LIB,Nax,P  1,HOMO,,,,,,,,,,,5,9,6,2002,93,0528,,,,
02RA00510,T7341,44,99,1,42,02,812,C,1,1,3.0,M,111,80,110,0.64,213,164,68,0.293,0.0,0.0,60,10.4,10.4,,0.0,0.0,0.0,0,,1,.,1.61,98.3,T5225,44,T6082,44,,0,0.318,3.0,,S,CTL,,,,,S1,A,STUD,ORE,,-5-,Nax,HETR,STUD,,,,,,,,,,,2,4,3,2002,,,,,,
02RA00511,T7351,44,99,1,41,02,411,M,2,2,5.0,M,111,85,112,0.666,220,145,68,0.211,3.6,3.6,60,12.4,12.4,,27.7,4.3,15.7,56,2,1,3+,1.97,98.2,T5953,44,T5251,44,,0,0.26,3.0,H3,5,LWW,,90,101,,S1,A,,,,.,Nax,LWW,.,,,,,,,,,,,5,11,6,2002,95,0819,,,,
02RA00512,T7360,44,99,1,42,02,802,C,1,1,6.0,M,111,86,110,0.659,241,151,68,0.226,0.0,0.0,62,12.6,12.6,,0.0,0.0,0.0,0,.,1,.,1.44,90.3,T5593,44,T4044,44,,0,0.285,3.0,TEASER RAM,6,CTL,,,,,D1,B,,TZ,,DUD,Nax,TEAZ,TEAZ,,,,,,,,,,,5,7,6,2002,01,0923,,,,
02RA00513,T7361,44,99,1,42,02,882,C,2,2,7.0,M,112,73,111,0.541,202,125,68,0.182,0.0,0.0,60,10.4,10.4,,0.0,0.0,0.0,0,,1,.,1.66,113.3,T6036,44,T3969,44,,0,0.221,3.0,"NICE,DUDworks",5,CTL,,,,,D1w,B,STUD,ORE,,LIB,Nax,P  6,STUD,,,,,,,,,,,6,11,11,2002,95,0819,,,,
02RA00514,T7377,44,99,1,42,02,912,C,2,2,6.0,M,112,76,109,0.583,181,140,68,0.223,0.0,0.0,58,10.0,10.0,,0.0,0.0,0.0,0,,1,.,2.06,123.3,T6191,44,T5046,44,,0,0.276,3.0,"LAME,RF,SCURS",S,CTL,,,,,S2,AA,,ORE,,LIB,Nax,P  8,STUD,,,,,,,,,,,6,14,12,2002,,,,,,
02RA00515,T7407,44,99,1,42,02,802,C,2,2,7.0,M,113,81,110,0.619,210,155,68,0.26,3.7,3.7,60,13.4,13.4,,26.0,4.2,16.2,58,1,1,3+,1.36,80.6,T5593,44,T4304,44,,0,0.278,3.0,FIX tag T7407,5,CTL,,87,108,,S1,A,STUD,,,.,Nax,CTL,.,,,,,,,,,,,6,8,7,2002,95,0819,,,,
02RA00516,T7419,44,99,1,42,02,902,C,2,2,5.0,M,113,71,110,0.515,208,120,68,0.172,0.0,0.0,56,14.0,14.0,,0.0,0.0,0.0,0,,1,.,1.42,84.5,T6285,44,T5786,44,,0,0.236,3.0,"RUNT,FIX tag",S,CTL,,,,,D1w,B,STUD,ORE,,-2-,Nax,ASEX,DUD,,,,,,,,,,,4,6,6,2002,,,,,,
02RA00517,T7449,44,99,1,42,02,862,C,2,2,5.0,M,114,80,109,0.639,227,138,68,0.204,0.0,0.0,62,13.6,13.6,,0.0,0.0,0.0,0,,1,.,1.75,106.5,T6097,44,T5201,44,,0,0.251,3.0,not DUD,S,CTL,,,,,S1,A,STUD,ORE,,-5-,Nax,BISX,DUD,,,,,,,,,,,5,9,7,2002,,,,,,
02RA00518,T7470,44,99,1,41,02,411,M,2,2,7.0,*,115,105,108,0.844,0,173,68,0.239,0.0,0.0,60,13.2,13.2,,0.0,0.0,0.0,0,,1,.,1.63,131.4,T5953,44,T4236,44,,0,0.313,3.0,not DUD,V,LWW,,,,,S1,A,STUD,ORE,,LIB,Nax,B 10,STUD,,,,,,,,,,,6,11,11,2002,93,0423,,,,
02RA00519,T7480,44,99,1,42,02,912,C,2,2,5.0,M,115,66,108,0.496,199,122,68,0.196,0.0,0.0,60,12.6,12.6,,0.0,0.0,0.0,0,,1,.,1.53,102.7,T6191,44,T5264,44,,0,0.257,3.0,"SM.TSTS, 58%",5,CTL,,,,,D1w,B,STUD,ORE,,LIB,Nax,SPAR,STUD,,,,,,,,,,,5,7,7,2002,95,0819,,,,
02RA00520,T7481,44,99,1,42,02,842,C,1,1,4.0,M,115,79,108,0.609,167,108,68,0.102,0.0,0.0,62,10.8,10.8,,0.0,0.0,0.0,0,,1,.,1.45,87.6,T6390,44,T6131,44,,0,0.185,3.0,"DUD, D6",S,CTL,,,,,D1,B,,ORE,,-4-,Nax,BISX,HOMO,,,,,,,,,,,3,4,4,2002,,,,,,
02RA00521,T7482,44,99,1,41,02,412,M,1,1,9.0,*,115,112,108,0.908,0,183,68,0.249,0.0,0.0,58,13.8,13.8,,0.0,0.0,0.0,0,,1,.,1.44,130.9,T6150,44,T2391,44,,0,0.296,3.0,"DUD,COARSE?",V,LWW,,,,,D3,DUD,,ORE,,DUD,Nax,B 25,DUD,,,,,,,,,,,9,13,12,2002,93,0423,,,,
02RA00522,T7501,44,99,1,42,02,832,C,2,2,7.0,M,116,74,107,0.578,206,141,68,0.235,0.0,0.0,60,11.8,11.8,,0.0,0.0,0.0,0,,1,.,1.66,110.1,T5938,44,T4099,44,,0,0.284,3.0,not DUD,S,CTL,,,,,S1,A,STUD,ORE,,LIB,Nax,P 10,STUD,,,,,,,,,,,6,11,10,2002,,,,,,
02RA00523,T7504,44,99,1,41,02,413,M,2,2,5.0,M,116,88,107,0.715,215,147,68,0.207,0.0,0.0,60,10.2,10.2,,0.0,0.0,0.0,0,,1,.,2.08,136.7,T6016,44,T5223,44,,0,0.266,3.0,OFFTYPEfixtag,S,LWW,,,,,D1,B,,ORE,,DUD,Nax,B 12,DUD,,,,,,,,,,,5,12,10,2002,,,,,,
02RA00524,T7514,44,99,1,ID,02,42T,I,2,2,5.0,M,116,93,107,0.759,215,163,68,0.246,0.0,0.0,60,12.2,12.2,,0.0,0.0,0.0,0,,1,.,1.97,146.0,I4052,00,T5557,44,,0,0.284,3.0,DUD,3,ISA,ISA,,,,D4,DUD,,ORE,,DUD,,P 13,HOMO,,,,,,,,,,,5,11,9,2002,93,0820,,,,
02RA00525,T7521,44,99,1,41,02,411,M,2,2,6.0,M,116,83,107,0.651,255,178,68,0.333,3.4,3.4,60,11.6,11.6,,26.2,3.9,15.1,58,1,1,1-,1.86,135.4,T5953,44,T4802,44,,0,0.379,3.0,"RCVR, F1-",5,LWW,,114,97,,S3,AA,,,,.,Nax,LWW,.,,,,,,,,,,,6,12,11,2002,95,0819,,,,
02RA00526,T7531,44,99,1,42,02,862,C,1,1,7.0,*,117,97,106,0.794,0,137,68,0.14,0.0,0.0,62,7.6,7.6,,0.0,0.0,0.0,0,,1,.,1.3,109.9,T6097,44,T4125,44,,0,0.221,3.0,,V,CTL,,,,,D1,B,,ORE,,DUD,Nax,P 25,DUD,,,,,,,,,,,6,7,9,2002,93,0423,,,,
02RA00527,T7543,44,99,1,42,02,892,C,2,2,7.0,M,117,78,106,0.631,194,137,68,0.207,0.0,0.0,62,9.2,9.2,,0.0,0.0,0.0,0,,1,.,1.54,95.9,T6032,44,T4262,44,,0,0.242,3.0,,S,CTL,,,,,S1,A,STUD,ORE,,LIB,Nax,P  2,STUD,,,,,,,,,,,6,10,9,2002,19,0114,,,,
02RA00528,T7570,44,99,1,42,02,872,C,2,2,5.0,M,118,82,105,0.67,228,156,68,0.26,0.0,0.0,60,12.0,12.0,,0.0,0.0,0.0,0,.,1,.,1.75,104.2,T6032,44,T5224,44,,0,0.269,3.0,TEASER RAM,P,CTL,,,,,S1,A,STUD,TZ,,TEAZ,Nax,TEAZ,TEAZ,,,,,,,,,,,5,9,7,2002,,,,,,
02RA00529,T7621,44,99,1,42,02,872,C,1,1,7.0,M,120,85,103,0.658,207,130,68,0.158,0.0,0.0,58,13.6,13.6,,0.0,0.0,0.0,0,,1,.,1.48,92.9,T6032,44,T3928,44,,0,0.194,3.0,"BIG,COARSE?",6,CTL,,,,,S2,AA,,ORE,,LIB,Nax,B  8,STUD,,,,,,,,,,,6,9,8,2002,01,0701,,,,
02RA00530,T7630,44,99,1,41,02,414,M,3,1,4.0,M,120,102,103,0.879,261,191,68,0.312,0.0,0.0,62,10.2,10.2,,0.0,0.0,0.0,0,,1,.,2.07,96.0,T6372,44,T5682,44,,0,0.349,3.0,,5,LWW,,,,,D1,B,,ORE,,DUD,Nax,P 15,HOMO,,,,,,,,,,,4,10,5,2002,95,0819,,,,
02RA00531,T7642,44,99,1,42,02,852,C,1,1,5.0,M,121,74,102,0.593,205,121,68,0.165,0.0,0.0,56,13.5,13.5,,0.0,0.0,0.0,0,,1,.,1.53,82.7,T6366,44,T5668,44,,0,0.242,3.0,"COARSE,SHAGGY",S,CTL,,,,,D1,B,,ORE,,DUD,Nax,P 22,HOMO,,,,,,,,,,,5,7,5,2002,,,,,,
02RA00532,T7675,44,99,1,42,02,852,C,1,1,3.0,M,128,80,95,0.718,219,138,68,0.204,0.0,0.0,60,12.8,12.8,,0.0,0.0,0.0,0,.,1,.,1.47,94.0,T6366,44,T6137,44,,0,0.257,3.0,TEASER RAM,P,CTL,,,,,S1,A,STUD,TZ,,TEAZ,Nax,TEAZ,TEAZ,,,,,,,,,,,2,3,2,2002,,,,,,
02RA00533,T7709,44,00,1,ID,02,43T,I,2,2,3.0,M,92,82,129,0.529,219,175,68,0.324,3.5,3.5,62,11.4,11.4,,24.7,3.9,16.0,60,1,1,3+,1.65,97.9,T6440,44,T6510,44,250,259,0.357,2.0,,2,McR,McR,96,99,-,S1,A,,,,121,,UI,.,,,,,,,,,1,60398,3,4,3,2002,92,0919,,,,
02RA00534,T7748,44,00,1,ID,02,43T,I,1,1,7.0,M,97,111,125,0.762,244,214,68,0.36,3.2,3.2,62,11.0,11.0,,22.6,3.2,14.2,62,1,1,3+,1.57,120.9,T6440,44,T3739,44,285,259,0.34,2.0,"D1, D2, B+",2,McR,McR,107,97,-,SP+,B+,,,,122,,UI,.,,,,,,,,,1,60399,6,10,10,2002,92,0919,,,,
02RA00535,T7759,44,00,1,ID,02,42T,I,4,2,5.0,M,99,99,122,0.709,211,185,68,0.3,3.4,3.4,60,12.4,12.4,,26.1,4.5,17.2,58,1,1,3-,1.97,146.0,T5505,44,T5557,44,,0,0.292,2.0,? QUAD,1,ISA,ISA,118,101,,S2,AA,STUD,,90.0,42T,,UI,.,,,,,,,,,,,5,11,9,2002,,,,,,
02RA00536,T7763,44,00,1,ID,02,42T,I,2,2,4.0,M,100,100,122,0.725,211,200,68,0.35,0.0,0.0,60,11.4,11.4,,0.0,0.0,0.0,0,.,1,.,1.83,133.7,T5505,44,T5853,44,,0,0.358,2.0,"BRN. EARS,H4",S,ISA,ISA,,,,S1,A,,SCT,,LIB,,HETR,MKT,,,,,,,,,,,4,7,7,2002,,,,,,
02RA00537,T7771,44,00,1,ID,02,42T,I,2,1,3.0,M,100,96,121,0.7,206,177,68,0.282,0.0,0.0,62,10.2,10.2,,0.0,0.0,0.0,0,.,1,.,1.8,118.6,T5505,44,T6479,44,,0,0.318,2.0,,P,ISA,ISA,,,,S3,AA,,SCT,,LIB,,HETR,MKT,,,,,,,,,,,3,5,4,2002,,,,,,
02RA00538,T7794,44,00,1,ID,02,41T,I,2,2,4.0,M,103,88,118,0.633,218,190,68,0.355,3.5,3.5,64,13.2,13.2,,23.7,3.5,14.6,60,1,1,3,1.95,125.7,00064,00,T6185,44,,0,0.366,2.0,,1,KK,KK,114,108,,S3,AA,STUD,,90.0,e.8,,UI,.,,,,,,,,,,,4,8,6,2002,,,,,,
02RA00539,T7795,44,00,1,ID,02,41T,I,2,2,4.0,M,103,97,118,0.713,208,173,68,0.265,2.9,2.9,62,9.6,9.6,,22.8,4.0,17.4,62,1,1,3-,1.95,125.7,00064,00,T6185,44,,0,0.301,2.0,F4-,3,KK,KK,100,89,,S2,AA,,,,.,,UI,.,,,,,,,,,,,4,8,6,2002,93,0820,,,,
02RA00540,T7803,44,00,1,ID,02,42T,I,3,1,8.0,M,104,98,120,0.705,205,165,68,0.236,0.0,0.0,62,8.8,8.8,,0.0,0.0,0.0,0,.,1,.,2.13,107.3,T5505,44,T3279,44,,0,0.294,2.0,,S,ISA,ISA,,,,NT,?,,SCT,,LIB,,BISX,MKT,,,,,,,,,,,7,17,11,2002,,,,,,
02RA00541,T7806,44,00,1,41,02,413,M,2,2,5.0,M,104,81,118,0.572,233,190,68,0.381,3.6,3.6,62,14.2,14.2,,25.8,5.2,20.3,58,2,1,3,1.53,115.5,T6748,44,T5666,44,,0,0.361,2.0,"NICE,H3",1,LWW,,113,111,,S2,AA,,,,.,,LWW,.,,,,,,,,,,,5,7,7,2002,,,,,,
02RA00542,T7814,44,00,1,41,02,414,M,2,2,4.0,M,104,82,118,0.595,201,164,68,0.287,3.7,3.7,62,13.8,13.8,,25.9,4.1,15.8,58,1,1,1-,1.7,126.7,T6877,44,T5616,44,,0,0.316,2.0,DUD >works,1,LWW,,111,110,,SLI,B,STUD,,91.0,.,R,LWW,.,,,,,,,,,,,4,7,7,2002,,,,,,
02RA00543,T7815,44,00,1,41,02,414,M,2,2,4.0,M,104,82,118,0.583,191,176,68,0.329,3.5,3.5,62,10.6,10.6,,26.3,3.9,14.8,58,1,1,3+,1.7,126.7,T6877,44,T5616,44,,0,0.325,2.0,"NOTCH,UNEVEN",S,LWW,,108,93,,SLI,DUD,DUD,SCT,,-3-,,ASEX,.,,,,,,,,,,,4,7,7,2002,,,,,,
02RA00544,T7839,44,00,1,42,02,812,C,2,2,6.0,M,105,67,117,0.477,152,146,68,0.276,3.4,3.4,60,9.2,9.2,,26.1,4.7,18.1,58,1,1,3,1.66,109.1,T6929,44,T5052,44,,0,0.301,2.0,,S,CTL,,94,87,,D3,DUD,,SCT,,LIB,,ASEX,.,,,,,,,,,,,6,10,9,2002,,,,,,
02RA00545,T7840,44,00,1,42,02,812,C,2,2,6.0,M,105,86,117,0.628,179,150,68,0.224,3.6,3.6,58,11.4,11.4,,29.0,4.2,14.3,54,1,1,2,1.66,109.1,T6929,44,T5052,44,,0,0.251,2.0,RCVR<,3,CTL,,95,95,,S3,AA,STUD,,82.0,.,,CTL,.,,,,,,,,,,,6,10,9,2002,93,0820,,,,
02RA00546,T7841,44,00,1,41,02,414,M,2,2,5.0,M,106,86,115,0.63,233,188,68,0.355,3.9,3.9,58,14.0,14.0,,28.1,4.6,16.2,54,2,1,3-,1.86,124.2,T6877,44,T5744,44,,0,0.318,2.0,54s,3,LWW,,116,110,,S3,AA,STUD,,36.0,.,,LWW,.,,,,,,,,,,,5,10,8,2002,93,0820,,,,
02RA00547,T7844,44,00,1,ID,02,43T,I,2,2,5.0,M,106,104,115,0.784,231,195,68,0.317,3.3,3.3,62,10.4,10.4,,24.3,3.3,13.6,60,1,1,2-,1.53,120.7,T6440,44,T5506,44,249,259,0.283,2.0,,2,McR,McR,104,93,-,S1,A,STUD,,97.0,123,R,UI,.,,,,,,,,,0,,5,7,8,2002,92,0919,,,,
02RA00548,T7855,44,00,1,42,02,852,C,2,2,4.0,M,106,78,116,0.566,191,165,68,0.304,3.3,3.3,60,9.8,9.8,,25.7,3.6,14.2,58,2,1,2,1.7,82.7,T6789,44,T6202,44,,0,0.316,2.0,SHORT STAPLE,S,CTL,,84,89,,D3,DUD,,SCT,,-4-,,ASEX,.,,,,,,,,,,,3,6,3,2002,,,,,,
02RA00549,T7860,44,00,1,42,02,802,C,2,2,5.0,M,106,77,116,0.565,184,148,68,0.248,3.4,3.4,58,11.6,11.6,,28.1,5.2,18.5,54,3,1,3-,1.64,87.9,T6569,44,T5277,44,,0,0.248,2.0,H3,3,CTL,,86,96,,SP,B+,,,,.,,CTL,.,,,,,,,,,,,5,8,6,2002,93,0820,,,,
