UID,ETAG,SEX,STM,LINE,YR,AGE,STAPLE_IN,STAPLE_CM,FACE,HORN,RMK,MICRON,SD,CV,CF,DIGR
17PR00762,T6355,2,02,,16,1.0,3.0,7.5,4+,1,NICE LAMB,20.8,3.7,18.0,98.4,
17PR00763,T6356,2,02,,16,1.0,2.7,6.8,3,1,1ST,20.5,3.4,16.5,99.6,
17PR00764,T6363,1,02,,16,1.0,2.4,6.2,3,1,2ND,21.3,3.1,14.6,99.3,
17PR00765,T6364,2,02,,16,1.0,2.8,7.0,2-,1,1ST.2@ONCE,21.1,3.7,17.6,98.8,
17PR00766,T6366,2,02,,16,1.0,3.1,7.9,3,1,1ST.HAIRY,22.6,4.3,19.0,95.5,
17PR00767,T6367,1,02,,16,1.0,2.6,6.5,3,2,Scurs,21.6,4.7,21.8,95.9,
17PR00768,T6368,1,02,,16,1.0,3.0,7.5,3+,2,Scurs,25.4,5.2,20.3,82.9,
17PR00769,T6369,2,02,,16,1.0,2.6,6.5,3,1,1ST,22.0,3.9,17.5,97.9,
17PR00770,T6370,2,02,,16,1.0,2.6,6.5,4-,1,Term?Recheck,21.6,3.5,16.3,98.5,
17PR00771,T6371,2,02,,16,1.0,2.8,7.0,3+,1,NICE LAMB,23.6,5.2,22.0,89.7,
17PR00772,T6374,2,02,,16,1.0,2.9,7.4,3-,1,.,21.0,3.6,17.0,99.6,
17PR00773,T6375,1,02,,16,1.0,2.4,6.0,5,2,1ST,19.9,3.4,17.1,99.4,
17PR00774,T6380,1,02,,16,1.0,2.6,6.5,3-,1,Scurs,20.0,4.4,21.8,98.4,
17PR00775,T6384,1,02,,16,1.0,2.1,5.4,3+,1,2ND,20.6,3.2,15.7,99.2,
17PR00776,T6386,2,02,,16,1.0,2.8,7.0,3,1,2ND,22.6,3.4,15.2,97.8,
17PR00777,T6387,2,02,,16,1.0,2.8,7.0,3,1,1ST,20.3,3.4,16.9,99.1,
17PR00778,T6389,2,02,,16,1.0,2.8,7.0,2-,1,1ST,21.5,4.1,19.1,97.7,
17PR00779,T6391,1,02,,16,1.0,2.8,7.0,3,1,Scurs,20.8,4.4,20.9,96.5,
17PR00780,T6392,2,02,,16,1.0,2.7,6.8,3,1,2ND,19.7,3.2,16.0,99.6,
17PR00781,T6393,1,02,,16,1.0,2.8,7.0,3+,2,1ST,22.0,4.2,19.1,97.0,
17PR00782,T6394,2,02,,16,1.0,2.6,6.6,2-,1,TerminalOnly,23.8,5.2,22.0,90.3,
17PR00783,T6395,2,02,,16,1.0,2.8,7.2,3,1,1ST.,20.7,3.5,17.0,98.7,
17PR00784,T6397,2,02,,16,1.0,3.0,7.5,3-,1,3RD,22.8,3.7,16.5,97.6,
17PR00785,T6398,1,02,,16,1.0,2.3,5.9,4,1,NICE LAMB,21.1,3.4,16.2,98.9,
17PR00786,T6401,1,02,,16,1.0,2.4,6.0,3,1,.,22.4,4.1,18.4,95.9,
17PR00787,T6403,1,02,,16,1.0,2.7,6.9,3+,1,2ND,20.0,3.8,19.0,98.1,
17PR00788,T6404,2,02,,16,1.0,2.4,6.0,3,1,1ST,20.2,2.8,14.1,99.6,
17PR00789,T6406,1,02,,16,1.0,2.6,6.5,3,1,Nice,20.2,3.4,17.0,99.3,
17PR00790,T6407,1,02,,16,1.0,2.5,6.3,3+,1,Scurs,20.3,3.8,18.9,98.6,
17PR00791,T6410,1,02,,16,1.0,2.6,6.6,3-,1,.,22.0,4.1,18.6,97.1,
17PR00792,T6412,2,02,,16,1.0,2.7,6.9,2-,1,2ND,21.5,3.5,16.2,99.4,
17PR00793,T6413,2,02,,16,1.0,3.0,7.5,3,1,.,23.3,4.8,20.6,91.3,
17PR00794,T6418,2,02,,16,1.0,3.0,7.5,4-,1,.,22.9,4.1,18.0,95.9,
17PR00795,T6421,1,02,,16,1.0,2.6,6.6,3-,1,Scurs,21.4,3.8,17.9,98.6,
17PR00796,T6423,1,02,,16,1.0,2.2,5.5,3+,1,1ST.SCRS,21.2,3.4,16.1,99.1,
17PR00797,T6428,2,02,,16,1.0,2.8,7.0,4-,1,2ND.SCRS,22.9,4.1,17.9,96.2,
17PR00798,T6429,2,02,,16,1.0,3.1,7.8,3+,1,.,21.0,4.0,19.2,97.8,
17PR00799,T6431,2,02,,16,1.0,2.4,6.2,3,1,1ST,21.6,3.7,17.0,98.5,
17PR00800,T6434,2,02,,16,1.0,2.8,7.0,2-,1,2ND,19.4,4.0,20.8,98.7,
17PR00801,T6435,1,02,,16,1.0,2.4,6.0,3,2,"Scurs, nice",20.7,3.8,18.5,98.2,
17PR00802,T6436,2,02,,16,1.0,2.3,5.8,3,1,.,19.9,3.1,15.4,99.8,
17PR00803,T6439,2,02,,16,1.0,3.1,7.8,3-,1,1ST,22.3,4.3,19.2,96.3,
17PR00804,T6445,1,02,,16,1.0,2.6,6.5,3,2,Scurs,25.0,5.0,20.0,86.5,
17PR00805,T6446,2,02,,16,1.0,3.0,7.5,2+,1,SCRS.PNEU,25.8,4.7,18.1,85.5,
17PR00806,T6447,2,02,,16,1.0,2.8,7.2,3,1,.,21.8,3.3,15.2,98.8,
17PR00807,T6454,2,02,,16,1.0,3.1,7.8,3,1,.,20.6,3.9,19.0,99.0,
17PR00808,T6457,1,02,,16,1.0,2.5,6.4,4,1,1ST,19.6,2.9,14.9,99.9,
17PR00809,T6459,1,02,,16,1.0,2.6,6.7,3,3,.,20.1,3.9,19.4,98.4,
17PR00810,T6464,2,02,,16,1.0,2.8,7.0,3,1,Term?Recheck,21.6,3.4,15.5,99.1,
17PR00811,T6466,2,02,,16,1.0,2.6,6.6,3,1,NOORDER H,22.8,4.3,18.9,95.0,
17PR00812,T6467,2,02,,16,1.0,2.5,6.4,3,1,NOORDER H,23.7,4.8,20.1,90.6,
17PR00813,T6469,2,02,,16,1.0,2.6,6.6,3,1,2ND,21.3,3.6,16.8,98.8,
17PR00814,T6471,1,02,,16,1.0,2.6,6.5,3,2,Scurs,21.5,3.3,15.5,98.9,
17PR00815,T6475,2,02,,16,1.0,2.8,7.0,2-,1,ENT SX,21.8,3.8,17.3,98.3,
17PR00816,T6476,2,02,,16,1.0,2.2,5.7,3,1,1ST,20.1,3.4,17.0,99.4,
17PR00817,T6477,1,02,,16,1.0,2.6,6.6,3-,1,1T.BRN.HD.LEG,20.9,3.7,17.8,98.0,
17PR00818,T6479,2,02,,16,1.0,2.8,7.2,3+,1,2ND,21.6,3.6,16.8,98.5,
17PR00819,T6482,2,02,,16,1.0,2.5,6.3,3,1,2ND,23.1,3.6,15.5,96.9,
17PR00820,T6483,2,02,,16,1.0,2.9,7.4,4,1,1ST.H,25.5,4.9,19.4,83.6,
17PR00821,T6486,2,02,,16,1.0,3.0,7.5,3,1,1ST.H.ENTROPI,22.6,4.3,19.0,96.9,
17PR00822,T6495,2,02,,16,1.0,2.6,6.5,3,1,2ND,21.8,3.6,16.6,98.4,
17PR00823,T6498,2,02,,16,1.0,2.6,6.7,3,1,1ST.SCOURS,21.3,3.2,15.2,99.4,
17PR00824,T6499,2,02,,16,1.0,2.3,5.9,3,1,2ND,20.4,3.6,17.5,99.4,
17PR00825,T6502,1,02,,16,1.0,2.3,5.8,3,1,3RD.H,20.7,3.7,18.0,98.2,
17PR00826,T6503,2,02,,16,1.0,2.8,7.0,3,1,1ST,21.4,3.7,17.4,98.5,
17PR00827,T6505,2,02,,16,1.0,2.6,6.5,3,1,1ST,21.0,4.2,19.8,97.5,
17PR00828,T6506,2,02,,16,1.0,2.8,7.0,3,1,2ND,20.9,3.8,18.1,98.9,
17PR00829,T6509,2,02,,16,1.0,2.8,7.0,4,1,1ST,20.3,3.3,16.3,99.4,
17PR00830,T6510,2,02,,16,1.0,2.8,7.0,3,1,2ND,22.1,4.1,18.8,96.6,
17PR00831,T6511,2,02,,16,1.0,2.4,6.0,3,1,.,21.9,3.5,15.8,98.3,
17PR00832,T6512,1,02,,16,1.0,2.4,6.2,3+,2,Scurs,20.8,3.2,15.3,99.2,
17PR00833,T6515,1,02,,16,1.0,2.6,6.6,3+,1,.,22.3,4.1,18.2,96.6,
17PR00834,T6516,1,02,,16,1.0,2.6,6.5,3,1,PulledBadKnee,19.5,3.0,15.2,99.6,
17PR00835,T6518,2,02,,16,1.0,2.6,6.7,3-,1,1ST.H,19.2,3.6,18.7,99.5,
17PR00836,T6519,2,02,,16,1.0,2.8,7.0,3,1,1ST,23.7,3.3,13.8,97.8,
17PR00837,T6522,2,02,,16,1.0,2.8,7.0,3,1,1ST,22.6,3.6,15.8,97.6,
17PR00838,T6524,2,02,,16,1.0,3.0,7.7,3,1,1ST.H.SCRS,22.3,4.7,21.2,93.4,
17PR00839,T6525,2,02,,16,1.0,2.4,6.2,4+,1,1ST.H,19.9,4.0,20.1,99.2,
17PR00840,T6529,2,02,,16,1.0,2.8,7.2,3,1,1ST.H,,,,,
17PR00841,T6530,1,02,,16,1.0,2.2,5.5,3,2,2ND,20.5,3.3,16.0,99.5,
17PR00842,T6536,2,02,,16,1.0,3.1,8.0,4-,1,1ST.H,21.8,3.9,18.1,97.2,
17PR00843,T6537,2,02,,16,1.0,3.1,7.8,4,1,1ST,21.5,4.2,19.5,97.0,
17PR00844,T6538,2,02,,16,1.0,3.0,7.5,5,1,2ND,20.7,3.9,19.0,99.0,
17PR00845,T6541,2,02,,16,1.0,2.6,6.5,2+,1,TerminalOnly,21.7,3.4,15.4,98.9,
17PR00846,T6545,2,02,,16,1.0,2.4,6.2,3+,1,2ND.NICE,20.5,4.2,20.7,98.5,
17PR00847,T6556,1,02,,16,1.0,2.4,6.0,3,1,.,19.1,4.0,20.7,99.8,
17PR00848,T6559,1,02,,16,1.0,2.2,5.5,3+,1,1ST.P.H.,19.9,3.9,19.9,98.4,
17PR00849,T6560,2,02,,16,1.0,2.6,6.5,3+,1,Black on ear,22.6,4.2,18.7,96.1,
17PR00850,T6566,2,02,,16,1.0,3.0,7.5,3+,1,Black eyes,21.6,3.4,15.7,99.2,
17PR00851,T6567,2,02,,16,1.0,2.8,7.0,3-,1,1ST.H,21.6,4.1,19.0,96.7,
17PR00852,T6568,2,02,,16,1.0,2.7,6.9,4+,1,1ST.H.ENTROPI,20.6,4.4,21.2,97.6,
17PR00853,T6569,2,02,,16,1.0,3.0,7.5,3-,1,2ND.H,21.0,4.0,19.1,98.6,
17PR00854,T6570,1,02,,16,1.0,2.2,5.7,3+,1,1ST.H,22.6,3.8,16.7,97.9,
17PR00855,T6572,2,02,,16,1.0,2.6,6.5,3,1,2ND.P.SCRS,22.5,3.4,15.2,98.7,
17PR00856,T6578,1,02,,16,1.0,3.3,8.5,3+,1,MSU,22.9,3.6,15.7,96.4,
17PR00857,T6579,1,02,,15,2.0,3.4,8.7,3+,1,Paugh,22.7,3.9,17.2,96.5,
17PR00858,T6580,1,02,,15,2.0,3.5,9.0,4+,2,Scanlan,22.2,3.7,16.7,98.0,
17PR00859,T6581,1,02,,16,1.0,3.5,9.0,3,2,MSU.LameLShld,20.0,4.3,21.4,98.4,
17PR00860,T6582,1,02,,16,1.0,3.5,9.0,3,1,MSU,21.3,3.5,16.6,98.6,
17PR00861,T6583,1,02,,15,2.0,3.7,9.4,3-,1,Roeder,22.5,4.2,18.7,95.8,
17PR00862,Z2708,2,08,,15,2.0,3.3,8.5,,,.,25.2,4.8,19.0,86.4,
17PR00863,Z2739,2,01,,15,2.0,3.3,8.3,,,.,21.2,4.1,19.6,97.0,
17PR00864,Z2740,2,01,,15,2.0,2.6,6.5,,,.,21.2,3.4,16.1,98.6,
17PR00865,Z2749,2,08,,15,2.0,3.3,8.3,,,.,24.0,4.2,17.4,93.7,
17PR00866,Z2771,2,08,,15,2.0,3.7,9.5,,,.,22.7,3.9,17.2,96.6,
17PR00867,Z2778,2,08,,15,2.0,3.0,7.5,,,.,24.7,4.7,19.0,88.7,
17PR00868,Z2817,2,08,,15,2.0,3.1,8.0,,,BR.L.EYE,24.3,5.1,21.2,88.7,
17PR00869,Z2820,2,01,,15,2.0,3.3,8.5,,,SM.BAG,20.9,4.0,19.3,97.0,
17PR00870,Z2832,2,08,,15,2.0,3.3,8.5,,,.,23.2,3.9,16.9,96.3,
17PR00871,Z2834,2,01,,15,2.0,3.0,7.6,,,.,19.7,3.4,17.4,99.3,
17PR00872,Z2849,2,01,,15,2.0,3.3,8.5,,,BIGFORHER,21.2,4.2,20.0,97.3,
17PR00873,Z2857,2,08,,15,2.0,3.2,8.2,,,DRY,22.1,4.1,18.4,97.3,
17PR00874,Z2871,2,01,,15,2.0,3.3,8.5,,,.,22.5,4.7,20.9,94.7,
17PR00875,Z2874,2,08,,15,2.0,3.1,8.0,,,HAIRY,22.6,3.9,17.1,96.9,
17PR00876,Z2892,2,08,,15,2.0,3.0,7.5,,,.,24.3,3.9,16.2,93.6,
17PR00877,Z2893,2,01,,15,2.0,3.1,8.0,,,HAIRY,21.5,4.0,18.6,97.7,
17PR00878,Z2894,2,01,,15,2.0,3.7,9.5,,,FLIGHTY,21.7,3.9,18.1,97.8,
17PR00879,Z2906,2,08,,15,2.0,3.1,8.0,,,.,20.8,4.2,20.3,98.4,
17PR00880,Z2944,2,08,,15,2.0,3.1,8.0,,,.,24.9,4.3,17.4,89.9,
17PR00881,Z2948,2,01,,15,2.0,3.4,8.6,,,SM.BAG,23.7,4.1,17.4,93.7,
17PR00882,Z3004,2,01,,15,2.0,2.8,7.0,,,.,22.8,4.5,19.9,94.2,
17PR00883,Z3009,2,08,,15,2.0,3.0,7.7,,,OKFORONE,19.8,3.1,15.6,99.4,
17PR00884,Z3064,2,01,,15,2.0,3.9,9.8,,,.,23.5,4.2,17.8,93.8,
17PR00885,Z3081,2,01,,15,2.0,3.5,9.0,,,BR.L.EAR.TIP,24.6,4.1,16.5,92.3,
17PR00886,Z3083,2,01,,15,2.0,3.7,9.5,,,2ND,22.8,4.5,19.6,94.8,
17PR00887,Z3153,2,01,,15,2.0,3.5,8.8,,,DRY,24.3,4.3,17.8,90.9,
17PR00888,Z3330,1,08,,16,1.0,2.9,7.3,2-,1,Nice,19.7,3.3,16.7,99.4,
17PR00889,Z3343,2,08,,16,1.0,3.0,7.7,3,1,.,22.4,3.4,15.2,98.3,
17PR00890,Z3421,2,08,,16,1.0,3.0,7.5,4+,1,1ST.H,20.0,3.5,17.3,99.4,
17PR00891,Z3425,2,07,,16,1.0,2.7,6.8,3,3,2ND,21.2,3.1,14.5,99.5,
17PR00892,Z3450,2,08,,16,1.0,2.8,7.0,3+,1,2ND,21.9,3.6,16.2,98.6,
17PR00893,Z3498,2,08,,16,1.0,2.8,7.0,3,1,2ND,21.9,3.6,16.5,97.9,
17PR00894,Z3506,2,08,,16,1.0,2.8,7.2,2+,1,1ST,25.3,4.4,17.2,88.4,
17PR00895,Z3525,1,08,,16,1.0,2.4,6.0,4+,1,Scurs,22.5,4.2,18.8,95.5,
17PR00896,Z3526,1,08,,16,1.0,2.2,5.5,4+,2,Scurs,21.6,4.5,20.7,95.0,
17PR00897,Z3529,2,01,,16,1.0,3.1,8.0,3,1,1ST.HAIRY,22.0,4.4,20.2,96.9,
17PR00898,Z3583,2,01,,16,1.0,2.6,6.7,3,1,1ST.H.SCRS,19.8,3.2,16.1,99.6,
17PR00899,Z3584,2,01,,16,1.0,2.6,6.7,2-,1,2ND.P,18.6,2.8,15.1,99.7,
17PR00900,Z3585,1,08,,16,1.0,0.0,0.0,,,Scurs,19.2,3.6,18.9,99.5,
17PR00901,Z3599,2,08,,16,1.0,2.8,7.0,3-,1,1ST,21.8,4.0,18.6,97.7,
17PR00902,Z3604,2,01,,16,1.0,2.9,7.4,3+,1,2ND.H,19.9,3.4,17.2,99.6,
17PR00903,Z3686,2,08,,16,1.0,2.7,6.8,2-,1,2ND,22.2,4.6,20.7,95.9,
17PR00904,Z3740,2,01,,16,1.0,3.0,7.5,4-,1,1ST,22.3,3.7,16.7,97.8,
17PR00905,Z3741,2,01,,16,1.0,3.0,7.5,3-,1,2ND,,,,,
17PR00906,Z3749,2,08,,16,1.0,3.0,7.5,3-,1,1ST,22.4,4.1,18.5,96.4,
17PR00907,Z3756,2,01,,16,1.0,3.1,7.9,3,1,1ST,21.6,3.9,18.0,97.7,
17PR00908,Z3762,2,01,,16,1.0,2.9,7.4,4,1,1ST.SCRS,20.6,3.1,15.2,99.3,
17PR00909,Z3797,2,08,,16,1.0,3.0,7.5,3,1,1ST,21.2,3.3,15.7,99.1,
17PR00910,Z3798,2,08,,16,1.0,3.1,8.0,4-,1,2ND,21.8,4.0,18.1,98.1,
17PR00911,Z3811,2,08,,16,1.0,2.8,7.2,3+,1,2ND,21.5,3.7,17.2,98.3,
17PR00912,Z3818,2,08,,16,1.0,2.6,6.5,3,1,2ND,21.4,4.0,18.8,97.3,
17PR00913,Z3822,2,08,,16,1.0,2.9,7.3,3+,1,1ST,22.6,4.5,20.0,95.2,
17PR00914,Z3823,2,08,,16,1.0,3.1,7.8,3+,1,2ND,22.6,5.1,22.5,93.0,
17PR00915,Z3825,1,01,,16,1.0,2.7,6.9,3+,1,1ST,21.7,3.5,15.9,98.4,
17PR00916,Z3833,2,08,,16,1.0,2.8,7.0,3+,1,.,21.3,3.4,16.0,98.9,
17PR00917,Z3860,2,01,,16,1.0,2.8,7.0,4+,1,2ND.SCOURS,20.4,3.7,18.0,99.5,
17PR00918,Z3862,2,01,,16,1.0,3.1,8.0,3,1,1ST,22.1,4.7,21.3,94.7,
17PR00919,Z3868,2,08,,16,1.0,3.1,8.0,3-,1,1ST.P,20.9,4.0,19.1,98.0,
17PR00920,Z3892,1,01,,16,1.0,2.4,6.0,3,1,2ND.P.RH.LAME,17.8,2.9,16.2,100.0,
17PR00921,Z3906,2,08,,16,1.0,3.0,7.7,4+,1,1ST.SCRS,28.1,5.9,21.0,66.6,
17PR00922,Z3925,2,01,,16,1.0,2.8,7.2,3,1,MissedSLUseAv,,,,,
17PR00923,Z3927,2,01,,16,1.0,2.6,6.6,3,1,1ST.H,22.4,3.2,14.5,98.3,
17PR00924,Z3929,2,01,,16,1.0,2.4,6.0,3,1,2ND,19.1,3.9,20.6,99.2,
17PR00925,Z3936,2,08,,16,1.0,2.3,5.8,4+,1,2ND.H,21.1,3.8,18.0,98.0,
17PR00926,Z3949,2,02,,16,1.0,3.1,8.0,3-,1,1ST,20.3,3.4,17.0,99.5,
17PR00927,Z3951,2,01,,16,1.0,3.0,7.5,4+,1,1ST,20.4,3.9,19.1,98.9,
17PR00928,Z3952,2,01,,16,1.0,2.8,7.2,4+,1,2ND,21.0,3.8,18.1,98.2,
17PR00929,Z3954,1,01,,16,1.0,3.1,7.8,3,2,Scurs,23.4,4.6,19.8,93.1,
17PR00930,Z3965,2,01,,16,1.0,2.6,6.5,3,1,1ST,,,,,
17PR00931,Z4013,2,07,,16,1.0,2.4,6.2,4-,1,1ST.H,21.8,3.7,16.9,97.9,
17PR00932,Z4022,2,02,,16,1.0,2.6,6.5,5-,1,1ST.P,21.8,3.6,16.6,97.8,
